#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"11,313,083","+81,369","353,425",+936,"7,468,584","+43,630","3,491,074","20,915",,,,,,North America,,,
,Asia,"13,766,402","+88,359","244,367","+1,433","12,256,140","+107,186","1,265,895","21,968",,,,,,Asia,,,
,South America,"9,709,450","+31,919","295,529",+678,"8,671,862","+40,490","742,059","18,269",,,,,,South America,,,
,Europe,"10,168,301","+221,450","267,414","+1,867","3,825,992","+47,949","6,074,895","21,771",,,,,,Europe,,,
,Africa,"1,805,820","+10,244","43,244",+306,"1,472,758","+9,611","289,818","2,315",,,,,,Africa,,,
,Oceania,"37,478",+7,970,,"32,674",+12,"3,834",25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"46,801,255","+433,348","1,204,964","+5,220","33,728,669","+248,878","11,867,622","85,267","6,004",154.6,,,,All,,,
1,USA,"9,473,401","+70,811","236,471",+399,"6,097,295","+34,857","3,139,635","17,221","28,564",713,"145,017,633","437,257","331,653,357",North America,35,"1,403",2
2,India,"8,229,322","+46,441","122,642",+493,"7,542,905","+53,702","563,775","8,944","5,944",89,"109,887,303","79,368","1,384,530,463",Asia,168,"11,289",13
3,Brazil,"5,545,705","+10,100","160,104",+202,"4,980,942","+8,044","404,659","8,318","26,028",751,"21,900,000","102,785","213,065,184",South America,38,"1,331",10
4,Russia,"1,636,781","+18,665","28,235",+245,"1,225,673","+10,259","382,873","2,300","11,214",193,"61,029,746","418,139","145,955,577",Europe,89,"5,169",2
5,France,"1,413,915","+46,290","37,019",+231,"118,227",+569,"1,258,669","3,578","21,645",567,"16,303,968","249,593","65,322,146",Europe,46,"1,765",4
6,Spain,"1,264,517",,"35,878",,N/A,N/A,N/A,"2,482","27,042",767,"16,690,076","356,924","46,760,889",Europe,37,"1,303",3
7,Argentina,"1,173,533","+6,609","31,140",+138,"985,316","+11,377","157,077","5,119","25,886",687,"3,022,449","66,670","45,334,239",South America,39,"1,456",15
8,Colombia,"1,083,321","+9,137","31,515",+201,"977,804","+8,574","74,002","2,376","21,215",617,"5,095,049","99,778","51,063,623",South America,47,"1,620",10
9,UK,"1,034,914","+23,254","46,717",+162,N/A,N/A,N/A,978,"15,218",687,"33,470,217","492,168","68,005,651",Europe,66,"1,456",2
10,Mexico,"924,962","+6,151","91,753",+464,"677,659","+4,202","155,550","2,838","7,149",709,"2,403,499","18,576","129,384,259",North America,140,"1,410",54
11,Peru,"904,911","+2,408","34,529",+53,"827,613","+2,416","42,769","1,041","27,319","1,042","4,537,540","136,985","33,124,270",South America,37,959,7
12,South Africa,"726,823","+1,371","19,411",+135,"655,330","+1,148","52,082",546,"12,204",326,"4,842,516","81,309","59,557,257",Africa,82,"3,068",12
13,Italy,"709,335","+29,907","38,826",+208,"292,380","+2,954","378,129","1,939","11,738",642,"15,967,918","264,231","60,431,760",Europe,85,"1,556",4
14,Iran,"620,491","+7,719","35,298",+434,"486,691","+4,761","98,502","5,244","7,356",418,"4,965,326","58,866","84,350,228",Asia,136,"2,390",17
15,Germany,"544,311","+12,521","10,624",+41,"355,900","+10,200","177,787","2,061","6,490",127,"21,882,967","260,903","83,874,045",Europe,154,"7,895",4
16,Chile,"511,864","+1,608","14,247",+40,"488,166","+1,524","9,451",743,"26,700",743,"4,349,913","226,900","19,171,027",South America,37,"1,346",4
17,Iraq,"475,288","+2,658","10,966",+56,"402,782","+3,127","61,540",465,"11,730",271,"2,877,217","71,010","40,518,623",Asia,85,"3,695",14
18,Belgium,"429,229","+16,915","11,625",+173,"25,569",+652,"392,035","1,160","36,982","1,002","4,965,586","427,826","11,606,564",Europe,27,998,2
19,Indonesia,"412,784","+2,696","13,943",+74,"341,942","+4,141","56,899",,"1,504",51,"4,540,947","16,543","274,487,572",Asia,665,"19,686",60
20,Bangladesh,"409,252","+1,568","5,941",+18,"325,940","+1,795","77,371",,"2,477",36,"2,348,811","14,215","165,236,639",Asia,404,"27,813",70
21,Ukraine,"395,440","+7,959","7,306",+110,"161,441","+2,513","226,693",177,"9,060",167,"3,312,549","75,899","43,644,446",Europe,110,"5,974",13
22,Philippines,"383,113","+2,396","7,238",+17,"348,760","+17,727","27,115","1,483","3,481",66,"4,815,349","43,750","110,065,461",Asia,287,"15,207",23
23,Poland,"379,902","+17,171","5,783",+152,"146,595","+6,315","227,524","1,371","10,042",153,"4,763,377","125,907","37,832,599",Europe,100,"6,542",8
24,Turkey,"377,473","+2,106","10,326",+74,"325,486","+1,515","41,661","2,177","4,460",122,"14,125,157","166,882","84,641,457",Asia,224,"8,197",6
25,Netherlands,"359,861","+8,683","7,434",+39,N/A,N/A,N/A,607,"20,986",434,"3,327,701","194,062","17,147,638",Europe,48,"2,307",5
26,Saudi Arabia,"347,656",+374,"5,420",+18,"334,236",+394,"8,000",771,"9,935",155,"8,097,534","231,402","34,993,401",Asia,101,"6,456",4
27,Czechia,"339,007","+3,905","3,348",+97,"143,764",+405,"191,895","1,156","31,637",312,"2,323,966","216,875","10,715,674",Europe,32,"3,201",5
28,Pakistan,"333,970",+977,"6,823",+17,"314,555",+489,"12,592",648,"1,502",31,"4,458,890","20,058","222,305,345",Asia,666,"32,582",50
29,Israel,"314,778",+356,"2,553",+14,"302,463","+1,222","9,762",392,"34,224",278,"4,614,569","501,715","9,197,590",Asia,29,"3,603",2
30,Romania,"246,663","+5,324","7,067",+99,"175,975","+3,462","63,621",910,"12,851",368,"3,264,304","170,069","19,194,034",Europe,78,"2,716",6
31,Canada,"236,841","+2,330","10,179",+43,"197,646","+1,770","29,016",228,"6,257",269,"9,753,158","257,661","37,852,693",North America,160,"3,719",4
32,Morocco,"222,544","+3,460","3,762",+67,"184,313","+3,038","34,469",840,"6,006",102,"3,347,872","90,346","37,056,130",Africa,167,"9,850",11
33,Nepal,"173,567","+2,824",960,+23,"134,842","+3,620","37,765",,"5,922",33,"1,456,366","49,689","29,309,783",Asia,169,"30,531",20
34,Ecuador,"169,194","+1,002","12,684",+14,"149,048","+7,289","7,462",342,"9,542",715,"548,790","30,949","17,731,812",South America,105,"1,398",32
35,Switzerland,"154,251",,"2,326",+28,"65,200",,"86,725",243,"17,779",268,"1,933,386","222,848","8,675,802",Europe,56,"3,730",4
36,Portugal,"144,341","+3,062","2,544",+37,"81,771","+1,491","60,026",284,"14,170",250,"3,361,537","329,995","10,186,638",Europe,71,"4,004",3
37,Bolivia,"141,757",+126,"8,725",+10,"111,503",+325,"21,529",71,"12,089",744,"333,282","28,423","11,725,880",South America,83,"1,344",35
38,Panama,"134,336",+738,"2,706",+6,"111,634","+1,082","19,996",107,"30,973",624,"676,295","155,927","4,337,253",North America,32,"1,603",6
39,UAE,"133,907","+1,278",496,+1,"130,508","+1,606","2,903",,"13,485",50,"13,296,706","1,339,024","9,930,151",Asia,74,"20,020",1
40,Qatar,"132,720",+164,232,,"129,784",+201,"2,704",36,"47,268",83,"979,011","348,675","2,807,805",Asia,21,"12,103",3
41,Dominican Republic,"127,332",+314,"2,249",+4,"105,289",+427,"19,794",174,"11,699",207,"598,728","55,009","10,884,190",North America,85,"4,840",18
42,Kuwait,"126,534",+608,782,+3,"117,558",+696,"8,194",109,"29,485",182,"921,278","214,675","4,291,506",Asia,34,"5,488",5
43,Sweden,"124,355",,"5,938",,N/A,N/A,N/A,59,"12,288",587,"2,242,469","221,580","10,120,367",Europe,81,"1,704",5
44,Oman,"115,734","+1,300","1,246",+38,"105,700","+2,640","8,788",175,"22,477",242,"376,700","73,159","5,149,061",Asia,44,"4,132",14
45,Kazakhstan,"112,418",+465,"1,825",,"106,400",+90,"4,193",221,"5,963",97,"3,309,626","175,564","18,851,428",Asia,168,"10,330",6
46,Costa Rica,"109,971",,"1,385",,"66,719",,"41,867",186,"21,522",271,"308,063","60,290","5,109,650",North America,46,"3,689",17
47,Austria,"109,881","+4,956","1,130",+21,"69,336","+2,110","39,415",291,"12,177",125,"2,232,735","247,432","9,023,629",Europe,82,"7,986",4
48,Guatemala,"108,104",+165,"3,738",+9,"97,756",+467,"6,610",5,"5,997",207,"435,382","24,155","18,024,881",North America,167,"4,822",41
49,Egypt,"107,736",+181,"6,278",+12,"99,555",+103,"1,903",41,"1,046",61,"135,000","1,311","102,970,736",Africa,956,"16,402",763
50,Japan,"101,146",+754,"1,766",+11,"92,960",+485,"6,420",160,801,14,"2,721,305","21,539","126,345,283",Asia,"1,249","71,543",46
51,Belarus,"99,459",+977,985,+5,"87,188",+525,"11,286",,"10,527",104,"2,522,817","267,014","9,448,273",Europe,95,"9,592",4
52,Honduras,"97,404",+516,"2,672",+3,"40,379",+250,"54,353",23,"9,783",268,"229,147","23,014","9,956,747",North America,102,"3,726",43
53,Ethiopia,"96,583",+414,"1,478",+9,"53,452",+935,"41,653",336,833,13,"1,487,270","12,833","115,894,879",Africa,"1,200","78,413",78
54,Venezuela,"92,325",+312,801,+3,"87,156",+383,"4,368",117,"3,250",28,"2,127,032","74,873","28,408,650",South America,308,"35,466",13
55,Armenia,"92,254","+2,441","1,363",+22,"55,827",+510,"35,064",,"31,113",460,"407,980","137,594","2,965,109",Asia,32,"2,175",7
56,Lebanon,"82,617","+1,389",643,+6,"42,904","+1,280","39,070",270,"12,123",94,"1,236,497","181,436","6,815,073",Asia,82,"10,599",6
