#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"37,085,350","+94,455","841,308","+1,561","28,770,970","+80,741","7,473,072","16,832",,,,,,North America,,,
,Asia,"32,217,054","+353,135","455,815","+2,504","28,404,219","+206,170","3,357,020","28,529",,,,,,Asia,,,
,South America,"22,869,428","+135,409","606,722","+4,596","20,522,011","+137,984","1,740,695","24,289",,,,,,South America,,,
,Europe,"42,159,336","+200,486","962,638","+4,284","29,911,910","+127,172","11,284,788","33,105",,,,,,Europe,,,
,Africa,"4,421,267","+12,871","117,048",+366,"3,954,224","+9,093","349,995","3,725",,,,,,Africa,,,
,Oceania,"60,351",+179,"1,155",+2,"34,722",+22,"24,474",4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"138,813,507","+796,535","2,984,701","+13,313","111,598,762","+561,182","24,230,044","106,484","17,808",382.9,,,,All,,,
1,USA,"32,147,551","+76,767","578,014",+837,"24,695,060","+68,650","6,874,477","9,679","96,677","1,738","423,315,689","1,273,027","332,526,757",North America,10,575,1
2,India,"14,070,890","+199,569","173,152","+1,037","12,426,146","+93,458","1,471,592","8,944","10,118",125,"260,618,866","187,409","1,390,642,113",Asia,99,"8,031",5
3,Brazil,"13,677,564","+75,998","362,180","+3,462","12,170,771","+95,973","1,144,613","8,318","63,990","1,694","28,600,000","133,804","213,745,314",South America,16,590,7
4,France,"5,149,834","+43,505","99,777",+297,"315,152","+2,101","4,734,905","5,902","78,759","1,526","70,521,002","1,078,516","65,387,072",Europe,13,655,1
5,Russia,"4,666,209","+8,326","104,000",+399,"4,291,223","+9,447","270,986","2,300","31,964",712,"124,400,000","852,150","145,983,692",Europe,31,"1,404",1
6,UK,"4,378,305","+2,491","127,161",+38,"4,000,777","+8,361","250,367",370,"64,230","1,865","138,606,631","2,033,366","68,166,088",Europe,16,536,0
7,Turkey,"4,025,557","+62,797","34,734",+279,"3,480,146","+55,413","510,677","3,018","47,331",408,"42,509,905","499,820","85,050,360",Asia,21,"2,449",2
8,Italy,"3,809,193","+16,168","115,557",+469,"3,178,976","+20,251","514,660","3,490","63,075","1,913","53,885,257","892,261","60,391,837",Europe,16,523,1
9,Spain,"3,387,022","+10,474","76,756",+131,"3,118,437","+4,384","191,829","2,153","72,420","1,641","44,285,495","946,898","46,769,025",Europe,14,609,1
10,Germany,"3,064,382","+32,546","79,813",+405,"2,718,700","+18,500","265,869","4,662","36,483",950,"51,559,277","613,841","83,994,506",Europe,27,"1,052",2
11,Poland,"2,621,116","+21,283","59,930",+803,"2,229,801","+10,146","331,385","3,457","69,316","1,585","13,243,930","350,239","37,813,984",Europe,14,631,3
12,Argentina,"2,604,157","+25,157","58,542",+368,"2,278,486","+15,611","267,129","3,879","57,208","1,286","9,833,106","216,012","45,521,023",South America,17,778,5
13,Colombia,"2,585,801","+16,487","66,819",+337,"2,419,265","+10,641","99,717","4,299","50,398","1,302","13,526,900","263,641","51,307,978",South America,20,768,4
14,Mexico,"2,286,133","+4,293","210,294",+592,"1,815,237","+2,543","260,602","4,798","17,586","1,618","6,305,194","48,504","129,994,567",North America,57,618,21
15,Iran,"2,143,794","+25,582","65,359",+304,"1,739,002","+9,709","339,433","4,539","25,270",770,"13,964,570","164,609","84,834,876",Asia,40,"1,298",6
16,Ukraine,"1,887,338","+14,553","38,225",+467,"1,442,618","+12,384","406,495",177,"43,361",878,"8,716,400","200,254","43,526,620",Europe,23,"1,139",5
17,Peru,"1,667,737","+8,030","55,812",+323,"1,592,937","+8,512","18,988","2,615","50,035","1,674","10,158,843","304,783","33,331,387",South America,20,597,3
18,Czechia,"1,590,124","+5,033","28,124",+38,"1,480,882",+258,"81,118","1,097","148,269","2,622","14,872,167","1,386,734","10,724,603",Europe,7,381,1
