#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"32,968,259","+64,870","738,304","+2,112","22,422,250","+74,571","9,807,705","23,832",,,,,,North America,,,
,Asia,"24,496,237","+67,410","391,631",+758,"23,058,492","+74,947","1,046,114","21,994",,,,,,Asia,,,
,South America,"17,423,928","+44,285","453,850",+917,"15,765,283","+51,522","1,204,795","19,654",,,,,,South America,,,
,Europe,"33,143,491","+111,424","791,080","+1,824","22,629,689","+246,263","9,722,722","26,201",,,,,,Europe,,,
,Africa,"3,854,486","+9,330","101,469",+329,"3,395,659","+9,840","357,358","2,480",,,,,,Africa,,,
,Oceania,"50,739",+6,"1,084",,"34,237",+3,"15,418",4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"111,937,861","+297,325","2,477,433","+5,940","87,306,316","+457,146","22,154,112","94,165","14,361",317.8,,,,All,,,
1,USA,"28,759,286","+51,106","511,026","+1,142","18,969,446","+61,677","9,278,814","17,197","86,560","1,538","348,013,417","1,047,456","332,246,210",North America,12,650,1
2,India,"11,005,071","+13,980","156,418",+79,"10,697,014","+9,476","151,639","8,944","7,925",113,"210,931,530","151,894","1,388,678,977",Asia,126,"8,878",7
3,Brazil,"10,168,174","+29,026","246,560",+554,"9,095,483","+27,544","826,131","8,318","47,620","1,155","28,600,000","133,941","213,526,848",South America,21,866,7
4,Russia,"4,164,726","+12,742","83,293",+417,"3,713,445","+16,012","367,988","2,300","28,530",571,"109,000,000","746,705","145,974,661",Europe,35,"1,753",1
5,UK,"4,115,509","+9,834","120,580",+215,"2,494,218","+163,217","1,500,711","2,469","60,420","1,770","84,710,387","1,243,646","68,114,554",Europe,17,565,1
6,France,"3,605,181","+22,046","84,306",+159,"247,127",,"3,273,748","3,394","55,154","1,290","49,251,253","753,466","65,366,217",Europe,18,775,1
7,Spain,"3,133,122",,"67,101",,"2,497,956","+26,367","568,065","3,739","66,995","1,435","37,334,915","798,328","46,766,412",Europe,15,697,1
8,Italy,"2,809,246","+13,452","95,718",+232,"2,324,633","+8,946","388,895","2,094","46,507","1,585","38,058,939","630,066","60,404,661",Europe,22,631,2
