#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"40,481,351","+30,631","915,582",+772,"33,919,112","+32,295","5,646,657","10,979",,,,,,North America,,,,,,
,Asia,"55,146,140","+135,153","780,090","+2,523","52,532,612","+136,255","1,833,438","26,321",,,,,,Asia,,,,,,
,South America,"32,359,367","+148,534","989,363","+3,606","29,279,095","+98,628","2,090,909","31,062",,,,,,South America,,,,,,
,Europe,"47,700,039","+50,777","1,097,509",+971,"45,208,398","+45,415","1,394,132","7,686",,,,,,Europe,,,,,,
,Africa,"5,398,474","+34,747","140,564",+524,"4,737,441","+24,553","520,469","4,491",,,,,,Africa,,,,,,
,Oceania,"72,889",+233,"1,273",+1,"68,491",+29,"3,125",10,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"181,158,981","+400,075","3,924,396","+8,397","165,745,855","+337,175","11,488,730","80,549","23,241",503.5,,,,All,,,,,,
1,USA,"34,481,754","+14,551","619,135",+377,"28,896,473","+21,937","4,966,146","3,875","103,577","1,860","502,989,953","1,510,898","332,907,877",North America,10,538,1,44,1,"14,917"
2,India,"30,182,469","+49,052","394,524","+1,186","29,185,559","+65,219","602,386","8,944","21,662",283,"399,568,448","286,777","1,393,309,015",Asia,46,"3,532",3,35,0.9,432
3,Brazil,"18,322,760","+79,277","511,272","+1,990","16,548,159","+36,458","1,263,329","8,318","85,604","2,389","53,196,856","248,535","214,042,098",South America,12,419,4,370,9,"5,902"
4,France,"5,766,315","+1,986","110,939",+33,"5,596,777","+6,610","58,599","1,389","88,149","1,696","92,004,378","1,406,463","65,415,404",Europe,11,590,1,30,0.5,896
5,Russia,"5,409,088","+20,393","132,064",+601,"4,929,639","+14,024","347,385","2,300","37,050",905,"147,400,000","1,009,617","145,995,960",Europe,27,"1,105",1,140,4,"2,379"
6,Turkey,"5,398,878","+5,630","49,473",+56,"5,261,892","+7,184","87,513",737,"63,346",580,"59,667,586","700,087","85,228,791",Asia,16,"1,723",1,66,0.7,"1,027"
7,UK,"4,699,868","+15,296","128,066",+18,"4,312,164","+1,905","259,638",259,"68,877","1,877","207,164,164","3,035,991","68,236,097",Europe,15,533,0,224,0.3,"3,805"
8,Argentina,"4,374,587","+24,023","91,979",+541,"3,990,289","+22,656","292,319","7,057","95,929","2,017","16,275,456","356,898","45,602,529",South America,10,496,3,527,12,"6,410"
9,Italy,"4,256,451",+753,"127,418",+56,"4,068,798","+2,769","60,235",306,"70,501","2,110","70,769,618","1,172,179","60,374,416",Europe,14,474,1,12,0.9,998
10,Colombia,"4,092,746","+32,733","103,321",+685,"3,800,388","+30,501","189,037","8,155","79,603","2,010","19,409,243","377,504","51,414,606",South America,13,498,3,637,13,"3,677"
11,Spain,"3,782,463","+4,924","80,779",+13,"3,575,883","+3,629","125,801",641,"80,869","1,727","51,240,666","1,095,528","46,772,576",Europe,12,579,1,105,0.3,"2,690"
12,Germany,"3,733,525",+448,"91,247",+69,"3,616,800","+2,300","25,478",889,"44,422","1,086","63,091,197","750,665","84,047,070",Europe,23,921,1,5,0.8,303
13,Iran,"3,150,949","+10,820","83,588",+115,"2,809,595","+12,490","257,766","3,219","37,050",983,"22,945,493","269,800","85,046,359",Asia,27,"1,017",4,127,1,"3,031"
14,Poland,"2,879,470",+133,"74,953",+36,"2,651,209",+164,"153,308",185,"76,165","1,983","17,163,586","453,993","37,805,861",Europe,13,504,2,4,1.0,"4,055"
15,Mexico,"2,493,087","+5,340","232,068",+221,"1,982,674","+2,851","278,345","4,798","19,139","1,782","7,402,958","56,832","130,260,883",North America,52,561,18,41,2,"2,137"
16,Ukraine,"2,232,790",+876,"52,234",+53,"2,160,137","+2,405","20,419",177,"51,358","1,201","10,759,153","247,478","43,475,205",Europe,19,832,4,20,1,470
17,Indonesia,"2,072,867","+18,872","56,371",+422,"1,835,061","+8,557","181,435",,"7,501",204,"19,304,667","69,853","276,359,341",Asia,133,"4,903",14,68,2,657
18,Peru,"2,040,186",,"191,286",,N/A,N/A,N/A,"2,461","61,044","5,723","13,939,292","417,072","33,421,765",South America,16,175,2,,,"3,837"
19,South Africa,"1,895,905","+18,762","59,621",+215,"1,690,380","+14,553","145,904",546,"31,577",993,"12,842,761","213,898","60,041,429",Africa,32,"1,007",5,312,4,"2,430"
20,Netherlands,"1,682,221",+641,"17,740",+5,"1,616,403","+2,753","48,078",162,"97,962","1,033","14,596,733","850,025","17,172,118",Europe,10,968,1,37,0.3,"2,800"
21,Czechia,"1,666,686",+99,"30,292",+1,"1,634,292",+34,"2,102",12,"155,351","2,824","28,624,080","2,668,041","10,728,500",Europe,6,354,0,9,0.09,196
22,Chile,"1,537,471","+5,599","32,012",+215,"1,472,337","+4,200","33,122","3,105","79,756","1,661","16,694,647","866,032","19,277,163",South America,13,602,1,290,11,"1,718"
23,Canada,"1,412,226",+592,"26,197",+6,"1,376,904",+810,"9,125",512,"37,099",688,"36,415,725","956,628","38,066,743",North America,27,"1,453",1,16,0.2,240
24,Philippines,"1,385,053","+6,812","24,152",+116,"1,305,608","+2,867","55,293","1,957","12,477",218,"14,690,368","132,334","111,009,994",Asia,80,"4,596",8,61,1,498
25,Iraq,"1,316,418","+5,325","17,033",+34,"1,222,494","+4,512","76,891",547,"32,026",414,"11,506,033","279,921","41,104,502",Asia,31,"2,413",4,130,0.8,"1,871"
