#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
26,Kazakhstan,"103,033",+337,"1,269",,"82,777","+1,219","18,987",221,"5,479",67,"2,291,327","121,848","18,804,802",Asia,183,"14,819",8
27,Ecuador,"101,751",+209,"6,083",+13,"87,120",+98,"8,548",339,"5,756",344,"286,499","16,208","17,676,148",South America,174,"2,906",62
28,Bolivia,"100,344","+1,198","4,058",+55,"36,491",+853,"59,795",71,"8,582",347,"214,385","18,335","11,692,810",South America,117,"2,881",55
29,Egypt,"96,590",+115,"5,173",+13,"60,651",+908,"30,766",41,942,50,"135,000","1,316","102,569,340",Africa,"1,062","19,828",760
30,Israel,"94,751","+2,071",692,+7,"70,291","+1,781","23,768",399,"10,302",75,"2,079,941","226,140","9,197,590",Asia,97,"13,291",4
31,Ukraine,"92,820","+1,464","2,089",+19,"48,164",+342,"42,567",138,"2,124",48,"1,300,289","29,756","43,698,717",Europe,471,"20,918",34
32,Dominican Republic,"86,737",+428,"1,481",+28,"54,108","+1,203","31,148",295,"7,986",136,"324,463","29,872","10,861,618",North America,125,"7,334",33
33,Sweden,"85,045",,"5,787",+8,N/A,N/A,N/A,30,"8,414",573,"917,036","90,730","10,107,314",Europe,119,"1,747",11
34,Oman,"83,226",+140,588,+16,"77,812",+132,"4,826",150,"16,249",115,"309,212","60,369","5,122,006",Asia,62,"8,711",17
35,Panama,"82,543",+603,"1,788",+21,"55,845",+844,"24,910",159,"19,093",414,"273,685","63,307","4,323,139",North America,52,"2,418",16
36,Belgium,"78,323",+454,"9,939",+4,"17,994",+13,"50,390",86,"6,754",857,"1,999,543","172,432","11,596,114",Europe,148,"1,167",6
37,Kuwait,"76,827",+622,502,+1,"68,633",+498,"7,692",109,"17,957",117,"563,134","131,623","4,278,385",Asia,56,"8,523",8
38,Romania,"71,194",+733,"3,029",+38,"32,759",+172,"35,406",497,"3,704",158,"1,520,750","79,121","19,220,536",Europe,270,"6,346",13
39,Belarus,"69,589",+73,613,+3,"67,149",+77,"1,827",,"7,365",65,"1,422,158","150,510","9,448,916",Europe,136,"15,414",7
40,UAE,"64,541",+229,364,,"57,794",+100,"6,383",,"6,516",37,"6,061,850","611,978","9,905,343",Asia,153,"27,212",2
41,Netherlands,"63,484",+482,"6,172",,N/A,N/A,N/A,54,"3,704",360,"1,195,475","69,749","17,139,788",Europe,270,"2,777",14
42,Guatemala,"62,944",+382,"2,389",+10,"51,530",+838,"9,025",5,"3,505",133,"200,984","11,193","17,955,967",North America,285,"7,516",89
43,Poland,"57,279",+595,"1,885",+8,"39,359",+229,"16,035",83,"1,514",50,"2,388,864","63,129","37,841,173",Europe,661,"20,075",16
44,Singapore,"55,838",+91,27,,"52,350",+397,"3,461",,"9,535",5,"1,610,906","275,078","5,856,187",Asia,105,"216,896",4
45,Japan,"55,667",+953,"1,099",+11,"41,196","+1,116","13,372",243,440,9,"1,186,468","9,385","126,425,327",Asia,"2,271","115,037",107
46,Portugal,"54,234",+132,"1,779",+1,"39,800",+103,"12,655",39,"5,321",175,"1,799,226","176,520","10,192,784",Europe,188,"5,730",6
47,Honduras,"50,502",+523,"1,575",+8,"7,339",+84,"41,588",37,"5,089",159,"123,539","12,448","9,924,011",North America,197,"6,301",80
48,Nigeria,"49,485",+417,977,+2,"36,834",+337,"11,674",7,239,5,"352,625","1,706","206,746,317",Africa,"4,178","211,613",586
49,Bahrain,"47,185",+350,173,+3,"43,529",+401,"3,483",42,"27,621",101,"981,208","574,379","1,708,294",Asia,36,"9,875",2
50,Morocco,"43,558","+1,069",681,+23,"29,941",+597,"12,936",31,"1,178",18,"1,626,810","44,009","36,965,309",Africa,849,"54,281",23
51,Ghana,"42,653",+121,239,+8,"40,567",+205,"1,847",6,"1,369",8,"427,121","13,711","31,151,241",Africa,730,"130,340",73
52,Kyrgyzstan,"41,991",+135,"1,496",+1,"34,537",+261,"5,958",24,"6,423",229,"267,718","40,952","6,537,422",Asia,156,"4,370",24
53,Armenia,"41,701",+38,824,+6,"34,655",+71,"6,222",,"14,069",278,"185,594","62,617","2,963,962",Asia,71,"3,597",16
54,Algeria,"39,025",+442,"1,379",+9,"27,347",+330,"10,299",40,888,31,,,"43,947,742",Africa,"1,126","31,869",
55,Switzerland,"38,252",+128,"1,991",,"33,300",,"2,961",21,"4,416",230,"884,472","102,101","8,662,679",Europe,226,"4,351",10
56,Afghanistan,"37,599",+3,"1,375",,"27,166",,"9,058",31,963,35,"98,772","2,530","39,033,459",Asia,"1,038","28,388",395
57,Uzbekistan,"35,702",+373,236,+4,"30,973",,"4,493",410,"1,065",7,"1,377,915","41,096","33,529,285",Asia,939,"142,073",24
58,Azerbaijan,"34,343",+124,508,+2,"32,042",+167,"1,793",,"3,383",50,"836,908","82,448","10,150,738",Asia,296,"19,982",12
59,Venezuela,"33,755",,281,,"22,700",,"10,774",85,"1,187",10,"1,640,528","57,714","28,425,308",South America,842,"101,158",17
60,Ethiopia,"31,336","+1,460",544,+16,"12,524",+165,"18,268",213,272,5,"629,210","5,457","115,301,776",Africa,"3,680","211,952",183
61,Moldova,"30,377",+194,908,+12,"21,220",,"8,249",362,"7,533",225,"128,076","31,759","4,032,728",Europe,133,"4,441",31
62,Kenya,"30,365",+245,482,+8,"17,160",+504,"12,723",44,563,9,"394,566","7,318","53,913,597",Africa,"1,776","111,854",137
63,Serbia,"29,782",+100,677,+3,"27,208",+147,"1,897",68,"3,410",78,"811,920","92,975","8,732,708",Europe,293,"12,899",11
64,Costa Rica,"29,084",+619,304,+10,"9,233",+171,"19,547",106,"5,703",60,"120,435","23,615","5,100,000",North America,175,"16,776",42
65,Ireland,"27,313",+56,"1,774",,"23,364",,"2,175",8,"5,524",359,"725,574","146,738","4,944,707",Europe,181,"2,787",7
66,Nepal,"27,241",+581,107,+3,"17,495",+160,"9,639",,933,4,"841,829","28,829","29,200,823",Asia,"1,072","272,905",35
67,Australia,"23,559",+271,421,+25,"14,539",+459,"8,599",51,923,16,"5,335,526","208,934","25,536,945",Australia/Oceania,"1,084","60,658",5
68,Austria,"23,534",+164,729,+1,"20,765",+84,"2,040",23,"2,611",81,"1,024,067","113,621","9,012,979",Europe,383,"12,363",9
69,El Salvador,"23,193",+281,618,+6,"10,977",+170,"11,598",435,"3,573",95,"278,445","42,901","6,490,406",North America,280,"10,502",23
70,Czechia,"20,202",+190,399,+2,"14,622",+823,"5,181",26,"1,886",37,"798,770","74,571","10,711,561",Europe,530,"26,846",13
71,Cameroon,"18,582",+113,403,+2,"16,540",,"1,639",30,698,15,"149,000","5,596","26,624,297",Africa,"1,433","66,065",179
72,Ivory Coast,"17,107",+81,110,,"13,990",+43,"3,007",,647,4,"114,420","4,325","26,455,851",Africa,"1,546","240,508",231
73,Palestine,"16,844",+310,113,+3,"9,906",+68,"6,825",,"3,293",22,"214,862","42,001","5,115,589",Asia,304,"45,271",24
74,Bosnia and Herzegovina,"16,111",+310,486,+15,"9,856",+237,"5,769",,"4,915",148,"163,147","49,769","3,278,095",Europe,203,"6,745",20
75,Denmark,"15,740",+123,621,,"13,417",+77,"1,702",1,"2,716",107,"1,966,834","339,412","5,794,835",Europe,368,"9,331",3
76,S. Korea,"15,515",+197,305,,"13,917",+7,"1,293",13,303,6,"1,688,470","32,930","51,274,934",Asia,"3,305","168,115",30
77,Bulgaria,"14,500",+135,512,+14,"9,442",+256,"4,546",56,"2,089",74,"339,563","48,918","6,941,433",Europe,479,"13,557",20
78,Madagascar,"13,886",+59,171,+1,"12,603",+179,"1,112",90,500,6,"52,657","1,896","27,775,222",Africa,"2,000","162,428",527
79,North Macedonia,"12,840",+101,547,+3,"9,174",,"3,119",4,"6,163",263,"126,284","60,615","2,083,363",Europe,162,"3,809",16
80,Sudan,"12,410",+96,803,+5,"6,385",+35,"5,222",,282,18,401,9,"43,971,583",Africa,"3,543","54,759","109,655"
81,Senegal,"12,237",+75,256,+3,"7,728",+51,"4,253",55,729,15,"130,441","7,766","16,795,974",Africa,"1,373","65,609",129
82,Norway,"10,060",+55,261,,"8,857",,942,1,"1,854",48,"556,653","102,578","5,426,627",Europe,539,"20,792",10
83,Zambia,"9,839",+496,264,+4,"8,575",+163,"1,000",,533,14,"99,835","5,413","18,444,250",Africa,"1,875","69,865",185
84,Paraguay,"9,791",,138,,"6,034",,"3,619",46,"1,371",19,"154,392","21,613","7,143,484",South America,730,"51,764",46
85,DRC,"9,706",+30,243,+3,"8,705",,758,,108,3,,,"89,876,913",Africa,"9,260","369,864",
86,Lebanon,"9,337",+456,105,+2,"2,809",+85,"6,423",66,"1,369",15,"420,919","61,706","6,821,389",Asia,731,"64,966",16
87,Malaysia,"9,212",+12,125,,"8,876",+17,211,8,284,4,"1,114,246","34,372","32,417,702",Asia,"3,519","259,342",29
88,French Guiana,"8,622",+34,53,,"7,985",+92,584,17,"28,779",177,"46,563","155,419","299,597",South America,35,"5,653",6
89,Guinea,"8,620",+138,51,,"7,472",+108,"1,097",24,654,4,"14,407","1,094","13,174,673",Africa,"1,528","258,327",914
90,Gabon,"8,270",+45,53,+2,"6,404",+127,"1,813",1,"3,705",24,"102,175","45,777","2,232,002",Africa,270,"42,113",22
91,Libya,"8,172",,153,,933,,"7,086",,"1,187",22,"79,057","11,486","6,882,906",Africa,842,"44,986",87
92,Tajikistan,"8,099",+34,64,,"6,897",+42,"1,138",,847,7,,,"9,563,336",Asia,"1,181","149,427",
93,Haiti,"7,897",+18,196,,"5,235",,"2,466",,692,17,"20,999","1,839","11,419,901",North America,"1,446","58,265",544
94,Finland,"7,752",+21,334,+1,"7,050",,368,,"1,399",60,"470,300","84,864","5,541,839",Europe,715,"16,592",12
95,Albania,"7,499",+119,230,+2,"3,816",+22,"3,453",15,"2,606",80,"46,529","16,171","2,877,385",Europe,384,"12,510",62
96,Luxembourg,"7,469",+11,124,+1,"6,739",+239,606,3,"11,908",198,"685,935","1,093,592","627,231",Europe,84,"5,058",1
97,Greece,"7,222",+147,230,+2,"3,804",,"3,188",23,693,22,"726,961","69,791","10,416,289",Europe,"1,442","45,288",14
98,Mauritania,"6,762",+61,157,,"6,018",+33,587,3,"1,450",34,"58,147","12,467","4,664,078",Africa,690,"29,708",80
99,Croatia,"6,656",+85,166,,"5,254",+34,"1,236",11,"1,623",40,"138,647","33,801","4,101,888",Europe,616,"24,710",30
100,Maldives,"5,909",+124,23,+1,"3,488",+139,"2,398",12,"10,908",42,"97,211","179,452","541,709",Asia,92,"23,553",6
101,Djibouti,"5,372",+3,59,,"5,211",+9,102,,"5,427",60,"63,299","63,953","989,779",Africa,184,"16,776",16
102,Zimbabwe,"5,308",+47,135,+3,"3,848","+1,756","1,325",,356,9,"149,748","10,057","14,889,717",Africa,"2,805","110,294",99
103,Malawi,"5,125",+53,162,+1,"2,690",+64,"2,273",4,267,8,"39,764","2,072","19,188,389",Africa,"3,744","118,447",483
104,Hungary,"4,946",+30,608,,"3,630",+7,708,6,512,63,"380,932","39,446","9,657,117",Europe,"1,953","15,883",25
105,Equatorial Guinea,"4,821",,83,,"2,182",,"2,556",,"3,423",59,"44,356","31,497","1,408,267",Africa,292,"16,967",32
106,CAR,"4,667",+15,61,,"1,748",+20,"2,858",2,964,13,"30,681","6,339","4,840,049",Africa,"1,037","79,345",158
107,Hong Kong,"4,525",+44,69,,"3,599",+51,857,29,603,9,"780,415","103,990","7,504,701",Asia,"1,658","108,764",10
108,Namibia,"4,344",+190,36,+1,"2,379",+9,"1,929",14,"1,706",14,"41,867","16,441","2,546,523",Africa,586,"70,737",61
109,Nicaragua,"4,115",,128,,"2,913",,"1,074",,620,19,,,"6,634,416",North America,"1,612","51,831",
110,Montenegro,"4,085",+50,80,+3,"2,986",+76,"1,019",,"6,504",127,"42,735","68,041","628,076",Europe,154,"7,851",15
111,Eswatini,"3,894",+55,73,+3,"2,371",+103,"1,450",11,"3,352",63,"28,380","24,430","1,161,676",Africa,298,"15,913",41
112,Congo,"3,831",,76,,"1,625",,"2,130",,692,14,,,"5,534,228",Africa,"1,445","72,819",
113,Thailand,"3,378",+1,58,,"3,194",,126,1,48,0.8,"749,213","10,730","69,822,666",Asia,"20,670","1,203,839",93
114,Cuba,"3,364",+48,88,,"2,692",+72,584,2,297,8,"327,689","28,933","11,325,711",North America,"3,367","128,701",35
115,Somalia,"3,257",+1,93,,"2,374",,790,2,204,6,,,"15,945,174",Africa,"4,896","171,453",
116,Cabo Verde,"3,203",+24,36,+1,"2,336",+19,831,,"5,753",65,"61,633","110,702","556,746",Africa,174,"15,465",9
117,Mayotte,"3,160",+41,39,,"2,964",+24,157,1,"11,550",143,"13,000","47,515","273,599",Africa,87,"7,015",21
118,Suriname,"3,077",+61,48,+1,"2,138",+102,891,13,"5,239",82,"4,835","8,233","587,297",South America,191,"12,235",121
119,Mozambique,"2,914",+59,19,,"1,196",+33,"1,699",,93,0.6,"78,877","2,515","31,357,980",Africa,"10,761","1,650,420",398
120,Slovakia,"2,907",+5,31,,"1,969",,907,6,532,6,"295,319","54,088","5,459,987",Europe,"1,878","176,129",18
121,Sri Lanka,"2,900",+7,11,,"2,676",+6,213,1,135,0.5,"166,737","7,782","21,424,810",Asia,"7,388","1,947,710",128
122,Mali,"2,640",,125,,"1,987",,528,,130,6,"32,039","1,577","20,318,903",Africa,"7,697","162,551",634
123,Rwanda,"2,540",+87,8,,"1,661",+13,871,,196,0.6,"338,288","26,041","12,990,345",Africa,"5,114","1,623,793",38
124,South Sudan,"2,490",+1,47,,"1,175",,"1,268",,222,4,"12,044","1,074","11,210,156",Africa,"4,502","238,514",931
125,Lithuania,"2,436",+20,81,,"1,705",+1,650,6,897,30,"580,453","213,630","2,717,091",Europe,"1,115","33,544",5
126,Slovenia,"2,429",+13,129,,"2,052",+1,248,3,"1,168",62,"143,688","69,115","2,078,975",Europe,856,"16,116",14
127,Estonia,"2,192",+2,63,,"1,976",,153,,"1,652",47,"134,863","101,657","1,326,651",Europe,605,"21,058",10
128,Tunisia,"2,185",+78,56,+2,"1,362",+4,767,9,185,5,"113,972","9,631","11,834,177",Africa,"5,416","211,325",104
129,Guinea-Bissau,"2,117",,33,,"1,015",,"1,069",5,"1,073",17,"1,500",760,"1,973,552",Africa,932,"59,805","1,316"
130,Benin,"2,063",,39,,"1,690",,334,,170,3,"107,057","8,804","12,160,681",Africa,"5,895","311,812",114
131,Iceland,"2,014",+3,10,,"1,888",+8,116,1,"5,897",29,"183,283","536,659","341,526",Europe,170,"34,153",2
132,Sierra Leone,"1,956",,69,,"1,506",,381,,245,9,,,"7,996,610",Africa,"4,088","115,893",
133,Angola,"1,935",+29,88,,632,+4,"1,215",24,59,3,"64,747","1,963","32,984,365",Africa,"17,046","374,822",509
134,Yemen,"1,882",+13,535,+5,"1,045",+32,302,,63,18,120,4,"29,904,886",Asia,"15,890","55,897","249,207"
135,Gambia,"1,872",,63,,401,,"1,408",,772,26,"6,312","2,603","2,424,616",Africa,"1,295","38,486",384
136,Syria,"1,764",+87,68,+4,425,+8,"1,271",,101,4,,,"17,551,249",Asia,"9,950","258,107",
137,New Zealand,"1,631",+9,22,,"1,531",,78,5,326,4,"597,956","119,541","5,002,100",Australia/Oceania,"3,067","227,368",8
138,Uganda,"1,560",+60,15,+2,"1,165",+23,380,,34,0.3,"325,637","7,093","45,907,511",Africa,"29,428","3,060,501",141
139,Uruguay,"1,457",+17,40,+2,"1,205",+5,212,3,419,12,"147,594","42,470","3,475,284",South America,"2,385","86,882",24
140,Jordan,"1,398",+20,11,,"1,241",+5,146,3,137,1,"698,931","68,416","10,215,903",Asia,"7,308","928,718",15
141,Malta,"1,375",+69,9,,759,+10,607,3,"3,113",20,"158,933","359,825","441,695",Europe,321,"49,077",3
142,Cyprus,"1,351",+12,20,,870,,461,5,"1,118",17,"239,630","198,291","1,208,478",Asia,895,"60,424",5
143,Georgia,"1,341",+5,17,,"1,092",+4,232,,336,4,"301,183","75,519","3,988,160",Asia,"2,974","234,598",13
144,Latvia,"1,323",+1,32,,"1,078",,213,,702,17,"226,524","120,276","1,883,370",Europe,"1,424","58,855",8
145,Bahamas,"1,315",,18,,189,,"1,108",1,"3,340",46,"7,639","19,402","393,718",North America,299,"21,873",52
146,Botswana,"1,308",+94,3,,136,+16,"1,169",1,555,1,"87,280","37,024","2,357,375",Africa,"1,802","785,792",27
147,Burkina Faso,"1,280",+13,55,,"1,018",+5,207,,61,3,,,"20,970,571",Africa,"16,383","381,283",
148,Liberia,"1,277",+20,82,,803,+15,392,,252,16,,,"5,071,875",Africa,"3,972","61,852",
149,Niger,"1,167",,69,,"1,078",,20,,48,3,"9,052",372,"24,305,520",Africa,"20,827","352,254","2,685"
150,Togo,"1,154",+7,27,,858,+15,269,2,139,3,"53,475","6,441","8,301,898",Africa,"7,194","307,478",155
151,Aruba,"1,121",+19,4,,212,+12,905,,"10,494",37,"16,261","152,222","106,824",North America,95,"26,706",7
152,Jamaica,"1,113",+7,14,,764,+3,335,2,376,5,"46,517","15,700","2,962,830",North America,"2,662","211,631",64
153,Andorra,"1,005",+16,53,,869,+6,83,1,"13,004",686,"3,750","48,524","77,281",Europe,77,"1,458",21
154,Vietnam,983,+21,24,,467,+11,492,,10,0.2,"723,596","7,425","97,449,375",Asia,"99,135","4,060,391",135
155,Chad,959,+3,76,,865,,18,,58,5,,,"16,480,896",Africa,"17,186","216,854",
156,Lesotho,946,+43,30,+5,271,,645,,441,14,"11,097","5,175","2,144,406",Africa,"2,267","71,480",193
157,Sao Tome and Principe,885,,15,,821,+3,49,,"4,029",68,"3,279","14,928","219,655",Africa,248,"14,644",67
158,Réunion,880,+25,5,,657,,218,4,982,6,"35,419","39,525","896,126",Africa,"1,018","179,225",25
159,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
160,Guyana,709,,23,,349,,337,3,901,29,"6,046","7,682","787,040",South America,"1,110","34,219",130
161,San Marino,699,,42,,657,,0,,"20,595","1,237","6,068","178,786","33,940",Europe,49,808,6
162,Channel Islands,609,+2,47,,545,,17,,"3,499",270,"52,055","299,053","174,066",Europe,286,"3,704",3
163,Trinidad and Tobago,588,+36,12,+1,140,,436,3,420,9,"15,277","10,912","1,400,074",North America,"2,381","116,673",92
164,Guadeloupe,510,+64,14,,289,,207,2,"1,275",35,"22,696","56,721","400,133",North America,785,"28,581",18
165,Tanzania,509,,21,,183,,305,7,8,0.4,,,"59,933,056",Africa,"117,747","2,853,955",
166,Taiwan,485,+1,7,,450,,28,,20,0.3,"84,446","3,545","23,822,373",Asia,"49,118","3,403,196",282
167,Belize,452,,3,,35,,414,3,"1,134",8,"5,117","12,840","398,509",North America,882,"132,836",78
168,Burundi,413,,1,,336,+21,76,,35,0.08,"19,993","1,676","11,931,934",Africa,"28,891","11,931,934",597
169,Comoros,405,,7,,379,,19,,465,8,,,"871,833",Africa,"2,153","124,548",
170,Myanmar,376,+1,6,,331,+2,39,,7,0.1,"135,402","2,486","54,456,339",Asia,"144,831","9,076,057",402
171,Faeroe Islands,373,+1,,,229,+4,144,,"7,630",,"72,346","1,479,862","48,887",Europe,131,,1
172,Mauritius,346,,10,,334,,2,,272,8,"205,285","161,382","1,272,042",Africa,"3,676","127,204",6
173,Isle of Man,336,,24,,312,,0,,"3,949",282,"9,301","109,307","85,091",Europe,253,"3,545",9
174,Martinique,336,,16,,98,,222,2,895,43,"12,227","32,586","375,227",North America,"1,117","23,452",31
175,Papua New Guinea,333,+10,3,,110,,220,,37,0.3,"13,361","1,490","8,967,646",Australia/Oceania,"26,930","2,989,215",671
176,Sint Maarten,317,+17,17,,107,,193,3,"7,383",396,"1,826","42,527","42,937",North America,135,"2,526",24
177,Turks and Caicos,298,,2,,55,,241,3,"7,684",52,"1,840","47,445","38,782",North America,130,"19,391",21
178,Mongolia,298,,,,276,,22,1,91,,"44,394","13,515","3,284,788",Asia,"11,023",,74
179,Eritrea,285,,,,248,,37,,80,,,,"3,552,516",Africa,"12,465",,
180,Cambodia,273,,,,238,,35,1,16,,"80,632","4,815","16,747,699",Asia,"61,347",,208
181,Gibraltar,217,+2,,,194,+4,23,,"6,441",,"27,458","815,019","33,690",Europe,155,,1
182,French Polynesia,211,+45,,,68,+4,143,1,751,,"6,525","23,211","281,116",Australia/Oceania,"1,332",,43
183,Cayman Islands,203,,1,,202,,0,,"3,084",15,"33,148","503,624","65,819",North America,324,"65,819",2
184,Bermuda,162,,9,,147,,6,,"2,602",145,"32,415","520,740","62,248",North America,384,"6,916",2
185,Barbados,152,+1,7,,122,,23,,529,24,"14,542","50,595","287,421",North America,"1,891","41,060",20
186,Monaco,146,,4,,114,,28,4,"3,717",102,"38,209","972,809","39,277",Europe,269,"9,819",1
187,Brunei,142,,3,,139,+1,0,,324,7,"47,397","108,210","438,008",Asia,"3,085","146,003",9
188,Bhutan,141,+3,,,103,+1,38,,182,,"59,440","76,928","772,675",Asia,"5,480",,13
189,Seychelles,127,,,,126,,1,,"1,290",,,,"98,425",Africa,775,,
190,Saint Martin,109,,4,,49,,56,1,"2,813",103,"2,321","59,901","38,747",North America,355,"9,687",17
191,Liechtenstein,94,+3,1,,87,,6,,"2,464",26,900,"23,596","38,142",Europe,406,"38,142",42
192,Antigua and Barbuda,93,,3,,88,+5,2,1,949,31,"1,602","16,342","98,032",North America,"1,054","32,677",61
193,St. Vincent Grenadines,57,,,,55,,2,,514,,"2,880","25,949","110,986",North America,"1,947",,39
194,Macao,46,,,,46,,0,,71,,"4,071","6,259","650,435",Asia,"14,140",,160
195,Curaçao,36,+2,1,,31,,4,,219,6,"1,080","6,578","164,179",North America,"4,561","164,179",152
196,Fiji,28,,1,,20,,7,,31,1,"6,693","7,459","897,272",Australia/Oceania,"32,045","897,272",134
197,Saint Lucia,25,,,,25,,0,,136,,"4,616","25,123","183,735",North America,"7,349",,40
198,Timor-Leste,25,,,,24,,1,,19,,"4,238","3,207","1,321,499",Asia,"52,860",,312
199,Grenada,24,,,,23,,1,,213,,"6,252","55,529","112,590",North America,"4,691",,18
200,New Caledonia,23,,,,22,,1,,80,,"11,553","40,417","285,844",Australia/Oceania,"12,428",,25
201,Laos,22,,,,19,,3,,3,,"34,386","4,718","7,288,636",Asia,"331,302",,212
202,Dominica,18,,,,18,,0,,250,,"1,005","13,957","72,009",North America,"4,001",,72
203,Saint Kitts and Nevis,17,,,,17,,0,,319,,"1,312","24,640","53,247",North America,"3,132",,41
204,Greenland,14,,,,14,,0,,247,,"6,340","111,653","56,783",North America,"4,056",,9
205,Montserrat,13,,1,,12,,0,,"2,604",200,61,"12,220","4,992",North America,384,"4,992",82
206,Caribbean Netherlands,13,,,,7,,6,,495,,424,"16,150","26,254",North America,"2,020",,62
207,Falkland Islands,13,,,,13,,0,,"3,723",,"2,256","646,048","3,492",South America,269,,2
