#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,663,442","+19,298","1,560,456",+117,"114,142,751","+28,830","2,960,235","7,956",,,,,,North America,,,,,,
,Asia,"196,851,306","+184,049","1,494,196",+301,"189,021,308","+84,929","6,335,802","9,349",,,,,,Asia,,,,,,
,Europe,"236,693,761","+55,407","1,954,789",+217,"231,016,683","+139,224","3,722,289","7,648",,,,,,Europe,,,,,,
,South America,"64,746,125","+37,277","1,334,426",+103,"63,029,514","+11,473","382,185","10,104",,,,,,South America,,,,,,
,Oceania,"12,838,444","+10,929","21,984",+14,"12,533,189",,"283,271",116,,,,,,Australia/Oceania,,,,,,
,Africa,"12,695,025","+1,476","257,987",+3,"12,011,144",+281,"425,894",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"642,488,824","+308,436","6,623,853",+755,"621,755,295","+264,737","14,109,676","36,017","82,425",849.8,,,,All,,,,,,
1,USA,"100,147,795","+18,486","1,102,361",+113,"97,687,463","+25,201","1,357,971","2,773","299,123","3,293","1,135,862,534","3,392,607","334,805,269",North America,3,304,0,55,0.3,"4,056"
2,India,"44,669,527",+576,"530,553",,"44,130,380",,"8,594",698,"31,756",377,"903,356,300","642,212","1,406,631,776",Asia,31,"2,651",2,0.4,,6
3,France,"37,287,547","+37,177","158,163",+74,"36,635,072","+22,636","494,312",869,"568,542","2,412","271,490,188","4,139,547","65,584,518",Europe,2,415,0,567,1,"7,537"
4,Germany,"36,180,077",,"156,410",,"35,331,200","+58,200","692,467","1,406","431,313","1,865","122,332,384","1,458,359","83,883,596",Europe,2,536,1,,,"8,255"
5,Brazil,"35,039,614","+30,438","688,958",+72,"34,167,667","+5,137","182,989","8,318","162,707","3,199","63,776,166","296,146","215,353,593",South America,6,313,3,141,0.3,850
6,S. Korea,"26,462,319","+49,418","29,925",+63,"25,527,447","+18,443","904,947",365,"515,534",583,"15,804,065","307,892","51,329,899",Asia,2,"1,715",3,963,1,"17,630"
7,Italy,"24,031,538",,"180,518",,"23,398,125",,"452,895",247,"398,779","2,996","255,780,377","4,244,418","60,262,770",Europe,3,334,0,,,"7,515"
8,UK,"23,954,192",,"195,530",,"23,679,684","+6,266","78,978",146,"349,707","2,855","522,526,476","7,628,357","68,497,907",Europe,3,350,0,,,"1,153"
9,Japan,"23,604,176","+84,375","48,058",+99,"20,593,558","+8,145","2,962,560",260,"187,954",383,"79,720,829","634,797","125,584,838",Asia,5,"2,613",2,672,0.8,"23,590"
10,Russia,"21,525,567","+5,546","391,333",+60,"20,932,860","+6,888","201,374","2,300","147,632","2,684","273,400,000","1,875,095","145,805,947",Europe,7,373,1,38,0.4,"1,381"
11,Turkey,"16,976,729",,"101,327",,"16,875,402",,0,,"198,414","1,184","162,743,369","1,902,052","85,561,976",Asia,5,844,1,,,
12,Spain,"13,573,721","+3,168","115,641",+38,"13,357,848","+3,594","100,232",339,"290,539","2,475","471,036,328","10,082,298","46,719,142",Europe,3,404,0,68,0.8,"2,145"
13,Vietnam,"11,510,919",+435,"43,168",+1,"10,606,633",+173,"861,118",66,"116,326",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,4,0.01,"8,702"
14,Australia,"10,552,678","+10,925","15,967",+14,"10,364,130",,"172,581",61,"404,801",612,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,633",0,419,0.5,"6,620"
15,Argentina,"9,721,718",,"130,011",,"9,587,535",,"4,172",236,"211,295","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,91
16,Netherlands,"8,534,144",+853,"22,892",+2,"8,468,184","+7,333","43,068",37,"495,841","1,330","25,984,435","1,509,718","17,211,447",Europe,2,752,1,50,0.1,"2,502"
17,Taiwan,"8,130,231","+18,003","13,848",+58,"7,644,773","+32,427","471,610",,"340,339",580,"28,269,121","1,183,373","23,888,595",Asia,3,"1,725",1,754,2,"19,742"
18,Iran,"7,559,211",+47,"144,620",+3,"7,334,579",+102,"80,012",83,"87,874","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,0.5,0.03,930
19,Mexico,"7,118,933",,"330,444",,"6,390,444",,"398,045","4,798","54,111","2,512","18,675,146","141,949","131,562,772",North America,18,398,7,,,"3,026"
20,Indonesia,"6,596,812","+6,699","159,323",+32,"6,376,205","+5,854","61,284","2,771","23,633",571,"111,660,489","400,024","279,134,505",Asia,42,"1,752",2,24,0.1,220
21,Poland,"6,348,380",+359,"118,267",+15,"5,335,940",,"894,173","1,530","168,215","3,134","37,735,682","999,891","37,739,785",Europe,6,319,1,10,0.4,"23,693"
22,Colombia,"6,312,657",,"141,881",,"6,139,728",,"31,048",342,"122,545","2,754","36,831,583","714,999","51,512,762",South America,8,363,1,,,603
23,Portugal,"5,537,108",+930,"25,395",+4,"5,488,208","+2,165","23,505",61,"546,035","2,504","45,059,939","4,443,531","10,140,570",Europe,2,399,0,92,0.4,"2,318"
24,Austria,"5,510,919","+4,110","21,134",,"5,449,374","+1,996","40,411",47,"607,819","2,331","202,022,479","22,281,785","9,066,710",Europe,2,429,0,453,,"4,457"
25,Ukraine,"5,329,536",,"110,403",,"5,190,531","+2,340","28,602",,"123,391","2,556","32,603,805","754,855","43,192,122",Europe,8,391,1,,,662
26,Greece,"5,306,482",,"34,024",,"5,207,492","+8,635","64,966",115,"514,362","3,298","98,962,476","9,592,513","10,316,637",Europe,2,303,0,,,"6,297"
27,Malaysia,"4,963,216","+3,037","36,588",+5,"4,898,917","+3,198","27,711",106,"149,580","1,103","66,054,632","1,990,732","33,181,072",Asia,7,907,1,92,0.2,835
