#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"40,503,223","+20,200","916,208",+570,"33,944,527","+24,346","5,642,488","10,947",,,,,,North America,,,,,,
,Asia,"55,278,387","+131,528","782,546","+2,456","52,664,942","+132,380","1,830,899","26,445",,,,,,Asia,,,,,,
,South America,"32,492,319","+126,406","992,567","+2,898","29,378,192","+94,840","2,121,560","31,002",,,,,,South America,,,,,,
,Europe,"47,749,472","+49,483","1,098,613",+806,"45,246,270","+37,458","1,404,589","7,598",,,,,,Europe,,,,,,
,Africa,"5,433,291","+33,838","141,056",+480,"4,757,989","+19,915","534,246","4,739",,,,,,Africa,,,,,,
,Oceania,"73,212",+323,"1,274",+1,"68,598",+101,"3,340",10,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"181,530,625","+361,778","3,932,279","+7,211","166,061,224","+309,040","11,537,122","80,741","23,289",504.5,,,,All,,,,,,
1,USA,"34,489,285","+6,046","619,333",+147,"28,912,858","+15,398","4,957,094","3,856","103,598","1,860","503,446,196","1,512,245","332,913,170",North America,10,538,1,18,0.4,"14,890"
2,India,"30,232,320","+49,851","395,780","+1,256","29,243,335","+57,776","593,205","8,944","21,698",284,"401,811,892","288,379","1,393,346,055",Asia,46,"3,521",3,36,0.9,426
3,Brazil,"18,386,894","+64,134","512,819","+1,547","16,582,053","+33,894","1,292,022","8,318","85,902","2,396","53,196,856","248,530","214,046,220",South America,12,417,4,300,7,"6,036"
4,France,"5,768,443","+2,128","110,951",+12,"5,601,814","+5,037","55,678","1,349","88,181","1,696","92,238,273","1,410,031","65,415,797",Europe,11,590,1,33,0.2,851
5,Russia,"5,430,753","+21,665","132,683",+619,"4,943,986","+14,347","354,084","2,300","37,198",909,"147,900,000","1,013,041","145,996,130",Europe,27,"1,100",1,148,4,"2,425"
6,Turkey,"5,404,144","+5,266","49,524",+51,"5,269,294","+7,402","85,326",733,"63,406",581,"59,890,147","702,678","85,231,269",Asia,16,"1,721",1,62,0.6,"1,001"
7,UK,"4,717,811","+18,270","128,089",+23,"4,314,125","+1,961","275,597",259,"69,139","1,877","207,164,164","3,035,948","68,237,070",Europe,14,533,0,268,0.3,"4,039"
