#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"104,805,124","+57,366","1,485,517",+118,"98,385,216","+64,734","4,934,391","8,488",,,,,,North America,,,,,,
,Asia,"160,602,226","+114,875","1,438,150",+220,"154,919,869","+126,073","4,244,207","10,368",,,,,,Asia,,,,,,
,South America,"59,307,369","+47,505","1,303,905",+181,"56,165,320","+16,388","1,838,144","10,349",,,,,,South America,,,,,,
,Europe,"201,994,637","+175,369","1,853,073",+201,"193,264,789","+68,594","6,876,775","5,865",,,,,,Europe,,,,,,
,Oceania,"9,604,626","+32,313","13,780",+66,"9,246,682","+4,543","344,164",136,,,,,,Australia/Oceania,,,,,,
,Africa,"12,290,745","+5,619","255,775",+22,"11,473,421","+3,404","561,549","1,040",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"548,605,448","+433,047","6,350,215",+808,"523,456,003","+283,736","18,799,230","36,246","70,381",814.7,,,,All,,,,,,
1,USA,"88,742,629","+33,923","1,040,767",+43,"84,407,444","+55,017","3,294,418","3,127","265,030","3,108","1,048,483,221","3,131,297","334,839,943",North America,4,322,0,101,0.1,"9,839"
2,India,"43,391,331","+10,267","524,974",,"42,761,481",,"104,876",698,"30,843",373,"860,258,139","611,487","1,406,828,726",Asia,32,"2,680",2,7,,75
3,Brazil,"32,061,959","+31,230","670,418",+136,"30,566,088",,"825,453","8,318","148,747","3,110","63,776,166","295,881","215,546,627",South America,7,322,3,145,0.6,"3,830"
4,France,"30,513,713",,"149,317",,"29,471,747",,"892,649",869,"465,439","2,278","271,490,188","4,141,156","65,559,029",Europe,2,439,0,,,"13,616"
5,Germany,"27,771,111","+89,336","140,734",+84,"26,406,100","+20,500","1,224,277",780,"329,379","1,669","122,332,384","1,450,922","84,313,543",Europe,3,599,1,"1,060",1.0,"14,521"
6,UK,"22,592,827",,"179,927",,"22,108,989",,"303,911",146,"329,385","2,623","522,526,476","7,618,003","68,591,005",Europe,3,381,0,,,"4,431"
7,Russia,"18,415,877","+3,072","380,837",+61,"17,842,800","+3,454","192,240","2,300","126,086","2,607","273,400,000","1,871,857","146,058,153",Europe,8,384,1,21,0.4,"1,316"
8,S. Korea,"18,319,773","+6,780","24,516",+18,"18,150,382","+6,162","144,875",50,"356,718",477,"15,804,065","307,733","51,356,402",Asia,3,"2,095",3,132,0.4,"2,821"
9,Italy,"18,184,917","+56,386","168,058",+40,"17,313,380","+31,532","703,479",225,"301,644","2,788","225,620,715","3,742,500","60,286,103",Europe,3,359,0,935,0.7,"11,669"
10,Turkey,"15,085,742",,"98,996",,"14,986,340",,406,975,"175,144","1,149","162,743,369","1,889,435","86,133,335",Asia,6,870,1,,,5
11,Spain,"12,681,820",,"107,799",,"12,161,978",,"412,043",339,"271,034","2,304","471,036,328","10,066,906","46,790,574",Europe,4,434,0,,,"8,806"
12,Vietnam,"10,742,891",+657,"43,084",,"9,642,514","+5,239","1,057,293",34,"108,437",435,"85,824,940","866,305","99,070,122",Asia,9,"2,299",1,7,,"10,672"
13,Argentina,"9,341,492",,"129,016",,"9,127,906","+6,161","84,570",344,"203,007","2,804","35,716,069","776,171","46,015,719",South America,5,357,1,,,"1,838"
14,Japan,"9,223,944","+16,064","31,107",+16,"9,051,825","+14,473","141,012",36,"73,374",247,"56,073,523","446,050","125,711,253",Asia,14,"4,041",2,128,0.1,"1,122"
15,Netherlands,"8,152,778",,"22,354",,"8,057,678",,"72,746",41,"473,728","1,299","21,107,399","1,226,474","17,209,818",Europe,2,770,1,,,"4,227"
