#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"123,985,903","+4,586","1,604,736",+55,"119,097,664","+30,582","3,283,503","8,302",,,,,,North America,,,,,,
,Asia,"213,637,290","+29,166","1,533,335",+199,"198,169,922","+69,112","13,934,033","15,659",,,,,,Asia,,,,,,
,Europe,"245,472,034","+18,129","2,011,847",+123,"241,047,266","+38,206","2,412,921","6,448",,,,,,Europe,,,,,,
,South America,"67,867,494","+21,926","1,348,790",+112,"66,073,701","+33,476","445,003","10,217",,,,,,South America,,,,,,
,Oceania,"13,941,935","+1,195","25,748",+5,"13,797,790","+1,308","118,397",72,,,,,,Australia/Oceania,,,,,,
,Africa,"12,782,743",+54,"258,539",,"12,066,486",+42,"457,718",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"677,688,120","+75,056","6,783,010",+494,"650,253,535","+172,726","20,651,575","41,245","86,941",870.2,,,,All,,,,,,
1,USA,"104,779,379","+4,579","1,140,140",+55,"102,043,987","+28,220","1,595,252","3,136","312,956","3,405","1,161,957,895","3,470,548","334,805,269",North America,3,294,0,14,0.2,"4,765"
2,India,"44,684,200",,"530,753",,"44,151,610",,"1,837",N/A,"31,767",377,"916,874,551","651,823","1,406,631,776",Asia,31,"2,650",2,,,1
3,France,"39,565,489",+706,"164,587",+50,"39,328,302","+7,263","72,600",869,"603,275","2,510","271,490,188","4,139,547","65,584,518",Europe,2,398,0,11,0.8,"1,107"
4,Germany,"37,907,312",,"166,763",,"37,529,900","+15,800","210,649",N/A,"451,904","1,988","122,332,384","1,458,359","83,883,596",Europe,2,503,1,,,"2,511"
5,Brazil,"36,953,492","+20,662","697,762",+88,"36,083,958","+29,172","171,772",N/A,"171,594","3,240","63,776,166","296,146","215,353,593",South America,6,309,3,96,0.4,798
6,Japan,"32,958,774","+9,423","70,788",+93,"21,642,470","+3,564","11,245,516",286,"262,442",564,"93,595,544","745,277","125,584,838",Asia,4,"1,774",1,75,0.7,"89,545"
7,S. Korea,"30,355,373","+5,174","33,747",+11,"30,041,916","+35,073","279,710",263,"591,378",657,"15,804,065","307,892","51,329,899",Asia,2,"1,521",3,101,0.2,"5,449"
8,Italy,"25,519,067",,"187,551",,"25,135,458",,"196,058",163,"423,463","3,112","266,620,812","4,424,304","60,262,770",Europe,2,321,0,,,"3,253"
