#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"121,549,013","+4,763","1,579,463",+36,"116,303,398","+42,146","3,666,152","9,790",,,,,,North America,,,,,,
,Asia,"207,470,280","+144,235","1,513,107",+420,"193,821,668","+115,906","12,135,505","12,182",,,,,,Asia,,,,,,
,Europe,"243,057,961","+15,676","1,982,412",+331,"237,443,675","+165,951","3,631,874","7,511",,,,,,Europe,,,,,,
,South America,"67,003,871","+25,644","1,342,248",+92,"64,532,953","+185,926","1,128,670","10,335",,,,,,South America,,,,,,
,Oceania,"13,633,988","+1,244","23,389",,"13,343,729",+8,"266,870",151,,,,,,Australia/Oceania,,,,,,
,Africa,"12,742,500",+232,"258,345",,"12,040,323",+481,"443,832",838,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"665,458,334","+191,794","6,698,979",+879,"637,486,452","+510,418","21,272,903","40,807","85,372",859.4,,,,All,,,,,,
1,USA,"102,686,520","+4,743","1,118,477",+36,"99,586,781","+40,002","1,981,262","4,607","306,705","3,341","1,153,910,751","3,446,513","334,805,269",North America,3,299,0,14,0.1,"5,918"
2,India,"44,680,098",+193,"530,707",,"44,145,445",,"3,946",698,"31,764",377,"910,923,835","647,592","1,406,631,776",Asia,31,"2,650",2,0.1,,3
3,France,"39,333,268","+2,246","162,214",+172,"38,450,716","+96,957","720,338",869,"599,734","2,473","271,490,188","4,139,547","65,584,518",Europe,2,404,0,34,3,"10,983"
4,Germany,"37,369,865",,"161,465",,"36,663,800","+40,900","544,600","1,406","445,497","1,925","122,332,384","1,458,359","83,883,596",Europe,2,520,1,,,"6,492"
5,Brazil,"36,371,609","+14,508","694,032",+83,"35,081,933","+143,747","595,644","8,318","168,893","3,223","63,776,166","296,146","215,353,593",South America,6,310,3,67,0.4,"2,766"
6,Japan,"29,375,723","+76,264","57,721",+208,"21,135,865","+15,554","8,182,137",595,"233,911",460,"87,294,964","695,108","125,584,838",Asia,4,"2,176",1,607,2,"65,152"
7,S. Korea,"29,139,535","+22,735","32,272",+53,"27,963,507","+70,091","1,143,756",637,"567,691",629,"15,804,065","307,892","51,329,899",Asia,2,"1,591",3,443,1,"22,282"
8,Italy,"25,143,705",,"184,642",,"24,541,402",,"417,661",314,"417,234","3,064","262,558,741","4,356,898","60,262,770",Europe,2,326,0,,,"6,931"
9,UK,"24,135,084",,"198,937",,"23,849,559","+5,316","86,588",146,"352,348","2,904","522,526,476","7,628,357","68,497,907",Europe,3,344,0,,,"1,264"
10,Russia,"21,807,431","+3,884","393,805",+43,"21,217,574","+4,489","196,052","2,300","149,565","2,701","273,400,000","1,875,095","145,805,947",Europe,7,370,1,27,0.3,"1,345"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,684,258",,"117,095",,"13,486,683",,"80,480",339,"292,905","2,506","471,036,328","10,082,298","46,719,142",Europe,3,399,0,,,"1,723"
13,Vietnam,"11,525,336",+52,"43,186",,"10,611,325",+3,"870,825",12,"116,472",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.5,,"8,800"
