#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"20,768,231","+192,400","473,144","+3,401","12,597,185","+147,950","7,697,902","33,542",,,,,,North America,,,
,Asia,"19,691,625","+96,588","320,908","+1,405","17,936,486","+107,462","1,434,231","27,021",,,,,,Asia,,,
,South America,"12,425,773","+76,372","348,015","+1,159","10,941,644","+44,745","1,136,114","16,824",,,,,,South America,,,
,Europe,"21,144,384","+203,505","489,031","+4,244","10,102,357","+133,621","10,552,996","26,407",,,,,,Europe,,,
,Africa,"2,504,959","+21,316","58,855",+448,"2,103,440","+11,150","342,664","2,709",,,,,,Africa,,,
,Oceania,"47,291",+34,"1,046",,"33,268",+1,"12,977",21,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"76,582,984","+590,215","1,691,014","+10,657","53,715,086","+444,929","21,176,884","106,524","9,825",216.9,,,,All,,,
1,USA,"18,060,467","+172,114","323,342","+2,497","10,527,113","+132,827","7,210,012","28,002","54,414",974,"232,425,098","700,271","331,907,437",North America,18,"1,026",1
2,India,"10,031,659","+26,834","145,513",+342,"9,579,681","+29,758","306,465","8,944","7,236",105,"160,090,514","115,480","1,386,308,397",Asia,138,"9,527",9
3,Brazil,"7,213,155","+49,243","186,356",+669,"6,222,764","+24,579","804,035","8,318","33,823",874,"25,700,000","120,508","213,263,040",South America,30,"1,144",8
4,Russia,"2,819,429","+28,209","50,347",+585,"2,254,742","+26,109","514,340","2,300","19,316",345,"84,904,111","581,679","145,963,756",Europe,52,"2,899",2
5,France,"2,460,555","+17,565","60,418",+189,"183,571",+915,"2,216,566","2,727","37,657",925,"30,346,777","464,437","65,341,034",Europe,27,"1,081",2
6,Turkey,"2,004,285","+22,195","17,851",+241,"1,779,068","+25,516","207,366","5,501","23,646",211,"22,280,635","262,866","84,760,410",Asia,42,"4,748",4
7,UK,"2,004,219","+27,052","67,075",+534,N/A,N/A,N/A,"1,364","29,451",986,"49,579,548","728,550","68,052,323",Europe,34,"1,015",1
8,Italy,"1,938,083","+16,308","68,447",+553,"1,249,470","+23,384","620,166","2,784","32,077","1,133","24,991,705","413,632","60,420,146",Europe,31,883,2
9,Spain,"1,817,448",,"48,926",,N/A,N/A,N/A,"1,920","38,865","1,046","24,918,644","532,868","46,763,256",Europe,26,956,2
10,Argentina,"1,537,169","+5,795","41,763",+91,"1,362,617","+5,862","132,789","3,452","33,867",920,"4,464,725","98,367","45,388,576",South America,30,"1,087",10
11,Colombia,"1,496,062","+13,990","40,268",+249,"1,362,543","+8,522","93,251","2,578","29,257",787,"7,448,885","145,672","51,134,708",South America,34,"1,270",7
12,Germany,"1,493,961","+23,970","26,414",+411,"1,085,500","+16,000","382,047","4,939","17,805",315,"31,974,158","381,057","83,909,088",Europe,56,"3,177",3
13,Mexico,"1,301,546","+12,248","117,249",+762,"962,397","+8,635","221,900","3,890","10,046",905,"3,333,868","25,732","129,561,804",North America,100,"1,105",39
14,Poland,"1,194,110","+11,267","25,254",+483,"927,723","+12,147","241,133","1,695","31,568",668,"6,839,477","180,809","37,827,184",Europe,32,"1,498",6
15,Iran,"1,152,072","+6,421","53,448",+175,"875,943","+10,469","222,681","5,591","13,635",633,"6,995,726","82,798","84,491,216",Asia,73,"1,581",12
16,Peru,"995,899","+2,139","37,034",+65,"930,410","+2,191","28,455","1,083","30,011","1,116","5,361,432","161,564","33,184,522",South America,33,896,6
17,Ukraine,"956,123","+11,742","16,469",+213,"574,536","+13,314","365,118",177,"21,924",378,"5,209,462","119,455","43,610,169",Europe,46,"2,648",8
18,South Africa,"912,477","+10,939","24,539",+254,"787,782","+3,964","100,156",546,"15,296",411,"6,100,373","102,260","59,655,317",Africa,65,"2,431",10
19,Netherlands,"676,673","+12,217","10,459",+54,N/A,N/A,N/A,560,"39,450",610,"5,253,381","306,273","17,152,596",Europe,25,"1,640",3
20,Indonesia,"657,948","+7,751","19,659",+145,"536,260","+4,265","102,029",,"2,394",72,"6,738,451","24,515","274,866,664",Asia,418,"13,982",41
21,Belgium,"621,039","+2,835","18,455",+84,"42,646",+244,"559,938",546,"53,477","1,589","6,533,454","562,590","11,613,163",Europe,19,629,2
22,Czechia,"618,836","+8,800","10,271",+54,"531,622",+397,"76,943",589,"57,737",958,"3,504,884","327,001","10,718,271",Europe,17,"1,044",3
23,Romania,"587,944","+5,158","14,296",+139,"493,379","+8,431","80,269","1,274","30,658",745,"4,587,552","239,218","19,177,295",Europe,33,"1,341",4
24,Chile,"583,354","+2,219","16,101",+50,"554,333","+2,044","12,920",672,"30,395",839,"6,011,883","313,241","19,192,523",South America,33,"1,192",3
