#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"105,864,622","+26,379","1,488,752",+80,"99,378,409","+118,573","4,997,461","8,755",,,,,,North America,,,,,,
,Asia,"161,793,862","+118,433","1,440,158",+167,"156,235,393","+121,810","4,118,311","11,903",,,,,,Asia,,,,,,
,South America,"59,997,820","+41,074","1,306,217",+114,"57,166,374","+83,424","1,525,229","10,430",,,,,,South America,,,,,,
,Europe,"205,004,550","+100,919","1,856,753",+266,"195,920,477","+217,521","7,227,320","6,201",,,,,,Europe,,,,,,
,Oceania,"9,946,747","+36,625","14,274",+33,"9,533,253","+6,006","399,220",151,,,,,,Australia/Oceania,,,,,,
,Africa,"12,347,413","+2,174","256,000",+11,"11,523,593","+4,429","567,820","1,022",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"554,955,735","+325,604","6,362,169",+671,"529,758,205","+551,763","18,835,361","38,462","71,196",816.2,,,,All,,,,,,
1,USA,"89,567,318","+13,314","1,043,372",+38,"85,275,249","+102,397","3,248,697","3,435","267,455","3,116","1,052,987,802","3,144,302","334,887,583",North America,4,321,0,40,0.1,"9,701"
2,India,"43,532,788","+14,224","525,223",,"42,879,477",,"128,088",698,"30,937",373,"863,999,907","614,002","1,407,162,089",Asia,32,"2,679",2,10,,91
3,Brazil,"32,536,302","+33,833","672,101",+84,"30,967,114","+60,539","897,087","8,318","150,922","3,118","63,776,166","295,830","215,583,725",South America,7,321,3,157,0.4,"4,161"
4,France,"31,452,173","+24,418","149,726",+97,"29,774,233","+73,899","1,528,214",869,"479,728","2,284","271,490,188","4,140,933","65,562,570",Europe,2,438,0,372,1,"23,309"
5,Germany,"28,394,995",,"141,295",,"26,792,300","+49,500","1,461,400",934,"336,752","1,676","122,332,384","1,450,809","84,320,113",Europe,3,597,1,,,"17,332"
6,UK,"22,741,065",,"180,417",,"22,168,766","+10,179","391,882",146,"331,504","2,630","522,526,476","7,617,031","68,599,756",Europe,3,380,0,,,"5,713"
7,Italy,"18,805,756","+36,282","168,604",+59,"17,617,973","+27,590","1,019,179",303,"311,953","2,797","227,930,923","3,780,957","60,283,926",Europe,3,358,0,602,1.0,"16,906"
8,Russia,"18,442,625","+2,866","381,306",+43,"17,869,964","+2,276","191,355","2,300","126,268","2,611","273,400,000","1,871,838","146,059,686",Europe,8,383,1,20,0.3,"1,310"
9,S. Korea,"18,395,864","+6,253","24,574",+4,"18,231,887","+7,970","139,403",56,"358,192",478,"15,804,065","307,727","51,357,484",Asia,3,"2,090",3,122,0.08,"2,714"
10,Turkey,"15,123,331",,"99,032",,"15,005,249",,"19,050",975,"175,535","1,149","162,743,369","1,888,946","86,155,639",Asia,6,870,1,,,221
11,Spain,"12,818,184",,"108,111",,"12,243,647",,"466,426",339,"273,945","2,311","471,036,328","10,066,811","46,791,018",Europe,4,433,0,,,"9,968"
