#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"103,143,208","+24,297","1,479,512",+73,"96,993,566","+73,260","4,670,130","8,180",,,,,,North America,,,,,,
,Asia,"158,800,256","+140,838","1,434,995",+236,"152,734,054","+179,516","4,631,207","10,586",,,,,,Asia,,,,,,
,South America,"58,405,997","+19,601","1,300,973",+70,"55,432,667","+5,653","1,672,357","10,526",,,,,,South America,,,,,,
,Europe,"198,761,428","+110,484","1,847,603",+122,"190,256,098","+90,016","6,657,727","5,758",,,,,,Europe,,,,,,
,Oceania,"9,171,158","+25,394","13,022",+30,"8,838,051","+22,022","320,085",129,,,,,,Australia/Oceania,,,,,,
,Africa,"12,205,182","+2,780","255,310",+9,"11,410,731","+5,528","539,141",975,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"540,487,950","+323,394","6,331,430",+540,"515,665,873","+375,995","18,490,647","36,154","69,340",812.3,,,,All,,,,,,
1,USA,"87,321,703","+16,284","1,035,847",+19,"83,152,821","+69,557","3,133,035","2,813","260,840","3,094","1,039,574,344","3,105,329","334,771,130",North America,4,323,0,49,0.06,"9,359"
2,India,"43,232,004","+9,987","524,761",,"42,652,743",,"54,500",698,"30,741",373,"854,859,461","607,858","1,406,347,202",Asia,33,"2,680",2,7,,39
3,Brazil,"31,456,865","+7,192","668,177",+43,"30,182,173",,"606,515","8,318","145,976","3,101","63,776,166","295,955","215,493,041",South America,7,323,3,33,0.2,"2,815"
4,France,"29,849,919","+79,397","148,749",,"29,210,587","+4,386","490,583",869,"455,349","2,269","271,490,188","4,141,480","65,553,913",Europe,2,441,0,"1,211",,"7,484"
5,Germany,"26,847,783",+359,"140,183",+3,"25,882,900","+12,100","824,700",631,"318,464","1,663","122,332,384","1,451,085","84,304,052",Europe,3,601,1,4,0.04,"9,782"
6,UK,"22,382,352",,"179,217",,"22,027,812","+7,934","175,323",188,"326,376","2,613","522,526,476","7,619,407","68,578,364",Europe,3,383,0,,,"2,557"
7,Russia,"18,376,587","+3,403","380,020",+65,"17,794,561","+3,480","202,006","2,300","125,819","2,602","273,400,000","1,871,886","146,055,938",Europe,8,384,1,23,0.4,"1,383"
8,S. Korea,"18,225,460","+7,382","24,371",+20,"17,993,572","+23,928","207,517",98,"354,893",475,"15,804,065","307,742","51,354,840",Asia,3,"2,107",3,144,0.4,"4,041"
9,Italy,"17,653,375","+18,768","167,391",+26,"16,863,770","+18,036","622,214",183,"292,811","2,776","223,025,536","3,699,259","60,289,249",Europe,3,360,0,311,0.4,"10,320"
