#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"33,120,882","+73,223","742,889","+2,568","22,688,008","+104,739","9,689,985","23,134",,,,,,North America,,,
,Asia,"24,637,597","+72,890","393,302",+937,"23,187,658","+63,282","1,056,637","21,861",,,,,,Asia,,,
,South America,"17,560,680","+80,317","457,176","+1,766","15,931,404","+92,333","1,172,100","19,102",,,,,,South America,,,
,Europe,"33,380,466","+122,086","797,964","+3,907","22,943,956","+145,221","9,638,546","25,756",,,,,,Europe,,,
,Africa,"3,871,934","+7,874","102,284",+468,"3,421,319","+15,052","348,331","2,513",,,,,,Africa,,,
,Oceania,"50,920",+55,"1,085",,"34,251",+3,"15,584",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"112,623,200","+356,445","2,494,715","+9,646","88,207,302","+420,630","21,921,183","92,371","14,449",320.0,,,,All,,,
1,USA,"28,892,279","+65,615","514,640","+2,047","19,205,963","+91,823","9,171,676","16,545","86,958","1,549","350,890,386","1,056,082","332,256,797",North America,11,646,1
2,India,"11,029,326","+13,463","156,598",+100,"10,724,144","+13,661","148,584","8,944","7,942",113,"212,230,431","152,821","1,388,753,057",Asia,126,"8,868",7
3,Brazil,"10,260,621","+63,090","248,646","+1,370","9,215,164","+75,949","796,811","8,318","48,051","1,164","28,600,000","133,936","213,535,092",South America,21,859,7
4,Russia,"4,189,153","+11,823","84,047",+417,"3,739,344","+12,956","365,762","2,300","28,698",576,"109,600,000","750,813","145,975,002",Europe,35,"1,737",1
5,UK,"4,134,639","+8,489","121,305",+548,"2,606,999","+58,378","1,406,335","2,273","60,700","1,781","86,980,542","1,276,938","68,116,498",Europe,16,562,1
6,France,"3,629,891","+20,064","85,044",+341,"252,083","+1,551","3,292,764","3,435","55,531","1,301","51,383,765","786,081","65,367,004",Europe,18,769,1
7,Spain,"3,161,432","+7,461","68,079",+443,"2,561,102","+18,749","532,251","3,365","67,600","1,456","38,491,517","823,057","46,766,511",Europe,15,687,1
8,Italy,"2,832,162","+13,314","96,348",+356,"2,347,866","+12,898","387,948","2,146","46,887","1,595","38,533,461","637,927","60,404,177",Europe,21,627,2
9,Turkey,"2,655,633","+9,107","28,213",+75,"2,534,996","+5,546","92,424","1,185","31,271",332,"32,560,732","383,410","84,923,972",Asia,32,"3,010",3
10,Germany,"2,405,263","+5,763","69,214",+442,"2,207,700","+9,700","128,349","3,057","28,649",824,"42,872,730","510,649","83,957,272",Europe,35,"1,213",2
11,Colombia,"2,233,589","+3,926","59,118",+144,"2,129,491","+4,796","44,980","2,509","43,597","1,154","11,258,346","219,750","51,232,450",South America,23,867,5
12,Argentina,"2,077,228","+7,477","51,510",+151,"1,877,898","+5,685","147,820","3,529","45,690","1,133","7,225,225","158,924","45,463,290",South America,22,883,6
13,Mexico,"2,043,632","+2,252","180,536",+429,"1,602,024","+6,704","261,072","4,798","15,744","1,391","5,285,123","40,716","129,805,927",North America,64,719,25
14,Poland,"1,648,962","+6,310","42,436",+247,"1,389,516","+5,143","217,010","1,347","43,601","1,122","9,594,884","253,700","37,819,738",Europe,23,891,4
15,Iran,"1,590,605","+8,330","59,663",+91,"1,358,541","+7,151","172,401","3,696","18,783",705,"10,559,096","124,687","84,685,076",Asia,53,"1,419",8
