#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"106,455,970","+131,375","1,490,798",+484,"99,780,154","+105,895","5,185,018","8,917",,,,,,North America,,,,,,
,Asia,"162,332,542","+167,724","1,440,901",+209,"156,745,762","+119,709","4,145,879","10,734",,,,,,Asia,,,,,,
,South America,"60,278,280","+87,000","1,307,462",+369,"57,342,415","+26,668","1,628,403","10,449",,,,,,South America,,,,,,
,Europe,"206,856,316","+346,719","1,858,907",+399,"196,909,461","+255,832","8,087,948","6,386",,,,,,Europe,,,,,,
,Oceania,"10,110,623","+54,339","14,474",+75,"9,647,494","+8,046","448,655",172,,,,,,Australia/Oceania,,,,,,
,Africa,"12,382,214","+9,918","256,166",+35,"11,545,319","+9,019","580,729","1,014",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"558,416,666","+797,075","6,368,723","+1,571","531,971,311","+525,169","20,076,632","37,672","71,640",817.0,,,,All,,,,,,
1,USA,"90,049,846","+82,362","1,045,035",+299,"85,610,336","+82,574","3,394,475","3,591",,,"1,055,299,288",,,North America,,,,,,
2,India,"43,587,302","+18,418","525,305",,"42,921,977",,"140,020",698,"30,973",373,"864,451,219","614,274","1,407,273,210",Asia,32,"2,679",2,13,,99
3,Brazil,"32,761,045","+73,365","673,126",+297,"31,094,805","+17,267","993,114","8,318","151,956","3,122","63,776,166","295,813","215,596,091",South America,7,320,3,340,1,"4,606"
4,France,"31,974,607","+161,265","149,943",+89,"29,929,604","+50,552","1,895,060",869,"487,687","2,287","271,490,188","4,140,858","65,563,751",Europe,2,437,0,"2,460",1,"28,904"
5,Germany,"28,808,614",,"141,627",,"27,059,700","+81,300","1,607,287","1,045","341,649","1,680","122,332,384","1,450,771","84,322,303",Europe,3,595,1,,,"19,061"
