#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"58,455,995","+79,845","1,184,762","+1,120","47,116,017","+69,570","10,155,216","18,282",,,,,,North America,,,,,,
,Asia,"81,511,270","+87,006","1,203,630","+1,140","78,754,312","+95,743","1,553,328","28,973",,,,,,Asia,,,,,,
,South America,"38,847,870","+17,514","1,178,954",+335,"36,944,994","+24,134","723,922","12,525",,,,,,South America,,,,,,
,Europe,"71,130,573","+336,718","1,388,045","+4,349","63,103,970","+230,592","6,638,558","19,763",,,,,,Europe,,,,,,
,Africa,"8,667,015","+2,585","222,377",+101,"8,049,625","+3,121","395,013","1,896",,,,,,Africa,,,,,,
,Oceania,"356,168","+1,395","4,109",+20,"308,586",+186,"43,473",174,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"258,969,612","+525,063","5,181,892","+7,065","234,278,210","+423,346","19,509,510","81,613","33,223",664.8,,,,All,,,,,,
1,USA,"48,821,863","+73,283","795,967",+987,"38,694,180","+60,290","9,331,716","12,070","146,302","2,385","744,532,581","2,231,096","333,707,170",North America,7,419,0,220,3,"27,964"
2,India,"34,533,473","+6,993","466,147",,"33,946,749","+12,202","120,577","8,944","24,686",333,"633,489,239","452,847","1,398,902,101",Asia,41,"3,001",2,5,,86
3,Brazil,"22,030,182","+10,312","613,066",+224,"21,247,982","+17,625","169,134","8,318","102,626","2,856","63,776,166","297,097","214,664,519",South America,10,350,3,48,1,788
4,UK,"9,932,408","+42,484","144,137",+165,"8,791,315","+39,370","996,956",928,"145,247","2,108","355,369,515","5,196,758","68,382,922",Europe,7,474,0,621,2,"14,579"
5,Russia,"9,400,835","+33,996","266,579","+1,243","8,089,694","+36,051","1,044,562","2,300","64,380","1,826","221,400,000","1,516,213","146,021,689",Europe,16,548,1,233,9,"7,153"
6,Turkey,"8,624,580","+28,170","75,443",+208,"8,150,235","+29,353","398,902","1,405","100,751",881,"105,165,402","1,228,525","85,602,999",Asia,10,"1,135",1,329,2,"4,660"
7,France,"7,450,691","+30,454","118,653",+98,"7,062,277","+9,956","269,761","1,406","113,795","1,812","161,863,693","2,472,152","65,474,821",Europe,9,552,0,465,1,"4,120"
8,Iran,"6,088,009","+5,144","129,177",+132,"5,807,089","+12,029","151,743","3,386","71,213","1,511","37,996,904","444,461","85,489,886",Asia,14,662,2,60,2,"1,775"
9,Germany,"5,472,949","+54,268","100,160",+343,"4,680,000","+30,700","692,789","3,845","65,032","1,190","81,975,529","974,075","84,157,309",Europe,15,840,1,645,4,"8,232"
10,Argentina,"5,317,633","+1,644","116,415",+33,"5,183,960","+1,139","17,258",570,"116,173","2,543","25,947,674","566,872","45,773,465",South America,9,393,2,36,0.7,377
11,Spain,"5,103,315","+6,777","87,866",+34,"4,909,900","+2,556","105,549",547,"109,092","1,878","66,213,858","1,415,430","46,780,022",Europe,9,532,1,145,0.7,"2,256"
12,Colombia,"5,052,733","+2,478","128,188",+50,"4,893,420","+2,430","31,125",342,"97,849","2,482","27,788,024","538,129","51,638,228",South America,10,403,2,48,1.0,603
13,Italy,"4,942,135","+10,047","133,330",+67,"4,654,295","+6,965","154,510",560,"81,908","2,210","115,456,590","1,913,501","60,337,881",Europe,12,453,1,167,1,"2,561"
14,Indonesia,"4,253,992",+394,"143,753",+9,"4,102,323",+434,"7,916",,"15,327",518,"52,531,079","189,266","277,551,902",Asia,65,"1,931",5,1,0.03,29
15,Mexico,"3,864,278",+916,"292,524",+53,"3,227,027","+2,423","344,727","4,798","29,539","2,236","11,709,481","89,509","130,819,408",North America,34,447,11,7,0.4,"2,635"
16,Poland,"3,377,698","+19,936","81,228",+398,"2,913,320","+11,520","383,150","1,551","89,384","2,150","23,788,624","629,515","37,788,825",Europe,11,465,2,528,11,"10,139"
17,Ukraine,"3,353,136","+12,729","82,318",+720,"2,796,597","+23,107","474,221",177,"77,319","1,898","15,595,737","359,619","43,367,377",Europe,13,527,3,294,17,"10,935"
18,South Africa,"2,931,042",+868,"89,635",+51,"2,821,481",,"19,926",546,"48,567","1,485","19,126,699","316,930","60,349,910",Africa,21,673,3,14,0.8,330
