#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"29,530,878","+152,671","622,561","+2,399","18,466,436","+200,480","10,441,881","34,207",,,,,,North America,,,
,Asia,"22,637,046","+65,675","365,563","+1,067","21,081,304","+73,648","1,190,179","23,717",,,,,,Asia,,,
,South America,"15,341,533","+54,773","403,460","+1,380","13,523,688","+89,665","1,414,385","19,487",,,,,,South America,,,
,Europe,"29,214,814","+137,828","669,563","+3,783","16,194,799","+108,123","12,350,452","30,453",,,,,,Europe,,,
,Africa,"3,471,312","+16,561","86,050",+627,"2,934,234","+25,561","451,028","2,805",,,,,,Africa,,,
,Oceania,"49,940",+76,"1,074",+1,"33,947",+34,"14,919",12,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"100,246,244","+427,584","2,148,286","+9,257","72,235,114","+497,511","25,862,844","110,681","12,861",275.6,,,,All,,,
1,USA,"25,843,472","+134,119","431,195","+1,699","15,586,714","+176,780","9,825,563","26,508","77,816","1,298","300,861,638","905,913","332,108,584",North America,13,770,1
2,India,"10,677,710","+9,036","153,624",+116,"10,345,267","+16,023","178,819","8,944","7,694",111,"192,337,117","138,600","1,387,715,929",Asia,130,"9,033",7
3,Brazil,"8,872,964","+28,364","217,712",+631,"7,709,602","+55,832","945,650","8,318","41,575","1,020","28,600,000","134,008","213,419,676",South America,24,980,7
4,Russia,"3,738,690","+19,290","69,918",+456,"3,150,763","+19,003","518,009","2,300","25,613",479,"99,700,000","683,016","145,970,231",Europe,39,"2,088",1
5,UK,"3,669,658","+22,195","98,531",+592,"1,648,218","+16,818","1,922,909","4,076","53,895","1,447","68,794,319","1,010,355","68,089,273",Europe,19,691,1
6,France,"3,057,857","+4,240","73,494",+445,"217,708",+743,"2,766,655","3,041","46,788","1,125","42,268,957","646,750","65,355,986",Europe,21,889,2
7,Spain,"2,697,294","+38,682","56,208",+257,N/A,N/A,N/A,"4,284","57,677","1,202","32,027,728","684,863","46,765,130",Europe,17,832,1
8,Italy,"2,475,372","+8,561","85,881",+420,"1,897,861","+15,787","491,630","2,421","40,976","1,422","31,077,151","514,429","60,410,951",Europe,24,703,2
9,Turkey,"2,435,247","+5,642","25,210",+137,"2,314,403","+6,682","95,634","1,808","28,699",297,"28,648,193","337,615","84,854,582",Asia,35,"3,366",3
10,Germany,"2,154,369","+6,597","53,402",+625,"1,823,500","+16,000","277,467","4,787","25,667",636,"37,449,922","446,168","83,936,831",Europe,39,"1,572",2
11,Colombia,"2,027,746","+12,261","51,747",+373,"1,849,194","+17,026","126,805","3,482","39,611","1,011","9,687,241","189,237","51,190,984",South America,25,989,5
12,Argentina,"1,874,801","+7,578","47,034",+207,"1,666,527","+10,378","161,240","3,598","41,266","1,035","5,919,820","130,302","45,431,593",South America,24,966,8
13,Mexico,"1,763,219","+10,872","149,614",+530,"1,320,448","+14,310","293,157","5,652","13,594","1,154","4,426,668","34,129","129,702,359",North America,74,867,29
14,Poland,"1,478,119","+2,419","35,401",+38,"1,237,736","+7,290","204,982","1,467","39,080",936,"8,379,496","221,546","37,822,896",Europe,26,"1,068",5
15,South Africa,"1,417,537","+4,551","41,117",+243,"1,241,421","+10,901","134,999",546,"23,731",688,"8,019,239","134,252","59,732,948",Africa,42,"1,453",7
16,Iran,"1,379,286","+6,309","57,481",+98,"1,171,070","+6,276","150,735","4,057","16,303",679,"8,634,553","102,060","84,602,832",Asia,61,"1,472",10
17,Ukraine,"1,194,328","+2,516","21,924",+63,"953,297","+5,783","219,107",177,"27,404",503,"6,057,828","138,995","43,583,034",Europe,36,"1,988",7
18,Peru,"1,099,013",,"39,777",,"1,012,450",,"46,786","1,784","33,071","1,197","6,093,440","183,359","33,232,222",South America,30,835,5
19,Indonesia,"999,256","+9,994","28,132",+297,"809,488","+10,678","161,636",,"3,631",102,"8,806,413","32,004","275,166,779",Asia,275,"9,781",31
20,Netherlands,"952,950","+4,017","13,579",+39,N/A,N/A,N/A,655,"55,544",791,"6,970,400","406,283","17,156,521",Europe,18,"1,263",2
21,Czechia,"940,004","+2,376","15,453",+54,"819,662",+70,"104,889","1,021","87,684","1,441","5,814,376","542,369","10,720,328",Europe,11,694,2
22,Canada,"750,925","+3,542","19,187",+93,"669,061","+4,440","62,677",849,"19,797",506,"17,050,539","449,522","37,930,365",North America,51,"1,977",2
23,Romania,"712,561","+1,551","17,841",+65,"654,875","+1,750","39,845","1,017","37,182",931,"5,306,711","276,910","19,164,044",Europe,27,"1,074",4
24,Chile,"703,178","+4,068","17,999",+66,"658,324","+4,223","26,855","1,263","36,606",937,"7,707,085","401,211","19,209,540",South America,27,"1,067",2
25,Belgium,"693,666","+1,812","20,779",+53,"48,126",+163,"624,761",327,"59,704","1,788","7,907,280","680,583","11,618,388",Europe,17,559,1
26,Portugal,"643,113","+6,923","10,721",+252,"461,757","+5,266","170,635",767,"63,176","1,053","6,722,120","660,347","10,179,682",Europe,16,950,2
27,Iraq,"614,576",+813,"13,000",+7,"583,127","+1,585","18,449",158,"15,089",319,"5,378,130","132,040","40,731,220",Asia,66,"3,133",8
28,Israel,"606,365","+8,962","4,498",+79,"529,834","+6,366","72,033","1,154","65,927",489,"10,065,055","1,094,314","9,197,590",Asia,15,"2,045",1
29,Sweden,"547,166",,"11,005",,N/A,N/A,N/A,277,"53,987","1,086","4,916,367","485,081","10,135,138",Europe,19,921,2
30,Pakistan,"534,041","+1,629","11,318",+23,"488,903","+2,414","33,820","2,218","2,391",51,"7,680,242","34,392","223,314,838",Asia,418,"19,731",29
31,Bangladesh,"532,401",+602,"8,041",+18,"476,979",+566,"47,381",,"3,215",49,"3,570,387","21,557","165,621,876",Asia,311,"20,597",46
32,Philippines,"514,996","+1,581","10,292",+50,"475,422",+13,"29,282",727,"4,664",93,"7,592,311","68,766","110,408,203",Asia,214,"10,728",15
33,Switzerland,"513,599","+4,320","9,093",+28,"317,600",,"186,906",300,"59,098","1,046","4,190,785","482,218","8,690,652",Europe,17,956,2
34,Morocco,"466,626",+337,"8,172",+22,"443,472","+1,031","14,982",466,"12,558",220,"5,295,027","142,497","37,158,901",Africa,80,"4,547",7
35,Austria,"405,723","+1,009","7,451",+33,"383,200","+1,546","15,072",320,"44,902",825,"4,212,009","466,153","9,035,681",Europe,22,"1,213",2
36,Serbia,"385,126","+1,523","3,905",+19,"31,536",,"349,685",176,"44,180",448,"2,553,276","292,901","8,717,203",Europe,23,"2,232",3
37,Saudi Arabia,"366,584",+213,"6,355",+3,"358,137",+198,"2,092",333,"10,438",181,"12,037,420","342,743","35,120,884",Asia,96,"5,526",3
38,Japan,"364,813","+4,152","5,084",+65,"295,426","+4,884","64,303","1,017","2,890",40,"6,397,540","50,672","126,254,707",Asia,346,"24,834",20
39,Hungary,"360,418",+844,"12,024",+56,"243,092","+1,620","105,302",247,"37,363","1,246","3,062,132","317,441","9,646,306",Europe,27,802,3
40,Jordan,"321,298",+845,"4,239",+15,"308,883","+1,176","8,176",133,"31,313",413,"3,735,138","364,024","10,260,702",Asia,32,"2,421",3
41,Panama,"312,158",+914,"5,098",+35,"261,291","+2,196","45,769",237,"71,707","1,171","1,619,025","371,914","4,353,225",North America,14,854,3
42,Lebanon,"282,249","+2,652","2,374",+54,"168,142","+2,413","111,733",859,"41,459",349,"2,507,512","368,323","6,807,925",Asia,24,"2,868",3
43,UAE,"281,546","+3,591",798,+6,"255,304","+3,820","25,444",,"28,273",80,"24,697,532","2,480,114","9,958,224",Asia,35,"12,479",0
44,Nepal,"269,789",+339,"2,011",+10,"264,538",+401,"3,240",,"9,166",68,"2,048,113","69,585","29,433,081",Asia,109,"14,636",14
45,Georgia,"253,816",+298,"3,071",+16,"243,396","+1,311","7,349",,"63,696",771,"2,104,931","528,242","3,984,784",Asia,16,"1,298",2
