#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"3,554,686","+58,643","176,106",+715,"1,592,625","+25,752","1,785,955","19,184",,,,,,North America,,,
,South America,"2,549,265","+35,131","94,922","+1,237","1,566,615","+11,133","887,728","13,561",,,,,,South America,,,
,Asia,"2,630,117","+50,665","63,217","+1,054","1,778,315","+39,846","788,585","19,505",,,,,,Asia,,,
,Europe,"2,492,800","+11,601","193,989",+278,"1,437,425","+6,686","861,386","5,555",,,,,,Europe,,,
,Africa,"493,621","+13,776","11,646",+246,"238,389","+8,373","243,586",956,,,,,,Africa,,,
,Oceania,"10,233",+139,128,+2,"9,017",+21,"1,088",7,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"11,731,443","+169,955","540,023","+3,532","6,623,037","+91,811","4,568,383","58,772","1,505",69.3,,,,All,,,
1,USA,"3,039,626","+49,379","132,947",+346,"1,310,593","+21,029","1,596,086","16,000","9,182",402,"38,114,943","115,141","331,028,744",North America,109,"2,490",9
2,Brazil,"1,626,071","+21,486","65,556",+656,"978,615",,"581,900","8,318","7,649",308,"3,330,562","15,667","212,578,788",South America,131,"3,243",64
3,India,"720,346","+22,510","20,174",+474,"440,150","+15,259","260,022","8,944",522,15,"9,969,662","7,224","1,380,159,707",Asia,"1,916","68,413",138
4,Russia,"687,862","+6,611","10,296",+135,"454,329","+3,579","223,237","2,300","4,713",71,"21,335,394","146,197","145,935,471",Europe,212,"14,174",7
5,Peru,"305,703","+2,985","10,772",+183,"197,619","+3,662","97,312","1,236","9,270",327,"1,800,690","54,606","32,976,151",South America,108,"3,061",18
6,Spain,"298,869",+414,"28,388",+3,N/A,N/A,N/A,617,"6,392",607,"5,448,984","116,543","46,755,070",Europe,156,"1,647",9
7,Chile,"298,557","+3,025","6,384",+76,"264,371","+3,339","27,802","2,069","15,616",334,"1,198,261","62,677","19,118,183",South America,64,"2,995",16
8,UK,"285,768",+352,"44,236",+16,N/A,N/A,N/A,231,"4,209",652,"10,651,308","156,889","67,890,913",Europe,238,"1,535",6
9,Mexico,"256,848","+4,683","30,639",+273,"155,604","+3,295","70,605",378,"1,992",238,"641,142","4,972","128,947,797",North America,502,"4,209",201
10,Iran,"243,051","+2,613","11,731",+160,"204,083","+2,753","27,237","3,201","2,893",140,"1,820,000","21,666","84,003,631",Asia,346,"7,161",46
11,Italy,"241,819",+208,"34,869",+8,"192,241",+133,"14,709",72,"4,000",577,"5,660,454","93,623","60,460,310",Europe,250,"1,734",11
12,Pakistan,"231,818","+3,344","4,762",+50,"131,649","+1,819","95,407","2,406","1,049",22,"1,420,623","6,430","220,920,226",Asia,953,"46,392",156
13,Saudi Arabia,"213,716","+4,207","1,968",+52,"149,634","+4,398","62,114","2,254","6,138",57,"1,934,391","55,556","34,818,483",Asia,163,"17,692",18
14,Turkey,"206,844","+1,086","5,241",+16,"182,995","+2,315","18,608","1,130","2,452",62,"3,682,673","43,660","84,349,028",Asia,408,"16,094",23
15,South Africa,"205,721","+8,971","3,310",+111,"97,848","+4,533","104,563",539,"3,468",56,"1,864,111","31,427","59,316,193",Africa,288,"17,920",32
16,Germany,"198,057",+499,"9,092",+6,"182,200",+500,"6,765",305,"2,364",109,"5,873,563","70,100","83,787,898",Europe,423,"9,216",14
17,France,"168,335",+176,"29,920",+13,"77,308",+129,"61,107",548,"2,579",458,"1,384,633","21,212","65,275,714",Europe,388,"2,182",47
18,Bangladesh,"165,618","+3,201","2,096",+44,"76,149","+3,524","87,373",1,"1,006",13,"863,307","5,241","164,708,057",Asia,995,"78,582",191
19,Colombia,"120,281","+3,171","4,210",+146,"50,370","+2,489","65,701",841,"2,364",83,"881,190","17,316","50,888,872",South America,423,"12,088",58
20,Canada,"105,934",+398,"8,693",+9,"69,570",+331,"27,671","2,128","2,806",230,"2,975,635","78,833","37,746,120",North America,356,"4,342",13
21,Qatar,"100,345",+546,133,+5,"93,898","+1,614","6,314",164,"35,738",47,"386,111","137,513","2,807,805",Asia,28,"21,111",7
22,Argentina,"80,447","+2,632","1,582",+75,"28,531",+934,"50,334",676,"1,780",35,"406,210","8,987","45,200,659",South America,562,"28,572",111
23,Egypt,"76,222",+969,"3,422",+79,"21,238",+512,"51,562",41,745,33,"135,000","1,319","102,347,516",Africa,"1,343","29,909",758
24,Sweden,"73,061",+44,"5,433",+13,N/A,N/A,N/A,124,"7,234",538,"519,113","51,397","10,100,100",Europe,138,"1,859",19
25,Indonesia,"64,958","+1,209","3,241",+70,"29,919",+814,"31,798",,237,12,"928,238","3,393","273,555,636",Asia,"4,211","84,405",295
26,Belarus,"63,804",+250,429,+6,"51,120",+249,"12,255",89,"6,752",45,"1,074,240","113,685","9,449,272",Europe,148,"22,026",9
27,Ecuador,"62,380",+422,"4,821",+40,"28,872",+150,"28,687",288,"3,535",273,"163,842","9,285","17,645,387",South America,283,"3,660",108
28,Iraq,"62,275","+1,796","2,567",+94,"34,741","+1,724","24,967",337,"1,548",64,"612,607","15,229","40,226,919",Asia,646,"15,671",66
29,Belgium,"62,016",+107,"9,771",,"17,091",,"35,154",32,"5,351",843,"1,284,605","110,834","11,590,339",Europe,187,"1,186",9
30,UAE,"52,068",+528,324,+1,"40,721",+424,"11,023",1,"5,264",33,"3,500,000","353,834","9,891,633",Asia,190,"30,530",3
31,Netherlands,"50,657",+36,"6,128",+1,N/A,N/A,N/A,18,"2,956",358,"616,376","35,971","17,135,450",Europe,338,"2,796",28
32,Kuwait,"50,644",+703,373,+5,"41,001",+538,"9,270",152,"11,857",87,"409,335","95,838","4,271,134",Asia,84,"11,451",10
33,Ukraine,"49,043",+543,"1,262",+13,"21,703",+327,"26,078",103,"1,122",29,"722,513","16,523","43,728,709",Europe,892,"34,650",61
34,Kazakhstan,"48,574","+1,403",188,,"27,334",+304,"21,052",221,"2,587",10,"1,620,252","86,280","18,779,035",Asia,387,"99,888",12
35,Oman,"47,735","+1,557",218,+5,"29,146","+1,229","18,371",129,"9,347",43,"213,187","41,744","5,107,055",Asia,107,"23,427",24
36,Philippines,"46,333","+2,079","1,303",+6,"12,185",+243,"32,845",166,423,12,"845,218","7,712","109,595,187",Asia,"2,365","84,110",130
37,Singapore,"44,983",+183,26,,"40,717",+276,"4,240",2,"7,688",4,"757,746","129,509","5,850,914",Asia,130,"225,035",8
38,Portugal,"44,129",+232,"1,620",+6,"29,166",+149,"13,343",73,"4,328",159,"1,271,425","124,696","10,196,181",Europe,231,"6,294",8
39,Panama,"39,334","+1,185",770,+23,"18,036",+50,"20,528",146,"9,115",178,"148,115","34,323","4,315,339",North America,110,"5,604",29
40,Bolivia,"39,297","+1,226","1,434",+56,"11,667",+395,"26,196",71,"3,366",123,"86,878","7,442","11,674,534",South America,297,"8,141",134
41,Dominican Republic,"38,128",+703,804,+10,"19,489",+546,"17,835",208,"3,514",74,"169,999","15,669","10,849,145",North America,285,"13,494",64
42,Poland,"36,155",+205,"1,521",+4,"23,966",+220,"10,668",76,955,40,"1,655,664","43,747","37,845,912",Europe,"1,047","24,882",23
43,Afghanistan,"33,190",+239,898,+34,"20,103",+737,"12,189",31,852,23,"76,415","1,963","38,932,607",Asia,"1,173","43,355",509
44,Switzerland,"32,315",+47,"1,965",,"29,300",,"1,050",17,"3,733",227,"636,397","73,526","8,655,427",Europe,268,"4,405",14
45,Israel,"30,749",+791,334,+3,"18,056",+106,"12,359",88,"3,343",36,"1,107,070","120,365","9,197,590",Asia,299,"27,538",8
46,Bahrain,"29,821",+454,98,+1,"25,178",+529,"4,545",54,"17,527",58,"612,096","359,746","1,701,468",Asia,57,"17,362",3
47,Nigeria,"29,286",+575,654,+9,"11,828",+163,"16,804",7,142,3,"152,952",742,"206,158,244",Africa,"7,039","315,227","1,348"
48,Romania,"29,223",+250,"1,768",+18,"20,213",+187,"7,242",227,"1,519",92,"771,482","40,108","19,235,182",Europe,658,"10,880",25
49,Armenia,"28,936",+330,491,+7,"16,302",+162,"12,143",10,"9,765",166,"123,815","41,782","2,963,328",Asia,102,"6,035",24
50,Ireland,"25,531",+4,"1,741",,"23,364",,426,12,"5,170",353,"467,852","94,738","4,938,380",Europe,193,"2,837",11
51,Guatemala,"23,972",+724,981,+34,"3,429",+47,"19,562",5,"1,338",55,"64,590","3,605","17,917,882",North America,747,"18,265",277
52,Honduras,"23,943","+1,022",639,+10,"2,490",+103,"20,814",58,"2,417",65,"49,308","4,978","9,905,920",North America,414,"15,502",201
53,Ghana,"21,077",+992,129,+7,"16,070","+1,200","4,878",6,678,4,"313,457","10,087","31,076,659",Africa,"1,474","240,904",99
54,Azerbaijan,"20,837",+513,258,+8,"12,182",+440,"8,397",66,"2,055",25,"522,773","51,554","10,140,261",Asia,487,"39,303",19
55,Japan,"19,775",+253,977,,"17,124",+74,"1,674",34,156,8,"499,898","3,953","126,469,561",Asia,"6,395","129,447",253
56,Austria,"18,365",+85,706,,"16,647",+32,"1,012",11,"2,039",78,"654,105","72,621","9,007,093",Europe,490,"12,758",14
57,Moldova,"17,906",+92,592,+7,"11,047",+329,"6,267",438,"4,439",147,"101,180","25,083","4,033,799",Europe,225,"6,814",40
58,Serbia,"16,420",+289,317,+6,"13,366",+302,"2,737",93,"1,879",36,"447,317","51,200","8,736,727",Europe,532,"27,561",20
59,Algeria,"16,404",+463,959,+7,"11,884",+392,"3,561",53,374,22,,,"43,856,757",Africa,"2,674","45,732",
60,Nepal,"15,964",+180,35,+1,"6,811",+264,"9,118",,548,1,"567,452","19,473","29,140,608",Asia,"1,825","832,589",51
61,Morocco,"14,379",+164,237,+2,"10,173",+448,"3,969",19,390,6,"783,639","21,228","36,915,119",Africa,"2,567","155,760",47
62,S. Korea,"13,137",+46,284,+1,"11,848",+16,"1,005",15,256,6,"1,331,796","25,976","51,269,887",Asia,"3,903","180,528",38
63,Denmark,"12,878",+46,607,+1,"11,935",+118,336,7,"2,223",105,"1,145,221","197,708","5,792,500",Europe,450,"9,543",5
64,Cameroon,"12,592",,313,,"10,100",,"2,179",52,474,12,,,"26,548,238",Africa,"2,108","84,819",
65,Czechia,"12,566",+51,350,+2,"7,873",+9,"4,343",14,"1,173",33,"573,446","53,547","10,709,288",Europe,852,"30,598",19
66,Ivory Coast,"10,966",+194,75,+1,"5,384",+317,"5,507",,416,3,"65,888","2,498","26,380,667",Africa,"2,406","351,742",400
67,Uzbekistan,"10,362",+342,37,+3,"6,628",+44,"3,697",33,310,1,"1,121,236","33,496","33,473,600",Asia,"3,230","904,692",30
68,Sudan,"9,894",+127,616,+8,"4,899",+226,"4,379",,226,14,401,9,"43,853,785",Africa,"4,432","71,191","109,361"
69,Norway,"8,932",+2,251,,"8,138",,543,3,"1,647",46,"355,656","65,598","5,421,769",Europe,607,"21,601",15
70,Malaysia,"8,668",+5,121,,"8,476",+11,71,2,268,4,"810,057","25,025","32,370,116",Asia,"3,734","267,522",40
71,Australia,"8,586",+137,106,+2,"7,420",+21,"1,060",6,337,4,"2,751,473","107,888","25,503,005",Australia/Oceania,"2,970","240,594",9
72,Kenya,"8,067",+181,164,+4,"2,414",+127,"5,489",29,150,3,"191,394","3,559","53,777,364",Africa,"6,666","327,911",281
73,El Salvador,"8,027",+250,223,+6,"4,730",+157,"3,074",234,"1,237",34,"177,366","27,343","6,486,658",North America,808,"29,088",37
74,Kyrgyzstan,"7,691",+314,92,+4,"2,843",+41,"4,756",24,"1,179",14,"236,893","36,305","6,525,059",Asia,848,"70,925",28
75,Senegal,"7,478",+78,136,+3,"4,870",,"2,472",38,447,8,"82,857","4,948","16,745,166",Africa,"2,239","123,126",202
76,DRC,"7,432",+21,182,,"3,226",+42,"4,024",,83,2,,,"89,563,048",Africa,"12,051","492,105",
77,Finland,"7,257",+4,329,,"6,700",,228,1,"1,310",59,"255,500","46,112","5,540,854",Europe,764,"16,842",22
78,Venezuela,"7,169",,65,,"2,100",,"5,004",11,252,2,"1,412,214","49,665","28,434,513",South America,"3,966","437,454",20
79,North Macedonia,"7,124",+78,346,+5,"3,199",+172,"3,579",55,"3,419",166,"68,059","32,668","2,083,373",Europe,292,"6,021",31
80,Haiti,"6,333",+39,113,,"1,549",+141,"4,671",,555,10,"13,159","1,154","11,403,952",North America,"1,801","100,920",867
81,Tajikistan,"6,262",+49,53,,"4,914",+56,"1,295",,656,6,,,"9,538,693",Asia,"1,523","179,975",
82,Bulgaria,"5,914",+174,250,+4,"3,000",+85,"2,664",29,851,36,"156,351","22,505","6,947,401",Europe,"1,175","27,790",44
83,Ethiopia,"5,846",,103,,"2,430",,"3,313",35,51,0.9,"250,604","2,180","114,974,009",Africa,"19,667","1,116,253",459
84,Gabon,"5,743",+123,46,+2,"2,574",+19,"3,123",11,"2,580",21,"42,078","18,903","2,225,959",Africa,388,"48,390",53
85,Guinea,"5,610",,34,,"4,522",,"1,054",24,427,3,"14,407","1,097","13,133,646",Africa,"2,341","386,284",912
86,Bosnia and Herzegovina,"5,458",+496,199,+8,"2,598",+48,"2,661",4,"1,664",61,"101,386","30,906","3,280,424",Europe,601,"16,485",32
87,Costa Rica,"5,241",+245,23,+4,"1,776",+31,"3,442",10,"1,029",5,"48,487","9,517","5,094,667",North America,972,"221,507",105
88,French Guiana,"5,054",+141,20,+4,"1,984",+118,"3,050",29,"16,920",67,"8,707","29,149","298,706",South America,59,"14,935",34
89,Mauritania,"4,948",+69,133,+3,"1,896",+52,"2,919",14,"1,064",29,"13,842","2,977","4,650,006",Africa,940,"34,962",336
90,Djibouti,"4,822",+30,55,,"4,610",+17,157,,"4,880",56,"48,170","48,749","988,130",Africa,205,"17,966",21
91,Luxembourg,"4,542",+20,110,,"4,016",,416,3,"7,255",176,"226,761","362,203","626,061",Europe,138,"5,691",3
92,Palestine,"4,341",+64,17,+1,491,,"3,833",,851,3,"84,621","16,586","5,101,945",Asia,"1,175","300,114",60
93,Hungary,"4,189",+6,589,,"2,860",+49,740,8,434,61,"286,083","29,615","9,659,920",Europe,"2,306","16,401",34
94,CAR,"4,033",+64,52,+4,970,+56,"3,011",2,835,11,"25,185","5,214","4,830,402",Africa,"1,198","92,892",192
95,Greece,"3,562",+43,192,,"1,374",,"1,996",11,342,18,"340,328","32,654","10,422,102",Europe,"2,926","54,282",31
96,Madagascar,"3,250",+309,33,+1,"1,135",+27,"2,082",45,117,1,"25,286",913,"27,693,264",Africa,"8,521","839,190","1,095"
97,Croatia,"3,220",+69,113,,"2,210",+14,897,5,784,28,"85,997","20,950","4,104,778",Europe,"1,275","36,325",48
98,Thailand,"3,195",+5,58,,"3,072",+1,65,1,46,0.8,"603,657","8,648","69,802,624",Asia,"21,847","1,203,494",116
99,Equatorial Guinea,"3,071",,51,,842,,"2,178",,"2,189",36,"16,000","11,405","1,402,951",Africa,457,"27,509",88
100,Somalia,"3,006",+9,92,,"1,051",+37,"1,863",2,189,6,,,"15,894,096",Africa,"5,287","172,762",
101,Albania,"2,964",+71,79,+3,"1,702",+45,"1,183",8,"1,030",27,"25,730","8,941","2,877,744",Europe,971,"36,427",112
102,Mayotte,"2,679",+18,34,,"2,375",,270,3,"9,819",125,"8,800","32,253","272,841",Africa,102,"8,025",31
103,Nicaragua,"2,519",,83,,"1,238",,"1,198",,380,13,,,"6,625,373",North America,"2,630","79,824",
104,Maldives,"2,491",+23,12,+1,"2,113",+64,366,12,"4,608",22,"56,916","105,280","540,615",Asia,217,"45,051",9
105,Paraguay,"2,456",+29,20,,"1,180",+14,"1,256",7,344,3,"77,879","10,917","7,133,432",South America,"2,904","356,672",92
106,Cuba,"2,380",+8,86,,"2,234",+5,60,4,210,8,"186,518","16,467","11,326,501",North America,"4,759","131,704",61
107,Mali,"2,331",+1,119,,"1,547",+20,665,,115,6,"16,317",806,"20,251,695",Africa,"8,688","170,182","1,241"
108,Sri Lanka,"2,077",+1,11,,"1,917",+14,149,1,97,0.5,"110,505","5,160","21,414,531",Asia,"10,310","1,946,776",194
109,South Sudan,"2,021",,38,,333,,"1,650",,181,3,"10,824",967,"11,195,101",Africa,"5,539","294,608","1,034"
