#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"112,418,122","+26,968","1,513,081",+129,"105,472,508","+134,582","5,432,533","9,807",,,,,,North America,,,,,,
,Asia,"176,240,938","+391,043","1,454,840",+535,"166,838,075","+416,345","7,948,023","14,686",,,,,,Asia,,,,,,
,Europe,"218,535,181","+103,673","1,889,549",+292,"210,619,717","+226,669","6,025,915","9,430",,,,,,Europe,,,,,,
,South America,"62,964,586","+31,245","1,320,611",+200,"60,601,038","+37,211","1,042,937","10,575",,,,,,South America,,,,,,
,Oceania,"11,816,641","+23,862","18,072",+116,"11,436,350","+4,882","362,219",178,,,,,,Australia/Oceania,,,,,,
,Africa,"12,573,296",+775,"257,116",+3,"11,909,749","+1,185","406,431",964,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"594,549,485","+577,566","6,453,284","+1,275","566,878,143","+820,874","21,218,058","45,640","76,275",827.9,,,,All,,,,,,
1,USA,"94,678,953","+12,123","1,062,333",+31,"89,799,229","+116,318","3,817,391","4,405",,,"1,092,337,695",,,North America,,,,,,
2,India,"44,252,699","+13,327","526,996",,"43,593,112",,"132,591",698,"31,415",374,"879,537,440","624,386","1,408,643,701",Asia,32,"2,673",2,9,,94
3,France,"34,213,094","+21,175","153,064",,"33,379,198","+49,958","680,832",869,"521,714","2,334","271,490,188","4,139,939","65,578,310",Europe,2,428,0,323,,"10,382"
4,Brazil,"34,164,891","+16,760","681,480",+163,"32,945,953",,"537,458","8,318","158,355","3,159","63,776,166","295,604","215,748,605",South America,6,317,3,78,0.8,"2,491"
5,Germany,"31,535,343",,"145,698",,"30,087,100","+26,100","1,302,545","1,406","373,866","1,727","122,332,384","1,450,307","84,349,316",Europe,3,579,1,,,"15,442"
6,UK,"23,420,826",,"186,087",,"22,987,900","+14,953","246,839",146,"341,219","2,711","522,526,476","7,612,715","68,638,650",Europe,3,369,0,,,"3,596"
7,Italy,"21,480,076","+24,785","173,982",+129,"20,417,972","+51,462","888,122",291,"356,372","2,887","239,857,770","3,979,440","60,274,247",Europe,3,346,0,411,2,"14,735"
8,S. Korea,"21,236,355","+124,515","25,566",+67,"19,321,265","+99,210","1,889,524",469,"413,462",498,"15,804,065","307,698","51,362,290",Asia,2,"2,009",3,"2,424",1,"36,788"
9,Russia,"18,852,976","+28,694","383,071",+60,"18,121,135","+16,874","348,770","2,300","129,071","2,623","273,400,000","1,871,750","146,066,502",Europe,8,381,1,196,0.4,"2,388"
10,Turkey,"16,295,817",,"99,678",,"15,875,121",,"321,018",975,"188,927","1,156","162,743,369","1,886,775","86,254,767",Asia,5,865,1,,,"3,722"
11,Japan,"15,278,668","+192,364","34,763",+226,"13,205,948","+246,787","2,037,957",625,"121,588",277,"66,464,099","528,922","125,659,646",Asia,8,"3,615",2,"1,531",2,"16,218"
12,Spain,"13,294,139",,"111,667",,"12,906,369",,"276,103",339,"284,105","2,386","471,036,328","10,066,386","46,792,991",Europe,4,419,0,,,"5,901"
13,Vietnam,"11,364,355","+1,815","43,097",+1,"10,014,637","+5,186","1,306,621",137,"114,575",435,"85,826,548","865,298","99,187,255",Asia,9,"2,301",1,18,0.01,"13,173"
14,Australia,"9,780,286","+20,125","12,828",+89,"9,510,369",,"257,089",138,"374,373",491,"77,293,585","2,958,670","26,124,437",Australia/Oceania,3,"2,037",0,770,3,"9,841"
