#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"29,357,029","+151,681","619,941","+3,291","18,259,604","+97,352","10,477,484","34,268",,,,,,North America,,,
,Asia,"22,571,257","+67,384","364,488",+995,"21,007,352","+80,588","1,199,417","23,716",,,,,,Asia,,,
,South America,"15,278,670","+53,967","401,860","+1,227","13,429,214","+56,326","1,447,596","19,518",,,,,,South America,,,
,Europe,"29,021,412","+140,230","665,240","+2,908","16,081,402","+98,816","12,274,770","30,094",,,,,,Europe,,,
,Africa,"3,453,749","+19,270","85,279",+638,"2,904,031","+24,867","464,439","2,800",,,,,,Africa,,,
,Oceania,"49,864",+12,"1,073",,"33,913",+12,"14,878",12,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"99,732,702","+432,544","2,137,896","+9,059","71,716,222","+357,961","25,878,584","110,408","12,795",274.3,,,,All,,,
1,USA,"25,690,095","+123,152","429,328","+1,682","15,406,747","+75,700","9,854,020","26,540","77,356","1,293","298,986,744","900,282","332,103,290",North America,13,774,1
2,India,"10,668,356","+12,921","153,503",+127,"10,328,738","+12,642","186,115","8,944","7,688",111,"191,766,871","138,193","1,387,678,889",Asia,130,"9,040",7
3,Brazil,"8,844,577","+28,323","217,037",+562,"7,653,770","+25,332","973,770","8,318","41,443","1,017","28,600,000","134,011","213,415,554",South America,24,983,7
4,Russia,"3,719,400","+21,127","69,462",+491,"3,131,760","+22,445","518,178","2,300","25,481",476,"99,300,000","680,276","145,970,061",Europe,39,"2,101",1
5,UK,"3,647,463","+30,004","97,939",+610,"1,631,400","+15,093","1,918,124","4,076","53,570","1,438","67,231,066","987,410","68,088,300",Europe,19,695,1
6,France,"3,053,617","+18,436","73,049",+172,"216,965",+240,"2,763,603","2,965","46,723","1,118","41,889,101","640,941","65,355,593",Europe,21,895,2
7,Spain,"2,603,472",,"55,441",,N/A,N/A,N/A,"3,908","55,671","1,186","30,165,217","645,037","46,765,081",Europe,18,844,2
8,Italy,"2,466,813","+11,629","85,461",+299,"1,882,074","+10,885","499,278","2,400","40,834","1,415","30,934,035","512,058","60,411,193",Europe,24,707,2
9,Turkey,"2,429,605","+5,277","25,073",+140,"2,307,721","+5,860","96,811","1,905","28,633",295,"28,497,084","335,844","84,852,104",Asia,35,"3,384",3
10,Germany,"2,147,740","+10,051","52,777",+241,"1,807,500","+12,100","287,463","4,787","25,588",629,"37,449,922","446,172","83,936,101",Europe,39,"1,590",2
11,Colombia,"2,013,014","+10,045","51,374",+392,"1,832,168","+9,859","129,472","3,482","39,325","1,004","9,627,333","188,072","51,189,503",South America,25,996,5
12,Argentina,"1,867,223","+5,031","46,827",+90,"1,656,149","+9,481","164,247","3,619","41,101","1,031","5,882,914","129,493","45,430,461",South America,24,970,8
13,Mexico,"1,752,347","+20,057","149,084","+1,470","1,306,138","+14,198","297,125","5,652","13,511","1,149","4,404,916","33,963","129,698,660",North America,74,870,29
14,Poland,"1,475,445","+4,683","35,363",+110,"1,230,446","+7,664","209,636","1,482","39,009",935,"8,328,586","220,199","37,823,009",Europe,26,"1,070",5
15,South Africa,"1,412,986","+8,147","40,874",+300,"1,230,520","+13,028","141,592",546,"23,656",684,"7,993,126","133,819","59,730,905",Africa,42,"1,461",7
16,Iran,"1,372,977","+5,945","57,383",+89,"1,164,794","+6,319","150,800","4,090","16,229",678,"8,634,553","102,063","84,599,895",Asia,62,"1,474",10
17,Ukraine,"1,191,812","+3,915","21,861",+83,"947,514","+5,407","222,437",177,"27,345",502,"6,057,828","138,993","43,583,748",Europe,37,"1,994",7
18,Peru,"1,093,938",,"39,608",,"1,007,748",,"46,582","1,779","32,919","1,192","6,060,702","182,381","33,230,967",South America,30,839,5
19,Indonesia,"989,262","+11,788","27,835",+171,"798,810","+7,751","162,617",,"3,595",101,"8,754,507","31,816","275,158,881",Asia,278,"9,885",31
20,Netherlands,"948,933","+4,891","13,540",+30,N/A,N/A,N/A,680,"55,311",789,"6,970,400","406,285","17,156,418",Europe,18,"1,267",2
21,Czechia,"937,617","+4,222","15,369",+52,"814,903",+332,"107,345","1,046","87,462","1,434","5,797,458","540,794","10,720,274",Europe,11,698,2
22,Canada,"746,920","+4,389","19,070",+96,"663,966","+4,982","63,884",868,"19,692",503,"16,996,450","448,107","37,929,462",North America,51,"1,989",2
23,Romania,"711,010","+1,816","17,776",+54,"653,125","+2,936","40,109","1,020","37,101",928,"5,300,790","276,596","19,164,393",Europe,27,"1,078",4
