#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"46,699,460","+172,488","978,181","+1,884","37,061,339","+85,174","8,659,940","31,111",,,,,,North America,,,,,,
,Asia,"68,308,168","+269,490","1,006,539","+4,774","63,611,023","+275,609","3,690,606","41,430",,,,,,Asia,,,,,,
,South America,"36,675,710","+43,180","1,123,085","+1,192","34,449,635","+61,831","1,102,990","23,826",,,,,,South America,,,,,,
,Europe,"54,449,293","+126,255","1,162,842","+1,639","49,458,602","+159,571","3,827,849","10,802",,,,,,Europe,,,,,,
,Africa,"7,654,700","+31,228","191,186",+833,"6,742,278","+33,981","721,236","4,775",,,,,,Africa,,,,,,
,Oceania,"151,948","+2,219","1,991",+26,"110,909","+2,728","39,048",465,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"213,940,000","+644,860","4,463,839","+10,348","191,434,492","+618,894","18,041,669","112,409","27,447",572.7,,,,All,,,,,,
1,USA,"38,962,672","+142,438","648,112","+1,122","30,620,556","+50,327","7,694,004","23,937","116,926","1,945","570,366,629","1,711,654","333,225,477",North America,9,514,1,427,3,"23,089"
2,India,"32,511,370","+51,016","435,788",+737,"31,746,626","+55,948","328,956","8,944","23,297",312,"509,391,792","365,016","1,395,531,433",Asia,43,"3,202",3,37,0.5,236
3,Brazil,"20,615,008","+31,014","575,829",+885,"19,530,843","+50,896","508,336","8,318","96,202","2,687","56,580,445","264,038","214,289,417",South America,10,372,4,145,4,"2,372"
4,Russia,"6,785,374","+18,833","177,614",+794,"6,053,503","+18,636","554,257","2,300","46,473","1,216","175,700,000","1,203,374","146,006,183",Europe,22,822,1,129,5,"3,796"
5,France,"6,649,630","+24,853","113,572",+153,"6,093,997","+28,676","442,061","2,128","101,616","1,736","111,773,788","1,708,060","65,439,014",Europe,10,576,1,380,2,"6,755"
6,UK,"6,555,200","+30,838","131,854",+174,"5,146,024","+47,872","1,277,322",942,"95,984","1,931","263,892,873","3,864,046","68,294,438",Europe,10,518,0,452,3,"18,703"
7,Turkey,"6,253,711","+19,191","54,995",+230,"5,739,755","+15,373","458,961",633,"73,248",644,"74,391,011","871,319","85,377,483",Asia,14,"1,552",1,225,3,"5,376"
8,Argentina,"5,148,085","+8,119","110,806",+197,"4,828,314","+5,894","208,965","3,173","112,722","2,426","21,505,614","470,887","45,670,451",South America,9,412,2,178,4,"4,575"
9,Colombia,"4,894,702","+2,467","124,388",+73,"4,725,018","+3,308","45,296","8,155","95,036","2,415","23,831,605","462,718","51,503,463",South America,11,414,2,48,1,879
10,Spain,"4,804,424","+10,072","83,527",+190,"4,197,092","+31,171","523,805","1,769","102,712","1,786","59,650,532","1,275,251","46,775,535",Europe,10,560,1,215,4,"11,198"
11,Iran,"4,756,394","+40,623","103,357",+709,"3,993,211","+32,187","659,826","7,727","55,811","1,213","27,666,082","324,633","85,222,595",Asia,18,825,3,477,8,"7,742"
12,Italy,"4,494,857","+6,076","128,855",+60,"4,230,677","+6,248","135,325",504,"74,468","2,135","82,370,951","1,364,663","60,359,899",Europe,13,468,1,101,1.0,"2,242"
13,Indonesia,"4,008,166","+19,106","128,252","+1,038","3,606,164","+35,082","273,750",,"14,479",463,"30,891,422","111,589","276,833,206",Asia,69,"2,159",9,69,4,989
14,Germany,"3,884,417","+2,838","92,522",+25,"3,706,200","+4,100","85,695",805,"46,193","1,100","68,329,706","812,570","84,090,874",Europe,22,909,1,34,0.3,"1,019"
15,Mexico,"3,231,616","+6,543","253,526",+371,"2,571,981","+18,355","406,109","4,798","24,767","1,943","9,435,061","72,309","130,482,814",North America,40,515,14,50,3,"3,112"
16,Poland,"2,887,037",+233,"75,324",+8,"2,656,355",+38,"155,358",44,"76,378","1,993","19,475,420","515,235","37,799,091",Europe,13,502,2,6,0.2,"4,110"
17,South Africa,"2,708,951","+10,346","79,953",+369,"2,464,609","+8,611","164,389",546,"45,026","1,329","16,096,581","267,545","60,164,004",Africa,22,752,4,172,6,"2,732"
18,Ukraine,"2,275,863",+692,"53,501",+27,"2,201,778",+345,"20,584",177,"52,400","1,232","11,844,497","272,711","43,432,360",Europe,19,812,4,16,0.6,474
