#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"45,069,842","+99,536","960,903",+625,"36,402,138","+82,781","7,706,801","27,370",,,,,,North America,,,,,,
,Asia,"66,273,214","+241,977","970,188","+4,330","61,657,884","+234,059","3,645,142","40,431",,,,,,Asia,,,,,,
,South America,"36,319,756","+23,232","1,112,839",+604,"34,050,218","+54,085","1,156,699","24,475",,,,,,South America,,,,,,
,Europe,"53,417,702","+93,199","1,151,756","+1,145","48,364,149","+133,144","3,901,797","9,680",,,,,,Europe,,,,,,
,Africa,"7,359,764","+28,542","184,817",+759,"6,463,046","+30,187","711,901","4,884",,,,,,Africa,,,,,,
,Oceania,"132,092","+3,085","1,797",+55,"93,532","+3,069","36,763",140,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"208,573,091","+489,571","4,382,315","+7,518","187,031,673","+537,325","17,159,103","106,980","26,758",562.2,,,,All,,,,,,
1,USA,"37,654,995","+74,245","638,183",+264,"30,226,682","+53,570","6,790,130","20,246","113,016","1,915","557,724,227","1,673,927","333,183,130",North America,9,522,1,223,0.8,"20,380"
2,India,"32,249,900","+24,725","432,112",+438,"31,441,260","+37,301","376,528","8,944","23,114",310,"494,805,652","354,640","1,395,235,111",Asia,43,"3,229",3,18,0.3,270
3,Brazil,"20,378,986","+14,887","569,581",+363,"19,255,927","+37,297","553,478","8,318","95,115","2,658","56,023,684","261,480","214,256,441",South America,11,376,4,69,2,"2,583"
4,Russia,"6,621,601","+20,765","171,305",+806,"5,899,917","+15,601","550,379","2,300","45,352","1,173","172,500,000","1,181,468","146,004,820",Europe,22,852,1,142,6,"3,770"
5,France,"6,476,864","+5,829","112,753",+97,"5,913,459","+26,827","450,652","1,807","98,980","1,723","111,773,788","1,708,143","65,435,866",Europe,10,580,1,89,1,"6,887"
6,UK,"6,295,613","+28,438","130,979",+26,"4,856,841","+31,926","1,307,793",882,"92,194","1,918","257,623,937","3,772,683","68,286,659",Europe,11,521,0,416,0.4,"19,152"
7,Turkey,"6,096,816","+18,163","53,324",+165,"5,621,646","+16,642","421,846",633,"71,427",625,"72,091,836","844,585","85,357,657",Asia,14,"1,601",1,213,2,"4,942"
8,Argentina,"5,088,271","+3,636","109,105",+64,"4,758,128","+11,134","221,038","3,528","111,435","2,389","20,794,247","455,401","45,661,395",South America,9,419,2,80,1,"4,841"
9,Colombia,"4,870,922","+3,161","123,580",+121,"4,694,808","+3,953","52,534","8,155","94,596","2,400","23,444,709","455,311","51,491,615",South America,11,417,2,61,2,"1,020"
10,Spain,"4,719,266","+8,576","82,595",+41,"3,986,567","+27,647","650,104","1,931","100,893","1,766","59,650,532","1,275,261","46,775,140",Europe,10,566,1,183,0.9,"13,898"
11,Iran,"4,467,015","+41,194","98,483",+655,"3,757,157","+28,217","611,375","7,379","52,430","1,156","27,177,565","318,989","85,199,097",Asia,19,865,3,484,8,"7,176"
12,Italy,"4,444,338","+3,674","128,456",+24,"4,187,186","+3,477","128,696",404,"73,628","2,128","80,680,924","1,336,621","60,361,835",Europe,14,470,1,61,0.4,"2,132"
13,Indonesia,"3,871,738","+17,384","118,833","+1,245","3,381,884","+29,925","371,021",,"13,989",429,"29,476,878","106,503","276,770,024",Asia,71,"2,329",9,63,4,"1,341"
14,Germany,"3,831,806","+3,543","92,384",+11,"3,682,000","+2,500","57,422",548,"45,571","1,099","67,658,074","804,639","84,085,033",Europe,22,910,1,42,0.1,683
15,Mexico,"3,101,266","+9,295","248,380",+213,"2,436,810","+17,196","416,076","4,798","23,773","1,904","9,099,012","69,749","130,453,223",North America,42,525,14,71,2,"3,189"
16,Poland,"2,885,461",+128,"75,299",,"2,655,441",+128,"154,721",49,"76,335","1,992","19,206,941","508,120","37,799,994",Europe,13,502,2,3,,"4,093"
17,South Africa,"2,613,569","+7,983","77,440",+299,"2,382,809","+7,176","153,320",546,"43,453","1,287","15,633,622","259,921","60,147,661",Africa,23,777,4,133,5,"2,549"
18,Ukraine,"2,266,329",+417,"53,269",+14,"2,197,075",+248,"15,985",177,"52,174","1,226","11,677,835","268,839","43,438,073",Europe,19,815,4,10,0.3,368
19,Peru,"2,133,812",,"197,393",,N/A,N/A,N/A,"1,561","63,721","5,895","16,129,668","481,669","33,487,038",South America,16,170,2,,,"6,443"
20,Netherlands,"1,904,128","+2,228","17,915",+6,"1,770,526","+11,033","115,687",205,"110,850","1,043","16,254,958","946,294","17,177,489",Europe,9,959,1,130,0.3,"6,735"
21,Iraq,"1,784,594","+8,830","19,740",+68,"1,605,296","+9,246","159,558","1,037","43,281",479,"13,788,911","334,414","41,233,050",Asia,23,"2,089",3,214,2,"3,870"
22,Philippines,"1,755,846","+14,610","30,366",+27,"1,618,808","+10,674","106,672","2,751","15,788",273,"17,685,200","159,015","111,217,233",Asia,63,"3,663",6,131,0.2,959
23,Czechia,"1,676,297",+77,"30,375",+1,"1,643,596",+1,"2,326",14,"156,206","2,831","34,589,960","3,223,273","10,731,314",Europe,6,353,0,7,0.09,217
24,Chile,"1,629,932",+740,"36,420",+40,"1,585,995",+839,"7,517",966,"84,450","1,887","19,529,037","1,011,844","19,300,450",South America,12,530,1,38,2,389
25,Canada,"1,455,971","+4,002","26,704",+3,"1,410,095","+1,852","19,172",212,"38,201",701,"39,330,648","1,031,929","38,113,707",North America,26,"1,427",1,105,0.08,503
26,Bangladesh,"1,425,861","+6,959","24,349",+174,"1,301,966","+9,268","99,546","1,399","8,562",146,"8,441,536","50,690","166,531,216",Asia,117,"6,839",20,42,1,598
27,Malaysia,"1,424,639","+19,740","12,784",+274,"1,162,578","+17,450","249,277","1,047","43,393",389,"20,492,740","624,184","32,831,244",Asia,23,"2,568",2,601,8,"7,593"
28,Belgium,"1,149,869",,"25,287",,"1,071,747",,"52,835",132,"98,733","2,171","17,901,281","1,537,079","11,646,300",Europe,10,461,1,,,"4,537"
29,Japan,"1,144,546","+17,836","15,408",+8,"968,380","+13,129","160,758","1,603","9,081",122,"19,857,663","157,549","126,040,907",Asia,110,"8,180",6,142,0.06,"1,275"
30,Sweden,"1,110,147",,"14,621",,"1,080,006",+338,"15,520",31,"109,159","1,438","11,448,153","1,125,678","10,170,004",Europe,9,696,1,,,"1,526"
31,Pakistan,"1,102,079","+3,669","24,478",+72,"989,013","+2,218","88,588","4,787","4,883",108,"16,902,015","74,888","225,697,712",Asia,205,"9,220",13,16,0.3,393
32,Romania,"1,087,509",+286,"34,353",+5,"1,049,958",+65,"3,198",121,"56,958","1,799","10,976,765","574,903","19,093,254",Europe,18,556,2,15,0.3,167
33,Portugal,"1,004,470","+1,135","17,573",+11,"941,593","+1,187","45,304",154,"98,833","1,729","16,203,074","1,594,279","10,163,264",Europe,10,578,1,112,1,"4,458"
34,Israel,"948,058","+7,253","6,687",+19,"888,202","+3,403","53,169",528,"101,658",717,"17,707,809","1,898,757","9,326,000",Asia,10,"1,395",1,778,2,"5,701"
35,Thailand,"928,314","+21,157","7,734",+182,"709,646","+20,984","210,934","5,615","13,262",110,"8,129,670","116,143","69,996,845",Asia,75,"9,051",9,302,3,"3,013"
36,Hungary,"810,504",+188,"30,041",+3,"768,308","+2,356","12,155",11,"84,140","3,119","6,445,084","669,080","9,632,759",Europe,12,321,1,20,0.3,"1,262"
37,Jordan,"784,631","+1,183","10,222",+9,"762,521",+981,"11,888",649,"76,053",991,"8,840,941","856,943","10,316,839",Asia,13,"1,009",1,115,0.9,"1,152"
38,Morocco,"763,353","+3,897","11,119",+102,"673,116","+5,886","79,118","1,425","20,410",297,"8,364,983","223,654","37,401,489",Africa,49,"3,364",4,104,3,"2,115"
39,Switzerland,"740,954","+5,579","10,925",+3,"697,064","+1,723","32,965",85,"84,916","1,252","9,389,616","1,076,087","8,725,705",Europe,12,799,1,639,0.3,"3,778"
