#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"55,743,010","+43,052","1,136,125",+555,"44,267,917","+124,686","10,338,968","20,450",,,,,,North America,,,,,,
,Asia,"78,768,943","+90,555","1,161,010","+1,460","75,789,108","+112,120","1,818,825","26,745",,,,,,Asia,,,,,,
,South America,"38,295,516","+10,622","1,167,792",+282,"36,457,059","+20,215","670,665","12,362",,,,,,South America,,,,,,
,Europe,"63,119,192","+163,476","1,283,043","+2,507","57,200,760","+117,893","4,635,389","12,726",,,,,,Europe,,,,,,
,Africa,"8,545,169","+4,631","217,638",+149,"7,881,336","+6,154","446,195","2,412",,,,,,Africa,,,,,,
,Oceania,"297,190","+2,219","3,588",+15,"238,810",+281,"54,792",331,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"244,769,741","+314,555","4,969,211","+4,968","221,835,696","+381,349","17,964,834","75,026","31,402",637.5,,,,All,,,,,,
1,USA,"46,386,592","+37,015","757,242",+310,"36,177,538","+112,223","9,451,812","13,465","139,068","2,270","681,784,033","2,044,001","333,553,663",North America,7,440,0,111,0.9,"28,337"
2,India,"34,201,357","+11,873","455,100",+357,"33,575,623","+15,974","170,634","8,944","24,468",326,"600,769,717","429,788","1,397,827,932",Asia,41,"3,071",2,8,0.3,122
3,Brazil,"21,735,560","+5,797","605,884",+202,"20,922,633","+15,409","207,043","8,318","101,310","2,824","63,776,166","297,262","214,544,981",South America,10,354,3,27,0.9,965
4,UK,"8,809,774","+36,567","139,571",+38,"7,172,091","+29,975","1,498,112",889,"128,883","2,042","325,510,859","4,762,083","68,354,724",Europe,8,490,0,535,0.6,"21,917"
5,Russia,"8,279,573","+37,930","231,669","+1,069","7,186,611","+20,690","861,293","2,300","56,703","1,587","202,100,000","1,384,088","146,016,748",Europe,18,630,1,260,7,"5,899"
6,Turkey,"7,879,468","+27,663","69,344",+232,"7,314,812","+30,824","495,312",633,"92,124",811,"94,854,630","1,109,007","85,531,132",Asia,11,"1,233",1,323,3,"5,791"
7,France,"7,127,163","+1,295","117,508",+41,"6,916,288","+5,554","93,367","1,049","108,872","1,795","151,204,954","2,309,763","65,463,410",Europe,9,557,0,20,0.6,"1,426"
8,Iran,"5,868,360","+7,516","125,363",+140,"5,429,982","+13,291","313,015","4,256","68,712","1,468","32,619,228","381,937","85,404,705",Asia,15,681,3,88,2,"3,665"
9,Argentina,"5,281,585","+1,227","115,851",+25,"5,148,062","+1,243","17,672",648,"115,468","2,533","24,847,173","543,219","45,740,637",South America,9,395,2,27,0.5,386
10,Spain,"5,002,217","+1,495","87,186",+18,"4,856,669","+3,013","58,362",437,"106,934","1,864","66,213,858","1,415,474","46,778,592",Europe,9,537,1,32,0.4,"1,248"
11,Colombia,"4,992,586","+1,536","127,099",+32,"4,836,288","+1,395","29,199",342,"96,764","2,463","26,566,285","514,898","51,595,281",South America,10,406,2,30,0.6,566
12,Italy,"4,743,720","+2,535","131,856",+30,"4,537,210","+2,626","74,654",338,"78,610","2,185","101,271,474","1,678,211","60,344,898",Europe,13,458,1,42,0.5,"1,237"
13,Germany,"4,480,066","+3,988","95,794",,"4,215,200","+8,800","169,072","1,336","53,248","1,139","73,348,901","871,788","84,136,138",Europe,19,878,1,47,,"2,010"
14,Indonesia,"4,240,479",+460,"143,235",+30,"4,083,690","+1,236","13,554",,"15,291",516,"45,282,568","163,285","277,322,867",Asia,65,"1,936",6,2,0.1,49
15,Mexico,"3,783,327","+1,666","286,346",+87,"3,145,535","+4,106","351,446","4,798","28,944","2,191","11,215,881","85,806","130,712,141",North America,35,456,12,13,0.7,"2,689"
16,Poland,"2,975,880","+2,950","76,447",,"2,688,899","+2,770","210,534",444,"78,743","2,023","21,869,382","578,676","37,792,097",Europe,13,494,2,78,,"5,571"
17,South Africa,"2,919,778",+146,"88,934",+9,"2,811,928",+489,"18,916",546,"48,428","1,475","18,378,836","304,837","60,290,665",Africa,21,678,3,2,0.1,314
18,Ukraine,"2,784,039","+14,634","64,202",+330,"2,380,374","+4,598","339,463",177,"64,166","1,480","14,021,250","323,159","43,388,086",Europe,16,676,3,337,8,"7,824"
19,Philippines,"2,761,307","+4,405","41,942",+149,"2,661,602","+7,561","57,763","3,194","24,766",376,"22,695,657","203,555","111,496,209",Asia,40,"2,658",5,40,1,518
20,Malaysia,"2,436,498","+4,782","28,492",+92,"2,334,783","+7,414","73,223",602,"74,034",866,"33,543,044","1,019,218","32,910,553",Asia,14,"1,155",1,145,3,"2,225"
21,Peru,"2,195,859",,"200,052",,N/A,N/A,N/A,855,"65,402","5,958","18,811,869","560,296","33,574,905",South America,15,168,2,,,"8,195"
22,Netherlands,"2,087,859","+5,296","18,320",+6,"1,976,587","+1,591","92,952",188,"121,495","1,066","17,988,698","1,046,785","17,184,719",Europe,8,938,1,308,0.3,"5,409"
23,Iraq,"2,047,811","+1,537","22,993",+32,"1,989,166","+2,588","35,652",215,"49,457",555,"15,697,977","379,122","41,406,094",Asia,20,"1,801",3,37,0.8,861
24,Thailand,"1,859,157","+8,675","18,799",+44,"1,740,316","+9,589","100,042","2,432","26,548",268,"14,913,135","212,953","70,030,249",Asia,38,"3,725",5,124,0.6,"1,429"
25,Czechia,"1,731,287","+1,823","30,625",+5,"1,668,463",+16,"32,199",131,"161,273","2,853","39,935,298","3,720,067","10,735,103",Europe,6,351,0,170,0.5,"2,999"
26,Japan,"1,716,938",+236,"18,199",+8,"1,693,413",+394,"5,326",202,"13,630",144,"26,120,476","207,359","125,967,182",Asia,73,"6,922",5,2,0.06,42
27,Canada,"1,702,587","+1,842","28,805",+56,"1,646,643","+5,410","27,139",765,"44,597",755,"45,754,874","1,198,495","38,176,929",North America,22,"1,325",1,48,1,711
28,Chile,"1,683,451","+1,623","37,685",+16,"1,632,077","+1,464","13,689",443,"87,082","1,949","23,204,436","1,200,325","19,331,798",South America,11,513,1,84,0.8,708
29,Romania,"1,571,115","+9,187","44,980",+299,"1,331,225","+7,518","194,910","1,855","82,392","2,359","14,367,625","753,461","19,068,844",Europe,12,424,1,482,16,"10,221"
30,Bangladesh,"1,567,981",+289,"27,828",+5,"1,531,740",+413,"8,413","1,369","9,398",167,"10,242,923","61,392","166,844,781",Asia,106,"5,996",16,2,0.03,50
31,Israel,"1,324,040",+638,"8,062",+13,"1,304,400","+1,281","11,578",258,"141,973",864,"28,990,213","3,108,537","9,326,000",Asia,7,"1,157",0,68,1,"1,241"
32,Belgium,"1,312,360",,"25,846",,"1,200,847",,"85,667",232,"112,592","2,217","21,151,753","1,814,678","11,655,925",Europe,9,451,1,,,"7,350"
33,Pakistan,"1,269,234",+698,"28,386",+9,"1,216,908",+666,"23,940","1,524","5,603",125,"20,530,153","90,633","226,519,393",Asia,178,"7,980",11,3,0.04,106
34,Sweden,"1,165,996",,"14,956",,"1,135,107",+715,"15,933",29,"114,515","1,469","13,014,907","1,278,224","10,182,027",Europe,9,681,1,,,"1,565"
35,Serbia,"1,104,117","+5,908","9,571",+62,"971,820","+7,089","122,726",274,"127,040","1,101","6,179,407","711,006","8,691,075",Europe,8,908,1,680,7,"14,121"
36,Portugal,"1,085,451",+313,"18,138",+5,"1,035,977",+284,"31,336",59,"106,861","1,786","19,648,623","1,934,376","10,157,602",Europe,9,560,1,31,0.5,"3,085"
37,Cuba,"946,960","+1,210","8,191",+24,"932,951","+1,171","5,818",132,"83,672",724,"10,385,213","917,622","11,317,524",North America,12,"1,382",1,107,2,514
38,Morocco,"944,378",+101,"14,621",+9,"924,750",+523,"5,007",347,"25,193",390,"10,016,939","267,224","37,485,140",Africa,40,"2,564",4,3,0.2,134
39,Kazakhstan,"929,784","+1,573","11,951",+20,"872,979","+1,176","44,854",221,"48,752",627,"11,575,012","606,922","19,071,673",Asia,21,"1,596",2,82,1,"2,352"
40,Vietnam,"892,579","+3,639","21,738",+65,"807,301","+1,323","63,540",,"9,063",221,"42,517,091","431,693","98,489,235",Asia,110,"4,531",2,37,0.7,645
