#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"14,353,482","+201,669","387,882","+2,551","8,888,963","+74,489","5,076,637","26,655",,,,,,North America,,,
,Asia,"15,575,960","+108,263","274,824","+1,692","13,977,978","+93,521","1,323,158","25,395",,,,,,Asia,,,
,South America,"10,621,240","+57,720","315,722","+1,042","9,572,186","+33,037","733,332","17,271",,,,,,South America,,,
,Europe,"15,225,831","+257,788","347,994","+5,218","5,867,523","+131,607","9,010,314","30,131",,,,,,Europe,,,
,Africa,"2,056,189","+15,647","49,196",+411,"1,734,430","+14,178","272,563","2,607",,,,,,Africa,,,
,Oceania,"43,474",+171,"1,004",+1,"32,954",+1,"9,516",23,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"57,876,897","+641,258","1,376,637","+10,915","40,074,693","+346,833","16,425,567","102,086","7,425",176.6,,,,All,,,
1,USA,"12,261,819","+188,569","260,188","+1,855","7,305,819","+62,331","4,695,812","22,667","36,961",784,"176,917,944","533,281","331,753,930",North America,27,"1,275",2
2,India,"9,050,613","+46,288","132,764",+562,"8,475,897","+48,881","441,952","8,944","6,534",96,"129,591,786","93,552","1,385,234,229",Asia,153,"10,434",11
3,Brazil,"6,020,164","+37,075","168,662",+521,"5,422,102","+14,604","429,400","8,318","28,245",791,"21,900,000","102,748","213,143,502",South America,35,"1,264",10
4,France,"2,109,170","+22,882","48,265",+634,"149,521","+1,952","1,911,384","4,582","32,285",739,"19,659,456","300,927","65,329,622",Europe,31,"1,354",3
5,Russia,"2,039,926","+24,318","35,311",+461,"1,551,414","+24,758","453,201","2,300","13,976",242,"71,249,997","488,151","145,958,815",Europe,72,"4,134",2
6,Spain,"1,589,219","+15,156","42,619",+328,N/A,N/A,N/A,"3,054","33,985",911,"20,742,051","443,568","46,761,826",Europe,29,"1,097",2
7,UK,"1,473,508","+20,252","54,286",+511,N/A,N/A,N/A,"1,426","21,662",798,"40,266,183","591,940","68,024,125",Europe,46,"1,253",2
8,Argentina,"1,359,042","+9,608","36,790",+258,"1,177,819","+10,305","144,433","4,187","29,964",811,"3,622,893","79,877","45,355,747",South America,33,"1,233",13
9,Italy,"1,345,767","+37,242","48,569",+699,"520,022","+21,035","777,176","3,748","22,271",804,"19,962,604","330,358","60,427,162",Europe,45,"1,244",3
10,Colombia,"1,233,444","+7,954","34,929",+168,"1,138,581","+6,188","59,934","2,376","24,142",684,"5,955,489","116,565","51,091,761",South America,41,"1,463",9
11,Mexico,"1,019,543","+4,472","100,104",+576,"766,361","+4,336","153,078","2,852","7,876",773,"2,649,000","20,463","129,454,537",North America,127,"1,293",49
12,Peru,"943,917",,"35,446",,"871,534",,"36,937",973,"28,476","1,069","4,874,713","147,059","33,148,120",South America,35,935,7
13,Germany,"901,659","+23,450","14,076",+288,"579,100","+16,400","308,483","3,561","10,748",168,"26,456,866","315,384","83,887,916",Europe,93,"5,960",3
14,Iran,"828,377","+13,260","43,896",+479,"589,025","+5,321","195,456","5,756","9,814",520,"5,626,631","66,661","84,406,036",Asia,102,"1,923",15
15,Poland,"819,262","+22,464","12,714",+626,"381,800","+19,914","424,748","2,135","21,656",336,"5,857,287","154,830","37,830,455",Europe,46,"2,975",6
16,South Africa,"762,763","+3,105","20,759",+88,"707,040","+4,496","34,964",546,"12,799",348,"5,243,055","87,977","59,596,073",Africa,78,"2,871",11
17,Ukraine,"598,085","+14,575","10,598",+229,"274,324","+7,845","313,163",177,"13,708",243,"4,062,868","93,119","43,630,878",Europe,73,"4,117",11
18,Belgium,"550,264","+4,477","15,196",+171,"34,792",+543,"500,276","1,284","47,399","1,309","5,600,827","482,448","11,609,176",Europe,21,764,2
19,Chile,"537,585","+1,573","15,003",+48,"512,927","+1,053","9,655",717,"28,029",782,"4,977,478","259,520","19,179,536",South America,36,"1,278",4
20,Iraq,"531,769","+2,543","11,883",+49,"460,394","+2,904","59,492",363,"13,109",293,"3,224,305","79,484","40,565,592",Asia,76,"3,414",13
21,Indonesia,"488,310","+4,792","15,678",+78,"410,552","+3,940","62,080",,"1,778",57,"5,261,426","19,158","274,637,629",Asia,562,"17,517",52
22,Czechia,"484,729","+2,974","6,996",+122,"379,991",+611,"97,742","1,110","45,231",653,"2,878,888","268,636","10,716,702",Europe,22,"1,532",4
23,Netherlands,"473,190","+5,933","8,822",+51,N/A,N/A,N/A,567,"27,592",514,"3,893,908","227,055","17,149,601",Europe,36,"1,944",4
24,Bangladesh,"443,434","+2,275","6,322",+17,"358,431","+1,709","78,681",,"2,682",38,"2,622,559","15,863","165,321,749",Asia,373,"26,150",63
25,Turkey,"435,273","+5,103","12,084",+141,"367,592","+3,019","55,597","3,990","5,140",143,"16,937,887","200,002","84,688,542",Asia,195,"7,008",5
26,Philippines,"415,067","+1,639","8,025",+27,"375,237",+305,"31,805","1,449","3,768",73,"5,416,577","49,178","110,141,183",Asia,265,"13,725",20
27,Romania,"403,123","+9,272","9,756",+160,"278,676","+9,086","114,691","1,139","21,010",508,"3,844,732","200,378","19,187,408",Europe,48,"1,967",5
28,Pakistan,"368,665","+2,738","7,561",+36,"327,542",+868,"33,562","1,517","1,657",34,"5,098,291","22,911","222,528,372",Asia,604,"29,431",44
29,Saudi Arabia,"354,813",+286,"5,745",+16,"342,404",+448,"6,664",793,"10,131",164,"9,171,201","261,873","35,021,566",Asia,99,"6,096",4
30,Israel,"327,748",+699,"2,744",+2,"316,544",+614,"8,460",318,"35,634",298,"5,237,118","569,401","9,197,590",Asia,28,"3,352",2
