#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"30,292,525","+181,753","645,128","+5,015","19,171,184","+134,451","10,476,213","33,247",,,,,,North America,,,
,Asia,"22,938,882","+69,079","370,304",+827,"21,381,079","+64,702","1,187,499","23,789",,,,,,Asia,,,
,South America,"15,736,563","+86,872","412,251","+1,798","13,921,336","+67,941","1,402,976","19,720",,,,,,South America,,,
,Europe,"30,004,173","+200,271","695,285","+5,718","16,739,128","+123,715","12,569,760","29,904",,,,,,Europe,,,
,Africa,"3,551,296","+18,201","89,935",+840,"3,026,230","+22,985","435,131","2,750",,,,,,Africa,,,
,Oceania,"50,121",+16,"1,076",,"34,016",+10,"15,029",10,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"102,574,281","+556,192","2,213,994","+14,198","74,273,679","+413,804","26,086,608","109,420","13,159",284.0,,,,All,,,
1,USA,"26,497,069","+154,832","447,092","+3,284","16,182,831","+111,672","9,867,146","25,383","79,779","1,346","308,221,184","928,014","332,129,757",North America,13,743,1
2,India,"10,727,240","+6,269","154,069",+22,"10,399,560","+6,398","173,611","8,944","7,729",111,"195,081,079","140,562","1,387,864,090",Asia,129,"9,008",7
3,Brazil,"9,119,477","+58,691","222,775","+1,099","7,960,643","+36,849","936,059","8,318","42,727","1,044","28,600,000","133,998","213,436,164",South America,23,958,7
4,Russia,"3,813,048","+19,238","72,185",+534,"3,255,462","+26,204","485,401","2,300","26,122",495,"101,100,000","692,604","145,970,912",Europe,38,"2,022",1
5,UK,"3,772,813","+29,079","104,371","+1,245","1,673,936",,"1,994,506","3,918","55,407","1,533","71,677,362","1,052,637","68,093,162",Europe,18,652,1
6,France,"3,153,487","+22,858","75,620",+510,"223,174","+2,604","2,854,693","3,130","48,250","1,157","43,339,479","663,113","65,357,560",Europe,21,864,2
7,Spain,"2,830,478","+38,118","58,319",+513,N/A,N/A,N/A,"4,723","60,525","1,247","32,027,728","684,861","46,765,327",Europe,17,802,1
8,Italy,"2,529,070","+13,574","87,858",+477,"1,973,388","+19,879","467,824","2,270","41,865","1,454","32,155,352","532,285","60,409,984",Europe,24,688,2
9,Turkey,"2,464,030","+6,912","25,736",+131,"2,348,309","+8,093","89,985","1,740","29,035",303,"29,346,219","345,801","84,864,495",Asia,34,"3,298",3
10,Germany,"2,207,393","+12,799","57,052",+832,"1,898,900","+15,200","251,441","4,437","26,297",680,"38,533,736","459,064","83,939,751",Europe,38,"1,471",2
