#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"127,246,455","+2,957","1,639,566",+7,"123,197,765","+8,710","2,409,124","5,855",,,,,,North America,,,,,,
,Asia,"219,276,500",+962,"1,548,336",+17,"202,567,842","+28,857","15,160,322","15,117",,,,,,Asia,,,,,,
,Europe,"249,741,569",+77,"2,068,684",,"245,892,778",+528,"1,780,107","5,470",,,,,,Europe,,,,,,
,South America,"68,904,449",+78,"1,359,062",,"66,504,695",+43,"1,040,692","10,102",,,,,,South America,,,,,,
,Oceania,"14,586,753",,"29,807",,"14,444,238",,"112,708",50,,,,,,Australia/Oceania,,,,,,
,Africa,"12,836,349",,"258,823",,"12,088,005",,"489,521",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"692,592,796","+4,074","6,904,293",+24,"664,696,029","+38,138","20,992,474","37,141","88,853",885.8,,,,All,,,,,,
1,USA,"107,542,897","+2,956","1,169,999",+7,"105,668,784","+8,387","704,114",689,"321,210","3,495","1,181,162,895","3,527,910","334,805,269",North America,3,286,0,9,0.02,"2,103"
2,India,"44,995,665",,"531,917",,"44,462,274",,"1,474",N/A,"31,988",378,"930,797,975","661,721","1,406,631,776",Asia,31,"2,644",2,,,1
3,France,"40,138,560",,"167,642",,"39,970,918",,0,869,"612,013","2,556","271,490,188","4,139,547","65,584,518",Europe,2,391,0,,,
4,Germany,"38,428,685",,"174,352",,"38,240,600",,"13,733",N/A,"458,119","2,078","122,332,384","1,458,359","83,883,596",Europe,2,481,1,,,164
5,Brazil,"37,728,415",,"704,794",,"36,249,161",,"774,460",N/A,"175,193","3,273","63,776,166","296,146","215,353,593",South America,6,306,3,,,"3,596"
