#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"107,050,036","+65,441","1,492,281",+137,"100,183,613","+173,345","5,374,142","9,118",,,,,,North America,,,,,,
,Asia,"162,975,191","+131,347","1,441,817",+184,"157,293,363","+115,759","4,240,011","10,829",,,,,,Asia,,,,,,
,South America,"60,607,201","+51,621","1,308,620",+197,"57,633,837","+97,678","1,664,744","10,418",,,,,,South America,,,,,,
,Europe,"208,068,683","+67,843","1,860,673",+252,"197,784,535","+172,825","8,423,475","6,495",,,,,,Europe,,,,,,
,Oceania,"10,287,525","+37,347","14,679",+32,"9,801,949","+6,609","470,897",163,,,,,,Australia/Oceania,,,,,,
,Africa,"12,394,476",+728,"256,221",+3,"11,560,198",+867,"578,057","1,017",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"561,383,833","+354,327","6,374,306",+805,"534,258,201","+567,083","20,751,326","38,040","72,020",817.8,,,,All,,,,,,
1,USA,"90,482,266","+51,875","1,046,205",+102,"85,957,471","+167,913","3,478,590","3,796",,,"1,057,641,179",,,North America,,,,,,
2,India,"43,650,036","+10,707","525,454",,"42,983,162",,"141,420",698,"31,014",373,"866,610,714","615,744","1,407,421,371",Asia,32,"2,678",2,8,,100
3,Brazil,"32,940,507","+44,043","673,814",+155,"31,257,740","+76,674","1,008,953","8,318","152,776","3,125","63,776,166","295,791","215,612,579",South America,7,320,3,204,0.7,"4,679"
4,France,"32,366,941","+24,343","150,179",+108,"30,126,615","+106,783","2,090,147",869,"493,659","2,291","271,490,188","4,140,759","65,565,325",Europe,2,437,0,371,2,"31,879"
5,Germany,"29,025,760",,"141,870",,"27,282,500",,"1,601,390","1,101","344,212","1,682","122,332,384","1,450,721","84,325,224",Europe,3,594,1,,,"18,991"
6,UK,"22,883,995",,"180,718",,"22,264,459","+15,201","438,818",146,"333,554","2,634","522,526,476","7,616,275","68,606,562",Europe,3,380,0,,,"6,396"
7,Italy,"19,439,501",,"169,106",,"17,970,323",,"1,300,072",350,"322,475","2,805","230,219,238","3,819,023","60,282,232",Europe,3,356,0,,,"21,566"
8,S. Korea,"18,524,538","+12,693","24,661",+18,"18,281,140","+7,423","218,737",71,"360,692",480,"15,804,065","307,722","51,358,325",Asia,3,"2,083",3,247,0.4,"4,259"
9,Russia,"18,465,308","+3,097","381,621",+38,"17,890,856","+2,296","192,831","2,300","126,422","2,613","273,400,000","1,871,822","146,060,879",Europe,8,383,1,21,0.3,"1,320"
10,Turkey,"15,180,444",,"99,057",,"15,035,727",,"45,660",975,"176,162","1,150","162,743,369","1,888,566","86,172,986",Asia,6,870,1,,,530
11,Spain,"12,973,615",,"108,730",,"12,319,484",,"545,401",339,"277,265","2,324","471,036,328","10,066,737","46,791,363",Europe,4,430,0,,,"11,656"
12,Vietnam,"10,755,381",+568,"43,089",,"9,771,021","+6,157","941,271",29,"108,521",435,"85,826,548","865,987","99,108,369",Asia,9,"2,300",1,6,,"9,497"
13,Japan,"9,696,650","+50,918","31,426",+10,"9,308,878","+20,381","356,346",75,"77,145",250,"57,650,533","458,656","125,694,402",Asia,13,"4,000",2,405,0.08,"2,835"
