#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"39,066,868","+56,206","875,825","+1,244","31,181,379","+60,784","7,009,664","16,445",,,,,,North America,,,,,,
,Asia,"45,696,753","+431,664","591,952","+5,487","39,796,499","+473,716","5,308,302","32,320",,,,,,Asia,,,,,,
,South America,"26,415,124","+144,656","718,976","+4,107","23,962,280","+102,996","1,733,868","28,210",,,,,,South America,,,,,,
,Europe,"45,863,910","+98,297","1,044,220","+2,270","41,405,843","+156,653","3,413,847","24,188",,,,,,Europe,,,,,,
,Africa,"4,707,565","+8,367","125,933",+229,"4,242,427","+6,937","339,205","3,079",,,,,,Africa,,,,,,
,Oceania,"65,399",+253,"1,222",+4,"61,314",+92,"2,863",3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"161,816,340","+739,443","3,358,143","+13,341","140,650,448","+801,178","17,807,749","104,245","20,760",430.8,,,,All,,,,,,
1,USA,"33,624,599","+38,327","598,522",+744,"26,666,233","+46,004","6,359,844","8,626","101,072","1,799","462,684,783","1,390,779","332,680,263",North America,10,556,1,115,2,"19,117"
2,India,"24,046,120","+343,288","262,350","+3,999","20,073,367","+344,931","3,710,403","8,944","17,278",189,"309,448,585","222,350","1,391,716,282",Asia,58,"5,305",4,247,3,"2,666"
3,Brazil,"15,436,827","+75,141","430,596","+2,340","13,979,329","+55,112","1,026,902","8,318","72,180","2,013","46,970,130","219,625","213,864,852",South America,14,497,5,351,11,"4,802"
4,France,"5,841,129","+19,461","107,250",+131,"4,999,210","+38,929","734,669","4,442","89,316","1,640","80,214,807","1,226,555","65,398,484",Europe,11,610,1,298,2,"11,234"
5,Turkey,"5,083,996","+11,534","44,059",+238,"4,856,763","+55,472","183,174","2,765","59,726",518,"50,259,943","590,444","85,122,228",Asia,17,"1,932",2,135,3,"2,152"
6,Russia,"4,913,439","+8,380","114,723",+392,"4,527,878","+9,349","270,838","2,300","33,656",786,"132,400,000","906,920","145,988,633",Europe,30,"1,273",1,57,3,"1,855"
7,UK,"4,444,631","+2,657","127,651",+11,"4,258,298","+2,195","58,682",136,"65,176","1,872","169,007,195","2,478,319","68,194,286",Europe,15,534,0,39,0.2,861
8,Italy,"4,139,160","+8,085","123,745",+201,"3,669,407","+14,295","346,008","1,893","68,546","2,049","62,107,222","1,028,524","60,384,820",Europe,15,488,1,134,3,"5,730"
9,Spain,"3,598,452","+5,701","79,281",+73,"3,297,340","+6,184","221,831","1,931","76,939","1,695","47,213,067","1,009,463","46,770,455",Europe,13,590,1,122,2,"4,743"
10,Germany,"3,575,644","+17,496","86,276",+267,"3,240,300","+20,000","249,068","5,049","42,559","1,027","58,093,759","691,463","84,015,677",Europe,23,974,1,208,3,"2,965"
11,Argentina,"3,242,103","+26,531","69,254",+447,"2,891,435","+22,094","281,414","5,420","71,171","1,520","12,142,248","266,547","45,553,852",South America,14,658,4,582,10,"6,178"
