#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"8,248,063","+58,360","296,270","+1,243","5,120,935","+41,522","2,830,858","17,786",,,,,,North America,,,
,Asia,"9,224,264","+124,478","173,549","+1,835","7,508,880","+120,936","1,541,835","19,609",,,,,,Asia,,,
,South America,"7,428,102","+69,017","235,773","+1,452","6,164,886","+62,264","1,027,443","15,519",,,,,,South America,,,
,Europe,"4,353,831","+51,074","215,503",+657,"2,354,594","+57,838","1,783,734","6,970",,,,,,Europe,,,
,Africa,"1,397,183","+8,173","33,677",+197,"1,145,208","+7,035","218,298","1,451",,,,,,Africa,,,
,Oceania,"30,343",+48,872,+5,"26,525",+63,"2,946",23,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"30,682,507","+311,150","955,659","+5,389","22,321,679","+289,658","7,405,169","61,362","3,936",122.6,,,,All,,,
1,USA,"6,923,928","+49,332","203,132",+919,"4,187,081","+32,042","2,533,715","14,255","20,892",613,"96,201,819","290,271","331,420,450",North America,48,"1,632",3
2,India,"5,305,475","+92,789","85,625","+1,221","4,205,201","+95,373","1,014,649","8,944","3,836",62,"61,572,343","44,524","1,382,900,689",Asia,261,"16,151",22
3,Brazil,"4,497,434","+39,991","135,857",+826,"3,789,139","+36,057","572,438","8,318","21,126",638,"14,617,980","68,666","212,883,816",South America,47,"1,567",15
4,Russia,"1,091,186","+5,905","19,195",+134,"901,207","+5,339","170,784","2,300","7,477",132,"42,000,000","287,774","145,948,080",Europe,134,"7,603",3
5,Peru,"756,412","+6,314","31,283",+137,"600,795","+6,282","124,334","1,449","22,874",946,"3,640,863","110,099","33,069,039",South America,44,"1,057",9
6,Colombia,"750,471","+6,526","23,850",+185,"621,521","+6,064","105,100",863,"14,716",468,"3,332,152","65,338","50,998,462",South America,68,"2,138",15
7,Mexico,"684,113","+3,182","72,179",+201,"488,416","+3,392","123,518","2,557","5,294",559,"1,549,643","11,992","129,221,511",North America,189,"1,790",83
8,Spain,"659,334","+4,697","30,495",+90,N/A,N/A,N/A,"1,345","14,101",652,"10,756,835","230,050","46,758,719",Europe,71,"1,533",4
9,South Africa,"657,627","+2,055","15,857",+85,"586,844","+1,541","54,926",539,"11,059",267,"4,003,590","67,324","59,467,369",Africa,90,"3,750",15
10,Argentina,"613,658","+11,945","12,656",+196,"467,286","+10,939","133,716","3,225","13,551",279,"1,682,249","37,149","45,284,429",South America,74,"3,578",27
11,Chile,"442,827","+1,677","12,199",+57,"415,981","+2,053","14,647",902,"23,123",637,"2,975,891","155,388","19,151,322",South America,43,"1,570",6
12,France,"428,696","+13,215","31,249",+154,"91,574",+734,"305,873",827,"6,565",479,"10,000,000","153,128","65,304,832",Europe,152,"2,090",7
13,Iran,"416,198","+3,049","23,952",+144,"355,505","+1,657","36,741","3,869","4,942",284,"3,691,399","43,830","84,220,988",Asia,202,"3,516",23
14,UK,"385,936","+4,322","41,732",+27,N/A,N/A,N/A,127,"5,679",614,"21,368,297","314,411","67,962,867",Europe,176,"1,629",3
15,Bangladesh,"345,805","+1,541","4,881",+22,"252,335","+1,923","88,589",,"2,095",30,"1,796,509","10,885","165,039,541",Asia,477,"33,813",92
16,Saudi Arabia,"328,720",+576,"4,430",+31,"308,352","+1,145","15,938","1,189","9,411",127,"5,966,884","170,833","34,928,178",Asia,106,"7,884",6
17,Iraq,"311,690","+4,305","8,408",+76,"245,305","+4,205","57,977",536,"7,713",208,"2,021,586","50,027","40,409,852",Asia,130,"4,806",20
18,Pakistan,"304,386",+752,"6,408",+9,"291,683",+514,"6,295",579,"1,372",29,"3,090,660","13,935","221,788,860",Asia,729,"34,611",72
