#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"113,981,903","+15,228","1,521,683",+74,"107,555,836","+90,320","4,904,384","9,475",,,,,,North America,,,,,,
,Asia,"182,556,255","+324,581","1,464,764",+523,"173,777,358","+407,606","7,314,133","12,868",,,,,,Asia,,,,,,
,Europe,"221,033,992","+89,324","1,900,332",+165,"214,456,071","+127,374","4,677,589","9,332",,,,,,Europe,,,,,,
,South America,"63,510,377","+11,095","1,324,530",+53,"61,458,118","+18,340","727,729","10,533",,,,,,South America,,,,,,
,Oceania,"12,100,750","+10,649","19,234",+25,"11,847,177","+2,335","234,339",157,,,,,,Australia/Oceania,,,,,,
,Africa,"12,602,166",+281,"257,355",+1,"11,935,586",+417,"409,225","1,030",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"605,786,164","+451,158","6,487,913",+841,"581,030,852","+646,392","18,267,399","43,395","77,717",832.3,,,,All,,,,,,
1,USA,"96,011,534","+8,130","1,069,131",+7,"91,612,731","+78,018","3,329,672","4,095",,,"1,099,481,612",,,North America,,,,,,
2,India,"44,414,898","+6,766","527,754",,"43,793,787",,"93,357",698,"31,518",375,"884,720,250","627,818","1,409,199,305",Asia,32,"2,670",2,5,,66
3,France,"34,478,797","+14,110","153,857",,"33,925,801","+5,090","399,139",869,"525,718","2,346","271,490,188","4,139,566","65,584,212",Europe,2,426,0,215,,"6,086"
4,Brazil,"34,384,747","+3,452","683,548",+20,"33,360,772",,"340,427","8,318","159,328","3,167","63,776,166","295,519","215,810,435",South America,6,316,3,16,0.09,"1,577"
5,Germany,"32,041,348",,"147,104",,"31,059,100","+12,100","835,144","1,406","379,816","1,744","122,332,384","1,450,119","84,360,267",Europe,3,573,1,,,"9,900"
6,UK,"23,492,875",,"187,761",,"23,171,173","+8,393","133,941",146,"342,196","2,735","522,526,476","7,611,098","68,653,235",Europe,3,366,0,,,"1,951"
7,S. Korea,"22,983,818","+85,295","26,569",+70,"20,819,474","+151,648","2,137,775",581,"447,469",517,"15,804,065","307,687","51,364,092",Asia,2,"1,933",3,"1,661",1,"41,620"
8,Italy,"21,806,509","+17,647","175,347",+41,"20,951,268","+20,287","679,894",229,"361,810","2,909","241,978,632","4,014,869","60,270,618",Europe,3,344,0,293,0.7,"11,281"
9,Russia,"19,405,923","+46,857","384,083",+83,"18,495,961","+28,223","525,879","2,300","132,854","2,629","273,400,000","1,871,717","146,069,058",Europe,8,380,1,321,0.6,"3,600"
10,Japan,"18,353,290","+172,865","38,770",+248,"16,266,169","+191,102","2,048,351",627,"146,074",309,"70,534,941","561,388","125,643,848",Asia,7,"3,241",2,"1,376",2,"16,303"
11,Turkey,"16,671,848",,"100,400",,N/A,N/A,N/A,975,"193,203","1,163","162,743,369","1,885,963","86,291,940",Asia,5,859,1,,,"2,888"
12,Spain,"13,332,976",,"112,454",,"13,092,617",,"127,905",339,"284,931","2,403","471,036,328","10,066,227","46,793,730",Europe,4,416,0,,,"2,733"
13,Vietnam,"11,403,302","+1,705","43,112",+1,"10,150,122","+9,918","1,210,068",99,"114,926",434,"85,826,548","864,985","99,223,113",Asia,9,"2,302",1,17,0.01,"12,195"
14,Australia,"9,997,168","+9,255","13,749",+15,"9,846,861",,"136,558",95,"382,497",526,"78,066,223","2,986,859","26,136,558",Australia/Oceania,3,"1,901",0,354,0.6,"5,225"
15,Argentina,"9,658,391",,"129,646",,"9,460,821","+6,032","67,924",456,"209,563","2,813","35,716,069","774,951","46,088,169",South America,5,355,1,,,"1,474"
16,Netherlands,"8,381,009",,"22,594",,"8,305,483","+3,680","52,932",43,"486,803","1,312","21,107,399","1,226,003","17,216,429",Europe,2,762,1,,,"3,075"
17,Iran,"7,523,662","+1,693","143,728",+44,"7,284,077","+6,419","95,857","1,133","87,174","1,665","53,730,223","622,552","86,306,445",Asia,11,600,2,20,0.5,"1,111"
18,Mexico,"7,013,298","+5,557","329,388",+50,"6,257,025","+6,487","426,885","4,798","53,192","2,498","18,139,806","137,582","131,847,684",North America,19,400,7,42,0.4,"3,238"
19,Indonesia,"6,346,304","+3,228","157,500",+7,"6,142,438","+5,044","46,366","2,771","22,686",563,"106,406,169","380,365","279,747,479",Asia,44,"1,776",3,12,0.03,166
20,Colombia,"6,299,595",,"141,519",,"6,122,457",,"35,619",342,"121,030","2,719","36,279,188","697,007","52,049,930",South America,8,368,1,,,684
21,Poland,"6,167,203",+608,"117,030",,"5,335,964",,"714,209","2,782","163,337","3,100","36,928,534","978,046","37,757,461",Europe,6,323,1,16,,"18,916"
22,Portugal,"5,409,185",,"24,813",,"5,313,859","+3,220","70,513",61,"533,831","2,449","43,527,258","4,295,691","10,132,773",Europe,2,408,0,,,"6,959"
23,Taiwan,"5,221,585","+26,765","9,844",+31,"4,744,421","+15,338","467,320",,"218,390",412,"24,138,446","1,009,575","23,909,503",Asia,5,"2,429",1,"1,119",1,"19,545"
24,Ukraine,"5,044,941",,"108,803",,"4,917,693",,"18,445",177,"116,865","2,520","19,521,252","452,207","43,168,859",Europe,9,397,2,,,427
25,Austria,"4,895,552","+3,831","19,394",+1,"4,806,807","+4,507","69,351",74,"536,972","2,127","195,286,296","21,420,111","9,116,960",Europe,2,470,0,420,0.1,"7,607"
26,Malaysia,"4,776,194","+2,191","36,198",+2,"4,707,095","+3,796","32,901",72,"143,609","1,088","63,665,617","1,914,273","33,258,381",Asia,7,919,1,66,0.06,989
27,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,415",3,,,"26,021,867",Asia,5,"351,647",,,,
28,Greece,"4,712,025",,"32,335",,"4,630,586","+8,184","49,104",115,"456,876","3,135","90,656,913","8,790,050","10,313,583",Europe,2,319,0,,,"4,761"
29,Thailand,"4,646,412","+1,769","32,225",+27,"4,596,636","+2,305","17,551","1,496","66,210",459,"17,270,775","246,104","70,176,750",Asia,15,"2,178",4,25,0.4,250
30,Israel,"4,630,030",+971,"11,590",+1,"4,606,191","+2,104","12,249",266,"496,465","1,243","41,373,364","4,436,346","9,326,000",Asia,2,805,0,104,0.1,"1,313"
31,Chile,"4,494,404","+6,951","60,412",+30,"4,400,145","+6,900","33,847",145,"230,846","3,103","43,847,798","2,252,153","19,469,282",South America,4,322,0,357,2,"1,738"
32,Belgium,"4,477,770",,"32,496",,"4,381,759","+5,366","63,515",71,"382,776","2,778","35,261,395","3,014,275","11,698,136",Europe,3,360,0,,,"5,429"
33,Canada,"4,158,491",,"43,797",,"4,016,421","+3,793","98,273",261,"108,141","1,139","64,259,009","1,671,053","38,454,200",North America,9,878,1,,,"2,556"
34,Peru,"4,097,530",,"215,602",,"3,815,451","+3,351","66,477",229,"120,657","6,349","34,244,986","1,008,384","33,960,267",South America,8,158,1,,,"1,957"
35,Czechia,"4,035,632",+439,"40,787",+3,"3,981,316","+2,172","13,529",32,"375,348","3,794","55,943,741","5,203,237","10,751,718",Europe,3,264,0,41,0.3,"1,258"
36,South Africa,"4,011,357",+147,"102,084",,"3,902,822",,"6,451",192,"65,849","1,676","26,165,715","429,525","60,917,841",Africa,15,597,2,2,,106
37,Switzerland,"4,010,632",,"14,134",,"3,927,887","+4,217","68,611",53,"456,230","1,608","22,051,444","2,508,468","8,790,803",Europe,2,622,0,,,"7,805"
38,Philippines,"3,874,641","+2,318","61,667",+54,"3,784,449","+3,464","28,525",705,"34,374",547,"32,172,529","285,421","112,719,718",Asia,29,"1,828",4,21,0.5,253
39,Romania,"3,210,306","+1,403","66,637",+6,"3,088,090","+4,665","55,579",260,"169,304","3,514","24,610,499","1,297,900","18,961,787",Europe,6,285,1,74,0.3,"2,931"
40,Denmark,"3,089,118",,"6,893",,"3,069,749",,"12,476",6,"529,314","1,181","128,168,362","21,961,367","5,836,083",Europe,2,847,0,,,"2,138"
41,Sweden,"2,564,423",,"19,779",,"2,520,955","+1,042","23,689",17,"250,560","1,933","18,844,252","1,841,202","10,234,755",Europe,4,517,1,,,"2,315"
42,Iraq,"2,456,555",,"25,343",,"2,426,824",,"4,388",21,"58,260",601,"19,179,858","454,876","42,165,018",Asia,17,"1,664",2,,,104
43,Serbia,"2,272,000","+2,579","16,643",+12,"2,168,628","+7,046","86,729",31,"262,304","1,921","10,635,974","1,227,932","8,661,693",Europe,4,520,1,298,1,"10,013"
44,Hungary,"2,036,390",,"47,191",,"1,945,910",,"43,289",27,"211,956","4,912","11,394,556","1,185,994","9,607,599",Europe,5,204,1,,,"4,506"
45,Bangladesh,"2,011,317",+217,"29,323",,"1,955,563",+299,"26,431","1,331","11,956",174,"14,738,269","87,613","168,219,989",Asia,84,"5,737",11,1,,157
46,Slovakia,"1,833,691",+172,"20,348",+1,"1,807,364",+306,"5,979",39,"335,513","3,723","7,266,192","1,329,507","5,465,330",Europe,3,269,1,31,0.2,"1,094"
47,Singapore,"1,832,780","+1,448","1,591",+1,"1,755,135","+2,356","76,054",8,"308,064",267,"24,342,902","4,091,697","5,949,342",Asia,3,"3,739",0,243,0.2,"12,784"
48,Georgia,"1,735,682",,"16,889",,"1,637,293",,"81,500",,"436,902","4,251","16,920,079","4,259,089","3,972,699",Asia,2,235,0,,,"20,515"
49,Jordan,"1,735,495","+3,946","14,110",+5,"1,718,032","+4,777","3,353",59,"166,537","1,354","17,128,152","1,643,604","10,421,092",Asia,6,739,1,379,0.5,322
50,New Zealand,"1,734,157","+1,392","2,708",+10,"1,713,427","+2,335","18,022",,"346,686",541,"7,472,777","1,493,928","5,002,100",Australia/Oceania,3,"1,847",1,278,2,"3,603"
51,Ireland,"1,655,338",,"7,780",,"1,637,985","+1,660","9,573",16,"327,370","1,539","12,623,383","2,496,478","5,056,476",Europe,3,650,0,,,"1,893"
52,Pakistan,"1,568,453",+270,"30,574",+3,"1,528,517",,"9,362",118,"6,816",133,"30,068,215","130,661","230,123,050",Asia,147,"7,527",8,1,0.01,41
53,Hong Kong,"1,513,972","+9,708","9,664",+10,"1,308,089","+4,261","196,219",13,"198,479","1,267","54,352,132","7,125,482","7,627,853",Asia,5,789,0,"1,273",1,"25,724"
54,Norway,"1,459,723",+19,"3,953",,"1,454,035",+196,"1,735",20,"264,805",717,"11,002,430","1,995,923","5,512,452",Europe,4,"1,394",1,3,,315
55,Kazakhstan,"1,387,029",,"13,683",,"1,354,063",,"19,283",24,"72,016",710,"11,575,012","600,987","19,260,017",Asia,14,"1,408",2,,,"1,001"
56,Morocco,"1,264,316",+30,"16,271",,"1,247,621",+82,424,293,"33,402",430,"12,436,616","328,559","37,852,009",Africa,30,"2,326",3,0.8,,11
57,Finland,"1,258,798",,"5,577",,"1,216,139","+3,832","37,082",21,"226,434","1,003","11,362,325","2,043,865","5,559,235",Europe,4,997,0,,,"6,670"
58,Bulgaria,"1,239,870",+189,"37,588",+3,"1,189,216",+48,"13,066",50,"181,374","5,499","10,416,236","1,523,733","6,835,998",Europe,6,182,1,28,0.4,"1,911"
59,Croatia,"1,211,920",+501,"16,658",+12,"1,189,311",+991,"5,951",22,"299,178","4,112","5,133,063","1,267,161","4,050,837",Europe,3,243,1,124,3,"1,469"
60,Lebanon,"1,208,304",+431,"10,621",+2,"1,087,587",,"110,096",186,"178,751","1,571","4,795,578","709,434","6,759,722",Asia,6,636,1,64,0.3,"16,287"
61,Tunisia,"1,143,167",,"29,233",,N/A,N/A,N/A,99,"94,596","2,419","4,912,141","406,475","12,084,729",Africa,11,413,2,,,"1,324"
62,Slovenia,"1,122,495",+530,"6,777",+3,"1,096,836",+546,"18,882",16,"539,777","3,259","2,720,127","1,308,034","2,079,553",Europe,2,307,1,255,1,"9,080"
63,Cuba,"1,110,407",+70,"8,530",,"1,101,573",+58,304,23,"98,164",754,"14,064,773","1,243,378","11,311,747",North America,10,"1,326",1,6,,27
64,Lithuania,"1,108,937",,"9,280",,"1,073,774","+1,004","25,883",9,"419,945","3,514","10,109,248","3,828,288","2,640,671",Europe,2,285,0,,,"9,802"
65,Bolivia,"1,099,718",+684,"22,194",+3,"1,025,086","+1,577","52,438",220,"91,524","1,847","2,705,422","225,158","12,015,678",South America,11,541,4,57,0.2,"4,364"
66,Guatemala,"1,097,563","+1,033","19,451",+13,"1,068,511","+1,502","9,601",5,"58,918","1,044","5,612,778","301,296","18,628,787",North America,17,958,3,55,0.7,515
67,Costa Rica,"1,049,554",,"8,836",,"860,711",,"180,007",52,"202,062","1,701","4,659,757","897,106","5,194,212",North America,5,588,1,,,"34,655"
68,UAE,"1,013,865",+534,"2,341",,"992,665",+649,"18,859",,"99,912",231,"183,396,424","18,072,974","10,147,551",Asia,10,"4,335",0,53,,"1,858"
69,Nepal,"996,834",+164,"12,000",+1,"981,521",+462,"3,313",,"32,937",397,"5,884,735","194,443","30,264,620",Asia,30,"2,522",5,5,0.03,109
70,Belarus,"994,037",,"7,118",,"985,592",,"1,327",,"105,271",754,"13,646,641","1,445,215","9,442,638",Europe,9,"1,327",1,,,141
71,Ecuador,"993,858",,"35,830",,"947,096",+480,"10,932",759,"54,549","1,967","3,082,403","169,181","18,219,598",South America,18,509,6,,,600
72,Uruguay,"977,305",,"7,438",,"968,169",,"1,698",18,"279,260","2,125","6,114,822","1,747,277","3,499,629",South America,4,471,1,,,485
73,Mongolia,"976,751",,"2,179",,"964,244",,"10,328",192,"287,965",642,"4,030,048","1,188,138","3,391,903",Asia,3,"1,557",1,,,"3,045"
74,Panama,"972,800",,"8,456",,"956,205",,"8,139",16,"218,071","1,896","6,898,460","1,546,414","4,460,939",North America,5,528,1,,,"1,825"
75,Latvia,"895,513",,"5,937",,"873,573",,"16,003",6,"486,327","3,224","7,519,903","4,083,843","1,841,379",Europe,2,310,0,,,"8,691"
76,Saudi Arabia,"813,186",+79,"9,289",+1,"800,378",+78,"3,519",45,"22,601",258,"44,098,354","1,225,613","35,980,652",Asia,44,"3,873",1,2,0.03,98
77,Azerbaijan,"811,559",+428,"9,805",+9,"798,143",+976,"3,611",,"78,519",949,"7,142,025","690,997","10,335,824",Asia,13,"1,054",1,41,0.9,349
78,Paraguay,"715,162",,"19,478",,"693,283",,"2,401",7,"97,685","2,661","2,657,506","362,994","7,321,075",South America,10,376,3,,,328
79,Bahrain,"671,055",+201,"1,514",+1,"667,866",+281,"1,675",1,"366,920",828,"10,268,502","5,614,621","1,828,886",Asia,3,"1,208",0,110,0.5,916
80,Sri Lanka,"669,749",+56,"16,687",+2,"652,268",+3,794,,"30,998",772,"6,486,117","300,194","21,606,405",Asia,32,"1,295",3,3,0.09,37
81,Kuwait,"657,042",,"2,563",,"654,002",,477,3,"149,108",582,"8,329,462","1,890,273","4,406,487",Asia,7,"1,719",1,,,108
82,Dominican Republic,"637,573",,"4,384",,"632,073",,"1,116",19,"57,532",396,"3,627,612","327,343","11,081,991",North America,17,"2,528",3,,,101
83,Palestine,"619,519",,"5,396",,"600,498",,"13,625",17,"115,654","1,007","3,078,533","574,714","5,356,638",Asia,9,993,2,,,"2,544"
84,Myanmar,"614,962",+389,"19,437",,"593,475",+46,"2,050",,"11,142",352,"8,713,575","157,870","55,194,599",Asia,90,"2,840",6,7,,37
85,Estonia,"596,653",,"2,647",,"524,990",,"69,016",5,"449,133","1,993","3,494,898","2,630,801","1,328,454",Europe,2,502,0,,,"51,952"
