#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"116,059,861","+30,460","1,536,145",+253,"110,625,904","+65,020","3,897,812","8,388",,,,,,North America,,,,,,
,Asia,"188,769,223","+165,533","1,477,646",+295,"182,753,109","+158,716","4,538,468","11,074",,,,,,Asia,,,,,,
,Europe,"225,715,810","+146,739","1,917,240",+321,"219,592,301","+167,044","4,206,269","9,261",,,,,,Europe,,,,,,
,South America,"64,017,617","+11,684","1,328,948",+153,"62,269,356","+14,231","419,313","10,304",,,,,,South America,,,,,,
,Oceania,"12,336,549","+27,339","20,588",+72,"12,120,902",+1,"195,059",101,,,,,,Australia/Oceania,,,,,,
,Africa,"12,640,281",+380,"257,592",+2,"11,985,681",+294,"397,008","1,018",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"619,540,062","+382,135","6,538,174","+1,096","599,347,959","+405,306","13,653,929","40,146","79,481",838.8,,,,All,,,,,,
1,USA,"97,873,902","+29,323","1,081,463",+247,"94,422,928","+60,461","2,369,511","3,184","292,131","3,228","1,115,076,304","3,328,242","335,034,592",North America,3,310,0,88,0.7,"7,072"
2,India,"44,561,072","+2,647","528,449",,"43,984,695",,"47,928",698,"31,600",375,"892,389,008","632,827","1,410,162,353",Asia,32,"2,668",2,2,,34
3,France,"35,087,657","+37,524","154,887",+33,"34,424,989","+15,567","507,781",869,"534,918","2,361","271,490,188","4,138,921","65,594,443",Europe,2,423,0,572,0.5,"7,741"
4,Brazil,"34,666,387","+6,861","685,816",+91,"33,795,688","+6,964","184,883","8,318","160,554","3,176","63,776,166","295,373","215,917,607",South America,6,315,3,32,0.4,856
5,Germany,"32,905,086",,"149,368",,"32,102,100","+30,600","653,618","1,406","389,967","1,770","122,332,384","1,449,792","84,379,248",Europe,3,565,1,,,"7,746"
6,S. Korea,"24,565,021","+29,081","28,077",+68,"23,578,731","+37,489","958,213",399,"478,224",547,"15,804,065","307,668","51,367,217",Asia,2,"1,830",3,566,1,"18,654"
7,UK,"23,621,952",,"189,919",,"23,319,505","+3,434","112,528",146,"343,950","2,765","522,526,476","7,608,296","68,678,516",Europe,3,362,0,,,"1,638"
8,Italy,"22,262,452","+21,083","176,824",+49,"21,668,862","+17,003","416,766",134,"369,413","2,934","245,656,409","4,076,315","60,264,327",Europe,3,341,0,350,0.8,"6,916"
9,Japan,"20,918,843","+78,058","44,177",+106,"20,127,925","+68,748","746,741",262,"166,529",352,"75,816,298","603,554","125,616,464",Asia,6,"2,843",2,621,0.8,"5,945"
10,Russia,"20,694,894","+53,335","386,551",+104,"19,652,187","+57,625","656,156","2,300","141,675","2,646","273,400,000","1,871,661","146,073,488",Europe,7,378,1,365,0.7,"4,492"
11,Turkey,"16,852,382",,"101,068",,"16,732,078","+3,205","19,236",975,"195,149","1,170","162,743,369","1,884,555","86,356,373",Asia,5,854,1,,,223
12,Spain,"13,403,502","+3,436","114,009",+54,"13,207,520","+2,201","81,973",339,"286,430","2,436","471,036,328","10,065,952","46,795,012",Europe,3,410,0,73,1,"1,752"
13,Vietnam,"11,470,164","+2,545","43,146",,"10,585,266","+1,319","841,752",154,"115,527",435,"85,826,548","864,444","99,285,265",Asia,9,"2,301",1,26,,"8,478"
14,Australia,"10,191,635","+27,334","14,892",+72,"10,064,797",,"111,946",46,"389,625",569,"78,835,048","3,013,852","26,157,569",Australia/Oceania,3,"1,756",0,"1,045",3,"4,280"
15,Argentina,"9,703,938",,"129,855",,"9,553,356","+1,662","20,727",308,"210,417","2,816","35,716,069","774,456","46,117,602",South America,5,355,1,,,449
16,Netherlands,"8,415,459","+1,927","22,637",+4,"8,356,015","+2,625","36,807",31,"488,728","1,315","21,107,399","1,225,812","17,219,114",Europe,2,761,1,112,0.2,"2,138"
17,Iran,"7,546,276",+421,"144,367",+3,"7,323,206",+394,"78,703",214,"87,359","1,671","54,042,028","625,611","86,382,814",Asia,11,598,2,5,0.03,911
18,Mexico,"7,076,005",,"329,949",,"6,344,087",,"401,969","4,798","53,629","2,501","18,346,244","139,046","131,943,854",North America,19,400,7,,,"3,047"
19,Indonesia,"6,419,394","+1,904","157,986",+20,"6,239,098","+3,077","22,310","2,771","22,930",564,"108,220,629","386,567","279,952,821",Asia,44,"1,772",3,7,0.07,80
20,Colombia,"6,306,552",,"141,769",,"6,133,785",,"30,998",342,"121,074","2,722","36,519,532","701,106","52,088,434",South America,8,367,1,,,595
21,Poland,"6,268,049","+4,438","117,431",+19,"5,335,950",,"814,668","3,086","166,021","3,110","37,259,518","986,889","37,754,528",Europe,6,322,1,118,0.5,"21,578"
22,Taiwan,"6,172,769","+40,025","10,743",+41,"5,397,921","+32,735","764,105",,"258,139",449,"25,638,221","1,072,166","23,912,556",Asia,4,"2,226",1,"1,674",2,"31,954"
23,Portugal,"5,476,059","+3,102","24,991",+7,"5,380,756","+2,946","70,312",61,"540,543","2,467","44,824,531","4,424,636","10,130,670",Europe,2,405,0,306,0.7,"6,941"
24,Ukraine,"5,096,397",,"108,955",,"4,954,344","+2,307","33,098",177,"118,108","2,525","19,521,252","452,401","43,150,292",Europe,8,396,2,,,767
25,Austria,"5,058,191","+7,958","20,707",+7,"4,972,182","+4,018","65,302",47,"554,589","2,270","196,981,147","21,597,380","9,120,604",Europe,2,440,0,873,0.8,"7,160"
26,Greece,"4,875,215",,"33,010",,"4,800,968","+5,652","41,237",115,"472,863","3,202","92,282,015","8,950,743","10,309,984",Europe,2,312,0,,,"4,000"
27,Malaysia,"4,828,290","+2,070","36,345",+3,"4,766,228","+2,009","25,717",54,"145,047","1,092","64,428,987","1,935,511","33,287,839",Asia,7,916,1,62,0.09,773
28,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,359",3,,,"26,029,874",Asia,5,"351,755",,,,
29,Thailand,"4,677,090",+752,"32,695",+9,"4,636,163",+794,"8,232","1,496","66,636",466,"17,270,775","246,060","70,189,157",Asia,15,"2,147",4,11,0.1,117
30,Israel,"4,655,364",,"11,687",,"4,634,462",,"9,215",101,"499,181","1,253","41,373,364","4,436,346","9,326,000",Asia,2,798,0,,,988
31,Chile,"4,599,179","+4,660","61,017",+43,"4,525,960","+2,231","12,202",137,"236,086","3,132","44,897,356","2,304,683","19,480,925",South America,4,319,0,239,2,626
32,Belgium,"4,525,931",,"32,647",,"4,443,084","+4,100","50,200",48,"386,775","2,790","35,517,610","3,035,249","11,701,711",Europe,3,358,0,,,"4,290"
33,Canada,"4,216,141",,"44,740",,"4,110,481","+3,269","60,920",99,"109,574","1,163","64,759,986","1,683,053","38,477,682",North America,9,860,1,,,"1,583"
34,Peru,"4,138,979",,"216,429",,"3,908,802","+1,748","13,748",156,"121,760","6,367","34,984,365","1,029,167","33,992,903",South America,8,157,1,,,404
35,Czechia,"4,087,001","+2,630","40,999",+4,"4,024,406","+4,019","21,596",28,"380,076","3,813","56,160,185","5,222,685","10,753,125",Europe,3,262,0,245,0.4,"2,008"
36,Switzerland,"4,067,621",,"14,177",,"3,997,650","+3,383","55,794",48,"462,477","1,612","22,259,921","2,530,890","8,795,293",Europe,2,620,0,,,"6,344"
37,South Africa,"4,017,163",+152,"102,169",,"3,909,265",,"5,729",192,"65,887","1,676","26,174,429","429,293","60,970,957",Africa,15,597,2,2,,94
38,Philippines,"3,932,155","+2,378","62,730",+35,"3,839,369",+275,"30,056",665,"34,852",556,"32,692,276","289,765","112,823,338",Asia,29,"1,799",3,21,0.3,266
39,Romania,"3,260,555","+1,227","66,968",+6,"3,168,565","+2,049","25,022",128,"172,036","3,533","25,010,168","1,319,608","18,952,720",Europe,6,283,1,65,0.3,"1,320"
40,Denmark,"3,105,588",+983,"7,026",+5,"3,090,067",+609,"8,495",,"532,004","1,204","128,351,467","21,987,298","5,837,528",Europe,2,831,0,168,0.9,"1,455"
41,Sweden,"2,583,370",,"20,147",,"2,543,510",,"19,713",18,"252,301","1,968","18,940,798","1,849,828","10,239,221",Europe,4,508,1,,,"1,925"
42,Iraq,"2,459,249",,"25,352",,"2,433,199",,698,21,"58,236",600,"19,239,264","455,590","42,229,292",Asia,17,"1,666",2,,,17
43,Serbia,"2,345,665","+2,195","16,931",+9,"2,280,305","+3,212","48,429",27,"270,887","1,955","10,956,266","1,265,274","8,659,204",Europe,4,511,1,253,1,"5,593"
44,Hungary,"2,082,750",,"47,457",,"2,001,729",,"33,564",14,"216,821","4,940","11,394,556","1,186,208","9,605,864",Europe,5,202,1,,,"3,494"
45,Bangladesh,"2,020,768",+620,"29,347",+1,"1,962,164",+345,"29,257","1,331","12,004",174,"14,845,365","88,189","168,336,456",Asia,83,"5,736",11,4,0.01,174
46,Singapore,"1,887,202","+2,343","1,609",,"1,808,105","+3,198","77,488",7,"317,038",270,"24,345,019","4,089,809","5,952,606",Asia,3,"3,700",0,394,,"13,017"
47,Slovakia,"1,840,902",+383,"20,443",+2,"1,816,299",+307,"4,160",22,"336,821","3,740","7,290,995","1,333,999","5,465,517",Europe,3,267,1,70,0.4,761
48,Georgia,"1,780,691",,"16,900",,"1,637,293",,"126,498",,"448,293","4,255","16,920,079","4,259,670","3,972,157",Asia,2,235,0,,,"31,846"
49,New Zealand,"1,769,694",,"2,909",,"1,758,138",,"8,647",,"353,790",582,"7,529,992","1,505,366","5,002,100",Australia/Oceania,3,"1,720",1,,,"1,729"
50,Jordan,"1,745,032",,"14,116",,"1,728,545",,"2,371",59,"167,336","1,354","17,188,470","1,648,255","10,428,282",Asia,6,739,1,,,227
