#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"32,428,558","+57,096","718,879","+1,437","21,695,747","+127,603","10,013,932","25,586",,,,,,North America,,,
,Asia,"24,094,419","+60,284","386,436",+685,"22,646,401","+66,712","1,061,582","22,322",,,,,,Asia,,,
,South America,"16,974,804","+44,976","443,097","+1,060","15,334,371","+78,471","1,197,336","19,985",,,,,,South America,,,
,Europe,"32,326,008","+82,438","769,381","+2,680","21,305,770","+119,396","10,250,857","27,350",,,,,,Europe,,,
,Africa,"3,785,087","+9,375","99,067",+464,"3,316,929","+13,395","369,091","2,435",,,,,,Africa,,,
,Oceania,"50,587",+38,"1,080",,"34,208",+12,"15,299",6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"109,660,184","+254,207","2,417,955","+6,326","84,334,132","+405,589","22,908,097","97,684","14,068",310.2,,,,All,,,
1,USA,"28,314,485","+49,567","498,168",+919,"18,346,125","+118,642","9,470,192","18,928","85,230","1,500","336,366,722","1,012,499","332,214,450",North America,12,667,1
2,India,"10,925,208","+9,036","155,836",+72,"10,630,779","+11,696","138,593","8,944","7,869",112,"206,230,512","148,532","1,388,456,735",Asia,127,"8,910",7
3,Brazil,"9,866,710","+32,197","239,895",+601,"8,805,239","+59,815","821,576","8,318","46,214","1,124","28,600,000","133,957","213,502,116",South America,22,890,7
4,Russia,"4,086,090","+14,207","80,520",+394,"3,607,036","+13,935","398,534","2,300","27,992",552,"107,100,000","733,694","145,973,639",Europe,36,"1,813",1
5,UK,"4,047,843","+9,765","117,396",+230,"2,190,406","+29,891","1,740,041","2,943","59,432","1,724","82,527,930","1,211,709","68,108,720",Europe,17,580,1
6,France,"3,469,539","+4,376","82,226",+412,"242,528","+3,775","3,144,785","3,381","53,080","1,258","48,978,616","749,323","65,363,856",Europe,19,795,1
7,Spain,"3,086,286","+11,942","65,449",+234,"2,360,943","+25,462","659,894","4,128","65,994","1,399","37,334,915","798,333","46,766,116",Europe,15,715,1
8,Italy,"2,729,223","+7,351","93,835",+258,"2,237,290","+11,771","398,098","2,089","45,181","1,553","36,347,859","601,725","60,406,112",Europe,22,644,2
9,Turkey,"2,594,128","+7,945","27,562",+91,"2,482,435","+7,106","84,131","1,232","30,554",325,"31,633,171","372,575","84,904,146",Asia,33,"3,080",3
10,Germany,"2,346,876","+5,170","65,949",+383,"2,128,800","+9,700","152,127","3,736","27,955",786,"41,758,675","497,415","83,951,432",Europe,36,"1,273",2
11,Colombia,"2,198,549","+3,510","57,786",+181,"2,090,467","+6,916","50,296","3,482","42,923","1,128","10,887,591","212,563","51,220,603",South America,23,886,5
12,Argentina,"2,029,057","+3,259","50,327",+91,"1,833,442","+6,324","145,288","3,538","44,640","1,107","6,865,510","151,042","45,454,234",South America,22,903,7
13,Mexico,"1,992,794","+4,099","174,207",+436,"1,548,174","+5,183","270,413","4,798","15,356","1,342","5,097,666","39,280","129,776,336",North America,65,745,25
14,Poland,"1,591,497","+2,543","40,832",+25,"1,347,670","+5,639","202,995","1,279","42,080","1,080","9,178,403","242,682","37,820,640",Europe,24,926,4
15,Iran,"1,526,023","+7,760","59,028",+83,"1,304,330","+6,307","162,665","3,704","18,025",697,"10,105,080","119,359","84,661,577",Asia,55,"1,434",8
16,South Africa,"1,492,909","+1,102","48,094",+195,"1,391,155","+2,834","53,660",546,"24,976",805,"8,712,844","145,764","59,773,807",Africa,40,"1,243",7
17,Ukraine,"1,273,475","+2,332","24,392",+62,"1,116,779","+2,478","132,304",177,"29,229",560,"6,447,576","147,986","43,568,752",Europe,34,"1,786",7
18,Peru,"1,235,298",,"43,703",,"1,144,108",,"47,487","2,083","37,144","1,314","6,927,747","208,307","33,257,327",South America,27,761,5
19,Indonesia,"1,223,930","+6,462","33,367",+184,"1,032,065","+6,792","158,498",,"4,445",121,"10,087,796","36,640","275,324,734",Asia,225,"8,251",27
20,Czechia,"1,090,860","+2,832","18,250",+63,"969,154",+178,"103,456","1,084","101,746","1,702","6,989,029","651,876","10,721,410",Europe,10,587,2
21,Netherlands,"1,032,094","+2,810","14,843",+27,N/A,N/A,N/A,536,"60,150",865,"6,970,400","406,234","17,158,587",Europe,17,"1,156",2
22,Canada,"826,522",+737,"21,309",+16,"769,687","+1,179","35,526",622,"21,780",562,"23,022,414","606,676","37,948,429",North America,46,"1,781",2
23,Portugal,"787,059","+1,303","15,411",+90,"668,854","+3,538","102,794",784,"77,329","1,514","7,841,034","770,386","10,178,065",Europe,13,660,1
24,Chile,"779,541","+3,332","19,624",+83,"737,126","+3,395","22,791","1,558","40,562","1,021","8,775,309","456,607","19,218,497",South America,25,979,2
25,Romania,"763,294","+1,331","19,445",+79,"709,520","+1,369","34,329",941,"39,844","1,015","5,725,543","298,874","19,157,069",Europe,25,985,3
26,Belgium,"738,631","+1,516","21,662",+28,"50,847",+176,"666,122",298,"63,559","1,864","8,899,954","765,842","11,621,138",Europe,16,536,1
27,Israel,"730,293","+5,913","5,414",+26,"670,478","+6,519","54,401",935,"79,400",589,"11,405,358","1,240,038","9,197,590",Asia,13,"1,699",1
28,Iraq,"646,650","+2,798","13,185",+6,"608,178","+1,119","25,287",284,"15,857",323,"6,278,144","153,949","40,780,662",Asia,63,"3,093",6
29,Sweden,"608,411",,"12,428",,N/A,N/A,N/A,218,"60,010","1,226","5,708,037","563,002","10,138,573",Europe,17,816,2
30,Pakistan,"564,077","+1,048","12,333",+26,"525,997",+910,"25,747","1,680","2,523",55,"8,466,117","37,871","223,549,604",Asia,396,"18,126",26
31,Philippines,"550,860","+1,685","11,517",+2,"511,755",+14,"27,588",807,"4,986",104,"8,342,106","75,502","110,487,910",Asia,201,"9,593",13
32,Switzerland,"543,207","+2,480","9,792",+27,"485,615",,"47,800",224,"62,480","1,126","4,740,077","545,206","8,694,106",Europe,16,888,2
33,Bangladesh,"541,038",+446,"8,285",+11,"487,870",+641,"44,883",,"3,265",50,"3,862,254","23,307","165,711,466",Asia,306,"20,001",43
34,Morocco,"478,595",+121,"8,491",+14,"459,549",+697,"10,555",303,"12,871",228,"5,528,792","148,692","37,182,801",Africa,78,"4,379",7
35,Austria,"434,712","+1,225","8,221",+10,"412,457","+1,258","14,034",258,"48,096",910,"4,865,656","538,327","9,038,484",Europe,21,"1,099",2
36,Serbia,"422,210","+1,331","4,245",+15,"31,536",,"386,429",142,"48,445",487,"2,775,719","318,488","8,715,289",Europe,21,"2,053",3
37,Japan,"415,782","+1,310","6,952",+40,"385,097","+2,211","23,733",658,"3,294",55,"7,587,036","60,103","126,233,643",Asia,304,"18,158",17
38,Hungary,"388,799","+1,337","13,752",+46,"298,008","+1,835","77,039",314,"40,311","1,426","3,388,457","351,319","9,644,971",Europe,25,701,3
39,Saudi Arabia,"373,046",+314,"6,438",+5,"363,926",+341,"2,682",472,"10,613",183,"12,946,778","368,324","35,150,531",Asia,94,"5,460",3
40,UAE,"351,895","+3,123","1,027",+13,"336,731","+4,892","14,137",,"35,314",103,"28,277,212","2,837,723","9,964,753",Asia,28,"9,703",0
41,Jordan,"349,562","+2,312","4,473",+18,"328,231","+1,132","16,858",150,"34,050",436,"4,234,459","412,465","10,266,233",Asia,29,"2,295",2
42,Lebanon,"340,868","+1,739","4,037",+44,"245,093","+5,800","91,738",941,"50,082",593,"2,813,484","413,367","6,806,263",Asia,20,"1,686",2
43,Panama,"332,179",,"5,636",,"311,783",,"14,760",202,"76,241","1,294","1,796,407","412,309","4,356,939",North America,13,773,2
44,Slovakia,"278,254",+572,"5,952",+67,"255,300",,"17,002",590,"50,950","1,090","1,905,895","348,982","5,461,298",Europe,20,918,3
45,Nepal,"272,840",+122,"2,055",+1,"269,204",+144,"1,581",,"9,261",70,"2,120,591","71,978","29,461,754",Asia,108,"14,337",14
46,Belarus,"269,787","+1,100","1,858",+9,"259,029",+827,"8,900",,"28,557",197,"4,690,812","496,520","9,447,376",Europe,35,"5,085",2
47,Ecuador,"267,701",+478,"15,355",+34,"230,377",,"21,969",486,"15,031",862,"946,607","53,152","17,809,447",South America,67,"1,160",19
48,Malaysia,"266,445","+2,176",975,+10,"218,335","+4,521","47,135",260,"8,167",30,"5,552,058","170,184","32,623,906",Asia,122,"33,460",6
49,Georgia,"265,722",+165,"3,363",+11,"258,732",+639,"3,627",,"66,691",844,"2,462,723","618,096","3,984,367",Asia,15,"1,185",2
50,Croatia,"237,725",+68,"5,339",+21,"230,384",+343,"2,002",86,"58,132","1,306","1,268,323","310,152","4,089,366",Europe,17,766,3
51,Bolivia,"236,732",+696,"11,202",+47,"177,775",+493,"47,755",71,"20,110",952,"642,911","54,614","11,772,004",South America,50,"1,051",18
52,Azerbaijan,"232,197",+74,"3,183",+3,"226,760",+106,"2,254",,"22,773",312,"2,506,005","245,780","10,196,136",Asia,44,"3,203",4
53,Bulgaria,"230,747","+1,068","9,671",+47,"197,576",+656,"23,500",289,"33,366","1,398","1,533,321","221,720","6,915,572",Europe,30,715,5
54,Dominican Republic,"230,563",+795,"2,959",+15,"178,146","+1,358","49,458",256,"21,122",271,"1,146,477","105,030","10,915,672",North America,47,"3,689",10
55,Tunisia,"223,549",+305,"7,575",+31,"183,530","+1,109","32,444",316,"18,793",637,"929,274","78,119","11,895,633",Africa,53,"1,570",13
56,Ireland,"210,402",+820,"3,948",,"23,364",,"183,090",155,"42,316",794,"3,332,110","670,159","4,972,122",Europe,24,"1,259",1
57,Denmark,"204,799",+437,"2,301",+9,"196,765",+381,"5,733",68,"35,280",396,"15,295,835","2,634,963","5,804,952",Europe,28,"2,523",0
58,Kazakhstan,"202,573",+772,"2,540",,"185,205",+866,"14,828",221,"10,709",134,"6,399,596","338,308","18,916,458",Asia,93,"7,447",3
59,Costa Rica,"199,187",,"2,714",,"160,946",,"35,527",168,"38,880",530,"629,031","122,783","5,123,108",North America,26,"1,888",8
60,Lithuania,"190,937",+203,"3,080",+8,"175,034",+118,"12,823",128,"70,761","1,141","2,024,493","750,272","2,698,347",Europe,14,876,1
61,Slovenia,"179,780",+298,"3,728",+11,"163,162",+338,"12,890",135,"86,469","1,793","858,983","413,148","2,079,117",Europe,12,558,2
62,Kuwait,"178,524",+823,"1,009",+6,"166,791",+772,"10,724",138,"41,423",234,"1,676,855","389,079","4,309,806",Asia,24,"4,271",3
63,Egypt,"174,426",+613,"10,050",+56,"135,349",+389,"29,027",90,"1,685",97,"1,000,000","9,659","103,530,577",Africa,594,"10,302",104
64,Greece,"172,824",+696,"6,152",+26,"153,740","+1,127","12,932",301,"16,632",592,"4,727,237","454,931","10,391,097",Europe,60,"1,689",2
65,Moldova,"170,549",+363,"3,661",+10,"158,005",+578,"8,883",281,"42,340",909,"669,528","166,215","4,028,085",Europe,24,"1,100",6
66,Armenia,"169,255",+88,"3,147",+6,"161,105",+90,"5,003",,"57,051","1,061","684,640","230,774","2,966,708",Asia,18,943,4
67,Palestine,"168,444",+840,"1,936",+3,"157,205",+733,"9,303",63,"32,551",374,"1,085,827","209,833","5,174,714",Asia,31,"2,673",5
68,Guatemala,"167,383",+104,"6,150",+26,"154,446",+316,"6,787",5,"9,237",339,"853,656","47,109","18,120,998",North America,108,"2,947",21
69,Honduras,"160,171",+383,"3,866",+9,"63,170",,"93,135",416,"16,013",387,"410,520","41,042","10,002,405",North America,62,"2,587",24
70,Qatar,"158,132",+448,255,,"148,677",+186,"9,200",98,"56,319",91,"1,476,247","525,766","2,807,805",Asia,18,"11,011",2
71,Ethiopia,"147,825",+733,"2,209",+15,"128,946",+204,"16,670",307,"1,266",19,"2,051,853","17,579","116,722,101",Africa,790,"52,839",57
72,Nigeria,"146,928",+574,"1,761",+8,"123,009","+1,816","22,158",10,702,8,"1,398,630","6,683","209,294,634",Africa,"1,424","118,850",150
73,Paraguay,"145,095","+1,053","2,953",+17,"121,542",+931,"20,600",233,"20,188",411,"704,206","97,983","7,187,044",South America,50,"2,434",10
74,Myanmar,"141,637",+36,"3,190",+1,"130,465",+134,"7,982",,"2,592",58,"2,476,797","45,332","54,637,421",Asia,386,"17,128",22
75,Oman,"137,592",+286,"1,543",+1,"129,291",+237,"6,758",41,"26,527",297,"1,550,000","298,836","5,186,795",Asia,38,"3,362",3
76,Venezuela,"133,218",,"1,279",,"125,179",,"6,760",110,"4,693",45,"2,781,130","97,977","28,385,417",South America,213,"22,193",10
77,Libya,"127,705",+351,"2,042",+24,"110,965",+822,"14,698",,"18,430",295,"696,224","100,474","6,929,378",Africa,54,"3,393",10
78,Bosnia and Herzegovina,"126,139",+116,"4,916",+18,"105,140","+1,005","16,083",,"38,598","1,504","631,187","193,142","3,268,002",Europe,26,665,5
79,Bahrain,"113,590",+848,406,+3,"105,784",+618,"7,400",58,"65,362",234,"2,913,540","1,676,498","1,737,873",Asia,15,"4,280",1
80,Algeria,"110,894",+183,"2,943",+4,"76,168",+169,"31,783",42,"2,501",66,,,"44,342,011",Africa,400,"15,067",
81,Kenya,"103,014",+147,"1,795",,"85,250",+242,"15,969",34,"1,890",33,"1,243,431","22,814","54,503,940",Africa,529,"30,364",44
82,North Macedonia,"97,101",+49,"2,998",+9,"87,960",+308,"6,143",131,"46,609","1,439","487,716","234,105","2,083,320",Europe,21,695,4
83,Albania,"93,850",+775,"1,567",+12,"57,736",+972,"34,547",37,"32,634",545,"405,994","141,175","2,875,828",Europe,31,"1,835",7
84,Kyrgyzstan,"85,516",+41,"1,442",+1,"82,306",+53,"1,768",50,"12,975",219,"702,895","106,645","6,590,997",Asia,77,"4,571",9
85,S. Korea,"83,869",+344,"1,527",+5,"73,794",+235,"8,548",156,"1,635",30,"6,162,860","120,141","51,296,803",Asia,612,"33,593",8
86,Uzbekistan,"79,442",+26,622,,"77,928",+38,892,153,"2,352",18,"1,377,915","40,802","33,770,587",Asia,425,"54,294",25
87,Latvia,"76,984",+278,"1,468",+17,"65,450",+404,"10,066",97,"41,100",784,"1,314,446","701,760","1,873,071",Europe,24,"1,276",1
88,Ghana,"76,492",+656,542,+9,"68,100","+1,013","7,850",106,"2,430",17,"837,925","26,622","31,474,427",Africa,411,"58,071",38
89,Sri Lanka,"76,428",+774,403,+6,"69,411",+715,"6,614",,"3,560",19,"1,831,420","85,304","21,469,352",Asia,281,"53,274",12
90,Zambia,"70,248",+811,959,+8,"63,262",+392,"6,027",318,"3,756",51,"1,022,943","54,699","18,701,262",Africa,266,"19,501",18
