#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"115,658,873","+14,548","1,533,196",+117,"110,054,137","+107,860","4,071,540","8,547",,,,,,North America,,,,,,
,Asia,"187,778,675","+186,833","1,475,634",+388,"181,415,646","+353,602","4,887,395","11,387",,,,,,Asia,,,,,,
,Europe,"224,542,502","+125,757","1,915,064",+189,"218,590,922","+123,368","4,036,516","8,961",,,,,,Europe,,,,,,
,South America,"63,943,554","+8,951","1,328,195",+75,"62,129,770","+9,205","485,589","10,321",,,,,,South America,,,,,,
,Oceania,"12,294,496","+1,430","20,418",+4,"12,111,878",,"162,200",110,,,,,,Australia/Oceania,,,,,,
,Africa,"12,634,861",+609,"257,533",+1,"11,980,867",+166,"396,461","1,018",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"616,853,682","+338,128","6,530,055",+774,"596,283,926","+594,201","14,039,701","40,344","79,137",837.7,,,,All,,,,,,
1,USA,"97,495,561","+13,030","1,078,656",+79,"93,892,046","+100,831","2,524,859","3,329","291,201","3,222","1,110,779,129","3,317,687","334,805,269",North America,3,310,0,39,0.2,"7,541"
2,India,"44,531,498","+2,974","528,302",,"43,953,374",,"49,822",698,"31,658",376,"890,947,746","633,391","1,406,631,776",Asia,32,"2,663",2,2,,35
3,France,"34,893,247","+33,162","154,672",,"34,324,125","+14,082","414,450",869,"532,035","2,358","271,490,188","4,139,547","65,584,518",Europe,2,424,0,506,,"6,319"
4,Brazil,"34,627,090","+5,609","685,410",+60,"33,706,231",,"235,449","8,318","160,792","3,183","63,776,166","296,146","215,353,593",South America,6,314,3,26,0.3,"1,093"
5,Germany,"32,680,355",,"148,933",,"31,894,500","+11,800","636,922","1,406","389,592","1,775","122,332,384","1,458,359","83,883,596",Europe,3,563,1,,,"7,593"
6,S. Korea,"24,359,702","+43,400","27,782",+57,"23,114,754","+115,459","1,217,166",516,"474,571",541,"15,804,065","307,892","51,329,899",Asia,2,"1,848",3,846,1,"23,713"
7,UK,"23,585,305",,"189,484",,"23,293,840","+3,268","101,981",146,"344,322","2,766","522,526,476","7,628,357","68,497,907",Europe,3,361,0,,,"1,489"
8,Italy,"22,148,935","+17,150","176,546",+38,"21,545,438","+15,883","426,951",150,"367,539","2,930","244,800,946","4,062,225","60,262,770",Europe,3,341,0,285,0.6,"7,085"
9,Japan,"20,566,116","+77,804","43,533",+186,"19,635,346","+117,079","887,237",309,"163,763",347,"74,962,090","596,904","125,584,838",Asia,6,"2,885",2,620,1,"7,065"
10,Russia,"20,382,344","+58,305","385,944",+107,"19,344,838","+49,962","651,562","2,300","139,791","2,647","273,400,000","1,875,095","145,805,947",Europe,7,378,1,400,0.7,"4,469"
11,Turkey,"16,852,382",,"101,068",,"16,705,878","+4,598","45,436",975,"196,961","1,181","162,743,369","1,902,052","85,561,976",Asia,5,847,1,,,531
12,Spain,"13,384,876",,"113,725",,"13,189,537",,"81,614",339,"286,497","2,434","471,036,328","10,082,298","46,719,142",Europe,3,411,0,,,"1,747"
13,Vietnam,"11,456,558","+2,479","43,138",+1,"10,578,390","+69,654","835,030",153,"115,777",436,"85,826,548","867,342","98,953,541",Asia,9,"2,294",1,25,0.01,"8,439"
14,Australia,"10,157,316","+1,430","14,749",+4,"10,064,797",,"77,770",55,"389,635",566,"78,805,440","3,022,980","26,068,792",Australia/Oceania,3,"1,767",0,55,0.2,"2,983"
15,Argentina,"9,697,763",,"129,830",,"9,539,893","+2,833","28,040",322,"210,774","2,822","35,716,069","776,264","46,010,234",South America,5,354,1,,,609
16,Netherlands,"8,405,580",,"22,626",,"8,347,534",,"35,420",31,"488,371","1,315","21,107,399","1,226,358","17,211,447",Europe,2,761,1,,,"2,058"
17,Iran,"7,542,533",+303,"144,287",+14,"7,320,304",+743,"77,942",311,"87,681","1,677","53,905,794","626,645","86,022,837",Asia,11,596,2,4,0.2,906
18,Mexico,"7,069,543","+1,195","329,896",+28,"6,335,302","+2,960","404,345","4,798","53,735","2,508","18,328,375","139,313","131,562,772",North America,19,399,7,9,0.2,"3,073"
19,Indonesia,"6,407,123","+2,079","157,884",+8,"6,221,389","+2,681","27,850","2,771","22,954",566,"107,902,204","386,560","279,134,505",Asia,44,"1,768",3,7,0.03,100
20,Colombia,"6,305,562",,"141,746",,"6,132,645",,"31,171",342,"122,408","2,752","36,469,553","707,971","51,512,762",South America,8,363,1,,,605
