#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"15,301,376","+183,713","399,070","+3,118","9,365,182","+96,347","5,537,124","27,801",,,,,,North America,,,
,Asia,"16,098,679","+108,260","283,313","+1,768","14,427,723","+86,922","1,387,643","26,466",,,,,,Asia,,,
,South America,"10,855,649","+59,072","320,146",+903,"9,761,937","+48,346","773,566","17,063",,,,,,South America,,,
,Europe,"16,256,851","+216,426","371,148","+5,469","6,548,757","+144,492","9,336,946","29,725",,,,,,Europe,,,
,Africa,"2,120,338","+14,817","50,736",+318,"1,791,345","+9,521","278,257","2,549",,,,,,Africa,,,
,Oceania,"44,402",+283,"1,011",,"32,995",+3,"10,396",22,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"60,678,016","+582,571","1,425,439","+11,576","41,928,598","+385,631","17,323,979","103,630","7,784",182.9,,,,All,,,
1,USA,"13,122,044","+164,985","268,092","+2,174","7,721,096","+84,030","5,132,856","23,756","39,550",808,"185,872,453","560,227","331,780,397",North America,25,"1,238",2
2,India,"9,266,697","+44,699","135,261",+518,"8,677,986","+36,582","453,450","8,944","6,689",98,"134,841,307","97,329","1,385,419,430",Asia,150,"10,243",10
3,Brazil,"6,166,898","+45,449","170,799",+620,"5,512,847","+36,829","483,252","8,318","28,930",801,"21,900,000","102,738","213,164,112",South America,35,"1,248",10
4,France,"2,170,097","+16,282","50,618",+381,"156,552","+1,873","1,962,927","4,148","33,217",775,"20,098,815","307,643","65,331,590",Europe,30,"1,291",3
5,Russia,"2,162,503","+23,675","37,538",+507,"1,660,419","+25,748","464,546","2,300","14,816",257,"73,700,000","504,934","145,959,667",Europe,67,"3,888",2
6,Spain,"1,622,632","+8,506","44,037",+369,N/A,N/A,N/A,"2,838","34,700",942,"21,917,246","468,697","46,762,073",Europe,29,"1,062",2
7,UK,"1,557,007","+18,213","56,533",+696,N/A,N/A,N/A,"1,489","22,887",831,"41,858,783","615,308","68,028,987",Europe,44,"1,203",2
8,Italy,"1,480,874","+25,853","52,028",+722,"637,149","+31,819","791,697","3,848","24,507",861,"20,956,187","346,808","60,425,953",Europe,41,"1,161",3
9,Argentina,"1,381,795",,"37,432",,"1,210,634",,"133,729","4,148","30,462",825,"3,712,880","81,851","45,361,407",South America,33,"1,212",12
10,Colombia,"1,270,991","+8,497","35,860",+183,"1,174,959","+7,102","60,172","2,376","24,873",702,"6,186,303","121,065","51,099,166",South America,40,"1,425",8
11,Mexico,"1,060,152","+10,794","102,739",+813,"791,516","+6,823","165,897","2,852","8,188",794,"2,742,996","21,186","129,473,032",North America,122,"1,260",47
12,Germany,"983,731","+20,825","15,381",+416,"656,400","+19,800","311,950","3,781","11,726",183,"27,859,242","332,086","83,891,567",Europe,85,"5,454",3
13,Peru,"954,459","+2,020","35,727",+42,"884,747","+2,147","33,985",985,"28,788","1,078","4,982,778","150,290","33,154,396",South America,35,928,7
14,Poland,"924,422","+15,362","14,988",+674,"469,527","+14,810","439,907","2,073","24,436",396,"6,053,471","160,018","37,829,891",Europe,41,"2,524",6
15,Iran,"894,385","+13,843","46,207",+469,"625,606","+7,891","222,572","5,832","10,594",547,"5,913,229","70,045","84,420,722",Asia,94,"1,827",14
16,South Africa,"775,502","+3,250","21,201",+118,"716,444",,"37,857",546,"13,010",356,"5,355,068","89,841","59,606,287",Africa,77,"2,811",11
17,Ukraine,"661,858","+13,882","11,492",+229,"307,778","+8,420","342,588",177,"15,171",263,"4,243,600","97,269","43,627,308",Europe,66,"3,796",10
18,Belgium,"561,803","+1,901","15,938",+183,"36,569",+525,"509,296","1,106","48,390","1,373","5,720,922","492,764","11,609,863",Europe,21,728,2
19,Chile,"544,092","+1,005","15,138",+7,"520,180","+1,346","8,774",540,"28,365",789,"5,138,616","267,891","19,181,775",South America,35,"1,267",4
20,Iraq,"542,187","+2,438","12,086",+55,"472,054","+2,270","58,047",354,"13,362",298,"3,347,344","82,492","40,577,952",Asia,75,"3,357",12
21,Indonesia,"511,836","+5,534","16,225",+114,"429,807","+4,494","65,804",,"1,863",59,"5,465,921","19,899","274,677,118",Asia,537,"16,929",50
22,Czechia,"505,215","+2,681","7,611",+112,"417,657",+825,"79,947",839,"47,142",710,"2,976,646","277,751","10,716,973",Europe,21,"1,408",4
23,Netherlands,"498,653","+4,909","9,109",+74,N/A,N/A,N/A,548,"29,076",531,"3,893,908","227,048","17,150,117",Europe,34,"1,883",4
24,Turkey,"467,730","+6,814","12,840",+168,"385,480","+3,911","69,410","4,641","5,522",152,"17,733,520","209,366","84,700,933",Asia,181,"6,597",5
25,Bangladesh,"454,146","+2,156","6,487",+39,"369,179","+2,302","78,480",,"2,747",39,"2,696,150","16,306","165,344,147",Asia,364,"25,489",61
26,Romania,"440,344","+9,739","10,541",+168,"313,885","+9,697","115,918","1,205","22,952",549,"3,974,996","207,186","19,185,664",Europe,44,"1,820",5
27,Philippines,"422,915","+1,202","8,215",+31,"386,955",+183,"27,745","1,449","3,839",75,"5,586,757","50,714","110,161,110",Asia,260,"13,410",20
28,Pakistan,"382,892","+3,009","7,803",+59,"332,974","+1,214","42,115","1,867","1,720",35,"5,297,703","23,801","222,587,064",Asia,581,"28,526",42
