#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"17,562,589","+185,381","428,214","+1,743","10,660,798","+76,006","6,473,577","31,200",,,,,,North America,,,
,Asia,"17,503,038","+116,916","301,621","+1,473","15,464,304","+102,132","1,737,113","28,089",,,,,,Asia,,,
,South America,"11,537,350","+43,280","332,404",+763,"10,255,376","+39,035","949,570","16,790",,,,,,South America,,,
,Europe,"18,439,826","+164,572","424,045","+3,159","8,214,764","+104,789","9,801,017","27,486",,,,,,Europe,,,
,Africa,"2,276,483","+13,331","53,961",+306,"1,936,602","+7,923","285,920","2,541",,,,,,Africa,,,
,Oceania,"45,927",+9,"1,021",,"33,153",+6,"11,753",25,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"67,365,934","+523,489","1,541,281","+7,444","46,565,703","+329,891","19,258,950","106,131","8,642",197.7,,,,All,,,
1,USA,"15,151,035","+165,367","288,880","+1,049","8,852,651","+63,428","6,009,504","26,448","45,658",871,"207,417,690","625,056","331,838,624",North America,22,"1,149",2
2,India,"9,676,801","+32,272","140,590",+374,"9,138,171","+38,225","398,040","8,944","6,983",101,"146,986,575","106,064","1,385,826,873",Asia,143,"9,857",9
3,Brazil,"6,603,540","+26,363","176,962",+321,"5,776,182","+14,819","650,396","8,318","30,972",830,"25,700,000","120,539","213,209,454",South America,32,"1,205",8
4,Russia,"2,460,770","+29,039","43,141",+457,"1,937,738","+21,342","479,891","2,300","16,859",296,"79,323,100","543,452","145,961,541",Europe,59,"3,383",2
5,France,"2,292,497","+11,022","55,155",+174,"169,586",+228,"2,067,756","3,220","35,088",844,"21,041,852","322,056","65,335,918",Europe,28,"1,185",3
6,Italy,"1,728,878","+18,887","60,078",+564,"913,494","+17,186","755,306","3,454","28,613",994,"23,125,664","382,728","60,423,291",Europe,35,"1,006",3
7,UK,"1,723,242","+17,272","61,245",+231,N/A,N/A,N/A,"1,274","25,327",900,"44,812,139","658,618","68,039,683",Europe,39,"1,111",2
8,Spain,"1,699,145",,"46,252",,N/A,N/A,N/A,"2,371","36,336",989,"22,992,742","491,691","46,762,615",Europe,28,"1,011",2
9,Argentina,"1,463,110","+3,278","39,770",+138,"1,294,692","+5,907","128,648","3,735","32,246",876,"4,101,188","90,387","45,373,860",South America,31,"1,141",11
10,Colombia,"1,371,103","+8,854","37,808",+175,"1,257,410","+7,708","75,885","2,376","26,824",740,"6,737,972","131,819","51,115,456",South America,37,"1,352",8
11,Germany,"1,184,845","+14,750","19,159",+184,"846,400","+10,700","319,286","4,108","14,122",228,"29,141,172","347,334","83,899,597",Europe,71,"4,379",3
12,Mexico,"1,168,395","+11,625","109,456",+593,"859,463","+6,744","199,476","3,363","9,021",845,"3,005,228","23,204","129,513,719",North America,111,"1,183",43
