#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"14,705,399","+145,665","391,854","+1,488","9,055,348","+56,738","5,258,197","27,194",,,,,,North America,,,
,Asia,"15,785,523","+105,529","278,192","+1,746","14,169,779","+103,027","1,337,552","25,784",,,,,,Asia,,,
,South America,"10,711,909","+35,220","317,178",+619,"9,628,895","+25,954","765,836","17,331",,,,,,South America,,,
,Europe,"15,634,166","+183,141","355,140","+3,224","6,111,997","+97,572","9,167,029","30,157",,,,,,Europe,,,
,Africa,"2,082,708","+12,856","49,802",+290,"1,753,722","+10,067","279,184","2,570",,,,,,Africa,,,
,Oceania,"43,522",+24,"1,004",,"32,975",+2,"9,543",23,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"58,963,948","+482,435","1,393,185","+7,367","40,753,375","+293,360","16,817,388","103,063","7,565",178.7,,,,All,,,
1,USA,"12,583,418","+131,384","262,691",+861,"7,450,056","+46,209","4,870,671","23,113","37,929",792,"180,668,881","544,570","331,764,517",North America,26,"1,263",2
2,India,"9,140,312","+44,404","133,773",+510,"8,561,444","+41,405","445,095","8,944","6,598",97,"131,733,134","95,093","1,385,308,309",Asia,152,"10,356",11
3,Brazil,"6,071,401","+18,615","169,197",+181,"5,432,505","+3,347","469,699","8,318","28,484",794,"21,900,000","102,744","213,151,746",South America,35,"1,260",10
4,France,"2,140,208","+13,157","48,732",+214,"149,521",,"1,941,955","4,582","32,760",746,"19,898,736","304,586","65,330,409",Europe,31,"1,341",3
5,Russia,"2,089,329","+24,581","36,179",+401,"1,595,443","+18,008","457,707","2,300","14,314",248,"72,429,063","496,228","145,959,155",Europe,70,"4,034",2
6,Spain,"1,589,219",,"42,619",,N/A,N/A,N/A,"3,054","33,985",911,"20,742,051","443,567","46,761,925",Europe,29,"1,097",2
7,UK,"1,512,045","+18,662","55,024",+398,N/A,N/A,N/A,"1,421","22,227",809,"40,266,183","591,923","68,026,070",Europe,45,"1,236",2
8,Italy,"1,408,868","+28,337","49,823",+562,"553,098","+13,574","805,947","3,801","23,315",825,"20,388,576","337,410","60,426,678",Europe,43,"1,213",3
9,Argentina,"1,370,366","+4,184","37,002",+100,"1,195,492","+8,439","137,872","4,245","30,212",816,"3,677,688","81,081","45,358,011",South America,33,"1,226",12
10,Colombia,"1,248,417","+7,924","35,287",+183,"1,150,932","+6,009","62,198","2,376","24,433",691,"6,044,047","118,291","51,094,723",South America,41,"1,448",8
11,Mexico,"1,032,688","+6,719","101,373",+550,"774,930","+4,202","156,385","2,852","7,977",783,"2,684,780","20,738","129,461,935",North America,125,"1,277",48
12,Peru,"949,670","+1,589","35,595",+46,"879,439","+3,040","34,636",988,"28,647","1,074","4,935,037","148,867","33,150,631",South America,35,931,7
13,Germany,"932,111","+13,840","14,343",+104,"603,800","+10,700","313,968","3,709","11,111",171,"26,456,866","315,378","83,889,377",Europe,90,"5,849",3
14,Poland,"861,331","+18,467","13,618",+330,"423,971","+16,896","423,742","2,126","22,768",360,"5,944,092","157,125","37,830,230",Europe,44,"2,778",6
15,Iran,"854,361","+13,053","44,802",+475,"603,445","+7,309","206,114","5,796","10,121",531,"5,788,016","68,569","84,411,910",Asia,99,"1,884",15
16,South Africa,"767,679","+2,270","20,903",+58,"710,099","+2,315","36,677",546,"12,880",351,"5,290,966","88,774","59,600,159",Africa,78,"2,851",11
17,Ukraine,"624,744","+12,079","10,951",+138,"286,917","+4,604","326,876",177,"14,319",251,"4,154,333","95,219","43,629,450",Europe,70,"3,984",11
18,Belgium,"556,904","+3,224","15,522",+170,"35,810",+529,"505,572","1,201","47,970","1,337","5,668,113","488,233","11,609,451",Europe,21,748,2
19,Chile,"540,640","+1,497","15,069",+39,"516,121","+1,537","9,450",698,"28,187",786,"5,057,098","263,659","19,180,431",South America,35,"1,273",4
20,Iraq,"535,321","+1,766","11,958",+33,"465,452","+2,412","57,911",366,"13,195",295,"3,268,102","80,554","40,570,536",Asia,76,"3,393",12
21,Indonesia,"497,668","+4,360","15,884",+110,"418,188","+4,233","63,596",,"1,812",58,"5,340,537","19,445","274,653,425",Asia,552,"17,291",51
22,Czechia,"491,647",+897,"7,164",+69,"394,947",+117,"89,536",913,"45,876",668,"2,920,257","272,493","10,716,810",Europe,22,"1,496",4
23,Netherlands,"484,648","+5,388","8,891",+21,N/A,N/A,N/A,556,"28,260",518,"3,893,908","227,053","17,149,807",Europe,35,"1,929",4
24,Bangladesh,"447,341","+2,060","6,388",+38,"362,428","+2,076","78,525",,"2,706",39,"2,649,072","16,023","165,330,708",Asia,370,"25,881",62
25,Turkey,"446,822","+6,017","12,358",+139,"374,637","+3,812","59,827","4,217","5,276",146,"17,245,617","203,624","84,693,499",Asia,190,"6,853",5
26,Philippines,"418,818","+1,968","8,123",+43,"386,486","+10,957","24,209","1,449","3,802",74,"5,493,999","49,878","110,149,154",Asia,263,"13,560",20
27,Romania,"418,645","+5,837","10,047",+131,"295,148","+7,838","113,450","1,174","21,820",524,"3,898,743","203,200","19,186,711",Europe,46,"1,910",5
28,Pakistan,"374,173","+2,665","7,662",+59,"329,828",+897,"36,683","1,653","1,681",34,"5,180,026","23,276","222,551,849",Asia,595,"29,046",43
29,Saudi Arabia,"355,258",+224,"5,780",+19,"343,371",+489,"6,107",785,"10,143",165,"9,255,204","264,249","35,024,531",Asia,99,"6,060",4
30,Canada,"330,503","+4,792","11,455",+49,"264,049","+3,651","54,999",431,"8,727",302,"10,822,889","285,778","37,871,660",North America,115,"3,306",3
31,Israel,"328,918",+521,"2,799",+42,"317,887",+716,"8,232",299,"35,761",304,"5,337,189","580,281","9,197,590",Asia,28,"3,286",2
32,Morocco,"324,941","+3,979","5,316",+60,"270,457","+3,746","49,168",996,"8,763",143,"3,796,876","102,393","37,081,225",Africa,114,"6,975",10
33,Switzerland,"290,601",,"4,056",+25,"180,700",,"105,845",512,"33,482",467,"2,513,729","289,619","8,679,429",Europe,30,"2,140",3
34,Portugal,"260,758","+4,788","3,897",+73,"172,919","+3,540","83,942",491,"25,602",383,"4,067,735","399,387","10,184,939",Europe,39,"2,614",3
35,Austria,"247,188","+5,226","2,388",+60,"169,260","+6,509","75,540",683,"27,384",265,"2,881,435","319,217","9,026,572",Europe,37,"3,780",3
36,Nepal,"220,308","+1,669","1,321",+16,"199,024","+5,699","19,963",,"7,509",45,"1,660,075","56,581","29,339,891",Asia,133,"22,210",18
37,Sweden,"208,295",,"6,406",,N/A,N/A,N/A,182,"20,574",633,"2,914,088","287,840","10,123,974",Europe,49,"1,580",3
38,Ecuador,"185,643",+767,"13,201",+62,"164,009","+3,370","8,433",369,"10,460",744,"620,970","34,990","17,747,192",South America,96,"1,344",29
39,Jordan,"183,429","+5,268","2,236",+64,"114,018","+5,665","67,175",446,"17,908",218,"2,358,229","230,234","10,242,727",Asia,56,"4,581",4
40,Hungary,"174,618","+4,320","3,800",+111,"42,915","+2,095","127,903",618,"18,094",394,"1,502,847","155,725","9,650,644",Europe,55,"2,540",6
41,UAE,"158,990","+1,205",552,+4,"148,871",+791,"9,567",,"16,000",56,"15,778,535","1,587,856","9,937,006",Asia,63,"18,002",1
42,Panama,"154,783","+1,206","2,957",+11,"135,962","+1,602","15,864",146,"35,655",681,"832,079","191,672","4,341,153",North America,28,"1,468",5
