#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"120,546,783","+20,941","1,573,101",+97,"115,502,453","+36,073","3,471,229","9,297",,,,,,North America,,,,,,
,Asia,"203,608,421","+135,972","1,505,989",+481,"192,325,554","+104,205","9,776,878","9,836",,,,,,Asia,,,,,,
,Europe,"241,530,538","+24,220","1,973,599",+306,"235,347,293","+164,078","4,209,646","7,770",,,,,,Europe,,,,,,
,South America,"66,248,593","+37,994","1,339,203",+175,"63,792,765","+92,352","1,116,625","10,207",,,,,,South America,,,,,,
,Oceania,"13,439,435","+9,106","22,948",+9,"12,864,971","+5,719","551,516",150,,,,,,Australia/Oceania,,,,,,
,Africa,"12,731,491",+149,"258,289",,"12,029,846",+860,"443,356",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"658,105,982","+228,382","6,673,144","+1,068","631,863,588","+403,287","19,569,250","38,104","84,429",856.1,,,,All,,,,,,
1,USA,"101,801,738","+15,587","1,113,116",+85,"98,882,545","+25,926","1,806,077","4,114","304,063","3,325","1,147,160,096","3,426,350","334,805,269",North America,3,301,0,47,0.3,"5,394"
2,India,"44,677,346",+137,"530,674",,"44,141,854",,"4,818",698,"31,762",377,"908,882,336","646,141","1,406,631,776",Asia,31,"2,651",2,0.10,,3
3,France,"38,899,905","+8,213","160,617",+178,"37,617,978","+91,734","1,121,310",869,"593,126","2,449","271,490,188","4,139,547","65,584,518",Europe,2,408,0,125,3,"17,097"
4,Germany,"36,980,882",,"159,884",,"36,273,300","+37,000","547,698","1,406","440,860","1,906","122,332,384","1,458,359","83,883,596",Europe,2,525,1,,,"6,529"
5,Brazil,"35,943,720","+29,579","691,994",+140,"34,609,068","+66,200","642,658","8,318","166,906","3,213","63,776,166","296,146","215,353,593",South America,6,311,3,137,0.7,"2,984"
6,S. Korea,"28,214,915","+26,622","31,434",+39,"27,124,418","+57,037","1,059,063",535,"549,678",612,"15,804,065","307,892","51,329,899",Asia,2,"1,633",3,519,0.8,"20,632"
7,Japan,"27,187,394","+70,921","53,499",+180,"20,933,870","+11,975","6,200,025",476,"216,486",426,"84,927,057","676,252","125,584,838",Asia,5,"2,347",1,565,1,"49,369"
8,Italy,"24,884,034",,"183,138",,"24,215,242",,"485,654",321,"412,925","3,039","260,732,261","4,326,589","60,262,770",Europe,2,329,0,,,"8,059"
9,UK,"24,089,042",,"198,271",,"23,798,674","+3,935","92,097",146,"351,676","2,895","522,526,476","7,628,357","68,497,907",Europe,3,345,0,,,"1,345"
10,Russia,"21,722,415","+6,341","393,050",+50,"21,115,232","+5,564","214,133","2,300","148,982","2,696","273,400,000","1,875,095","145,805,947",Europe,7,371,1,43,0.3,"1,469"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,651,239",,"116,658",,"13,444,388",,"90,193",339,"292,198","2,497","471,036,328","10,082,298","46,719,142",Europe,3,400,0,,,"1,931"
13,Vietnam,"11,523,161",+234,"43,180",+1,"10,610,290",+24,"869,691",47,"116,450",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,2,0.01,"8,789"
14,Australia,"10,975,374","+2,989","16,692",,"10,546,102",,"412,580",95,"421,016",640,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,562",0,115,,"15,827"
15,Argentina,"9,829,236",,"130,080",,"9,597,206","+3,323","101,950",248,"213,632","2,827","35,716,069","776,264","46,010,234",South America,5,354,1,,,"2,216"
16,Taiwan,"8,588,414","+10,365","14,913",+23,"8,280,749","+17,246","292,752",,"359,519",624,"28,928,047","1,210,956","23,888,595",Asia,3,"1,602",1,434,1.0,"12,255"
