#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"13,563,419","+157,529","378,064","+1,038","8,544,153","+84,681","4,641,202","25,206",,,,,,North America,,,
,Asia,"15,161,456","+80,396","267,714","+1,460","13,537,591","+73,556","1,356,151","24,790",,,,,,Asia,,,
,South America,"10,389,678","+31,676","310,859",+856,"9,392,026","+53,256","686,793","17,399",,,,,,South America,,,
,Europe,"14,163,255","+202,668","326,214","+3,507","5,271,214","+89,261","8,565,827","29,782",,,,,,Europe,,,
,Africa,"1,998,085","+10,353","47,719",+281,"1,680,960","+12,905","269,406","2,573",,,,,,Africa,,,
,Oceania,"42,558",+437,997,+3,"32,911",+8,"8,650",26,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"55,319,172","+483,059","1,331,582","+7,145","38,459,514","+313,667","15,528,076","99,780","7,097",170.8,,,,All,,,
1,USA,"11,524,865","+148,957","252,611",+699,"7,012,261","+74,939","4,259,993","21,236","34,741",761,"169,982,151","512,407","331,732,757",North America,29,"1,313",2
2,India,"8,873,994","+28,377","130,552",+443,"8,287,930","+39,980","455,512","8,944","6,407",94,"125,698,525","90,751","1,385,086,067",Asia,156,"10,609",11
3,Brazil,"5,876,740","+13,647","166,067",+256,"5,322,406","+30,895","388,267","8,318","27,574",779,"21,900,000","102,756","213,127,014",South America,36,"1,283",10
4,France,"1,991,233","+9,406","45,054",+506,"140,880","+1,070","1,805,299","4,919","30,481",690,"19,191,764","293,775","65,328,048",Europe,33,"1,450",3
5,Russia,"1,948,603","+22,778","33,489",+303,"1,453,849","+13,864","461,265","2,300","13,350",229,"69,111,898","473,505","145,958,133",Europe,75,"4,358",2
6,Spain,"1,521,899","+12,758","41,253",+162,N/A,N/A,N/A,"3,156","32,546",882,"20,742,051","443,570","46,761,629",Europe,31,"1,134",2
7,UK,"1,390,681","+21,363","52,147",+213,N/A,N/A,N/A,"1,355","20,445",767,"38,932,715","572,370","68,020,236",Europe,49,"1,304",2
8,Argentina,"1,318,384","+7,893","35,727",+291,"1,140,196","+11,094","142,461","4,322","29,071",788,"3,474,091","76,604","45,351,219",South America,34,"1,269",13
9,Italy,"1,205,881","+27,354","45,733",+504,"442,364","+21,554","717,784","3,492","19,956",757,"19,031,049","314,937","60,428,130",Europe,50,"1,321",3
10,Colombia,"1,205,217","+6,471","34,223",+192,"1,111,867","+6,911","59,127","2,376","23,592",670,"5,766,981","112,888","51,085,837",South America,42,"1,493",9
11,Mexico,"1,006,522","+3,269","98,542",+283,"750,190","+4,829","157,790","2,941","7,776",761,"2,610,548","20,168","129,439,742",North America,129,"1,314",50
12,Peru,"938,268","+1,257","35,271",+40,"865,348","+2,228","37,649",994,"28,310","1,064","4,815,828","145,304","33,143,099",South America,35,940,7
13,Germany,"817,526","+14,582","12,891",+199,"515,200","+12,800","289,435","3,436","9,746",154,"25,010,416","298,151","83,884,996",Europe,103,"6,507",3
14,Iran,"775,121","+13,053","41,979",+486,"564,699","+5,881","168,443","5,677","9,185",497,"5,545,444","65,709","84,394,287",Asia,109,"2,010",15
15,South Africa,"752,269","+1,245","20,314",+73,"695,496","+2,029","36,459",546,"12,625",341,"5,142,947","86,309","59,587,901",Africa,79,"2,933",12
16,Poland,"733,788","+20,816","10,491",+143,"306,022","+11,239","417,275","2,103","19,397",277,"5,645,233","149,223","37,830,907",Europe,52,"3,606",7
