#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"96,441,485","+35,987","1,440,002",+780,"77,955,062","+196,301","17,046,421","7,811",,,,,,North America,,,,,,
,Asia,"138,167,967","+489,511","1,399,640",+906,"118,057,085","+138,096","18,711,242","26,589",,,,,,Asia,,,,,,
,South America,"56,037,091","+38,708","1,286,831",+341,"51,505,985","+99,420","3,244,275","11,638",,,,,,South America,,,,,,
,Europe,"177,228,023","+804,705","1,767,955","+1,835","155,905,924","+677,766","19,554,144","10,677",,,,,,Europe,,,,,,
,Oceania,"5,283,955","+78,321","8,789",+68,"4,586,034","+21,769","689,132",159,,,,,,Australia/Oceania,,,,,,
,Africa,"11,709,435","+11,871","252,536",+25,"10,914,991","+14,431","541,908","1,376",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"484,868,677","+1,459,103","6,155,768","+3,955","418,925,787","+1,147,783","59,787,122","58,250","62,204",789.7,,,,All,,,,,,
1,USA,"81,684,759","+23,703","1,005,051",+711,"64,872,142","+185,071","15,807,566","2,239","244,292","3,006","981,175,568","2,934,364","334,374,130",North America,4,333,0,71,2,"47,275"
2,India,"43,023,010","+1,028","521,131",+33,"42,485,534",,"16,345","8,944","30,653",371,"787,355,354","560,967","1,403,569,179",Asia,33,"2,693",2,0.7,0.02,12
3,Brazil,"29,882,397","+30,056","659,294",+282,"28,618,511","+68,200","604,592","8,318","138,869","3,064","63,776,166","296,380","215,183,891",South America,7,326,3,140,1,"2,810"
4,France,"25,276,508","+217,480","141,985",+164,"23,092,241","+69,041","2,042,282","1,486","385,757","2,167","254,106,036","3,878,037","65,524,402",Europe,3,461,0,"3,319",3,"31,168"
5,UK,"20,986,170","+45,305","164,974",+303,"18,949,822","+46,089","1,871,374",363,"306,343","2,408","503,418,029","7,348,585","68,505,438",Europe,3,415,0,661,4,"27,317"
6,Germany,"20,702,930","+237,858","129,437",+331,"16,092,900","+219,500","4,480,593","2,494","245,734","1,536","104,701,826","1,242,762","84,249,297",Europe,4,651,1,"2,823",4,"53,183"
7,Russia,"17,803,503","+19,660","368,025",+339,"16,737,206","+47,229","698,272","2,300","121,906","2,520","273,400,000","1,872,049","146,043,158",Europe,8,397,1,135,2,"4,781"
8,Turkey,"14,831,231","+16,190","97,924",+63,"14,496,639","+21,256","236,668",975,"172,626","1,140","153,227,418","1,783,472","85,915,253",Asia,6,877,1,188,0.7,"2,755"
9,Italy,"14,496,579","+99,457","159,054",+177,"13,070,647","+87,297","1,266,878",487,"240,378","2,637","199,896,383","3,314,625","60,307,395",Europe,4,379,0,"1,649",3,"21,007"
10,S. Korea,"12,350,428","+347,374","15,423",+237,N/A,N/A,N/A,"1,215","240,534",300,"15,804,065","307,796","51,345,828",Asia,4,"3,329",3,"6,765",5,"221,352"
11,Spain,"11,508,309","+14,159","102,392",,"10,875,306","+27,569","530,611",492,"245,976","2,189","471,036,328","10,067,840","46,786,235",Europe,4,457,0,303,,"11,341"
12,Vietnam,"9,274,849",,"42,358",,"5,474,708",,"3,757,783","3,401","93,818",428,"84,027,988","849,972","98,859,759",Asia,11,"2,334",1,,,"38,011"
13,Argentina,"9,032,162","+3,432","127,970",+27,"8,854,645","+2,331","49,547",555,"196,710","2,787","35,336,140","769,581","45,916,101",South America,5,359,1,75,0.6,"1,079"
14,Netherlands,"7,806,076","+30,729","21,924",+16,"6,310,864","+27,373","1,473,288",144,"453,822","1,275","21,107,399","1,227,122","17,200,729",Europe,2,785,1,"1,786",0.9,"85,653"
15,Iran,"7,156,746","+2,743","140,109",+46,"6,863,298","+4,526","153,339","1,477","83,354","1,632","48,991,010","570,592","85,859,981",Asia,12,613,2,32,0.5,"1,786"
16,Japan,"6,410,635","+32,916","27,831",+64,"5,967,961","+44,621","414,843",673,"50,957",221,"42,984,629","341,680","125,803,935",Asia,20,"4,520",3,262,0.5,"3,298"
17,Colombia,"6,084,240",+301,"139,595",+10,"5,917,334",+307,"27,311",342,"117,400","2,694","33,877,164","653,686","51,824,827",South America,9,371,2,6,0.2,527
18,Indonesia,"6,005,646","+3,895","154,882",+108,"5,735,055","+10,092","115,709","2,771","21,561",556,"91,760,483","329,425","278,547,020",Asia,46,"1,798",3,14,0.4,415
19,Poland,"5,952,200","+6,608","114,939",+110,"5,304,270","+10,772","532,991",336,"157,571","3,043","35,534,904","940,709","37,774,610",Europe,6,329,1,175,3,"14,110"
20,Mexico,"5,651,553",+657,"322,761",+11,"4,950,686","+1,775","378,106","4,798","43,048","2,458","15,527,815","118,275","131,285,461",North America,23,407,8,5,0.08,"2,880"
21,Ukraine,"4,961,717","+2,635","107,894",+33,N/A,N/A,N/A,177,"114,649","2,493","19,521,252","451,073","43,277,401",Europe,9,401,2,61,0.8,"18,388"
22,Australia,"4,386,542","+60,248","5,926",+29,"3,850,408",,"530,208",119,"168,624",228,"66,250,653","2,546,757","26,013,727",Australia/Oceania,6,"4,390",0,"2,316",1,"20,382"
23,Malaysia,"4,167,418","+15,215","34,906",+64,"3,896,489",,"236,023",282,"125,957","1,055","55,953,427","1,691,143","33,086,166",Asia,8,948,1,460,2,"7,134"
24,Israel,"3,894,141","+18,019","10,485",,"3,782,095",,"101,561",278,"417,557","1,124","41,373,364","4,436,346","9,326,000",Asia,2,889,0,"1,932",,"10,890"
25,Belgium,"3,807,447","+7,281","30,747",+16,"3,518,571","+11,582","258,129",163,"326,057","2,633","32,719,965","2,802,030","11,677,236",Europe,3,380,0,624,1,"22,105"
26,Czechia,"3,799,158","+8,812","39,610",+11,"3,697,202","+8,371","62,346",93,"353,624","3,687","54,614,357","5,083,483","10,743,491",Europe,3,271,0,820,1,"5,803"
27,Austria,"3,770,412","+22,830","15,764",+58,"3,371,749","+40,058","382,899",238,"414,529","1,733","174,441,569","19,178,550","9,095,660",Europe,2,577,0,"2,510",6,"42,097"
28,South Africa,"3,715,390","+1,557","99,976",+6,"3,602,251","+2,024","13,163",546,"61,303","1,650","23,783,240","392,415","60,607,318",Africa,16,606,3,26,0.10,217
29,Philippines,"3,677,616",+246,"59,038",+8,"3,577,433",+933,"41,145",289,"32,802",527,"28,888,596","257,672","112,113,942",Asia,30,"1,899",4,2,0.07,367
30,Thailand,"3,575,398","+21,678","24,961",+78,"3,305,286","+27,183","245,151","1,496","51,001",356,"17,270,775","246,359","70,104,215",Asia,20,"2,809",4,309,1,"3,497"
31,Peru,"3,545,628",,"212,157",,N/A,N/A,N/A,492,"104,995","6,283","28,614,628","847,352","33,769,469",South America,10,159,1,,,"47,759"
32,Portugal,"3,534,003",,"21,545",,N/A,N/A,N/A,64,"348,347","2,124","39,851,361","3,928,152","10,145,066",Europe,3,471,0,,,"62,718"
33,Canada,"3,460,685","+9,766","37,506",+45,"3,280,662","+7,796","142,517",384,"90,317",979,"59,342,677","1,548,733","38,316,919",North America,11,"1,022",1,255,1,"3,719"
34,Chile,"3,458,499","+3,439","56,464",+18,"2,986,425","+25,227","415,610",641,"178,262","2,910","35,348,678","1,821,983","19,401,212",South America,6,344,1,177,0.9,"21,422"
35,Switzerland,"3,452,039","+11,498","13,673",+3,"2,770,129","+11,060","668,237",142,"393,863","1,560","20,199,118","2,304,637","8,764,557",Europe,3,641,0,"1,312",0.3,"76,243"
36,Greece,"2,986,882","+29,072","27,392",+51,"2,705,525","+24,183","253,965",351,"289,017","2,651","73,486,501","7,110,710","10,334,622",Europe,3,377,0,"2,813",5,"24,574"
37,Denmark,"2,904,052","+4,250","5,585",,"2,820,819","+9,420","77,648",22,"498,324",958,"126,756,345","21,750,914","5,827,633",Europe,2,"1,043",0,729,,"13,324"
38,Romania,"2,847,015","+4,276","64,958",+44,"2,606,660",,"175,397",398,"149,726","3,416","22,028,806","1,158,509","19,014,792",Europe,7,293,1,225,2,"9,224"
39,Sweden,"2,481,736",,"18,155",,"2,427,550","+1,483","36,031",32,"243,101","1,778","18,382,831","1,800,711","10,208,649",Europe,4,562,1,,,"3,529"
40,Iraq,"2,318,865",+415,"25,160",+4,"2,281,152",+728,"12,553",44,"55,489",602,"18,315,039","438,271","41,789,264",Asia,18,"1,661",2,10,0.10,300
41,Serbia,"1,972,760","+1,933","15,779",+11,"1,917,068",,"39,913",37,"227,375","1,819","9,158,177","1,055,547","8,676,240",Europe,4,550,1,223,1,"4,600"
42,Bangladesh,"1,951,432",+69,"29,120",+1,"1,879,544",+747,"42,768","1,248","11,648",174,"13,806,564","82,408","167,539,104",Asia,86,"5,753",12,0.4,0.01,255
43,Hungary,"1,846,311","+1,730","45,390",+48,"1,700,728","+1,556","100,193",55,"191,969","4,719","11,094,272","1,153,521","9,617,743",Europe,5,212,1,180,5,"10,418"
44,Slovakia,"1,696,760","+6,557","19,311",+19,"1,566,848","+9,632","110,601",176,"310,521","3,534","6,845,351","1,252,755","5,464,236",Europe,3,283,1,"1,200",3,"20,241"
45,Jordan,"1,689,314",,"14,003",,"1,668,852",,"6,459",276,"162,762","1,349","16,575,546","1,597,018","10,379,059",Asia,6,741,1,,,622
46,Georgia,"1,647,243",+698,"16,730",+10,"1,622,432","+1,036","8,081",,"414,310","4,208","16,343,334","4,110,635","3,975,866",Asia,2,238,0,176,3,"2,033"
47,Pakistan,"1,524,355",+269,"30,347",+1,"1,485,473",+47,"8,535",432,"6,676",133,"27,415,453","120,065","228,338,829",Asia,150,"7,524",8,1,,37
48,Ireland,"1,448,812","+5,935","6,730",+9,"1,291,424","+2,327","150,658",50,"287,829","1,337","11,724,746","2,329,306","5,033,580",Europe,3,748,0,"1,179",2,"29,931"
49,Norway,"1,402,219","+2,505","2,339",,N/A,N/A,N/A,20,"255,187",426,"9,852,076","1,792,959","5,494,871",Europe,4,"2,349",1,456,,"238,573"
50,Kazakhstan,"1,305,082",+17,"13,659",+1,"1,288,751","+1,470","2,672",528,"68,091",713,"11,575,012","603,911","19,166,766",Asia,15,"1,403",2,0.9,0.05,139
51,Morocco,"1,163,109",+97,"16,059",+1,"1,146,459",+82,591,293,"30,876",426,"11,237,010","298,298","37,670,367",Africa,32,"2,346",3,3,0.03,16
52,Hong Kong,"1,143,788","+7,596","7,571",+151,N/A,N/A,N/A,115,"150,446",996,"36,260,319","4,769,447","7,602,625",Asia,7,"1,004",0,999,20,"147,710"
53,Bulgaria,"1,136,604","+1,698","36,498",+18,"913,075","+2,761","187,031",217,"165,744","5,322","9,578,368","1,396,753","6,857,596",Europe,6,188,1,248,3,"27,274"
54,Croatia,"1,095,115",+913,"15,548",+14,"1,071,198","+1,227","8,369",35,"269,647","3,828","4,665,187","1,148,694","4,061,295",Europe,4,261,1,225,3,"2,061"
55,Lebanon,"1,091,413",+329,"10,292",+4,"1,055,020",,"26,101",186,"161,157","1,520","4,795,578","708,111","6,772,355",Asia,6,658,1,49,0.6,"3,854"
56,Cuba,"1,088,638",+621,"8,510",,"1,076,282",+852,"3,846",23,"96,215",752,"12,920,253","1,141,909","11,314,607",North America,10,"1,330",1,55,,340
57,Singapore,"1,085,094","+8,164","1,258",+4,"1,025,578",,"58,258",25,"182,976",212,"23,477,384","3,958,914","5,930,259",Asia,5,"4,714",0,"1,377",0.7,"9,824"
58,Tunisia,"1,033,731",,"28,165",,N/A,N/A,N/A,63,"85,905","2,341","4,500,701","374,017","12,033,403",Africa,12,427,3,,,-46.04
59,Lithuania,"1,018,758","+2,618","8,858",+7,"947,955","+6,588","61,945",45,"383,521","3,335","8,046,505","3,029,186","2,656,326",Europe,3,300,0,986,3,"23,320"
60,Nepal,"978,377",+30,"11,951",,"965,228",+86,"1,198",100,"32,562",398,"5,538,827","184,341","30,046,699",Asia,31,"2,514",5,1.0,,40
61,Slovenia,"962,199","+4,407","6,480",+1,"916,788","+4,229","38,931",55,"462,722","3,116","2,611,713","1,255,973","2,079,434",Europe,2,321,1,"2,119",0.5,"18,722"
62,Belarus,"960,245",+443,"6,799",+8,"928,536",,"24,910",,"101,679",720,"12,825,455","1,358,064","9,443,924",Europe,10,"1,389",1,47,0.8,"2,638"
63,Bolivia,"901,587",+220,"21,489",+2,"833,011","+1,827","47,087",220,"75,450","1,798","2,682,016","224,445","11,949,538",South America,13,556,4,18,0.2,"3,940"
64,UAE,"890,699",+301,"2,302",,"866,102",+873,"22,295",,"88,206",228,"147,495,186","14,606,470","10,097,935",Asia,11,"4,387",0,30,,"2,208"
65,Uruguay,"885,980","+1,238","7,156",+2,"871,267","+1,519","7,557",37,"253,525","2,048","5,985,160","1,712,668","3,494,642",South America,4,488,1,354,0.6,"2,162"
66,Finland,"864,815","+5,338","3,055",+1,"46,000",,"815,760",32,"155,663",550,"10,385,069","1,869,274","5,555,671",Europe,6,"1,819",1,961,0.2,"146,834"
67,Ecuador,"857,299",,"35,418",,N/A,N/A,N/A,759,"47,343","1,956","2,470,170","136,411","18,108,271",South America,21,511,7,,,"20,874"
68,Costa Rica,"834,726",,"8,266",,"792,603",,"33,857",73,"161,302","1,597","3,913,872","756,317","5,174,912",North America,6,626,1,,,"6,543"
69,Guatemala,"824,644",,"17,289",,"796,288",,"11,067",5,"44,597",935,"4,206,401","227,484","18,490,959",North America,22,"1,070",4,,,599
70,Latvia,"794,447","+2,897","5,596",+19,"739,004","+2,089","49,847",25,"429,435","3,025","7,039,679","3,805,271","1,849,981",Europe,2,331,0,"1,566",10,"26,945"
71,Azerbaijan,"791,814",+48,"9,687",+3,"781,819",+31,308,,"76,891",941,"6,692,062","649,847","10,297,908",Asia,13,"1,063",2,5,0.3,30
72,Panama,"763,608",,"8,167",,"753,027",,"2,414",10,"172,267","1,842","5,682,298","1,281,902","4,432,710",North America,6,543,1,,,545
73,Saudi Arabia,"750,589",+106,"9,042",+2,"733,811",+219,"7,736",122,"20,992",253,"41,508,671","1,160,908","35,755,334",Asia,48,"3,954",1,3,0.06,216
74,Sri Lanka,"661,285",+232,"16,469",+4,"637,187",+51,"7,629",,"30,659",764,"6,368,159","295,243","21,569,205",Asia,33,"1,310",3,11,0.2,354
75,Paraguay,"647,950",,"18,664",,"624,673",,"4,613",38,"88,947","2,562","2,584,332","354,762","7,284,695",South America,11,390,3,,,633
76,Kuwait,"628,978",+848,"2,554",+1,"624,538","+1,207","1,886",10,"143,594",583,"7,763,313","1,772,347","4,380,245",Asia,7,"1,715",1,194,0.2,431
77,New Zealand,"627,898","+17,211",266,+35,"518,405","+20,925","109,227",,"125,527",53,"6,911,964","1,381,812","5,002,100",Australia/Oceania,8,"18,805",1,"3,441",7,"21,836"
78,Myanmar,"611,275",+254,"19,430",,"588,670","+19,852","3,175",,"11,105",353,"7,627,793","138,578","55,043,365",Asia,90,"2,833",7,5,,58
79,Palestine,"581,075",+202,"5,351",+6,"574,674",+530,"1,050",17,"109,487","1,008","3,078,533","580,061","5,307,259",Asia,9,992,2,38,1,198
80,Dominican Republic,"577,910",,"4,375",,"573,347",,188,25,"52,362",396,"3,218,626","291,625","11,036,848",North America,19,"2,523",3,,,17
81,Estonia,"553,736","+1,451","2,448",+4,"474,462","+1,567","76,826",16,"416,943","1,843","3,235,280","2,436,049","1,328,085",Europe,2,543,0,"1,093",3,"57,847"
82,Bahrain,"552,890",+735,"1,470",+1,"542,990",,"8,430",6,"306,449",815,"9,596,794","5,319,191","1,804,183",Asia,3,"1,227",0,407,0.6,"4,672"
83,Venezuela,"520,169",,"5,680",,"512,923",,"1,566",230,"18,383",201,"3,359,014","118,710","28,295,991",South America,54,"4,982",8,,,55
84,Moldova,"512,942",+304,"11,423",+2,"498,397",+320,"3,122",63,"127,671","2,843","3,142,867","782,260","4,017,678",Europe,8,352,1,76,0.5,777
85,Egypt,"505,264",,"24,417",,"434,503",,"46,344",122,"4,781",231,"3,693,367","34,947","105,685,436",Africa,209,"4,328",29,,,439
86,Libya,"501,610",+51,"6,411",+3,"489,703",+183,"5,496",98,"71,317",911,"2,471,499","351,387","7,033,555",Africa,14,"1,097",3,7,0.4,781
87,Ethiopia,"469,679",+23,"7,492",,"439,113","+1,993","23,074",14,"3,917",62,"4,647,944","38,763","119,906,127",Africa,255,"16,005",26,0.2,,192
88,Mongolia,"468,138",+87,"2,177",,"313,256",,"152,705",192,"138,915",646,"4,030,048","1,195,874","3,369,960",Asia,7,"1,548",1,26,,"45,314"
89,Armenia,"422,484",+16,"8,611",+1,"409,853",+34,"4,020",,"142,113","2,897","2,971,201","999,441","2,972,864",Asia,7,345,1,5,0.3,"1,352"
90,Cyprus,"421,603","+5,089",937,+2,"124,370",,"296,296",60,"344,834",766,"9,477,138","7,751,468","1,222,625",Asia,3,"1,305",0,"4,162",2,"242,344"
91,Honduras,"420,978",+357,"10,878",+7,"131,100",,"279,000",105,"41,361","1,069","1,263,329","124,122","10,178,145",North America,24,936,8,35,0.7,"27,412"
92,Oman,"388,229",+69,"4,250",,"382,718",+82,"1,261",19,"72,811",797,"25,000,000","4,688,641","5,332,035",Asia,14,"1,255",0,13,,236
93,Bosnia and Herzegovina,"375,222",+168,"15,708",+2,"192,218",,"167,296",,"115,617","4,840","1,734,273","534,383","3,245,374",Europe,9,207,2,52,0.6,"51,549"
94,Qatar,"361,160",+140,677,,"359,294",+146,"1,189",1,"128,627",241,"3,407,675","1,213,644","2,807,805",Asia,8,"4,147",1,50,,423
