#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"7,783,099","+44,794","283,817","+1,934","4,693,123","+51,634","2,806,159","18,623",,,,,,North America,,,
,Asia,"8,100,502","+124,480","157,216","+1,765","6,538,103","+92,151","1,405,183","19,228",,,,,,Asia,,,
,South America,"6,847,598","+51,914","222,053","+1,675","5,563,064","+94,490","1,062,481","15,017",,,,,,South America,,,
,Europe,"3,908,602","+40,421","211,149",+401,"2,198,138","+13,598","1,499,315","6,210",,,,,,Europe,,,
,Africa,"1,328,263","+8,365","31,993",+192,"1,063,650","+8,338","232,620","1,468",,,,,,Africa,,,
,Oceania,"29,609",+120,812,+11,"25,311",+143,"3,486",35,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,"27,998,394","+270,094","907,055","+5,978","20,082,040","+260,354","7,009,299","60,585","3,592",116.4,,,,All,,,
1,USA,"6,548,332","+34,101","195,184","+1,154","3,840,082","+43,322","2,513,066","14,538","19,761",589,"89,256,999","269,355","331,372,810",North America,51,"1,698",4
2,India,"4,462,965","+95,529","75,091","+1,168","3,466,819","+70,792","921,055","8,944","3,228",54,"51,804,677","37,470","1,382,567,327",Asia,310,"18,412",27
3,Brazil,"4,199,332","+34,208","128,653","+1,136","3,453,336","+56,102","617,343","8,318","19,729",604,"14,408,116","67,692","212,846,718",South America,51,"1,654",15
4,Russia,"1,041,007","+5,218","18,135",+142,"856,458","+6,409","166,414","2,300","7,133",124,"39,289,176","269,203","145,946,547",Europe,140,"8,048",4
5,Peru,"702,776","+6,586","30,236",+113,"536,959","+7,208","135,581","1,476","21,259",915,"3,428,910","103,725","33,057,742",South America,47,"1,093",10
6,Colombia,"686,856","+7,343","22,053",+236,"552,885","+11,423","111,918",863,"13,472",433,"3,028,754","59,405","50,985,133",South America,74,"2,312",17
7,Mexico,"642,860","+5,351","68,484",+703,"451,159","+4,444","123,217","3,030","4,976",530,"1,450,397","11,227","129,188,221",North America,201,"1,886",89
8,South Africa,"642,431","+1,990","15,168",+82,"569,935","+2,206","57,328",539,"10,806",255,"3,842,898","64,642","59,448,983",Africa,93,"3,919",15
9,Spain,"543,379","+8,866","29,628",+34,N/A,N/A,N/A,"1,051","11,621",634,"9,987,326","213,595","46,758,276",Europe,86,"1,578",5
10,Argentina,"500,034",,"10,457",+52,"382,490","+15,900","107,087","2,719","11,045",231,"1,458,619","32,217","45,274,241",South America,91,"4,330",31
11,Chile,"427,027","+1,486","11,702",+20,"399,555","+1,825","15,770",942,"22,302",611,"2,691,374","140,562","19,147,292",South America,45,"1,636",7
12,Iran,"393,425","+2,313","22,669",+127,"339,111","+1,697","31,645","3,735","4,673",269,"3,431,646","40,759","84,194,553",Asia,214,"3,714",25
13,UK,"355,219","+2,659","41,594",+8,N/A,N/A,N/A,80,"5,227",612,"17,619,897","259,291","67,954,116",Europe,191,"1,634",4
14,France,"344,101","+8,577","30,794",+30,"88,524",+298,"224,783",599,"5,269",472,"8,500,000","130,166","65,301,291",Europe,190,"2,121",8
15,Bangladesh,"331,078","+1,827","4,593",+41,"230,804","+2,995","95,681",,"2,007",28,"1,674,452","10,148","164,999,225",Asia,498,"35,924",99
16,Saudi Arabia,"323,012",+775,"4,165",+28,"298,966",+720,"19,881","1,386","9,251",119,"5,548,202","158,907","34,914,836",Asia,108,"8,383",6
17,Pakistan,"299,659",+426,"6,359",+9,"286,506",+349,"6,794",544,"1,352",29,"2,825,040","12,744","221,683,215",Asia,740,"34,861",78
18,Turkey,"284,943","+1,673","6,837",+55,"254,188",+943,"23,918","1,181","3,372",81,"8,105,222","95,908","84,510,112",Asia,297,"12,361",10
19,Italy,"281,583","+1,434","35,577",+14,"211,272",+471,"34,734",150,"4,659",589,"9,460,203","156,510","60,444,583",Europe,215,"1,699",6
20,Iraq,"273,821","+4,243","7,732",+75,"209,993","+3,669","56,096",540,"6,780",191,"1,718,157","42,542","40,387,603",Asia,147,"5,223",24
21,Germany,"256,349","+1,393","9,410",+1,"231,900","+1,300","15,039",227,"3,058",112,"12,383,035","147,707","83,835,352",Europe,327,"8,909",7
22,Philippines,"245,143","+3,176","3,986",+70,"185,543",+376,"55,614",990,"2,232",36,"2,908,407","26,475","109,854,237",Asia,448,"27,560",38
23,Indonesia,"203,342","+3,307","8,336",+106,"145,200","+2,242","49,806",,742,30,"2,514,670","9,175","274,068,991",Asia,"1,348","32,878",109
24,Ukraine,"143,030","+2,551","2,979",+45,"64,703","+1,157","75,348",177,"3,274",68,"1,751,931","40,106","43,682,293",Europe,305,"14,663",25
25,Israel,"141,097","+3,532","1,054",+14,"108,354","+1,351","31,689",477,"15,341",115,"2,574,145","279,872","9,197,590",Asia,65,"8,726",4
26,Canada,"134,194",+446,"9,155",+2,"118,149",+584,"6,890",54,"3,550",242,"5,891,121","155,830","37,804,826",North America,282,"4,129",6
27,Bolivia,"122,308",+704,"7,097",+43,"75,098","+1,948","40,113",71,"10,451",606,"259,924","22,210","11,702,818",South America,96,"1,649",45
28,Qatar,"120,846",+267,205,,"117,746",+249,"2,895",51,"43,039",73,"672,099","239,368","2,807,805",Asia,23,"13,697",4
29,Ecuador,"112,166","+1,409","10,701",+74,"91,242",,"10,223",374,"6,340",605,"333,977","18,876","17,692,994",South America,158,"1,653",53
30,Kazakhstan,"106,498",+73,"1,634",,"100,042",+149,"4,822",221,"5,659",87,"2,571,562","136,648","18,818,912",Asia,177,"11,517",7
