#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,313,792","+21,186","1,557,239",+96,"113,766,501","+20,004","2,990,052","7,867",,,,,,North America,,,,,,
,Asia,"195,353,752","+178,551","1,491,678",+278,"188,195,369","+87,453","5,666,705","9,165",,,,,,Asia,,,,,,
,Europe,"235,496,866","+41,841","1,948,669",+165,"229,427,716","+176,128","4,120,481","7,685",,,,,,Europe,,,,,,
,South America,"64,567,840","+20,808","1,333,791",+133,"62,905,382","+28,089","328,667","10,119",,,,,,South America,,,,,,
,Oceania,"12,691,716","+3,074","21,779",+9,"12,512,313",+8,"157,624",97,,,,,,Australia/Oceania,,,,,,
,Africa,"12,685,297","+1,649","257,959",+6,"12,008,695",+205,"418,643",842,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"639,109,984","+267,109","6,611,130",+687,"618,816,682","+311,887","13,682,172","35,775","81,992",848.1,,,,All,,,,,,
1,USA,"99,830,828","+18,488","1,099,644",+90,"97,342,940","+15,077","1,388,244","2,683","298,176","3,284","1,133,771,131","3,386,360","334,805,269",North America,3,304,0,55,0.3,"4,146"
2,India,"44,664,391",+423,"530,514",,"44,120,267",,"13,610",698,"31,753",377,"902,104,560","641,322","1,406,631,776",Asia,31,"2,651",2,0.3,,10
3,France,"37,068,088","+27,068","157,671",+53,"36,366,987","+49,015","543,430",869,"565,196","2,404","271,490,188","4,139,547","65,584,518",Europe,2,416,0,413,0.8,"8,286"
4,Germany,"35,971,322",,"155,187",,"34,818,500","+85,900","997,635","1,406","428,824","1,850","122,332,384","1,458,359","83,883,596",Europe,2,541,1,,,"11,893"
5,Brazil,"34,928,504","+9,485","688,659",+42,"34,105,670","+19,911","134,175","8,318","162,191","3,198","63,776,166","296,146","215,353,593",South America,6,313,3,44,0.2,623
6,S. Korea,"26,037,020","+55,365","29,531",+52,"25,267,855","+26,197","739,634",323,"507,249",575,"15,804,065","307,892","51,329,899",Asia,2,"1,738",3,"1,079",1,"14,409"
7,UK,"23,930,041",,"194,704",,"23,619,792","+8,110","115,545",146,"349,354","2,842","522,526,476","7,628,357","68,497,907",Europe,3,352,0,,,"1,687"
8,Italy,"23,642,011",,"179,436",,"23,037,464",,"425,111",238,"392,315","2,978","253,427,252","4,205,370","60,262,770",Europe,3,336,0,,,"7,054"
9,Japan,"22,956,237","+78,577","47,336",+100,"20,538,076","+7,419","2,370,825",188,"182,795",377,"78,307,523","623,543","125,584,838",Asia,5,"2,653",2,626,0.8,"18,878"
10,Russia,"21,483,520","+5,594","390,835",+61,"20,884,515","+7,623","208,170","2,300","147,343","2,681","273,400,000","1,875,095","145,805,947",Europe,7,373,1,38,0.4,"1,428"
11,Turkey,"16,919,638",,"101,203",,"16,818,435",,0,,"197,747","1,183","162,743,369","1,902,052","85,561,976",Asia,5,845,1,,,
12,Spain,"13,529,643",,"115,239",,"13,313,832",,"100,572",339,"289,595","2,467","471,036,328","10,082,298","46,719,142",Europe,3,405,0,,,"2,153"
13,Vietnam,"11,507,540",+416,"43,166",,"10,605,468",+153,"858,906",57,"116,292",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,4,,"8,680"
14,Australia,"10,429,996","+3,057","15,817",+9,"10,364,130",,"50,049",42,"400,095",607,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,648",0,117,0.3,"1,920"
15,Argentina,"9,720,232",,"130,003",,"9,585,461",,"4,768",246,"211,262","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,104
16,Netherlands,"8,521,729",,"22,845",,"8,438,195","+2,039","60,689",49,"495,120","1,327","21,107,399","1,226,358","17,211,447",Europe,2,753,1,,,"3,526"
17,Taiwan,"7,976,205","+22,331","13,379",+66,"7,365,862","+37,169","596,964",,"333,892",560,"28,053,460","1,174,345","23,888,595",Asia,3,"1,786",1,935,3,"24,989"
18,Iran,"7,558,762",+72,"144,607",+2,"7,333,602",+152,"80,553",91,"87,869","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,0.8,0.02,936
19,Mexico,"7,115,360","+1,931","330,418",+3,"6,387,596","+1,151","397,346","4,798","54,083","2,511","18,600,671","141,382","131,562,772",North America,18,398,7,15,0.02,"3,020"
20,Indonesia,"6,544,201","+6,294","158,989",+37,"6,339,381","+4,223","45,831","2,771","23,445",570,"111,091,832","397,987","279,134,505",Asia,43,"1,756",3,23,0.1,164
21,Poland,"6,345,679",+492,"118,205",+10,"5,335,940",,"891,534","1,530","168,143","3,132","37,695,686","998,831","37,739,785",Europe,6,319,1,13,0.3,"23,623"
22,Colombia,"6,311,359","+1,027","141,862",+12,"6,138,831",+478,"30,666",342,"122,520","2,754","36,791,759","714,226","51,512,762",South America,8,363,1,20,0.2,595
23,Portugal,"5,528,365",,"25,319",,"5,479,499",,"23,547",61,"545,173","2,497","45,059,939","4,443,531","10,140,570",Europe,2,401,0,,,"2,322"
