#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"45,778,101","+212,613","968,826","+2,181","36,663,732","+76,770","8,145,543","28,351",,,,,,North America,,,,,,
,Asia,"67,068,604","+265,913","984,069","+5,019","62,378,048","+239,772","3,706,487","40,707",,,,,,Asia,,,,,,
,South America,"36,485,168","+51,578","1,117,595","+1,422","34,235,662","+46,557","1,131,911","24,293",,,,,,South America,,,,,,
,Europe,"53,839,351","+141,063","1,156,141","+1,419","48,773,862","+128,769","3,909,348","9,988",,,,,,Europe,,,,,,
,Africa,"7,472,881","+36,578","187,588",+696,"6,571,561","+34,074","713,732","4,803",,,,,,Africa,,,,,,
,Oceania,"139,856","+1,544","1,854",+9,"99,775","+1,040","38,227",158,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"210,784,682","+709,289","4,416,088","+10,746","188,723,346","+526,982","17,645,248","108,300","27,042",566.5,,,,All,,,,,,
1,USA,"38,228,384","+151,514","643,091",+946,"30,390,259","+44,477","7,195,034","21,311","114,731","1,930","563,250,913","1,690,434","333,199,010",North America,9,518,1,455,3,"21,594"
2,India,"32,358,210","+37,312","433,622",+559,"31,554,132","+37,908","370,456","8,944","23,190",311,"498,503,281","357,261","1,395,346,232",Asia,43,"3,218",3,27,0.4,265
3,Brazil,"20,494,212","+35,991","572,733","+1,030","19,393,047","+30,057","528,432","8,318","95,647","2,673","56,580,445","264,063","214,268,807",South America,10,374,4,168,5,"2,466"
4,Russia,"6,684,531","+21,058","173,700",+791,"5,963,054","+24,017","547,777","2,300","45,783","1,190","173,600,000","1,188,998","146,005,332",Europe,22,841,1,144,5,"3,752"
5,France,"6,557,356","+23,973","113,103",+127,"5,990,572","+24,197","453,681","1,807","100,209","1,728","111,773,788","1,708,112","65,437,046",Europe,10,579,1,366,2,"6,933"
6,UK,"6,392,160","+36,572","131,373",+113,"4,955,689","+31,797","1,305,098",909,"93,604","1,924","260,042,346","3,807,936","68,289,576",Europe,11,520,0,536,2,"19,111"
7,Turkey,"6,157,772","+19,320","53,891",+216,"5,666,562","+14,743","437,319",633,"72,135",631,"72,974,141","854,848","85,365,092",Asia,14,"1,584",1,226,3,"5,123"
8,Argentina,"5,116,803","+10,596","109,841",+189,"4,785,379","+10,619","221,583","3,476","112,051","2,405","21,095,350","461,961","45,664,791",South America,9,416,2,232,4,"4,852"
9,Colombia,"4,880,516","+3,193","123,901",+120,"4,706,978","+4,500","49,637","8,155","94,775","2,406","23,587,059","458,036","51,496,058",South America,11,416,2,62,2,964
10,Spain,"4,758,003","+12,445","83,004",+121,"4,058,425","+20,399","616,574","1,847","101,720","1,775","59,650,532","1,275,257","46,775,288",Europe,10,564,1,266,3,"13,182"
11,Iran,"4,587,683","+31,266","100,255",+564,"3,840,568","+26,441","646,860","7,538","53,841","1,177","27,579,653","323,675","85,207,908",Asia,19,850,3,367,7,"7,592"
