#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"10,473,282","+91,534","341,506","+1,452","6,974,858","+48,601","3,156,918","19,722",,,,,,North America,,,
,Asia,"12,981,587","+97,753","231,693","+1,579","11,401,500","+96,594","1,348,394","21,089",,,,,,Asia,,,
,South America,"9,273,610","+55,341","286,042","+1,279","8,220,442","+42,047","767,126","17,856",,,,,,South America,,,
,Europe,"7,988,512","+231,396","247,488","+1,980","3,386,759","+40,939","4,354,265","15,446",,,,,,Europe,,,
,Africa,"1,706,975","+10,557","40,985",+225,"1,398,160","+7,374","267,830","2,063",,,,,,Africa,,,
,Oceania,"35,852",+663,959,+1,"31,230",+99,"3,663",17,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"42,460,539","+487,244","1,148,688","+6,516","31,413,608","+235,654","9,898,243","76,197","5,447",147.4,,,,All,,,
1,USA,"8,744,520","+78,777","229,274",+893,"5,694,243","+38,942","2,821,003","16,205","26,370",691,"130,985,666","395,004","331,605,717",North America,38,"1,446",3
2,India,"7,813,668","+54,028","117,992",+656,"7,013,569","+67,244","682,107","8,944","5,645",85,"100,113,085","72,326","1,384,197,100",Asia,177,"11,731",14
3,Brazil,"5,355,650","+23,016","156,528",+566,"4,797,872","+12,575","401,250","8,318","25,141",735,"21,900,000","102,803","213,028,086",South America,40,"1,361",10
4,Russia,"1,480,646","+17,340","25,525",+283,"1,119,251","+11,263","335,870","2,300","10,145",175,"56,230,544","385,262","145,954,044",Europe,99,"5,718",3
5,Spain,"1,110,372","+19,851","34,752",+231,N/A,N/A,N/A,"2,031","23,746",743,"15,503,165","331,544","46,760,445",Europe,42,"1,346",3
6,Argentina,"1,069,368","+15,718","28,338",+381,"866,695","+14,841","174,335","4,696","23,594",625,"2,777,087","61,272","45,324,050",South America,42,"1,599",16
7,France,"1,041,075","+42,032","34,508",+298,"109,486",+887,"897,081","2,441","15,938",528,"14,406,499","220,557","65,318,605",Europe,63,"1,893",5
8,Colombia,"998,942","+8,672","29,802",+166,"901,652","+7,940","67,488","2,291","19,568",584,"4,668,341","91,446","51,050,295",South America,51,"1,713",11
9,Peru,"883,116","+3,240","34,033",+49,"800,480","+3,761","48,603","1,080","26,670","1,028","4,343,547","131,174","33,112,973",South America,37,973,8
10,Mexico,"874,171","+6,612","87,894",+479,"636,391","+4,354","149,886","2,617","6,758",680,"2,249,619","17,392","129,350,970",North America,148,"1,472",57
11,UK,"830,998","+20,530","44,571",+224,N/A,N/A,N/A,707,"12,221",655,"31,157,988","458,227","67,996,899",Europe,82,"1,526",2
12,South Africa,"712,412","+1,897","18,891",+48,"643,523",+963,"49,998",546,"11,965",317,"4,657,116","78,220","59,538,871",Africa,84,"3,152",13
13,Iran,"556,891","+6,134","31,985",+335,"446,685","+4,011","78,221","4,933","6,604",379,"4,658,727","55,248","84,323,792",Asia,151,"2,636",18
14,Chile,"498,906","+1,775","13,844",+52,"471,343","+1,578","13,719",759,"26,029",722,"4,043,282","210,950","19,166,996",South America,38,"1,384",5
15,Italy,"484,869","+19,143","37,059",+91,"261,808","+2,352","186,002","1,049","8,023",613,"14,314,453","236,861","60,433,937",Europe,125,"1,631",4
16,Iraq,"445,949","+3,785","10,513",+48,"375,188","+3,362","60,248",434,"11,012",260,"2,724,328","67,273","40,496,374",Asia,91,"3,852",15
17,Germany,"417,350","+13,476","10,090",+46,"310,200","+4,100","97,060","1,121","4,976",120,"20,380,376","243,007","83,867,475",Europe,201,"8,312",4
