#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"107,251,920","+108,282","1,492,710",+288,"100,393,098","+140,411","5,366,112","9,226",,,,,,North America,,,,,,
,Asia,"163,159,950","+175,991","1,442,022",+184,"157,429,622","+120,437","4,288,306","10,864",,,,,,Asia,,,,,,
,South America,"60,688,196","+72,565","1,309,002",+372,"57,739,551","+105,523","1,639,643","10,422",,,,,,South America,,,,,,
,Europe,"208,830,830","+401,924","1,861,644",+462,"198,291,188","+282,239","8,677,998","6,618",,,,,,Europe,,,,,,
,Oceania,"10,345,981","+54,772","14,759",+80,"9,842,404","+10,824","488,818",158,,,,,,Australia/Oceania,,,,,,
,Africa,"12,400,621","+2,712","256,260",+30,"11,569,309","+7,438","575,052","1,016",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"562,678,219","+816,246","6,376,412","+1,416","535,265,878","+666,872","21,035,929","38,304","72,186",818.0,,,,All,,,,,,
1,USA,"90,663,884","+88,284","1,046,590",+244,"86,098,660","+72,219","3,518,634","3,904",,,"1,058,170,702",,,North America,,,,,,
2,India,"43,672,155","+19,211","525,474",,"42,996,427",,"150,254",698,"31,029",373,"866,888,980","615,925","1,407,458,411",Asia,32,"2,678",2,14,,107
3,Brazil,"33,005,278","+64,771","674,166",+352,"31,346,111","+88,371","985,001","8,318","153,074","3,127","63,776,166","295,785","215,616,701",South America,7,320,3,300,2,"4,568"
4,France,"32,548,947","+182,006","150,305",+126,"30,204,420","+77,805","2,194,222",869,"496,432","2,292","271,490,188","4,140,734","65,565,718",Europe,2,436,0,"2,776",2,"33,466"
5,Germany,"29,180,489",,"142,035",,"27,390,700",,"1,647,754","1,173","346,044","1,684","122,332,384","1,450,709","84,325,954",Europe,3,594,1,,,"19,540"
6,UK,"22,883,995",,"180,718",,"22,279,520","+15,061","423,757",146,"333,549","2,634","522,526,476","7,616,168","68,607,534",Europe,3,380,0,,,"6,177"
7,Italy,"19,667,320","+142,967","169,390",+157,"18,147,449","+97,438","1,350,481",375,"326,255","2,810","230,958,097","3,831,295","60,281,990",Europe,3,356,0,"2,372",3,"22,403"
8,S. Korea,"18,561,861","+37,323","24,668",+7,"18,288,332","+7,192","248,861",74,"361,418",480,"15,804,065","307,721","51,358,445",Asia,3,"2,082",3,727,0.1,"4,846"
9,Russia,"18,468,310","+3,002","381,669",+48,"17,894,065","+3,209","192,576","2,300","126,442","2,613","273,400,000","1,871,820","146,061,049",Europe,8,383,1,21,0.3,"1,318"
