#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"97,983,849","+49,580","1,457,346",+299,"93,989,647","+42,603","2,536,856","7,018",,,,,,North America,,,,,,
,Asia,"147,267,884","+152,830","1,420,584",+566,"125,405,721","+108,843","20,441,579","12,944",,,,,,Asia,,,,,,
,South America,"56,716,224","+23,791","1,293,550",+178,"52,797,049","+8,455","2,625,625","10,885",,,,,,South America,,,,,,
,Europe,"189,852,108","+332,014","1,812,844","+1,586","174,264,661","+669,689","13,774,603","10,348",,,,,,Europe,,,,,,
,Oceania,"6,947,206","+44,920","10,380",+59,"6,432,617","+9,624","504,209",179,,,,,,Australia/Oceania,,,,,,
,Africa,"11,877,366","+6,641","253,773",+34,"11,087,911","+3,524","535,682",956,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"510,645,358","+609,776","6,248,492","+2,722","463,978,312","+842,738","40,418,554","42,330","65,511",801.6,,,,All,,,,,,
1,USA,"82,784,812","+38,648","1,018,942",+234,"80,539,469","+32,609","1,226,401","1,438","247,472","3,046","1,001,412,481","2,993,559","334,522,343",North America,4,328,0,116,0.7,"3,666"
2,India,"43,065,666","+3,569","522,374",+151,"42,523,311",,"19,981",698,"30,660",372,"835,469,014","594,807","1,404,606,308",Asia,33,"2,689",2,3,0.1,14
3,Brazil,"30,378,061","+22,142","662,941",+164,"29,411,813",,"303,307","8,318","141,097","3,079","63,776,166","296,221","215,299,307",South America,7,325,3,103,0.8,"1,409"
4,France,"28,415,413","+97,498","145,427",+170,"26,245,214","+161,753","2,024,772","1,677","433,589","2,219","266,484,045","4,066,260","65,535,419",Europe,2,451,0,"1,488",3,"30,896"
5,Germany,"24,363,379","+135,699","135,124",+307,"21,665,200","+240,000","2,563,055","1,980","289,112","1,603","122,332,384","1,451,676","84,269,739",Europe,3,624,1,"1,610",4,"30,415"
