#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"35,157,548","+49,738","804,540",+866,"26,656,352","+99,848","7,696,656","15,118",,,,,,North America,,,
,South America,"20,094,991","+76,248","520,151","+1,991","17,921,665","+80,170","1,653,175","19,673",,,,,,South America,,,
,Asia,"27,088,569","+121,885","417,452",+985,"25,179,158","+96,690","1,491,959","24,355",,,,,,Asia,,,
,Europe,"37,731,976","+134,894","881,098","+2,697","26,743,852","+163,663","10,107,026","29,010",,,,,,Europe,,,
,Africa,"4,147,997","+9,083","110,405",+262,"3,706,581","+9,126","331,011","2,630",,,,,,Africa,,,
,Oceania,"54,143",+313,"1,115",,"34,463",+9,"18,565",10,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"124,275,945","+392,161","2,734,776","+6,801","100,242,777","+449,506","21,298,392","90,796","15,943",350.8,,,,All,,,
1,USA,"30,571,400","+40,186","555,902",+578,"22,840,937","+84,662","7,174,561","8,601","91,972","1,672","390,893,786","1,175,975","332,399,717",North America,11,598,1
2,Brazil,"12,051,619","+53,386","295,685","+1,570","10,507,995","+58,062","1,247,939","8,318","56,409","1,384","28,600,000","133,866","213,646,386",South America,18,723,7
3,India,"11,686,330","+40,611","160,200",+197,"11,179,059","+29,735","347,071","8,944","8,409",115,"234,445,774","168,696","1,389,753,146",Asia,119,"8,675",6
4,Russia,"4,466,153","+9,284","95,391",+361,"4,077,185","+7,790","293,577","2,300","30,594",653,"117,700,000","806,277","145,979,602",Europe,33,"1,530",1
5,UK,"4,301,925","+5,342","126,172",+17,"3,694,155","+20,944","481,598",830,"63,131","1,852","115,945,692","1,701,512","68,142,752",Europe,16,540,1
6,France,"4,298,395","+15,792","92,621",+343,"281,885",+930,"3,923,889","4,548","65,747","1,417","60,494,649","925,311","65,377,629",Europe,15,706,1
7,Italy,"3,400,877","+13,846","105,328",+386,"2,732,482","+32,720","563,067","3,510","56,308","1,744","47,060,099","779,171","60,397,644",Europe,18,573,1
8,Spain,"3,228,803","+4,420","73,543",+159,"2,987,474","+42,028","167,786","1,935","69,039","1,573","41,884,958","895,593","46,767,842",Europe,14,636,1
9,Turkey,"3,035,338","+22,216","30,178",+117,"2,844,681","+19,494","160,479","1,644","35,714",355,"36,556,589","430,124","84,990,883",Asia,28,"2,816",2
10,Germany,"2,678,262","+8,262","75,418",+148,"2,423,400","+8,200","179,444","2,848","31,893",898,"47,578,793","566,569","83,976,984",Europe,31,"1,113",2
11,Colombia,"2,342,278","+5,128","62,148",+120,"2,235,343","+5,148","44,787","1,982","45,683","1,212","12,314,769","240,183","51,272,436",South America,22,825,4
12,Argentina,"2,252,172","+6,401","54,671",+126,"2,037,686","+7,533","159,815","3,530","49,505","1,202","8,383,836","184,285","45,493,855",South America,20,832,5
13,Mexico,"2,195,772","+2,133","198,036",+209,"1,736,159","+3,070","261,577","4,798","16,903","1,524","5,896,765","45,393","129,905,795",North America,59,656,22
14,Poland,"2,073,129","+14,578","49,365",+65,"1,676,008","+19,181","347,756","2,421","54,820","1,305","11,232,172","297,016","37,816,691",Europe,18,766,3
15,Iran,"1,808,422","+7,357","61,877",+80,"1,549,649","+6,530","196,896","3,861","21,335",730,"12,221,274","144,179","84,764,382",Asia,47,"1,370",7
16,Ukraine,"1,554,256","+7,893","30,098",+157,"1,260,842","+2,993","263,316",177,"35,694",691,"7,659,777","175,910","43,543,758",Europe,28,"1,447",6
17,South Africa,"1,538,451",+599,"52,196",+85,"1,463,953",+864,"22,302",546,"25,707",872,"9,649,219","161,236","59,845,309",Africa,39,"1,147",6
18,Czechia,"1,467,333","+2,373","24,810",+89,"1,262,738",+118,"179,785","1,910","136,836","2,314","10,841,492","1,011,022","10,723,305",Europe,7,432,1
19,Peru,"1,466,326",,"50,198",,"1,381,318",,"34,810","2,215","44,032","1,507","8,711,797","261,606","33,301,261",South America,23,663,4
20,Indonesia,"1,465,928","+5,744","39,711",+161,"1,297,967","+7,177","128,250",,"5,319",144,"12,120,470","43,978","275,601,156",Asia,188,"6,940",23
21,Netherlands,"1,207,806","+6,261","16,290",+15,N/A,N/A,N/A,638,"70,376",949,"9,230,498","537,839","17,162,202",Europe,14,"1,054",2
22,Canada,"938,719","+4,934","22,716",+40,"880,159","+4,059","35,844",586,"24,716",598,"26,592,828","700,179","37,980,039",North America,40,"1,672",1
23,Chile,"938,094","+6,155","22,359",+80,"877,189","+5,955","38,546","2,269","48,772","1,162","10,644,892","553,436","19,234,171",South America,21,860,2
24,Romania,"900,858","+3,743","22,268",+60,"808,754","+2,554","69,836","1,339","47,055","1,163","7,001,817","365,728","19,144,864",Europe,21,860,3
25,Belgium,"837,006","+4,255","22,707",+23,"55,540",+232,"758,759",557,"71,995","1,953","10,520,108","904,882","11,625,950",Europe,14,512,1
26,Israel,"828,764",+992,"6,109",+17,"807,653","+1,986","15,002",504,"90,107",664,"13,179,979","1,432,982","9,197,590",Asia,11,"1,506",1
27,Portugal,"817,778",+248,"16,784",+16,"767,874",+555,"33,120",165,"80,369","1,649","8,832,622","868,051","10,175,234",Europe,12,606,1
28,Iraq,"798,547","+4,655","14,036",+29,"719,161","+4,088","65,350",465,"19,540",343,"7,681,424","187,961","40,867,184",Asia,51,"2,912",5
29,Sweden,"744,272",,"13,262",,N/A,N/A,N/A,272,"73,366","1,307","6,627,544","653,309","10,144,584",Europe,14,765,2
30,Philippines,"671,792","+8,019","12,972",+4,"577,850",+103,"80,970",785,"6,073",117,"9,697,339","87,658","110,627,398",Asia,165,"8,528",11
31,Pakistan,"630,471","+3,669","13,863",+20,"583,538","+1,686","33,070","2,900","2,815",62,"9,817,491","43,836","223,960,444",Asia,355,"16,155",23
32,Switzerland,"584,252","+3,643","10,239",+26,"537,671",+863,"36,342",152,"67,154","1,177","5,688,784","653,872","8,700,149",Europe,15,850,2
33,Hungary,"580,642","+9,046","18,451",+189,"373,666","+3,668","188,525","1,340","60,216","1,913","4,315,305","447,523","9,642,636",Europe,17,523,2
34,Bangladesh,"573,687","+2,809","8,720",+30,"523,859","+1,754","41,108",,"3,459",53,"4,434,230","26,733","165,868,249",Asia,289,"19,022",37
35,Serbia,"555,897","+4,769","4,966",+32,"469,873","+3,832","81,058",236,"63,809",570,"3,277,390","376,195","8,711,939",Europe,16,"1,754",3
