#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"118,517,337","+15,889","1,558,970",+174,"114,036,290","+15,535","2,922,077","7,863",,,,,,North America,,,,,,
,Asia,"196,469,107","+223,439","1,493,515",+322,"188,834,253","+96,188","6,141,339","9,316",,,,,,Asia,,,,,,
,Europe,"236,220,716","+55,212","1,952,637",+268,"230,549,496","+176,760","3,718,583","7,606",,,,,,Europe,,,,,,
,South America,"64,665,858","+22,748","1,334,164",+48,"62,991,285","+34,326","340,409","10,105",,,,,,South America,,,,,,
,Oceania,"12,775,877","+3,696","21,908",+10,"12,533,173",,"220,796",117,,,,,,Australia/Oceania,,,,,,
,Africa,"12,692,314","+1,249","257,984",+4,"12,010,714",+270,"423,616",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"641,341,930","+322,233","6,619,193",+826,"620,955,917","+323,079","13,766,820","35,851","82,278",849.2,,,,All,,,,,,
1,USA,"100,003,071","+15,371","1,100,885",+167,"97,588,190","+15,573","1,313,996","2,681","298,690","3,288","1,134,947,280","3,389,873","334,805,269",North America,3,304,0,46,0.5,"3,925"
2,India,"44,668,298",+554,"530,535",,"44,128,580",,"9,183",698,"31,756",377,"903,058,453","642,001","1,406,631,776",Asia,31,"2,651",2,0.4,,7
3,France,"37,217,039","+34,878","158,002",+71,"36,586,724","+36,979","472,313",869,"567,467","2,409","271,490,188","4,139,547","65,584,518",Europe,2,415,0,532,1,"7,202"
4,Germany,"36,119,184",,"156,030",,"35,203,400","+89,000","759,754","1,406","430,587","1,860","122,332,384","1,458,359","83,883,596",Europe,2,538,1,,,"9,057"
5,Brazil,"34,980,074","+16,089","688,811",+41,"34,143,084","+27,896","148,179","8,318","162,431","3,199","63,776,166","296,146","215,353,593",South America,6,313,3,75,0.2,688
6,S. Korea,"26,357,464","+66,587","29,795",+47,"25,474,540","+37,257","853,129",411,"513,491",580,"15,804,065","307,892","51,329,899",Asia,2,"1,723",3,"1,297",0.9,"16,621"
7,UK,"23,954,192",,"195,530",,"23,666,864","+7,568","91,798",146,"349,707","2,855","522,526,476","7,628,357","68,497,907",Europe,3,350,0,,,"1,340"
8,Italy,"23,823,192",,"179,985",,"23,224,653",,"418,554",203,"395,322","2,987","254,586,854","4,224,613","60,262,770",Europe,3,335,0,,,"6,945"
9,Japan,"23,426,796","+107,186","47,826",+111,"20,575,843","+3,604","2,803,127",263,"186,542",381,"79,720,829","634,797","125,584,838",Asia,5,"2,626",2,853,0.9,"22,321"
10,Russia,"21,514,341","+5,380","391,212",+63,"20,919,237","+6,906","203,892","2,300","147,555","2,683","273,400,000","1,875,095","145,805,947",Europe,7,373,1,37,0.4,"1,398"
11,Turkey,"16,976,729",,"101,327",,"16,873,767","+1,635","1,635",,"198,414","1,184","162,743,369","1,902,052","85,561,976",Asia,5,844,1,,,19
12,Spain,"13,551,539",,"115,357",,"13,335,434",,"100,748",339,"290,064","2,469","471,036,328","10,082,298","46,719,142",Europe,3,405,0,,,"2,156"
13,Vietnam,"11,509,975",+502,"43,167",+1,"10,606,299",+143,"860,509",66,"116,317",436,"85,826,548","867,342","98,953,541",Asia,9,"2,292",1,5,0.01,"8,696"
14,Australia,"10,490,669","+3,452","15,891",+10,"10,364,130",,"110,648",62,"402,423",610,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,640",0,132,0.4,"4,244"
15,Argentina,"9,721,718",,"130,011",,"9,587,535",,"4,172",236,"211,295","2,826","35,716,069","776,264","46,010,234",South America,5,354,1,,,91
16,Netherlands,"8,531,447",,"22,885",,"8,458,897",,"49,665",44,"495,684","1,330","25,984,435","1,509,718","17,211,447",Europe,2,752,1,,,"2,886"
17,Taiwan,"8,092,118","+22,692","13,714",+69,"7,577,856","+35,619","500,548",,"338,744",574,"28,216,712","1,181,179","23,888,595",Asia,3,"1,742",1,950,3,"20,953"
18,Iran,"7,559,055",,"144,613",,"7,334,250",,"80,192",83,"87,873","1,681","54,420,785","632,632","86,022,837",Asia,11,595,2,,,932
19,Mexico,"7,118,933",,"330,444",,"6,390,444",,"398,045","4,798","54,111","2,512","18,675,146","141,949","131,562,772",North America,18,398,7,,,"3,026"
20,Indonesia,"6,582,291","+8,486","159,253",+54,"6,365,087","+4,255","57,951","2,771","23,581",571,"111,502,173","399,457","279,134,505",Asia,42,"1,753",3,30,0.2,208
21,Poland,"6,347,590",+506,"118,242",+15,"5,335,940",,"893,408","1,530","168,194","3,133","37,723,150","999,559","37,739,785",Europe,6,319,1,13,0.4,"23,673"
22,Colombia,"6,311,359",,"141,862",,"6,138,831",,"30,666",342,"122,520","2,754","36,791,759","714,226","51,512,762",South America,8,363,1,,,595
23,Portugal,"5,532,964",,"25,365",,"5,483,735","+1,398","23,864",61,"545,627","2,501","45,059,939","4,443,531","10,140,570",Europe,2,400,0,,,"2,353"
24,Austria,"5,502,186","+5,041","21,116",+8,"5,443,118","+3,799","37,952",47,"606,856","2,329","201,837,671","22,261,401","9,066,710",Europe,2,429,0,556,0.9,"4,186"
25,Ukraine,"5,329,536",,"110,403",,"5,188,294","+4,758","30,839",,"123,391","2,556","32,603,805","754,855","43,192,122",Europe,8,391,1,,,714
26,Greece,"5,250,288",,"33,888",,"5,190,086","+8,771","26,314",115,"508,915","3,285","98,273,331","9,525,714","10,316,637",Europe,2,304,0,,,"2,551"
27,Malaysia,"4,956,722","+3,304","36,574",+8,"4,891,983","+3,045","28,165",90,"149,384","1,102","65,964,662","1,988,021","33,181,072",Asia,7,907,1,100,0.2,849
28,Chile,"4,852,337","+6,589","62,052",+7,"4,777,118","+5,611","13,167",135,"252,067","3,223","46,656,787","2,423,705","19,250,195",South America,4,310,0,342,0.4,684
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,700,699","+1,470","11,804",+3,"4,680,005",+678,"8,890",24,"504,042","1,266","41,373,364","4,436,346","9,326,000",Asia,2,790,0,158,0.3,953
31,Thailand,"4,698,373",,"33,037",,"4,649,509",,"15,827","1,496","67,045",471,"17,270,775","246,450","70,078,203",Asia,15,"2,121",4,,,226
32,Belgium,"4,624,251",,"33,000",,"4,559,393",,"31,858",55,"396,310","2,828","36,021,231","3,087,108","11,668,278",Europe,3,354,0,,,"2,730"
33,Canada,"4,377,070",,"47,118",,"4,258,407",,"71,545",99,"114,021","1,227","66,043,555","1,720,403","38,388,419",North America,9,815,1,,,"1,864"
34,Switzerland,"4,276,830",,"14,290",,"4,162,108","+2,055","100,432",59,"487,464","1,629","22,861,905","2,605,750","8,773,637",Europe,2,614,0,,,"11,447"
35,Peru,"4,175,383",,"217,203",,"3,941,932",+590,"16,248",32,"123,957","6,448","36,051,424","1,070,277","33,684,208",South America,8,155,1,,,482
36,Czechia,"4,166,741",+622,"41,738",+3,"4,121,462",+171,"3,541",16,"388,081","3,887","56,553,048","5,267,224","10,736,784",Europe,3,257,0,58,0.3,330
37,South Africa,"4,036,165",+643,"102,371",,"3,912,506",,"21,288",192,"66,432","1,685","26,473,049","435,726","60,756,135",Africa,15,593,2,11,,350
38,Philippines,"4,020,965",+725,"64,432",+12,"3,937,709","+1,829","18,824",125,"35,739",573,"33,323,944","296,189","112,508,994",Asia,28,"1,746",3,6,0.1,167
39,Romania,"3,292,905",+429,"67,246",+3,"3,220,151",+653,"5,508",87,"173,025","3,533","25,639,755","1,347,239","19,031,335",Europe,6,283,1,23,0.2,289
40,Denmark,"3,142,669",+363,"7,469",+6,"3,130,558",+453,"4,642",1,"538,594","1,280","128,735,375","22,062,807","5,834,950",Europe,2,781,0,62,1,796
41,Sweden,"2,618,688",,"20,825",,"2,585,618",+202,"12,245",18,"256,258","2,038","19,091,622","1,868,253","10,218,971",Europe,4,491,1,,,"1,198"
42,Iraq,"2,462,317",,"25,361",,"2,436,308",,648,21,"58,397",601,"19,424,126","460,670","42,164,965",Asia,17,"1,663",2,,,15
43,Serbia,"2,415,439",+705,"17,326",+2,"2,385,430",+799,"12,683",22,"279,144","2,002","11,512,474","1,330,458","8,653,016",Europe,4,499,1,81,0.2,"1,466"
44,Hungary,"2,157,995","+4,431","48,184",+73,"2,091,278","+8,753","18,533",10,"224,645","5,016","11,394,556","1,186,160","9,606,259",Europe,4,199,1,461,8,"1,929"
45,Singapore,"2,146,706","+2,184","1,698",+1,"2,068,092","+1,636","76,916",13,"361,183",286,"24,622,510","4,142,731","5,943,546",Asia,3,"3,500",0,367,0.2,"12,941"
46,Bangladesh,"2,036,268",+35,"29,430",+1,"1,984,124",+86,"22,714","1,331","12,129",175,"15,051,945","89,656","167,885,689",Asia,82,"5,705",11,0.2,0.01,135
47,Hong Kong,"2,004,825","+6,656","10,557",+8,"1,800,795","+4,643","193,473",10,"263,644","1,388","66,284,763","8,716,749","7,604,299",Asia,4,720,0,875,1,"25,443"
48,New Zealand,"1,894,029",,"3,199",,"1,870,321",,"20,509",,"386,678",653,"7,544,063","1,540,170","4,898,203",Australia/Oceania,3,"1,531",1,,,"4,187"
49,Slovakia,"1,854,676",+155,"20,696",+7,"1,832,150",+50,"1,830",34,"339,672","3,790","7,345,485","1,345,279","5,460,193",Europe,3,264,1,28,1,335
50,Georgia,"1,785,138",,"16,912",,"1,637,293",,"130,933",,"449,800","4,261","16,920,079","4,263,340","3,968,738",Asia,2,235,0,,,"32,991"
51,Jordan,"1,746,997",,"14,122",,"1,731,007",,"1,868",59,"169,597","1,371","17,201,885","1,669,945","10,300,869",Asia,6,729,1,,,181
52,Ireland,"1,675,725",,"8,061",,"1,662,190",+633,"5,474",11,"333,797","1,606","12,817,754","2,553,236","5,020,199",Europe,3,623,0,,,"1,090"
53,Pakistan,"1,574,744",+32,"30,629",,"1,538,689",,"5,426",46,"6,862",133,"30,570,862","133,213","229,488,994",Asia,146,"7,493",8,0.1,,24
54,Norway,"1,466,962",+107,"4,286",,"1,460,660",+194,"2,016",20,"266,170",778,"11,002,430","1,996,315","5,511,370",Europe,4,"1,286",1,19,,366
55,Kazakhstan,"1,395,450",+60,"13,693",,"1,380,356",,"1,401",24,"72,661",713,"11,575,012","602,707","19,205,043",Asia,14,"1,403",2,3,,73
56,Finland,"1,372,651",,"6,913",,"1,335,674","+1,673","30,064",21,"247,104","1,244","11,720,695","2,109,951","5,554,960",Europe,4,804,0,,,"5,412"
57,Bulgaria,"1,284,618",+262,"37,978",+8,"1,238,839",+242,"7,801",65,"187,684","5,549","10,775,187","1,574,262","6,844,597",Europe,5,180,1,38,1,"1,140"
58,Lithuania,"1,272,269",+261,"9,414",,"1,257,732",+528,"5,123",5,"477,990","3,537","10,241,926","3,847,877","2,661,708",Europe,2,283,0,98,,"1,925"
59,Morocco,"1,266,917",+129,"16,283",,"1,249,860",+75,774,293,"33,540",431,"12,710,325","336,495","37,772,756",Africa,30,"2,320",3,3,,20
60,Croatia,"1,250,699",+400,"17,244",+6,"1,231,660",+94,"1,795",9,"308,108","4,248","5,337,093","1,314,786","4,059,286",Europe,3,235,1,99,1,442
61,Slovenia,"1,244,721",+916,"6,909",,"1,227,493",+308,"10,319",19,"598,990","3,325","2,776,563","1,336,149","2,078,034",Europe,2,301,1,441,,"4,966"
62,Lebanon,"1,219,834",+157,"10,724",+2,"1,087,587",,"121,523",74,"182,477","1,604","4,795,578","717,380","6,684,849",Asia,5,623,1,23,0.3,"18,179"
63,Tunisia,"1,146,799",,"29,266",,N/A,N/A,N/A,44,"95,196","2,429","4,971,787","412,711","12,046,656",Africa,11,412,2,,,625
64,Guatemala,"1,146,536",+481,"19,929",+5,"1,124,973",+323,"1,634",5,"61,695","1,072","6,207,476","334,022","18,584,039",North America,16,933,3,26,0.3,88
65,Costa Rica,"1,140,864",,"9,019",,"860,711",,"271,134",52,"220,144","1,740","4,659,757","899,158","5,182,354",North America,5,575,1,,,"52,319"
66,Cuba,"1,111,332",+2,"8,530",,"1,102,722",+2,80,23,"98,299",754,"14,184,566","1,254,644","11,305,652",North America,10,"1,325",1,0.2,,7
67,Bolivia,"1,109,948",+59,"22,244",,"1,075,651",+229,"12,053",220,"92,552","1,855","2,705,422","225,590","11,992,656",South America,11,539,4,5,,"1,005"
68,UAE,"1,041,421",,"2,348",,"1,020,542",,"18,531",,"103,297",233,"196,500,730","19,490,669","10,081,785",Asia,10,"4,294",0,,,"1,838"
