#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"27,721,910","+228,963","583,548","+4,671","16,988,220","+136,847","10,150,142","36,135",,,,,,North America,,,
,Asia,"21,977,626","+85,189","355,655","+1,117","20,389,110","+71,967","1,232,861","24,289",,,,,,Asia,,,
,South America,"14,575,891","+103,836","387,132","+1,672","12,864,105","+58,261","1,324,654","18,994",,,,,,South America,,,
,Europe,"27,338,907","+185,051","623,738","+4,694","14,817,679","+125,311","11,897,490","29,500",,,,,,Europe,,,
,Africa,"3,251,117","+27,368","78,409",+659,"2,661,387","+32,900","511,321","2,644",,,,,,Africa,,,
,Oceania,"49,527",+24,"1,071",,"33,744",+17,"14,712",17,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"94,915,699","+630,431","2,029,568","+12,813","67,754,951","+425,303","25,131,180","111,579","12,177",260.4,,,,All,,,
1,USA,"24,299,439","+196,163","405,245","+3,361","14,343,416","+114,053","9,550,778","28,839","73,178","1,220","283,629,772","854,150","332,060,944",North America,14,819,1
2,India,"10,558,710","+15,051","152,311",+181,"10,196,184","+17,301","210,215","8,944","7,611",110,"185,765,491","133,896","1,387,382,566",Asia,131,"9,109",7
3,Brazil,"8,456,705","+62,452","209,350","+1,059","7,388,784","+27,405","858,571","8,318","39,632",981,"28,600,000","134,032","213,382,578",South America,25,"1,019",7
4,Russia,"3,544,623","+24,092","65,085",+590,"2,936,991","+27,311","542,547","2,300","24,283",446,"96,200,000","659,045","145,968,697",Europe,41,"2,243",2
5,UK,"3,357,361","+41,346","88,590","+1,295","1,519,106","+15,452","1,749,665","3,789","49,315","1,301","63,139,169","927,419","68,080,521",Europe,20,768,1
6,France,"2,894,347","+21,406","70,142",+193,"208,071",,"2,616,134","2,740","44,288","1,073","39,548,718","605,160","65,352,445",Europe,23,932,2
