#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
31,Kuwait,"29,359",+710,230,+4,"15,750","+1,469","13,379",191,"6,883",54,"303,285","71,103","4,265,437",Asia,145,"18,545",14
32,Egypt,"28,615","+1,079","1,088",+36,"7,350",+523,"20,177",41,280,11,"135,000","1,321","102,173,226",Africa,"3,571","93,909",757
33,Indonesia,"28,233",+684,"1,698",+35,"8,406",+471,"18,129",,103,6,"354,434","1,297","273,295,010",Asia,"9,680","160,951",771
34,Ireland,"25,111",+45,"1,659",+1,"22,698",+609,754,36,"5,090",336,"348,416","70,624","4,933,409",Europe,196,"2,974",14
35,Ukraine,"24,823",+483,735,+8,"10,440",+362,"13,648",292,567,17,"381,552","8,721","43,752,274",Europe,"1,763","59,527",115
36,Poland,"24,687",+292,"1,115",+23,"12,014",+288,"11,558",160,652,29,"967,177","25,553","37,849,635",Europe,"1,533","33,946",39
37,Philippines,"19,748",+751,974,+8,"4,153",+90,"14,621",78,180,9,"376,800","3,442","109,463,670",Asia,"5,543","112,386",291
38,Romania,"19,669",+152,"1,296",+8,"13,800",+274,"4,573",162,"1,022",67,"459,405","23,869","19,246,690",Europe,979,"14,851",42
39,Argentina,"19,268",+949,583,+14,"5,896",+187,"12,789",274,427,13,"172,947","3,829","45,163,302",South America,"2,344","77,467",261
40,Dominican Republic,"18,040",+288,516,+1,"11,224",+149,"6,300",110,"1,664",48,"86,285","7,960","10,839,344",North America,601,"21,006",126
41,Israel,"17,377",+92,291,+1,"14,983",+43,"2,103",28,"1,889",32,"593,499","64,528","9,197,590",Asia,529,"31,607",15
42,Afghanistan,"17,267",+758,294,+24,"1,522",+72,"15,451",19,444,8,"42,273","1,088","38,853,367",Asia,"2,250","132,154",919
43,Japan,"16,986",+56,900,+6,"14,771",+121,"1,315",101,134,7,"300,277","2,374","126,504,317",Asia,"7,448","140,560",421
44,Austria,"16,771",+12,670,+1,"15,672",+43,429,21,"1,863",74,"462,958","51,426","9,002,468",Europe,537,"13,437",19
45,Panama,"14,095",,352,,"9,514",,"4,229",78,"3,271",82,"69,483","16,124","4,309,210",North America,306,"12,242",62
46,Oman,"13,537",+738,67,+8,"2,845",+33,"10,625",31,"2,657",13,"100,181","19,661","5,095,308",Asia,376,"76,049",51
47,Bahrain,"12,815",+504,20,+1,"7,410",+3,"5,385",10,"7,556",12,"335,895","198,039","1,696,105",Asia,132,"84,805",5
48,Kazakhstan,"11,796",+225,48,+4,"6,240",+299,"5,508",62,629,3,"867,286","46,234","18,758,789",Asia,"1,590","390,808",22
49,Denmark,"11,771",+37,580,,"10,552",+63,639,20,"2,033",100,"657,999","113,631","5,790,665",Europe,492,"9,984",9
50,S. Korea,"11,590",+49,273,+1,"10,467",+21,850,15,226,5,"956,852","18,664","51,265,922",Asia,"4,423","187,787",54
51,Serbia,"11,523",+69,245,,"6,852",+86,"4,426",12,"1,318",28,"257,242","29,433","8,739,886",Europe,758,"35,673",34
52,Nigeria,"11,166",+347,315,+1,"3,329",+89,"7,522",7,54,2,"69,801",339,"205,696,187",Africa,"18,422","653,004","2,947"
53,Bolivia,"10,991",+460,376,+33,"1,298",+161,"9,317",3,943,32,"28,239","2,422","11,660,175",South America,"1,061","31,011",413
54,Armenia,"10,524",+515,170,+12,"3,454",+27,"6,900",10,"3,552",57,"61,650","20,808","2,962,831",Asia,282,"17,428",48
55,Algeria,"9,733",+107,673,+6,"6,218",+151,"2,842",32,222,15,,,"43,785,268",Africa,"4,499","65,060",
56,Czechia,"9,438",+74,325,+2,"6,749",+63,"2,364",12,881,30,"454,397","42,437","10,707,502",Europe,"1,135","32,946",24
57,Moldova,"8,795",+247,310,+3,"4,863",+125,"3,622",248,"2,180",77,"57,003","14,128","4,034,641",Europe,459,"13,015",71
58,Ghana,"8,548",+251,38,,"3,132",+146,"5,378",3,276,1,"218,425","7,042","31,018,059",Africa,"3,629","816,265",142
59,Norway,"8,477",+22,237,,"7,727",,513,6,"1,565",44,"250,968","46,322","5,417,952",Europe,639,"22,861",22
60,Iraq,"8,168",+781,256,+21,"4,095",+587,"3,817",46,203,6,"238,251","5,935","40,145,341",Asia,"4,915","156,818",169
61,Malaysia,"7,970",+93,115,,"6,531",+61,"1,324",6,246,4,"560,738","17,343","32,332,728",Asia,"4,057","281,154",58
62,Morocco,"7,922",+56,206,,"6,866",+456,850,13,215,6,"247,824","6,721","36,875,683",Africa,"4,655","179,008",149
63,Australia,"7,229",+8,102,,"6,640",+14,487,5,284,4,"1,512,700","59,377","25,476,337",Australia/Oceania,"3,524","249,768",17
64,Finland,"6,911",+24,321,+1,"5,500",,"1,090",7,"1,247",58,"192,800","34,801","5,540,080",Europe,802,"17,259",29
65,Cameroon,"6,585",,200,,"3,676",,"2,709",28,249,8,,,"26,488,477",Africa,"4,023","132,442",
66,Azerbaijan,"6,260",+325,76,+5,"3,665",+101,"2,519",42,618,8,"315,527","31,142","10,132,029",Asia,"1,619","133,316",32
67,Guatemala,"5,586",+250,123,+7,824,+29,"4,639",5,312,7,"31,427","1,757","17,887,959",North America,"3,202","145,431",569
68,Honduras,"5,527",+165,225,+8,563,+14,"4,739",13,559,23,"14,790","1,495","9,891,706",North America,"1,790","43,963",669
69,Sudan,"5,499",+189,314,+7,"1,711",+86,"3,474",,126,7,401,9,"43,761,230",Africa,"7,958","139,367","109,130"
70,Tajikistan,"4,191",+91,48,+1,"2,347",+130,"1,796",,440,5,,,"9,519,331",Asia,"2,271","198,319",
71,Luxembourg,"4,024",+4,110,,"3,861",+13,53,2,"6,437",176,"79,484","127,146","625,142",Europe,155,"5,683",8
72,Djibouti,"3,935",+156,26,+1,"1,636",+29,"2,273",,"3,987",26,"30,394","30,800","986,834",Africa,251,"37,955",32
73,Guinea,"3,933",+47,23,,"2,332",+65,"1,578",24,300,2,"14,407","1,100","13,101,411",Africa,"3,331","569,627",909
74,Senegal,"3,932",+96,45,+2,"2,063",+109,"1,824",17,235,3,"46,288","2,771","16,705,246",Africa,"4,249","371,228",361
75,Hungary,"3,931",+10,534,+2,"2,190",+30,"1,207",24,407,55,"191,572","19,827","9,662,122",Europe,"2,458","18,094",50
76,Uzbekistan,"3,843",+83,16,+1,"3,014",+106,813,11,115,0.5,"460,000","13,760","33,429,848",Asia,"8,699","2,089,366",73
77,DRC,"3,495",+169,75,+3,492,+10,"2,928",,39,0.8,,,"89,316,439",Africa,"25,555","1,190,886",
78,Ivory Coast,"3,110",+86,35,+2,"1,530",+29,"1,545",,118,1,"28,522","1,084","26,321,594",Africa,"8,464","752,046",923
79,Thailand,"3,084",+1,58,,"2,968",+2,58,1,44,0.8,"420,529","6,026","69,786,876",Asia,"22,629","1,203,222",166
80,Greece,"2,937",,179,,"1,374",,"1,384",11,282,17,"185,590","17,800","10,426,670",Europe,"3,550","58,250",56
81,Gabon,"2,902",+99,20,,801,+22,"2,081",15,"1,306",9,"14,122","6,358","2,221,211",Africa,765,"111,061",157
82,El Salvador,"2,705",+52,49,+3,"1,179",+63,"1,477",51,417,8,"96,647","14,906","6,483,714",North America,"2,397","132,321",67
83,Bulgaria,"2,560",+22,146,+2,"1,206",+83,"1,208",9,368,21,"84,261","12,120","6,952,090",Europe,"2,716","47,617",83
84,Bosnia and Herzegovina,"2,551",+16,157,,"1,939",+29,455,4,777,48,"67,952","20,703","3,282,255",Europe,"1,287","20,906",48
85,Haiti,"2,507",+281,48,+3,24,,"2,435",,220,4,"5,562",488,"11,391,422",North America,"4,544","237,321","2,048"
86,North Macedonia,"2,492",+101,145,+4,"1,605",+10,742,34,"1,196",70,"32,161","15,437","2,083,380",Europe,836,"14,368",65
87,Nepal,"2,300",+201,9,+1,278,+12,"2,013",,79,0.3,"200,646","6,897","29,093,297",Asia,"12,649","3,232,589",145
88,Croatia,"2,246",,103,,"2,095",+7,48,4,547,25,"67,814","16,512","4,107,049",Europe,"1,829","39,874",61
89,Kenya,"2,216",+123,74,+3,553,+54,"1,589",7,41,1,"85,058","1,585","53,670,324",Africa,"24,219","725,275",631
90,Somalia,"2,146",+57,79,,406,+45,"1,661",2,135,5,,,"15,853,963",Africa,"7,388","200,683",
91,Cuba,"2,107",+15,83,,"1,830",+3,194,4,186,7,"110,349","9,742","11,327,122",North America,"5,376","136,471",103
92,Mayotte,"1,993",+7,24,,"1,523",+50,446,9,"7,321",88,"7,600","27,916","272,246",Africa,137,"11,344",36
93,Estonia,"1,880",+10,69,+1,"1,650",+18,161,,"1,417",52,"86,000","64,834","1,326,469",Europe,706,"19,224",15
94,Kyrgyzstan,"1,871",+26,20,+3,"1,265",+46,586,5,287,3,"119,124","18,284","6,515,345",Asia,"3,482","325,767",55
95,Maldives,"1,850",+9,7,,644,+36,"1,199",9,"3,427",13,"11,775","21,815","539,755",Asia,292,"77,108",46
96,Venezuela,"1,819",,18,,334,,"1,467",,64,0.6,"987,902","34,734","28,441,746",South America,"15,636","1,580,097",29
97,Iceland,"1,806",,10,,"1,794",,2,,"5,295",29,"61,355","179,888","341,073",Europe,189,"34,107",6
98,Sri Lanka,"1,735",+52,11,,836,+13,888,1,81,0.5,"68,204","3,186","21,406,454",Asia,"12,338","1,946,041",314
99,Lithuania,"1,684",+2,71,,"1,260",+11,353,17,618,26,"315,112","115,645","2,724,816",Europe,"1,618","38,378",9
100,Slovakia,"1,525",+3,28,,"1,375",+3,122,,279,5,"181,629","33,269","5,459,447",Europe,"3,580","194,980",30
101,New Zealand,"1,504",,22,,"1,481",,1,,301,4,"283,525","56,681","5,002,100",Australia/Oceania,"3,326","227,368",18
102,Ethiopia,"1,486",+142,17,+3,246,+15,"1,223",6,13,0.1,"120,429","1,050","114,716,477",Africa,"77,198","6,748,028",953
103,Slovenia,"1,477",+2,109,,"1,358",,10,,710,52,"81,873","39,383","2,078,917",Europe,"1,408","19,073",25
104,Mali,"1,386",+35,79,+1,788,+19,519,,69,4,"3,483",172,"20,198,890",Africa,"14,574","255,682","5,799"
105,Guinea-Bissau,"1,339",,8,,53,,"1,278",,682,4,"1,500",764,"1,963,994",Africa,"1,467","245,499","1,309"
106,Equatorial Guinea,"1,306",,12,,200,,"1,094",,934,9,"8,268","5,911","1,398,773",Africa,"1,071","116,564",169
107,Lebanon,"1,256",+14,27,,724,+5,505,5,184,4,"88,310","12,934","6,827,622",Asia,"5,436","252,875",77
108,Albania,"1,184",+20,33,,898,+7,253,4,411,11,"15,365","5,339","2,878,026",Europe,"2,431","87,213",187
109,CAR,"1,173",+104,4,,23,,"1,146",,243,0.8,"15,881","3,293","4,822,822",Africa,"4,112","1,205,706",304
110,Costa Rica,"1,157",+52,10,,685,+3,462,5,227,2,"27,318","5,366","5,090,477",North America,"4,400","509,048",186
111,Nicaragua,"1,118",,46,,370,,702,,169,7,,,"6,618,269",North America,"5,920","143,875",
112,Hong Kong,"1,094",,4,,"1,039",+1,51,2,146,0.5,"202,930","27,085","7,492,253",Asia,"6,848","1,873,063",37
113,Zambia,"1,089",,7,,912,,170,1,59,0.4,"28,236","1,540","18,338,338",Africa,"16,840","2,619,763",649
114,Tunisia,"1,087",+1,49,+1,965,,73,1,92,4,"53,161","4,502","11,808,852",Africa,"10,864","240,997",222
115,Latvia,"1,079",+8,24,,760,,295,3,572,13,"112,965","59,845","1,887,615",Europe,"1,749","78,651",17
116,Paraguay,"1,070",+57,11,,511,+13,548,2,150,2,"33,081","4,643","7,125,533",South America,"6,659","647,776",215
117,South Sudan,994,,10,,6,,978,,89,0.9,"3,356",300,"11,183,272",Africa,"11,251","1,118,327","3,332"
118,Niger,961,+1,65,,857,+9,39,,40,3,"6,087",252,"24,124,865",Africa,"25,104","371,152","3,963"
119,Cyprus,958,+6,17,,790,,151,4,794,14,"117,411","97,301","1,206,680",Asia,"1,260","70,981",10
120,Sierra Leone,909,+13,47,+1,491,+11,371,,114,6,,,"7,963,305",Africa,"8,761","169,432",
121,Madagascar,908,+63,6,,195,+10,707,9,33,0.2,"11,954",433,"27,628,869",Africa,"30,428","4,604,812","2,311"
122,Burkina Faso,884,+3,53,,753,+33,78,,42,3,,,"20,852,679",Africa,"23,589","393,447",
123,Andorra,851,+7,51,,735,+2,65,7,"11,015",660,"3,750","48,540","77,256",Europe,91,"1,515",21
124,Uruguay,828,+2,23,,698,+7,107,4,238,7,"45,777","13,181","3,472,823",South America,"4,194","150,992",76
125,Chad,820,+17,66,,590,+28,164,,50,4,,,"16,383,919",Africa,"19,980","248,241",
126,Georgia,800,+4,13,,640,+6,147,6,201,3,"60,273","15,107","3,989,722",Asia,"4,987","306,902",66
127,Jordan,757,+2,9,,561,+12,187,5,74,0.9,"204,374","20,046","10,195,163",Asia,"13,468","1,132,796",50
128,Mauritania,745,+77,34,+3,57,+2,654,,161,7,"7,654","1,650","4,638,948",Africa,"6,227","136,440",606
129,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
130,San Marino,674,+2,42,,391,+7,241,1,"19,867","1,238","4,662","137,417","33,926",Europe,50,808,7
131,Malta,622,+2,9,,562,+8,51,1,"1,409",20,"71,723","162,470","441,455",Europe,710,"49,051",6
132,Congo,611,,20,,179,,412,,111,4,,,"5,506,313",Africa,"9,012","275,316",
133,Jamaica,590,+2,9,,356,+34,225,2,199,3,"13,407","4,529","2,960,188",North America,"5,017","328,910",221
134,Channel Islands,561,+1,46,,512,,3,,"3,229",265,"10,255","59,026","173,737",Europe,310,"3,777",17
135,French Guiana,533,+16,1,,254,+47,278,3,"1,789",3,,,"298,005",South America,559,"298,005",
136,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,583,009",Africa,"117,059","2,837,286",
137,Uganda,507,+18,,,82,,425,,11,,"96,825","2,123","45,610,068",Africa,"89,961",,471
138,Sao Tome and Principe,484,,12,,68,,404,,"2,212",55,175,800,"218,820",Africa,452,"18,235","1,250"
139,Réunion,478,+1,1,,411,,66,1,534,1,"17,200","19,222","894,819",Africa,"1,872","894,819",52
140,Cabo Verde,477,+11,5,,238,+1,234,,859,9,"1,307","2,353","555,509",Africa,"1,165","111,102",425
141,Palestine,457,+6,3,,372,,82,,90,0.6,"44,876","8,814","5,091,224",Asia,"11,141","1,697,075",113
142,Togo,452,+7,13,,236,+6,203,,55,2,"21,515","2,604","8,262,031",Africa,"18,279","635,541",384
143,Taiwan,443,,7,,428,+1,8,,19,0.3,"72,683","3,052","23,813,566",Asia,"53,755","3,401,938",328
144,Yemen,419,+20,95,+8,17,+2,307,,14,3,120,4,"29,769,965",Asia,"71,050","313,368","248,083"
145,Rwanda,397,+13,2,,271,+2,124,,31,0.2,"71,141","5,504","12,924,353",Africa,"32,555","6,462,177",182
146,Malawi,369,+11,4,,51,+9,314,1,19,0.2,"5,049",265,"19,086,759",Africa,"51,726","4,771,690","3,780"
147,Isle of Man,336,,24,,312,+1,0,,"3,953",282,"5,046","59,365","84,999",Europe,253,"3,542",17
148,Mauritius,335,,10,,322,,3,,263,8,"122,008","95,948","1,271,611",Africa,"3,796","127,161",10
149,Vietnam,328,,,,302,+4,26,1,3,,"275,000","2,827","97,270,089",Asia,"296,555",,354
150,Montenegro,324,,9,,315,,0,,516,14,"10,167","16,188","628,060",Europe,"1,938","69,784",62
151,Liberia,316,+5,28,,169,+2,119,,63,6,,,"5,047,450",Africa,"15,973","180,266",
152,Mozambique,316,+9,2,,109,+11,205,,10,0.06,"11,563",371,"31,177,845",Africa,"98,664","15,588,923","2,696"
153,Eswatini,295,+1,3,,201,+3,91,2,254,3,"6,551","5,651","1,159,216",Africa,"3,930","386,405",177
154,Benin,244,,3,,148,,93,,20,0.2,"35,794","2,959","12,095,391",Africa,"49,571","4,031,797",338
155,Myanmar,233,+1,6,,145,+2,82,,4,0.1,"29,923",550,"54,381,717",Asia,"233,398","9,063,620","1,817"
156,Zimbabwe,222,+16,4,,29,,189,,15,0.3,"46,613","3,140","14,845,362",Africa,"66,871","3,711,341",318
157,Martinique,200,,14,,98,,88,,533,37,,,"375,286",North America,"1,876","26,806",
158,Libya,196,+14,5,,52,,139,,29,0.7,"7,501","1,093","6,863,756",Africa,"35,019","1,372,751",915
159,Faeroe Islands,187,,,,187,,0,,"3,828",,"9,857","201,785","48,849",Europe,261,,5
160,Mongolia,185,,,,44,,141,19,57,,"14,623","4,466","3,273,961",Asia,"17,697",,224
161,Gibraltar,173,+1,,,153,+2,20,,"5,135",,"8,205","243,530","33,692",Europe,195,,4
162,Guadeloupe,162,,14,,138,,10,1,405,35,"4,137","10,339","400,119",North America,"2,470","28,580",97
163,Cayman Islands,156,+5,1,,78,+1,77,,"2,376",15,"12,508","190,494","65,661",North America,421,"65,661",5
164,Guyana,153,,12,,70,,71,2,195,15,"1,658","2,109","786,264",South America,"5,139","65,522",474
165,Bermuda,141,,9,,113,,19,2,"2,263",144,"7,679","123,270","62,294",North America,442,"6,922",8
166,Brunei,141,,2,,138,,1,1,323,5,"19,885","45,488","437,150",Asia,"3,100","218,575",22
167,Comoros,132,,2,,27,,103,,152,2,,,"868,029",Africa,"6,576","434,015",
168,Cambodia,125,,,,123,,2,1,7,,"21,517","1,288","16,700,273",Asia,"133,602",,776
169,Syria,123,,6,,53,+3,64,,7,0.3,,,"17,463,880",Asia,"141,983","2,910,647",
170,Trinidad and Tobago,117,,8,,108,,1,,84,6,"3,228","2,307","1,399,147",North America,"11,959","174,893",433
171,Bahamas,102,,11,,49,,42,1,260,28,"2,101","5,347","392,949",North America,"3,852","35,723",187
172,Aruba,101,,3,,98,,0,,946,28,"2,138","20,031","106,732",North America,"1,057","35,577",50
173,Monaco,99,,4,,90,,5,1,"2,524",102,"16,200","413,044","39,221",Europe,396,"9,805",2
174,Barbados,92,,7,,81,+5,4,1,320,24,"5,580","19,419","287,349",North America,"3,123","41,050",51
175,Angola,86,,4,,18,,64,1,3,0.1,"10,000",305,"32,773,880",Africa,"381,092","8,193,470","3,277"
176,Liechtenstein,82,,1,,55,,26,,"2,151",26,900,"23,610","38,120",Europe,465,"38,120",42
177,Sint Maarten,77,,15,,60,,2,1,"1,798",350,450,"10,505","42,837",North America,556,"2,856",95
178,Suriname,74,+20,1,,9,,64,,126,2,782,"1,334","586,221",South America,"7,922","586,221",750
179,Burundi,63,,1,,33,,29,,5,0.08,284,24,"11,859,049",Africa,"188,239","11,859,049","41,757"
180,French Polynesia,60,,,,60,,0,,214,,"4,040","14,388","280,784",Australia/Oceania,"4,680",,70
181,Bhutan,47,,,,9,,38,,61,,"17,898","23,216","770,934",Asia,"16,403",,43
182,Macao,45,,,,45,,0,,69,,,,"648,621",Asia,"14,414",,
183,Saint Martin,41,,3,,33,,5,1,"1,062",78,614,"15,902","38,612",North America,942,"12,871",63
184,Botswana,40,,1,,23,,16,,17,0.4,"23,337","9,941","2,347,627",Africa,"58,691","2,347,627",101
185,Eritrea,39,,,,39,,0,,11,,,,"3,542,456",Africa,"90,832",,
186,Antigua and Barbuda,26,,3,,20,+1,3,1,266,31,246,"2,514","97,866",North America,"3,764","32,622",398
187,Gambia,26,+1,1,,20,,5,,11,0.4,"1,873",777,"2,410,649",Africa,"92,717","2,410,649","1,287"
188,St. Vincent Grenadines,26,,,,15,,11,,234,,595,"5,365","110,914",North America,"4,266",,186
189,Namibia,25,,,,16,,9,,10,,"4,005","1,579","2,537,081",Africa,"101,483",,633
190,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,191","1,316,345",Asia,"54,848",,840
191,Grenada,23,,,,18,,5,2,204,,"3,516","31,258","112,483",North America,"4,891",,32
192,Curaçao,21,+1,1,,15,,5,,128,6,572,"3,487","164,042",North America,"7,812","164,042",287
193,New Caledonia,20,,,,18,,2,,70,,"6,867","24,071","285,282",Australia/Oceania,"14,264",,42
194,Laos,19,,,,18,+2,1,,3,,"7,491","1,031","7,266,993",Asia,"382,473",,970
195,Belize,18,,2,,16,,0,,45,5,"1,671","4,209","397,028",North America,"22,057","198,514",238
196,Dominica,18,,,,16,,2,,250,,534,"7,419","71,973",North America,"3,999",,135
197,Fiji,18,,,,15,,3,,20,,"2,431","2,713","895,943",Australia/Oceania,"49,775",,369
198,Saint Lucia,18,,,,18,,0,,98,,"1,113","6,063","183,563",North America,"10,198",,165
199,Saint Kitts and Nevis,15,,,,15,,0,,282,,403,"7,579","53,170",North America,"3,545",,132
200,Falkland Islands,13,,,,13,,0,,"3,745",,535,"154,134","3,471",South America,267,,6
201,Greenland,13,,,,11,,2,,229,,"2,203","38,810","56,763",North America,"4,366",,26
202,Turks and Caicos,12,,1,,11,,0,,310,26,153,"3,956","38,675",North America,"3,223","38,675",253
203,Vatican City,12,,,,2,,10,,"14,981",,,,801,Europe,67,,
204,Montserrat,11,,1,,10,,0,,"2,204",200,61,"12,220","4,992",North America,454,"4,992",82
205,Seychelles,11,,,,11,,0,,112,,,,"98,300",Africa,"8,936",,
206,MS Zaandam,9,,2,,,,7,,,,,,,,,,
207,Western Sahara,9,,1,,6,,2,,15,2,,,"596,066",Africa,"66,230","596,066",
208,British Virgin Islands,8,,1,,7,,0,,265,33,167,"5,527","30,216",North America,"3,777","30,216",181
209,Papua New Guinea,8,,,,8,,0,,0.9,,"4,646",520,"8,932,864",Australia/Oceania,"1,116,608",,"1,923"
210,Caribbean Netherlands,7,,,,7,,0,,267,,424,"16,181","26,204",North America,"3,743",,62
211,St. Barth,6,,,,6,,0,,608,,137,"13,873","9,875",North America,"1,646",,72
212,Lesotho,4,+2,,,2,+1,2,,2,,"1,515",708,"2,140,931",Africa,"535,233",,"1,413"
213,Anguilla,3,,,,3,,0,,200,,41,"2,735","14,993",North America,"4,998",,366
214,Saint Pierre Miquelon,1,,,,1,,0,,173,,,,"5,796",North America,"5,796",,
215,China,"83,021",,"4,634",,"78,314",,73,3,58,3,,,"1,439,323,776",Asia,"17,337","310,601",
