#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"29,196,475","+197,781","616,578","+5,095","18,156,790","+127,660","10,423,107","34,749",,,,,,North America,,,
,Asia,"22,503,882","+73,989","363,494","+1,068","20,926,766","+77,254","1,213,622","23,930",,,,,,Asia,,,
,South America,"15,218,411","+94,299","400,446","+1,914","13,367,155","+61,676","1,450,810","19,429",,,,,,South America,,,
,Europe,"28,881,250","+168,976","662,284","+4,747","15,976,240","+132,341","12,242,726","29,993",,,,,,Europe,,,
,Africa,"3,433,211","+25,209","84,615",+749,"2,878,980","+26,274","469,616","2,750",,,,,,Africa,,,
,Oceania,"49,853",+7,"1,073",,"33,902",+14,"14,878",12,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"99,283,803","+560,261","2,128,505","+13,573","71,340,539","+425,219","25,814,759","110,863","12,737",273.1,,,,All,,,
1,USA,"25,558,928","+165,708","427,586","+3,378","15,326,647","+103,213","9,804,695","26,998","76,962","1,288","297,365,314","895,414","332,097,997",North America,13,777,1
2,India,"10,655,435","+14,891","153,376",+155,"10,316,096","+16,033","185,963","8,944","7,679",111,"190,985,119","137,633","1,387,641,848",Asia,130,"9,047",7
3,Brazil,"8,816,254","+61,121","216,475","+1,176","7,628,438","+33,667","971,341","8,318","41,311","1,014","28,600,000","134,013","213,411,432",South America,24,986,7
4,Russia,"3,698,273","+20,921","68,971",+559,"3,109,315","+27,779","519,987","2,300","25,336",473,"98,900,000","677,537","145,969,890",Europe,39,"2,116",1
5,UK,"3,617,459","+33,552","97,329","+1,348","1,616,307","+15,685","1,903,823","4,076","53,130","1,429","67,231,066","987,424","68,087,328",Europe,19,700,1
6,France,"3,035,181","+23,924","72,877",+230,"216,725",+903,"2,745,579","2,896","46,441","1,115","41,549,254","635,745","65,355,200",Europe,22,897,2
7,Spain,"2,603,472",,"55,441",,N/A,N/A,N/A,"3,908","55,671","1,186","30,165,217","645,038","46,765,031",Europe,18,844,2
8,Italy,"2,455,185","+13,331","85,162",+488,"1,871,189","+16,062","498,834","2,386","40,641","1,410","30,717,824","508,477","60,411,435",Europe,25,709,2
9,Turkey,"2,424,328","+5,856","24,933",+144,"2,301,861","+5,811","97,534","1,962","28,572",294,"28,348,659","334,105","84,849,626",Asia,35,"3,403",3
10,Germany,"2,137,689","+12,428","52,536",+516,"1,795,400","+15,200","289,753","4,787","25,468",626,"37,449,922","446,176","83,935,370",Europe,39,"1,598",2
11,Colombia,"2,002,969","+15,551","50,982",+396,"1,822,309","+10,757","129,678","3,482","39,130",996,"9,575,784","187,071","51,188,022",South America,26,"1,004",5
12,Argentina,"1,862,192","+8,362","46,737",+162,"1,646,668","+9,842","168,787","3,618","40,991","1,029","5,853,255","128,843","45,429,329",South America,24,972,8
13,Mexico,"1,732,290","+21,007","147,614","+1,440","1,291,940","+13,962","292,736","5,652","13,357","1,138","4,353,072","33,564","129,694,962",North America,75,879,30
14,Poland,"1,470,879","+6,322","35,253",+346,"1,222,782","+7,050","212,844","1,477","38,888",932,"8,328,586","220,198","37,823,122",Europe,26,"1,073",5
15,South Africa,"1,404,839","+12,271","40,574",+498,"1,217,492","+16,208","146,773",546,"23,520",679,"7,947,007","133,051","59,728,863",Africa,43,"1,472",8
16,Iran,"1,367,032","+6,207","57,294",+69,"1,158,475","+6,799","151,263","4,106","16,159",677,"8,634,553","102,067","84,596,958",Asia,62,"1,477",10
17,Ukraine,"1,187,897","+4,928","21,778",+116,"942,107","+13,138","224,012",177,"27,255",500,"6,057,828","138,991","43,584,462",Europe,37,"2,001",7
18,Peru,"1,088,096",,"39,427",,"1,002,516",,"46,153","1,758","32,745","1,186","6,028,030","181,405","33,229,711",South America,31,843,6
19,Indonesia,"977,474","+12,191","27,664",+211,"791,059","+9,912","158,751",,"3,553",101,"8,706,505","31,643","275,150,984",Asia,281,"9,946",32
20,Netherlands,"944,042","+5,414","13,510",+88,N/A,N/A,N/A,664,"55,026",787,"6,970,400","406,288","17,156,315",Europe,18,"1,270",2
