#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"34,213,560","+58,825","780,660","+1,939","24,208,655","+102,851","9,224,245","19,331",,,,,,North America,,,
,Asia,"25,711,220","+81,862","405,844",+821,"24,108,243","+72,997","1,197,133","22,367",,,,,,Asia,,,
,South America,"18,772,636","+87,835","485,448","+2,256","16,895,633","+75,733","1,391,555","19,014",,,,,,South America,,,
,Europe,"35,372,880","+139,286","841,122","+3,254","24,993,021","+121,585","9,538,737","26,508",,,,,,Europe,,,
,Africa,"4,011,296","+8,288","106,570",+290,"3,578,168","+12,599","326,558","2,579",,,,,,Africa,,,
,Oceania,"51,819",+38,"1,094",,"34,340",+12,"16,385",3,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"118,134,132","+376,134","2,620,753","+8,560","93,818,766","+385,777","21,694,613","89,802","15,156",336.2,,,,All,,,
1,USA,"29,796,956","+51,133","540,400","+1,527","20,542,230","+92,314","8,714,326","12,802","89,661","1,626","371,745,500","1,118,600","332,330,903",North America,11,615,1
2,India,"11,261,470","+16,846","158,079",+113,"10,917,624","+20,138","185,767","8,944","8,106",114,"222,716,796","160,312","1,389,271,622",Asia,123,"8,788",6
3,Brazil,"11,125,017","+69,537","268,568","+1,954","9,843,218","+60,898","1,013,231","8,318","52,085","1,257","28,600,000","133,900","213,592,800",South America,19,795,7
4,Russia,"4,342,474","+9,445","89,809",+336,"3,932,177","+9,931","320,488","2,300","29,748",615,"113,700,000","778,888","145,977,387",Europe,34,"1,625",1
5,UK,"4,228,998","+5,766","124,797",+231,"3,315,934","+37,305","788,267","1,356","62,072","1,832","98,133,566","1,440,385","68,130,111",Europe,16,546,1
6,France,"3,932,862","+23,302","89,301",+316,"267,539","+1,443","3,576,022","3,918","60,161","1,366","55,599,261","850,499","65,372,513",Europe,17,732,1
7,Spain,"3,164,983","+4,013","71,727",+291,"2,823,433","+12,504","269,823","2,358","67,675","1,534","40,292,390","861,552","46,767,201",Europe,15,652,1
8,Italy,"3,101,093","+19,749","100,479",+376,"2,521,731","+12,999","478,883","2,756","51,342","1,664","42,872,865","709,806","60,400,789",Europe,19,601,1
9,Turkey,"2,807,387","+13,755","29,160",+66,"2,640,669","+8,639","137,558","1,289","33,044",343,"34,403,108","404,939","84,958,667",Asia,30,"2,914",2
10,Germany,"2,520,609","+6,841","72,981",+283,"2,319,600","+8,700","128,028","2,848","30,019",869,"45,114,160","537,281","83,967,493",Europe,33,"1,151",2
11,Colombia,"2,282,372","+3,511","60,676",+78,"2,183,635","+2,858","38,061","1,982","44,531","1,184","11,784,331","229,924","51,253,184",South America,22,845,4
12,Argentina,"2,162,001","+7,307","53,252",+131,"1,956,591","+5,051","152,158","3,525","47,538","1,171","7,791,570","171,322","45,479,138",South America,21,854,6
13,Mexico,"2,130,477","+1,877","190,923",+319,"1,675,996","+5,565","263,558","4,798","16,406","1,470","5,626,739","43,330","129,857,710",North America,61,680,23
14,Poland,"1,811,036","+9,954","45,599",+282,"1,503,353","+9,270","262,084","1,837","47,888","1,206","10,328,276","273,104","37,818,158",Europe,21,829,4
