#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"33,037,217","+60,883","740,149","+1,651","22,554,987","+128,819","9,742,081","23,227",,,,,,North America,,,
,Asia,"24,564,712","+68,211","392,368",+727,"23,124,381","+65,890","1,047,963","21,995",,,,,,Asia,,,
,South America,"17,476,437","+43,982","455,239","+1,160","15,832,812","+59,545","1,188,386","19,632",,,,,,South America,,,
,Europe,"33,247,360","+90,374","793,813","+2,316","22,788,522","+156,532","9,665,025","25,948",,,,,,Europe,,,
,Africa,"3,864,057","+9,381","101,816",+339,"3,406,267","+10,540","355,974","2,478",,,,,,Africa,,,
,Oceania,"50,844",+46,"1,085",+1,"34,248",+11,"15,511",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"112,241,348","+272,877","2,484,485","+6,194","87,741,923","+421,337","22,014,940","93,285","14,400",318.7,,,,All,,,
1,USA,"28,819,327","+52,277","512,462","+1,245","19,091,349","+118,216","9,215,516","16,608","86,739","1,542","349,369,495","1,051,521","332,251,503",North America,12,648,1
2,India,"11,015,863","+10,792","156,498",+80,"10,710,483","+13,469","148,882","8,944","7,932",113,"211,551,746","152,336","1,388,716,017",Asia,126,"8,874",7
3,Brazil,"10,197,531","+29,357","247,276",+716,"9,139,215","+43,732","811,040","8,318","47,757","1,158","28,600,000","133,938","213,530,970",South America,21,864,7
4,Russia,"4,177,330","+12,604","83,630",+337,"3,726,388","+12,943","367,312","2,300","28,617",573,"109,400,000","749,444","145,974,831",Europe,35,"1,745",1
5,UK,"4,126,150","+10,641","120,757",+178,"2,548,621","+54,403","1,456,772","2,469","60,576","1,773","86,272,167","1,266,557","68,115,526",Europe,17,564,1
6,France,"3,609,827","+4,646","84,613",+333,"250,532","+3,405","3,274,682","3,407","55,224","1,294","51,162,866","782,706","65,366,611",Europe,18,773,1
