#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"33,957,655","+73,921","773,211","+2,525","23,790,731","+89,162","9,393,713","20,420",,,,,,North America,,,
,Asia,"25,392,294","+79,744","402,716",+740,"23,828,132","+62,688","1,161,446","22,061",,,,,,Asia,,,
,South America,"18,422,590","+94,264","477,735","+2,167","16,614,454","+48,172","1,330,401","18,830",,,,,,South America,,,
,Europe,"34,838,743","+168,773","830,682","+3,534","24,438,763","+145,864","9,569,298","25,924",,,,,,Europe,,,
,Africa,"3,974,443","+8,050","105,397",+232,"3,535,276","+7,926","333,770","2,509",,,,,,Africa,,,
,Oceania,"51,518",+77,"1,093",,"34,313",+3,"16,112",2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"116,637,964","+424,829","2,590,849","+9,198","92,242,375","+353,815","21,804,740","89,746","14,964",332.4,,,,All,,,
1,USA,"29,586,858","+60,435","535,368","+1,595","20,171,122","+77,218","8,880,368","13,905","89,034","1,611","366,606,529","1,103,207","332,309,730",North America,11,621,1
2,India,"11,190,651","+17,079","157,689",+105,"10,851,094","+13,073","181,868","8,944","8,056",114,"219,940,742","158,331","1,389,123,461",Asia,124,"8,809",6
3,Brazil,"10,871,843","+75,337","262,948","+1,760","9,671,410","+34,390","937,485","8,318","50,904","1,231","28,600,000","133,910","213,576,312",South America,20,812,7
4,Russia,"4,301,159","+11,024","88,285",+462,"3,885,321","+15,464","327,553","2,300","29,465",605,"112,500,000","770,671","145,976,706",Europe,34,"1,653",1
5,UK,"4,207,304","+5,947","124,261",+236,"3,144,567","+48,003","938,476","1,590","61,757","1,824","94,197,029","1,382,684","68,126,222",Europe,16,548,1
6,France,"3,859,102","+23,507","88,274",+305,"263,919","+1,229","3,506,909","3,680","59,034","1,350","54,303,446","830,697","65,370,939",Europe,17,741,1
7,Spain,"3,149,012","+6,654","71,138",+637,"2,744,664","+22,360","333,210","2,571","67,334","1,521","39,313,189","840,618","46,767,004",Europe,15,657,1
8,Italy,"3,023,129","+24,036","99,271",+297,"2,467,388","+13,682","456,470","2,525","50,050","1,644","41,716,485","690,650","60,401,757",Europe,20,608,1
9,Turkey,"2,757,460","+11,302","28,901",+62,"2,608,848","+7,711","119,711","1,232","32,460",340,"33,854,960","398,534","84,948,754",Asia,31,"2,939",3
10,Germany,"2,493,880","+9,574","72,297",+290,"2,292,100","+8,700","129,483","2,848","29,702",861,"45,114,160","537,300","83,964,573",Europe,34,"1,161",2
11,Colombia,"2,269,582","+3,371","60,300",+111,"2,168,149","+3,711","41,133","1,982","44,287","1,177","11,655,186","227,430","51,247,260",South America,23,850,4
12,Argentina,"2,141,854","+7,891","52,784",+140,"1,934,845","+6,468","154,225","3,485","47,100","1,161","7,660,029","168,446","45,474,610",South America,21,862,6
13,Mexico,"2,112,508","+7,521","188,866",+822,"1,655,549","+5,319","268,093","4,798","16,270","1,455","5,555,699","42,788","129,842,915",North America,61,687,23
14,Poland,"1,766,490","+15,829","44,912",+263,"1,459,564","+10,945","262,014","1,675","46,710","1,188","10,130,094","267,860","37,818,609",Europe,21,842,4
15,Iran,"1,673,470","+8,367","60,512",+81,"1,428,008","+7,050","184,950","3,767","19,754",714,"11,151,509","131,636","84,714,448",Asia,51,"1,400",8
16,South Africa,"1,518,979","+1,313","50,566",+104,"1,437,050","+1,040","31,363",546,"25,396",845,"9,207,347","153,942","59,810,579",Africa,39,"1,183",6
17,Ukraine,"1,384,917","+10,155","26,763",+172,"1,191,022","+4,149","167,132",177,"31,796",614,"7,062,386","162,145","43,555,898",Europe,31,"1,627",6
18,Indonesia,"1,368,069","+6,971","37,026",+129,"1,182,687","+6,331","148,356",,"4,966",134,"11,004,843","39,950","275,466,894",Asia,201,"7,440",25
19,Peru,"1,349,847",,"47,306",,"1,250,047",,"52,494","2,176","40,560","1,421","7,757,176","233,089","33,279,921",South America,25,704,4
20,Czechia,"1,299,002","+14,554","21,325",+90,"1,115,172",+384,"162,505","1,735","121,149","1,989","8,510,157","793,681","10,722,385",Europe,8,503,1
21,Netherlands,"1,110,213","+4,669","15,762",+32,N/A,N/A,N/A,549,"64,696",919,"6,970,400","406,190","17,160,446",Europe,15,"1,089",2
22,Canada,"880,715","+2,324","22,186",+35,"828,577","+2,240","29,952",572,"23,198",584,"24,763,481","652,277","37,964,686",North America,43,"1,711",2
23,Chile,"845,450","+5,331","20,928",+90,"796,791","+2,972","27,731","1,755","43,973","1,088","9,598,763","499,245","19,226,558",South America,23,919,2
24,Romania,"820,931","+4,342","20,785",+101,"752,234","+2,561","47,912","1,067","42,867","1,085","6,476,050","338,161","19,150,793",Europe,23,921,3
25,Portugal,"808,405",+949,"16,486",+28,"728,659","+1,606","63,260",383,"79,438","1,620","8,345,773","820,094","10,176,609",Europe,13,617,1
26,Israel,"796,465","+3,058","5,834",+12,"750,661","+4,433","39,970",690,"86,595",634,"12,374,804","1,345,440","9,197,590",Asia,12,"1,577",1
27,Belgium,"780,251","+2,643","22,196",+27,"53,027",+164,"705,028",434,"67,126","1,910","9,637,230","829,108","11,623,613",Europe,15,524,1
28,Iraq,"719,121","+5,127","13,537",+30,"653,149","+3,134","52,435",442,"17,615",332,"7,053,730","172,779","40,825,159",Asia,57,"3,016",6
29,Sweden,"684,961",,"13,003",+34,N/A,N/A,N/A,231,"67,539","1,282","6,139,911","605,415","10,141,664",Europe,15,780,2
30,Philippines,"587,704","+3,045","12,423",+19,"535,207",+178,"40,074",785,"5,316",112,"8,954,856","80,996","110,559,647",Asia,188,"8,900",12
31,Pakistan,"587,014","+1,579","13,128",+52,"556,769","+1,527","17,117","1,551","2,623",59,"9,135,393","40,827","223,760,893",Asia,381,"17,045",24
32,Switzerland,"562,290","+1,222","10,041",+19,"518,582","+1,784","33,667",163,"64,652","1,155","5,198,760","597,750","8,697,214",Europe,15,866,2
33,Bangladesh,"549,184",+635,"8,441",+6,"501,144",+676,"39,599",,"3,312",51,"4,119,031","24,845","165,792,097",Asia,302,"19,641",40
