#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"120,029,403","+20,425","1,569,413",+87,"115,157,505","+25,705","3,302,485","8,956",,,,,,North America,,,,,,
,Asia,"201,784,299","+126,503","1,502,898",+396,"191,638,169","+105,330","8,643,232","9,617",,,,,,Asia,,,,,,
,Europe,"240,438,993","+27,356","1,968,704",+288,"234,355,930","+135,115","4,114,359","7,760",,,,,,Europe,,,,,,
,South America,"65,777,977","+54,404","1,337,713",+133,"63,492,014","+92,710","948,250","10,215",,,,,,South America,,,,,,
,Oceania,"13,282,266","+8,597","22,651",+5,"12,823,839","+4,927","435,776",144,,,,,,Australia/Oceania,,,,,,
,Africa,"12,723,287",+802,"258,244",+5,"12,025,396","+1,552","439,647",844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"654,036,946","+238,087","6,659,638",+914,"629,493,559","+365,339","17,883,749","37,536","83,907",854.4,,,,All,,,,,,
1,USA,"101,366,404","+17,703","1,109,976",+83,"98,592,102","+22,785","1,664,326","3,773","302,762","3,315","1,145,346,364","3,420,933","334,805,269",North America,3,302,0,53,0.2,"4,971"
2,India,"44,676,246",+172,"530,658",,"44,140,417",,"5,171",698,"31,761",377,"908,416,385","645,810","1,406,631,776",Asia,31,"2,651",2,0.1,,4
3,France,"38,515,721","+10,878","159,870",+167,"37,283,243","+64,680","1,072,608",869,"587,268","2,438","271,490,188","4,139,547","65,584,518",Europe,2,410,0,166,3,"16,355"
4,Germany,"36,758,926",,"158,966",,"36,097,800","+37,700","502,160","1,406","438,214","1,895","122,332,384","1,458,359","83,883,596",Europe,2,528,1,,,"5,986"
5,Brazil,"35,659,520","+43,930","691,021",+75,"34,436,602","+81,713","531,897","8,318","165,586","3,209","63,776,166","296,146","215,353,593",South America,6,312,3,204,0.3,"2,470"
6,S. Korea,"27,754,149","+25,667","31,099",+30,"26,753,073","+59,049","969,977",478,"540,701",606,"15,804,065","307,892","51,329,899",Asia,2,"1,651",3,500,0.6,"18,897"
7,Japan,"26,132,159","+62,336","51,829",+127,"20,848,373","+9,594","5,231,957",409,"208,084",413,"83,692,489","666,422","125,584,838",Asia,5,"2,423",2,496,1,"41,661"
