#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"13,238,558","+167,270","375,611","+1,962","8,402,148","+76,841","4,460,799","24,329",,,,,,North America,,,
,Asia,"14,999,316","+94,640","264,788","+1,507","13,371,719","+75,887","1,362,809","24,450",,,,,,Asia,,,
,South America,"10,324,470","+52,125","309,394","+1,302","9,310,642","+46,309","704,434","17,410",,,,,,South America,,,
,Europe,"13,725,277","+240,667","319,374","+3,720","5,075,936","+98,196","8,329,967","29,256",,,,,,Europe,,,
,Africa,"1,975,039","+13,940","47,141",+235,"1,660,128","+9,391","267,770","2,609",,,,,,Africa,,,
,Oceania,"42,099",+11,994,,"32,891",+9,"8,214",26,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,"54,305,480","+568,653","1,317,317","+8,726","37,854,123","+306,633","15,134,040","98,084","6,967",169.0,,,,All,,,
1,USA,"11,222,327","+153,594","251,239","+1,243","6,890,066","+67,589","4,081,022","20,411","33,831",757,"166,729,213","502,617","331,722,170",North America,30,"1,320",2
2,India,"8,814,902","+41,659","129,674",+449,"8,203,737","+42,270","481,491","8,944","6,364",94,"124,031,230","89,552","1,385,011,987",Asia,157,"10,681",11
3,Brazil,"5,848,959","+29,463","165,673",+727,"5,291,511","+23,944","391,775","8,318","27,445",777,"21,900,000","102,760","213,118,770",South America,36,"1,286",10
4,France,"1,954,599","+32,095","44,246",+354,"139,140","+1,985","1,771,213","4,871","29,920",677,"18,792,403","287,666","65,327,262",Europe,33,"1,476",3
5,Russia,"1,903,253","+22,702","32,834",+391,"1,425,529","+18,626","444,890","2,300","13,040",225,"67,949,154","465,540","145,957,792",Europe,77,"4,445",2
6,Spain,"1,492,608",,"40,769",,N/A,N/A,N/A,"3,125","31,920",872,"19,394,289","414,749","46,761,530",Europe,31,"1,147",2
7,UK,"1,344,356","+26,860","51,766",+462,N/A,N/A,N/A,"1,355","19,765",761,"37,918,526","557,475","68,018,291",Europe,51,"1,314",2
8,Argentina,"1,304,846","+8,468","35,307",+262,"1,119,366","+8,889","150,173","4,346","28,773",779,"3,434,801","75,742","45,348,955",South America,35,"1,284",13
9,Colombia,"1,191,004","+8,307","33,829",+160,"1,097,576","+8,236","59,599","2,376","23,315",662,"5,708,597","111,752","51,082,875",South America,43,"1,510",9
10,Italy,"1,144,552","+37,255","44,683",+544,"411,434","+12,196","688,435","3,306","18,941",739,"18,683,111","309,177","60,428,614",Europe,53,"1,352",3
11,Mexico,"997,393","+5,558","97,624",+568,"741,340","+5,143","158,429","2,941","7,706",754,"2,589,508","20,007","129,432,344",North America,130,"1,326",50
12,Peru,"934,899","+2,249","35,177",+71,"861,017","+2,629","38,705",991,"28,210","1,061","4,784,978","144,384","33,140,589",South America,35,942,7
13,Germany,"788,899","+16,077","12,619",+116,"493,200","+11,500","283,080","3,299","9,405",150,"25,010,416","298,156","83,883,536",Europe,106,"6,647",3
14,Iran,"749,525","+11,203","41,034",+452,"552,747","+6,105","155,744","5,642","8,882",486,"5,464,191","64,750","84,388,412",Asia,113,"2,057",15
15,South Africa,"749,182","+2,237","20,206",+53,"693,261","+1,084","35,715",546,"12,574",339,"5,110,384","85,768","59,583,815",Africa,80,"2,949",12
16,Poland,"691,118","+25,571","10,045",+548,"282,215","+14,635","398,858","2,126","18,268",266,"5,563,521","147,062","37,831,132",Europe,55,"3,766",7
17,Chile,"529,676","+1,646","14,777",+39,"505,243","+1,703","9,656",731,"27,621",771,"4,781,863","249,356","19,176,849",South America,36,"1,298",4
18,Ukraine,"525,176","+12,524","9,508",+191,"238,811","+4,962","276,857",177,"12,036",218,"3,876,966","88,850","43,635,163",Europe,83,"4,589",11
19,Belgium,"525,012","+4,619","14,106",+215,"32,033",+661,"478,873","1,457","45,227","1,215","5,419,308","466,846","11,608,351",Europe,22,823,2
20,Iraq,"516,915","+2,419","11,623",+43,"444,226","+2,370","61,066",385,"12,747",287,"3,111,672","76,735","40,550,760",Asia,78,"3,489",13
21,Indonesia,"463,007","+5,272","15,148",+111,"388,094","+3,000","59,765",,"1,686",55,"5,022,627","18,291","274,590,243",Asia,593,"18,127",55
22,Czechia,"456,117","+2,087","6,005",+79,"316,523",+171,"133,589","1,110","42,563",560,"2,759,814","257,532","10,716,377",Europe,23,"1,785",4
23,Netherlands,"442,458","+5,914","8,443",+85,N/A,N/A,N/A,615,"25,801",492,"3,711,716","216,439","17,148,981",Europe,39,"2,031",5
24,Bangladesh,"430,496","+1,531","6,173",+14,"347,849","+1,462","76,474",,"2,604",37,"2,527,134","15,289","165,294,872",Asia,384,"26,777",65
25,Turkey,"411,055","+3,116","11,418",+92,"351,102","+2,298","48,535","3,423","4,855",135,"16,013,974","189,126","84,673,673",Asia,206,"7,416",5
26,Philippines,"406,337","+1,650","7,791",+39,"363,068",+194,"35,478","1,455","3,690",71,"5,236,110","47,550","110,117,271",Asia,271,"14,134",21
27,Pakistan,"354,461","+2,165","7,109",+17,"322,414",+851,"24,938","1,316","1,593",32,"4,881,640","21,944","222,457,943",Asia,628,"31,292",46
28,Romania,"353,185","+9,460","8,813",+129,"239,051","+7,243","105,321","1,172","18,405",459,"3,667,896","191,141","19,189,500",Europe,54,"2,177",5
29,Saudi Arabia,"352,950",+349,"5,641",+16,"339,947",+379,"7,362",807,"10,081",161,"8,840,023","252,481","35,012,672",Asia,99,"6,207",4
30,Israel,"323,339",+644,"2,721",+5,"312,625",+494,"7,993",295,"35,155",296,"5,009,332","544,635","9,197,590",Asia,28,"3,380",2
31,Canada,"291,931","+4,613","10,891",+63,"232,915","+2,269","48,125",294,"7,710",288,"10,228,547","270,136","37,864,435",North America,130,"3,477",4
32,Morocco,"288,211","+5,875","4,697",+66,"234,904","+5,744","48,610","1,053","7,774",127,"3,623,519","97,744","37,071,665",Africa,129,"7,893",10
33,Switzerland,"257,135",,"3,351",+32,"141,000",,"112,784",488,"29,631",386,"2,351,453","270,966","8,678,047",Europe,34,"2,590",4
34,Portugal,"211,266","+6,602","3,305",+55,"122,517","+5,135","85,444",413,"20,742",324,"3,853,501","378,329","10,185,586",Europe,48,"3,082",3
35,Nepal,"208,299","+1,946","1,215",+13,"170,632","+2,503","36,452",,"7,102",41,"1,602,603","54,643","29,328,421",Asia,141,"24,139",18
36,Austria,"198,291","+7,063","1,746",+85,"119,415","+6,687","77,130",584,"21,970",193,"2,607,733","288,931","9,025,451",Europe,46,"5,169",3
37,Ecuador,"179,627",+953,"12,997",+20,"154,956",,"11,674",324,"10,125",733,"593,959","33,479","17,741,333",South America,99,"1,365",30
38,Sweden,"177,355",,"6,164",,N/A,N/A,N/A,137,"17,521",609,"2,659,793","262,758","10,122,600",Europe,57,"1,642",4
39,UAE,"149,135","+1,174",528,,"142,561",+678,"6,046",,"15,012",53,"14,852,491","1,495,057","9,934,395",Asia,67,"18,815",1
40,Panama,"144,477",,"2,856",,"123,229",,"18,392",149,"33,292",658,"750,055","172,837","4,339,667",North America,30,"1,519",6
41,Bolivia,"143,069",+180,"8,835",+10,"116,505",+368,"17,729",71,"12,195",753,"344,354","29,353","11,731,537",South America,82,"1,328",34
42,Jordan,"141,305","+4,750","1,704",+86,"9,879",+150,"129,722",455,"13,799",166,"2,174,443","212,337","10,240,515",Asia,72,"6,010",5
43,Hungary,"136,723","+4,836","2,990",+107,"31,126","+1,324","102,607",531,"14,166",310,"1,326,027","137,395","9,651,178",Europe,71,"3,228",7
44,Kuwait,"136,341",+691,835,+2,"126,902",+558,"8,604",111,"31,753",194,"1,006,712","234,460","4,293,750",Asia,31,"5,142",4
45,Qatar,"135,570",+203,234,,"132,577",+221,"2,759",36,"48,283",83,"1,044,873","372,132","2,807,805",Asia,21,"11,999",3
46,Dominican Republic,"133,225",+671,"2,282",+2,"109,590",+322,"21,353",191,"12,236",210,"644,538","59,197","10,888,051",North America,82,"4,771",17
47,Costa Rica,"123,223","+1,100","1,546",+9,"75,341",+473,"46,336",203,"24,108",302,"341,594","66,831","5,111,300",North America,41,"3,306",15
48,Kazakhstan,"119,833",+704,"1,899",,"109,275",+317,"8,659",221,"6,354",101,"3,645,655","193,307","18,859,403",Asia,157,"9,931",5
49,Oman,"119,442",,"1,326",,"110,050",,"8,066",135,"23,176",257,"571,472","110,886","5,153,689",Asia,43,"3,887",9
50,Armenia,"115,855","+1,472","1,738",+41,"74,105","+1,989","40,012",,"39,070",586,"460,606","155,332","2,965,305",Asia,26,"1,706",6
51,Japan,"114,983","+1,685","1,880",+13,"101,989",+971,"11,114",234,910,15,"3,016,345","23,876","126,331,591",Asia,"1,099","67,198",42
52,Guatemala,"114,719",+596,"3,920",+40,"104,134",+449,"6,665",5,"6,360",217,"481,015","26,669","18,036,669",North America,157,"4,601",37
53,Belarus,"112,870","+1,248","1,039",+6,"94,337",+767,"17,494",,"11,946",110,"2,847,856","301,419","9,448,163",Europe,84,"9,094",3
54,Egypt,"110,547",+228,"6,442",+13,"100,946",+99,"3,159",46,"1,073",63,"1,000,000","9,705","103,039,395",Africa,932,"15,995",103
55,Lebanon,"104,267","+1,660",806,+10,"58,538",+845,"44,923",310,"15,302",118,"1,386,191","203,433","6,813,992",Asia,65,"8,454",5
56,Ethiopia,"102,321",+564,"1,565",+7,"63,675",+104,"37,081",321,882,13,"1,557,006","13,423","115,996,331",Africa,"1,134","74,119",74
57,Honduras,"102,079",+611,"2,820",+16,"44,236",+168,"55,023",21,"10,246",283,"246,269","24,720","9,962,346",North America,98,"3,533",40
58,Bulgaria,"97,435","+2,498","2,091",+36,"28,805",+536,"66,539",295,"14,062",302,"853,900","123,239","6,928,787",Europe,71,"3,314",8
59,Venezuela,"96,441",,844,,"91,452",,"4,145",117,"3,395",30,"2,241,906","78,924","28,405,800",South America,295,"33,656",13
60,Moldova,"88,772","+1,411","2,006",+19,"69,526","+1,134","17,240",234,"22,025",498,"414,172","102,761","4,030,458",Europe,45,"2,009",10
61,Slovakia,"85,567","+1,771",510,+19,"29,024","+2,585","56,033",225,"15,670",93,"960,049","175,813","5,460,628",Europe,64,"10,707",6
62,Bahrain,"84,523",+174,333,+1,"82,300",+262,"1,890",22,"49,063",193,"1,894,421","1,099,644","1,722,759",Asia,20,"5,173",1
63,Croatia,"81,844","+2,866","1,006",+38,"63,748","+2,484","17,090",184,"19,983",246,"611,357","149,266","4,095,765",Europe,50,"4,071",7
64,Serbia,"81,086","+3,822",989,+17,"31,536",,"48,561",163,"9,294",113,"1,496,295","171,511","8,724,190",Europe,108,"8,821",6
65,Tunisia,"79,339","+1,671","2,279",+70,"53,758",+846,"23,302",285,"6,687",192,"405,533","34,181","11,864,230",Africa,150,"5,206",29
66,Georgia,"76,658","+3,504",669,+33,"58,674","+3,163","17,315",,"19,230",168,"1,012,265","253,936","3,986,305",Asia,52,"5,959",4
67,Azerbaijan,"73,429","+1,849",946,+19,"54,049","+1,048","18,434",,"7,218",93,"1,502,707","147,716","10,172,938",Asia,139,"10,754",7
68,Libya,"72,628",,995,,"43,259",,"28,374",,"10,517",144,"365,331","52,903","6,905,631",Africa,95,"6,940",19
69,Greece,"72,510","+2,835","1,035",+38,"9,989",,"61,486",366,"6,969",99,"2,078,062","199,737","10,403,969",Europe,143,"10,052",5
70,Paraguay,"71,065",+673,"1,569",+13,"50,965",+451,"18,531",112,"9,919",219,"401,017","55,971","7,164,785",South America,101,"4,566",18
71,Bosnia and Herzegovina,"70,900","+1,275","1,857",+49,"35,361",+870,"33,682",,"21,661",567,"370,168","113,092","3,273,159",Europe,46,"1,763",9
72,Uzbekistan,"69,987",+233,594,,"67,241",+355,"2,152",250,"2,080",18,"1,377,915","40,952","33,647,284",Asia,481,"56,645",24
73,Kenya,"69,273","+1,080","1,228",,"44,872",,"23,173",54,"1,278",23,"783,304","14,451","54,202,281",Africa,782,"44,139",69
74,Myanmar,"68,011","+1,277","1,552",+18,"51,362","+1,026","15,097",,"1,247",28,"884,005","16,207","54,544,890",Asia,802,"35,145",62
75,Ireland,"67,526",+427,"1,978",+6,"23,364",,"42,184",32,"13,619",399,"1,781,179","359,245","4,958,113",Europe,73,"2,507",3
76,Algeria,"66,819",+844,"2,139",+15,"44,199",+420,"20,481",52,"1,514",48,,,"44,140,544",Africa,661,"20,636",
77,Kyrgyzstan,"65,953",+499,"1,196",+1,"56,847",+540,"7,910",129,"10,048",182,"455,894","69,458","6,563,621",Asia,100,"5,488",14
78,Nigeria,"64,996",+112,"1,163",,"61,029",+93,"2,804",10,312,6,"705,809","3,393","207,992,472",Africa,"3,200","178,841",295
79,Palestine,"62,167",+653,558,+10,"53,791",+424,"7,818",,"12,084",108,"580,281","112,796","5,144,502",Asia,83,"9,220",9
80,Denmark,"61,078","+1,078",757,+1,"46,774","+1,069","13,547",41,"10,531",131,"6,243,359","1,076,482","5,799,782",Europe,95,"7,662",1
81,Singapore,"58,116",+2,28,,"58,019",+11,69,,"9,905",5,"4,066,897","693,139","5,867,361",Asia,101,"209,549",1
82,Slovenia,"54,122","+1,737",765,+41,"33,548","+1,756","19,809",201,"26,032",368,"437,292","210,333","2,079,045",Europe,38,"2,718",5
83,Ghana,"50,018",,320,,"48,179",,"1,519",15,"1,598",10,"559,193","17,860","31,309,282",Africa,626,"97,842",56
84,Malaysia,"46,209","+1,114",306,+2,"33,772",+803,"12,131",103,"1,421",9,"2,385,504","73,358","32,518,538",Asia,704,"106,270",14
85,North Macedonia,"46,062","+1,164","1,281",+18,"26,981",+692,"17,800",138,"22,110",615,"289,534","138,976","2,083,342",Europe,45,"1,626",7
86,Afghanistan,"43,035",+66,"1,605",+10,"35,067",+31,"6,363",93,"1,097",41,"128,643","3,278","39,247,168",Asia,912,"24,453",305
87,El Salvador,"36,358",+163,"1,039",+6,"32,721",+234,"2,598",48,"5,595",160,"509,827","78,455","6,498,348",North America,179,"6,254",13
88,Lithuania,"33,387","+1,531",266,+13,"7,697",+450,"25,424",87,"12,329",98,"1,176,612","434,507","2,707,925",Europe,81,"10,180",2
89,Norway,"28,434",+518,294,,"11,863",,"16,277",22,"5,230",54,"1,959,753","360,453","5,436,922",Europe,191,"18,493",3
90,S. Korea,"28,338",+205,492,+4,"25,636",+99,"2,210",54,553,10,"2,777,289","54,153","51,285,628",Asia,"1,810","104,239",18
91,Australia,"27,711",+8,907,,"25,478",+8,"1,326",,"1,082",35,"9,347,701","365,018","25,608,866",Australia/Oceania,924,"28,235",3
92,Albania,"27,233",+532,612,+7,"12,767",+100,"13,854",17,"9,467",213,"148,750","51,710","2,876,624",Europe,106,"4,700",19
