#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"37,498,474","+62,502","847,538",+648,"29,183,102","+87,876","7,467,834","17,175",,,,,,North America,,,
,Asia,"34,204,164","+399,822","470,852","+3,290","29,740,843","+280,566","3,992,469","29,611",,,,,,Asia,,,
,South America,"23,485,025","+78,741","625,873","+2,452","21,109,077","+119,533","1,750,075","24,954",,,,,,South America,,,
,Europe,"42,950,638","+96,205","978,486","+2,738","37,324,269","+174,002","4,647,883","32,666",,,,,,Europe,,,
,Africa,"4,476,802","+8,123","118,412",+210,"3,994,499","+8,649","363,891","3,776",,,,,,Africa,,,
,Oceania,"61,226",+20,"1,173",,"34,786",+3,"25,267",4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"142,677,050","+645,413","3,042,349","+9,338","121,387,282","+670,629","18,247,419","108,186","18,304",390.3,,,,All,,,
1,USA,"32,468,513","+47,256","581,523",+443,"25,038,445","+72,529","6,848,545","9,797","97,636","1,749","430,611,330","1,294,885","332,547,930",North America,10,572,1
2,India,"15,314,714","+256,947","180,550","+1,757","13,103,220","+154,372","2,030,944","8,944","11,012",130,"267,894,549","192,620","1,390,790,274",Asia,91,"7,703",5
3,Brazil,"13,977,713","+34,642","375,049","+1,607","12,460,712","+69,113","1,141,952","8,318","65,389","1,755","28,600,000","133,794","213,761,802",South America,15,570,7
4,France,"5,296,222","+6,696","101,180",+447,"4,151,289","+35,205","1,043,753","5,970","80,996","1,547","72,613,536","1,110,492","65,388,646",Europe,12,646,1
5,Russia,"4,710,690","+8,589","105,928",+346,"4,333,598","+6,818","271,164","2,300","32,268",726,"126,000,000","863,106","145,984,373",Europe,31,"1,378",1
6,UK,"4,390,783","+2,963","127,274",+4,"4,156,135","+5,567","107,374",332,"64,409","1,867","140,944,028","2,067,538","68,169,978",Europe,16,536,0
7,Turkey,"4,323,596","+55,149","36,267",+341,"3,736,537","+48,947","550,792","3,319","50,830",426,"44,087,628","518,310","85,060,273",Asia,20,"2,345",2
8,Italy,"3,878,994","+8,864","117,243",+316,"3,268,262","+19,669","493,489","3,244","64,231","1,941","55,241,172","914,727","60,390,869",Europe,16,515,1
9,Spain,"3,428,354","+6,898","77,102",+40,"3,144,353","+5,040","206,899","2,276","73,304","1,649","44,374,223","948,791","46,769,223",Europe,14,607,1
10,Germany,"3,164,447","+13,417","80,774",+183,"2,787,200","+12,000","296,473","4,932","37,673",962,"52,737,238","627,844","83,997,426",Europe,27,"1,040",2
11,Argentina,"2,714,475","+20,461","59,476",+248,"2,386,383","+22,212","268,616","4,304","59,625","1,306","10,221,233","224,516","45,525,551",South America,17,765,4
12,Poland,"2,695,327","+7,283","62,133",+101,"2,334,978","+23,833","298,216","3,346","71,279","1,643","13,503,602","357,110","37,813,532",Europe,14,609,3
13,Colombia,"2,667,136","+14,189","68,748",+420,"2,488,246","+16,748","110,142","4,299","51,977","1,340","13,907,796","271,034","51,313,902",South America,19,746,4
14,Mexico,"2,305,602","+1,506","212,339",+111,"1,829,480","+2,834","263,783","4,798","17,734","1,633","6,407,248","49,283","130,009,363",North America,56,612,20
15,Iran,"2,261,435","+24,346","67,130",+398,"1,797,319","+11,961","396,986","4,843","26,653",791,"14,500,500","170,902","84,846,625",Asia,38,"1,264",6
16,Ukraine,"1,953,016","+6,506","40,000",+214,"1,487,677","+5,598","425,339",177,"44,872",919,"8,958,482","205,830","43,523,764",Europe,22,"1,088",5
17,Peru,"1,704,757",,"57,230",,"1,627,969",,"19,558","2,636","51,138","1,717","10,435,441","313,034","33,336,408",South America,20,582,3
18,Indonesia,"1,609,300","+4,952","43,567",+143,"1,461,414","+6,349","104,319",,"5,835",158,"13,891,160","50,363","275,822,293",Asia,171,"6,331",20
19,Czechia,"1,602,711",+823,"28,532",+30,"1,508,982",+39,"65,197",879,"149,439","2,660","15,718,197","1,465,591","10,724,820",Europe,7,376,1
20,South Africa,"1,567,513",+744,"53,757",+21,"1,490,876",+733,"22,880",546,"26,168",897,"10,355,196","172,867","59,902,511",Africa,38,"1,114",6
21,Netherlands,"1,410,950","+7,117","16,938",+22,"1,177,664","+7,581","216,348",801,"82,199",987,"11,781,337","686,354","17,165,094",Europe,12,"1,013",1
22,Canada,"1,131,773","+10,275","23,667",+44,"1,019,779","+9,829","88,327","1,167","29,779",623,"29,907,670","786,934","38,005,328",North America,34,"1,606",1
23,Chile,"1,131,340","+6,622","25,277",+100,"1,060,826","+7,191","45,237","3,364","58,781","1,313","12,426,663","645,651","19,246,710",South America,17,761,2
24,Romania,"1,031,072","+1,768","26,381",+149,"944,774","+3,982","59,917","1,448","53,884","1,379","7,914,543","413,614","19,135,100",Europe,19,725,2
25,Iraq,"984,950","+7,775","15,026",+45,"864,039","+7,507","105,885",493,"24,060",367,"8,847,336","216,124","40,936,402",Asia,42,"2,724",5
26,Belgium,"949,996","+2,996","23,747",+29,"804,223","+5,103","122,026",924,"81,686","2,042","11,985,089","1,030,550","11,629,800",Europe,12,490,1
27,Philippines,"945,745","+9,628","16,048",+88,"788,322","+9,266","141,375",750,"8,540",145,"11,197,550","101,117","110,738,989",Asia,117,"6,900",10
28,Sweden,"900,138",,"13,788",,"740,174","+9,787","146,176",391,"88,689","1,359","8,151,774","803,178","10,149,393",Europe,11,736,1
29,Israel,"837,218",+171,"6,341",+6,"828,686",+198,"2,191",187,"91,026",689,"13,977,443","1,519,685","9,197,590",Asia,11,"1,450",1
30,Portugal,"831,221",+220,"16,946",+1,"789,216",+547,"25,059",112,"81,709","1,666","9,784,610","961,824","10,172,969",Europe,12,600,1
31,Pakistan,"761,437","+5,152","16,316",+73,"662,845","+3,362","82,276","4,515","3,395",73,"11,204,529","49,956","224,289,117",Asia,295,"13,747",20
32,Hungary,"753,188","+2,680","25,381",+197,"458,212","+3,183","269,595","1,052","78,125","2,633","5,144,130","533,581","9,640,767",Europe,13,380,2
33,Bangladesh,"723,221","+4,271","10,497",+112,"621,300","+6,364","91,424",,"4,357",63,"5,194,219","31,292","165,993,675",Asia,230,"15,813",32
34,Jordan,"689,482","+3,509","8,308",+62,"644,486","+6,005","36,688",729,"67,046",808,"6,502,520","632,316","10,283,654",Asia,15,"1,238",2
35,Serbia,"664,972","+2,604","6,026",+35,"594,605","+5,070","64,341",217,"76,352",692,"3,695,993","424,375","8,709,259",Europe,13,"1,445",2
36,Switzerland,"637,304","+4,905","10,521",+13,"570,159",,"56,624",232,"73,211","1,209","6,538,153","751,082","8,704,984",Europe,14,827,1
37,Austria,"595,540","+2,117","9,922",+24,"557,467","+2,249","28,151",570,"65,825","1,097","29,014,550","3,206,980","9,047,312",Europe,15,912,0
38,Japan,"534,052","+4,223","9,641",+19,"483,052","+2,259","41,359",738,"4,233",76,"10,918,947","86,543","126,167,291",Asia,236,"13,087",12
39,Lebanon,"511,398",+995,"6,959",+34,"429,598","+5,750","74,841",785,"75,194","1,023","3,834,228","563,772","6,801,027",Asia,13,977,2
40,Morocco,"505,949",+138,"8,952",+7,"492,100",+290,"4,897",249,"13,580",240,"6,167,072","165,523","37,258,087",Africa,74,"4,162",6
41,UAE,"498,957","+1,803","1,556",+2,"481,326","+1,760","16,075",,"49,969",156,"41,909,042","4,197,066","9,985,318",Asia,20,"6,417",0
42,Saudi Arabia,"405,940",+970,"6,834",+11,"389,598",+896,"9,508","1,087","11,518",194,"16,231,540","460,549","35,243,920",Asia,87,"5,157",2
43,Bulgaria,"388,815","+2,434","15,412",+217,"310,922","+4,244","62,481",780,"56,296","2,231","2,378,019","344,310","6,906,620",Europe,18,448,3
44,Malaysia,"377,132","+2,078","1,386",+8,"355,224","+1,402","20,522",228,"11,535",42,"8,665,139","265,027","32,695,285",Asia,87,"23,590",4
45,Slovakia,"376,067",+93,"11,172",+66,"255,300",,"109,595",430,"68,855","2,045","2,505,182","458,677","5,461,751",Europe,15,489,2
46,Panama,"361,044",+203,"6,189",+1,"350,835",+225,"4,020",105,"82,645","1,417","2,303,585","527,300","4,368,639",North America,12,706,2
47,Ecuador,"360,563",+17,"17,703",,"309,541",,"33,319",635,"20,193",991,"1,228,745","68,816","17,855,589",South America,50,"1,009",15
48,Belarus,"345,110",+887,"2,433",+10,"335,485",+633,"7,192",,"36,532",258,"5,676,595","600,899","9,446,843",Europe,27,"3,883",2
49,Greece,"316,879","+1,606","9,540",+78,"275,553","+7,606","31,786",847,"30,521",919,"7,489,656","721,382","10,382,376",Europe,33,"1,088",1
50,Croatia,"308,200",+410,"6,601",+39,"287,787","+2,227","13,812",199,"75,446","1,616","1,703,343","416,972","4,085,032",Europe,13,619,2
51,Azerbaijan,"301,661",+995,"4,169",+29,"265,539","+1,136","31,953",,"29,540",408,"3,114,879","305,026","10,211,851",Asia,34,"2,449",3
52,Georgia,"295,936",+578,"3,949",+10,"281,574",+659,"10,413",,"74,299",991,"3,885,539","975,517","3,983,055",Asia,13,"1,009",1
53,Kazakhstan,"289,720","+2,719","3,406",+22,"248,096","+1,773","38,218",221,"15,285",180,"9,624,583","507,757","18,955,109",Asia,65,"5,565",2
54,Bolivia,"289,066",+521,"12,648",+14,"238,195",+882,"38,223",71,"24,498","1,072","1,047,561","88,781","11,799,417",South America,41,933,11
55,Tunisia,"287,061","+1,571","9,825",+42,"236,593","+1,802","40,643",482,"24,089",824,"1,233,451","103,504","11,916,907",Africa,42,"1,213",10
56,Nepal,"285,900","+1,227","3,091",+8,"275,555",+255,"7,254",,"9,674",105,"2,352,502","79,605","29,552,077",Asia,103,"9,561",13
57,Palestine,"282,270","+1,529","3,047",+30,"249,382","+2,023","29,841",167,"54,333",587,"1,684,585","324,259","5,195,181",Asia,18,"1,705",3
58,Dominican Republic,"261,531",+402,"3,422",+4,"218,988",+264,"39,121",159,"23,918",313,"1,373,143","125,580","10,934,383",North America,42,"3,195",8
59,Kuwait,"258,497","+1,510","1,456",+8,"241,696","+1,231","15,345",254,"59,828",337,"2,228,166","515,698","4,320,683",Asia,17,"2,968",2
60,Paraguay,"250,165",,"5,313",,"205,883",,"38,969",495,"34,735",738,"1,020,113","141,641","7,202,123",South America,29,"1,356",7
61,Moldova,"246,238",+341,"5,591",+20,"232,328","+1,093","8,319",260,"61,155","1,389","938,584","233,103","4,026,478",Europe,16,720,4
62,Ireland,"243,911",+403,"4,836",,"224,995",+524,"14,080",50,"48,962",971,"4,298,712","862,916","4,981,612",Europe,20,"1,030",1
63,Ethiopia,"243,631","+1,603","3,392",+22,"180,645","+1,330","59,594",972,"2,079",29,"2,507,403","21,392","117,213,752",Africa,481,"34,556",47
64,Denmark,"243,374",+741,"2,459",+4,"231,628",+462,"9,287",36,"41,900",423,"32,315,708","5,563,564","5,808,454",Europe,24,"2,362",0
65,Lithuania,"234,232",+592,"3,770",+10,"211,503",+92,"18,959",193,"87,015","1,401","2,613,526","970,900","2,691,858",Europe,11,714,1
66,Slovenia,"232,311",+234,"4,167",+8,"216,261",+275,"11,883",157,"111,733","2,004","1,131,746","544,327","2,079,166",Europe,9,499,2
67,Costa Rica,"230,837",+536,"3,099",+8,"197,842",+336,"29,896",263,"44,988",604,"914,427","178,212","5,131,107",North America,22,"1,656",6
68,Egypt,"217,186",+852,"12,778",+40,"163,812",+333,"40,596",90,"2,091",123,"2,677,262","25,777","103,863,312",Africa,478,"8,128",39
69,Guatemala,"213,049",+315,"7,241",+20,"191,492",+548,"14,316",5,"11,720",398,"1,166,672","64,180","18,178,124",North America,85,"2,510",16
70,Armenia,"208,818",+298,"3,895",+17,"189,017","+1,551","15,906",,"70,365","1,312","937,603","315,940","2,967,658",Asia,14,762,3
71,Honduras,"200,935",+676,"4,957",+3,"76,339",+104,"119,639",576,"20,034",494,"560,904","55,925","10,029,541",North America,50,"2,023",18
72,Qatar,"197,476",+896,386,+4,"174,698",+728,"22,392",461,"70,331",137,"1,844,598","656,954","2,807,805",Asia,14,"7,274",2
73,Bosnia and Herzegovina,"191,154",+387,"7,938",+68,"148,146","+2,283","35,070",,"58,555","2,432","872,381","267,232","3,264,508",Europe,17,411,4
74,Venezuela,"183,190",,"1,905",,"165,959",,"15,326",274,"6,457",67,"3,359,014","118,394","28,371,608",South America,155,"14,893",8
75,Oman,"181,430","+1,399","1,890",+12,"161,670","+1,346","17,870",265,"34,829",363,"1,550,000","297,549","5,209,222",Asia,29,"2,756",3
76,Libya,"172,464",+584,"2,908",+12,"157,658",+648,"11,898",,"24,831",419,"932,398","134,246","6,945,464",Africa,40,"2,388",7
77,Uruguay,"167,033","+2,289","1,971",+63,"136,304","+3,387","28,758",519,"47,952",566,"1,641,855","471,347","3,483,322",South America,21,"1,767",2
78,Bahrain,"165,118","+1,008",600,+6,"153,671","+1,310","10,847",95,"94,455",343,"3,918,378","2,241,491","1,748,112",Asia,11,"2,914",0
79,Nigeria,"164,303",+70,"2,061",,"154,384",+52,"7,858",11,782,10,"1,870,915","8,902","210,176,743",Africa,"1,279","101,978",112
80,Kenya,"151,894",+241,"2,501",+20,"102,278",+636,"47,115",250,"2,776",46,"1,605,847","29,353","54,708,289",Africa,360,"21,875",34
81,North Macedonia,"147,229",+135,"4,478",+35,"123,710",+900,"19,041",124,"70,671","2,149","692,096","332,210","2,083,306",Europe,14,465,3
82,Myanmar,"142,644",+16,"3,206",,"131,903",+8,"7,535",,"2,608",59,"2,559,883","46,799","54,700,104",Asia,383,"17,062",21
83,Albania,"129,694",+100,"2,347",+5,"102,171",+587,"25,176",18,"45,106",816,"605,277","210,510","2,875,289",Europe,22,"1,225",5
84,Algeria,"119,805",+163,"3,160",+5,"83,514",+117,"33,131",21,"2,694",71,"230,861","5,190","44,478,489",Africa,371,"14,075",193
85,Estonia,"117,782",+228,"1,100",+8,"102,226",+347,"14,456",54,"88,742",829,"1,234,091","929,813","1,327,246",Europe,11,"1,207",1
86,S. Korea,"114,646",+531,"1,801",+4,"104,474",+468,"8,371",99,"2,235",35,"8,414,821","164,018","51,304,373",Asia,448,"28,487",6
87,Latvia,"111,536",+202,"2,056",+3,"102,174",+230,"7,306",86,"59,661","1,100","2,125,172","1,136,757","1,869,505",Europe,17,909,1
88,Norway,"108,028",+518,709,+1,"88,952",,"18,367",46,"19,804",130,"5,009,274","918,296","5,454,966",Europe,50,"7,694",1
89,Sri Lanka,"97,105",+309,620,+2,"93,374",+261,"3,111",,"4,520",29,"2,374,627","110,526","21,484,770",Asia,221,"34,653",9
90,Montenegro,"95,695",+144,"1,438",+9,"91,119",+216,"3,138",69,"152,349","2,289","361,946","576,229","628,129",Europe,7,437,2
91,Cuba,"94,571","+1,060",531,+6,"89,073","+1,038","4,967",64,"8,354",47,"3,385,469","299,041","11,321,100",North America,120,"21,320",3
92,Kyrgyzstan,"92,095",+212,"1,555",+6,"87,056",+149,"3,484",25,"13,934",235,"935,444","141,529","6,609,541",Asia,72,"4,251",7
93,Ghana,"91,709",,771,,"89,604",,"1,334",9,"2,903",24,"1,047,048","33,149","31,586,299",Africa,344,"40,968",30
94,Zambia,"90,942",+24,"1,236",+1,"88,860",+142,846,48,"4,840",66,"1,348,181","71,749","18,790,228",Africa,207,"15,202",14
95,Uzbekistan,"86,982",+302,638,,"84,307",+264,"2,037",23,"2,569",19,"1,377,915","40,702","33,854,114",Asia,389,"53,063",25
96,Finland,"84,287",+156,891,+4,"46,000",,"37,396",34,"15,193",161,"4,266,864","769,139","5,547,583",Europe,66,"6,226",1
97,Mozambique,"69,228",+25,800,+2,"62,315","+1,022","6,113",43,"2,167",25,"504,532","15,793","31,946,422",Africa,461,"39,933",63
98,El Salvador,"67,557",,"2,078",+3,"63,787",,"1,692",62,"10,374",319,"888,633","136,455","6,512,268",North America,96,"3,134",7
99,Luxembourg,"65,144",+30,786,+1,"61,539",+912,"2,819",30,"102,742","1,240","2,570,604","4,054,235","634,054",Europe,10,807,0
100,Cameroon,"64,809",,939,,"57,821",,"6,049",385,"2,394",35,"1,257,949","46,474","27,067,977",Africa,418,"28,826",22
101,Singapore,"60,851",+20,30,,"60,503",+18,318,1,"10,337",5,"9,036,706","1,535,041","5,886,946",Asia,97,"196,232",1
102,Afghanistan,"58,038",+140,"2,550",+4,"52,244",+76,"3,244","1,124","1,465",64,"383,857","9,688","39,621,758",Asia,683,"15,538",103
103,Cyprus,"57,081",+822,294,+3,"39,061",,"17,726",68,"47,005",242,"4,398,877","3,622,404","1,214,353",Asia,21,"4,130",0
104,Namibia,"46,773",+118,604,,"44,760",+235,"1,409",34,"18,148",234,"372,188","144,406","2,577,367",Africa,55,"4,267",7
105,Ivory Coast,"45,560",,274,,"45,129",,157,,"1,694",10,"557,294","20,722","26,894,422",Africa,590,"98,155",48
106,Botswana,"44,702",+627,684,+13,"39,733",+240,"4,285",1,"18,710",286,"976,728","408,807","2,389,218",Africa,53,"3,493",2
107,Jamaica,"44,136",+246,727,+4,"19,832",+122,"23,577",34,"14,853",245,"316,167","106,401","2,971,462",North America,67,"4,087",9
108,Thailand,"43,742","+1,390",104,+3,"28,787",+37,"14,851",1,625,1,"8,124,896","116,170","69,939,581",Asia,"1,599","672,496",9
109,Uganda,"41,378",,338,,"40,898",,142,24,883,7,"986,829","21,050","46,879,156",Africa,"1,133","138,696",48
110,Senegal,"39,821",+39,"1,091",,"38,539",+28,191,14,"2,330",64,"465,317","27,224","17,092,352",Africa,429,"15,667",37
111,Zimbabwe,"37,859",+108,"1,553",,"35,031",+12,"1,275",12,"2,518",103,"402,475","26,770","15,034,611",Africa,397,"9,681",37
112,Malawi,"33,959",+18,"1,139",+1,"31,774",+10,"1,046",15,"1,740",58,"227,636","11,661","19,520,380",Africa,575,"17,138",86
113,Madagascar,"32,798",+593,552,+10,"26,017",+219,"6,229",294,"1,161",20,"168,260","5,955","28,253,307",Africa,861,"51,184",168
114,Sudan,"31,790",,"2,208",,"25,539",,"4,043",,712,49,"232,965","5,217","44,658,737",Africa,"1,405","20,226",192
115,Malta,"30,026",+60,409,,"29,003",+41,614,,"67,858",924,"847,581","1,915,524","442,480",Europe,15,"1,082",1
116,Australia,"29,531",+18,910,,"26,437",+2,"2,184",,"1,148",35,"16,360,654","635,737","25,734,931",Australia/Oceania,871,"28,280",2
117,DRC,"28,956",,745,,"25,841",,"2,370",,316,8,"145,038","1,582","91,707,797",Africa,"3,167","123,098",632
118,Maldives,"26,505",+157,70,,"23,691",+100,"2,744",68,"48,359",128,"689,746","1,258,456","548,089",Asia,21,"7,830",1
119,Angola,"24,389",,561,,"22,597",,"1,231",20,724,17,"445,121","13,219","33,671,949",Africa,"1,381","60,021",76
120,Rwanda,"23,934",+46,326,+1,"22,408",+167,"1,200",6,"1,812",25,"1,260,524","95,451","13,205,919",Africa,552,"40,509",10
121,Mongolia,"22,884",+889,49,+5,"12,401",+524,"10,434",88,"6,892",15,"2,566,410","772,979","3,320,156",Asia,145,"67,758",1
122,Gabon,"22,032",+174,136,+3,"18,706",+199,"3,190",34,"9,717",60,"693,064","305,684","2,267,253",Africa,103,"16,671",3
123,Guinea,"21,612",+73,138,,"18,973",+40,"2,501",24,"1,611",10,"420,642","31,358","13,413,994",Africa,621,"97,203",32
124,Syria,"21,279",+137,"1,456",+10,"14,958",+117,"4,865",,"1,193",82,"103,566","5,806","17,836,656",Asia,838,"12,250",172
125,Cabo Verde,"20,627",+161,193,+1,"18,191",+150,"2,243",23,"36,782",344,"142,081","253,360","560,786",Africa,27,"2,906",4
126,Mayotte,"19,757",,168,,"2,964",,"16,625",6,"71,064",604,"165,683","595,943","278,018",Africa,14,"1,655",2
127,French Polynesia,"18,696",,141,,"4,842",,"13,713",1,"66,251",500,"26,355","93,391","282,201",Australia/Oceania,15,"2,001",11
128,Réunion,"18,425",,135,,"16,794",,"1,496",54,"20,463",150,"100,098","111,171","900,396",Africa,49,"6,670",9
129,Eswatini,"18,417",,671,,"17,712",,34,3,"15,745",574,"178,676","152,752","1,169,712",Africa,64,"1,743",7
130,Mauritania,"18,129",,453,,"17,484",,192,14,"3,820",95,"221,086","46,582","4,746,170",Africa,262,"10,477",21
131,French Guiana,"18,081",,95,,"9,995",,"7,991",13,"59,322",312,"200,985","659,408","304,796",South America,17,"3,208",2
132,Tajikistan,"13,308",,90,,"13,218",,0,,"1,371",9,,,"9,707,083",Asia,729,"107,856",
133,Mali,"13,145",+75,441,+8,"7,493",+61,"5,211",,635,21,"247,184","11,935","20,710,945",Africa,"1,576","46,964",84
134,Burkina Faso,"13,129",,154,,"12,759",,216,,615,7,"176,994","8,288","21,355,685",Africa,"1,627","138,673",121
135,Somalia,"13,079",,670,,"5,413",,"6,996",,805,41,"104,392","6,427","16,243,130",Africa,"1,242","24,243",156
136,Haiti,"12,918",,251,,"11,791",,876,,"1,122",22,"60,085","5,219","11,512,932",North America,891,"45,868",192
137,Andorra,"12,805",,123,,"12,203",,479,29,"165,516","1,590","193,595","2,502,391","77,364",Europe,6,629,0
138,Guadeloupe,"12,717",,176,,"2,242",,"10,299",13,"31,778",440,"164,128","410,136","400,179",North America,31,"2,274",2
