#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"41,311,481","+63,925","928,138",+734,"34,657,457","+32,282","5,725,886","11,794",,,,,,North America,,,,,,
,Asia,"58,631,572","+208,962","836,831","+3,140","55,415,259","+148,629","2,379,482","29,286",,,,,,Asia,,,,,,
,South America,"34,450,568","+87,561","1,050,110","+2,668","31,848,578","+74,432","1,551,880","27,261",,,,,,South America,,,,,,
,Europe,"49,570,520","+150,421","1,118,044",+989,"46,088,829","+42,532","2,363,647","6,300",,,,,,Europe,,,,,,
,Africa,"6,205,427","+37,280","156,763",+877,"5,388,299","+41,278","660,365","4,455",,,,,,Africa,,,,,,
,Oceania,"86,724","+1,524","1,349",+6,"71,926",+476,"13,449",51,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"190,257,013","+549,673","4,091,250","+8,414","173,471,054","+339,629","12,694,709","79,147","24,408",524.9,,,,All,,,,,,
1,USA,"34,925,998","+37,387","624,600",+286,"29,357,718","+15,805","4,943,680","4,821","104,877","1,876","516,047,093","1,549,602","333,019,037",North America,10,533,1,112,0.9,"14,845"
2,India,"31,063,987","+38,112","413,123",+560,"30,220,183","+43,877","430,681","8,944","22,283",296,"440,023,239","315,635","1,394,086,861",Asia,45,"3,375",3,27,0.4,309
3,Brazil,"19,308,109","+45,591","540,500","+1,450","17,951,699","+34,510","815,910","8,318","90,171","2,524","54,204,686","253,141","214,128,660",South America,11,396,4,213,7,"3,810"
4,Russia,"5,907,999","+25,704","146,868",+799,"5,300,908","+21,932","460,223","2,300","40,466","1,006","157,300,000","1,077,401","145,999,538",Europe,25,994,1,176,5,"3,152"
5,France,"5,844,249","+10,908","111,451",+22,"5,657,014","+2,112","75,784",899,"89,329","1,704","98,089,052","1,499,290","65,423,667",Europe,11,587,1,167,0.3,"1,158"
6,Turkey,"5,514,373","+6,918","50,450",+35,"5,375,262","+5,084","88,661",543,"64,661",592,"64,407,034","755,235","85,280,833",Asia,15,"1,690",1,81,0.4,"1,040"
7,UK,"5,332,371","+51,870","128,642",+49,"4,385,308","+5,278","818,421",551,"78,123","1,885","229,130,661","3,356,905","68,256,517",Europe,13,531,0,760,0.7,"11,990"
8,Argentina,"4,737,213","+17,261","101,158",+463,"4,363,105","+17,556","272,950","4,868","103,826","2,217","18,124,062","397,228","45,626,302",South America,10,451,3,378,10,"5,982"
9,Colombia,"4,601,335","+17,893","115,333",+500,"4,353,957","+18,028","132,045","8,155","89,441","2,242","21,439,559","416,741","51,445,706",South America,11,446,2,348,10,"2,567"
10,Italy,"4,281,214","+2,898","127,851",+11,"4,110,649","+1,070","42,714",161,"70,917","2,118","74,382,497","1,232,124","60,369,335",Europe,14,472,1,48,0.2,708
11,Spain,"4,100,222","+31,060","81,096",+12,"3,660,683","+2,633","358,443",872,"87,661","1,734","54,183,930","1,158,429","46,773,611",Europe,11,577,1,664,0.3,"7,663"
12,Germany,"3,749,922","+1,555","91,878",+15,"3,638,200",+800,"19,844",379,"44,609","1,093","65,845,568","783,294","84,062,401",Europe,22,915,1,18,0.2,236
13,Iran,"3,485,940","+21,885","86,791",+199,"3,101,618","+15,601","297,531","4,135","40,959","1,020","24,892,912","292,486","85,108,041",Asia,24,981,3,257,2,"3,496"
14,Poland,"2,881,241",+93,"75,205",+14,"2,652,743",+88,"153,293",59,"76,216","1,989","18,036,932","477,123","37,803,491",Europe,13,503,2,2,0.4,"4,055"
15,Indonesia,"2,780,803","+54,000","71,397","+1,205","2,204,491","+28,079","504,915",,"10,056",258,"22,902,467","82,822","276,525,194",Asia,99,"3,873",12,195,4,"1,826"
16,Mexico,"2,629,648","+12,821","235,740",+233,"2,068,175","+6,580","325,733","4,798","20,176","1,809","7,861,968","60,320","130,338,559",North America,50,553,17,98,2,"2,499"
17,South Africa,"2,269,179","+15,939","66,385",+413,"2,009,456","+27,334","193,338",546,"37,767","1,105","14,154,725","235,581","60,084,330",Africa,26,905,4,265,7,"3,218"
18,Ukraine,"2,243,605",+737,"52,702",+17,"2,180,281",+616,"10,622",177,"51,624","1,213","11,120,046","255,867","43,460,209",Europe,19,825,4,17,0.4,244
19,Peru,"2,090,175","+2,032","194,935",+90,N/A,N/A,N/A,"2,087","62,490","5,828","14,917,790","445,998","33,448,125",South America,16,172,2,61,3,"5,219"
20,Netherlands,"1,777,399","+11,297","17,775",+2,"1,657,871","+1,013","101,753",79,"103,492","1,035","15,010,077","873,985","17,174,287",Europe,10,966,1,658,0.1,"5,925"
21,Czechia,"1,670,583",+227,"30,335",,"1,637,541",+4,"2,707",6,"155,698","2,827","31,285,437","2,915,796","10,729,637",Europe,6,354,0,21,,252
22,Chile,"1,596,549","+2,053","34,309",+102,"1,547,042","+1,856","15,198","2,127","82,780","1,779","17,889,008","927,537","19,286,567",South America,12,562,1,106,5,788
23,Philippines,"1,496,328","+5,676","26,476",+162,"1,421,372","+2,670","48,480","2,031","13,469",238,"15,809,298","142,306","111,093,687",Asia,74,"4,196",7,51,1,436
24,Iraq,"1,474,865","+8,336","17,751",+44,"1,340,383","+7,805","116,731",630,"35,836",431,"12,431,498","302,055","41,156,416",Asia,28,"2,319",3,203,1,"2,836"
25,Canada,"1,422,641",+395,"26,489",+17,"1,391,397",+471,"4,755",294,"37,354",696,"37,679,387","989,331","38,085,709",North America,27,"1,438",1,10,0.4,125
26,Belgium,"1,102,069","+1,453","25,208",+1,"1,051,372",,"25,489",82,"94,663","2,165","16,244,211","1,395,307","11,642,037",Europe,11,462,1,125,0.09,"2,189"
27,Sweden,"1,094,287",,"14,609",,"1,070,016",+34,"9,662",23,"107,656","1,437","11,153,755","1,097,305","10,164,680",Europe,9,696,1,,,951
28,Bangladesh,"1,083,922","+12,148","17,465",+187,"914,343","+8,536","152,114","1,214","6,514",105,"7,186,367","43,189","166,392,351",Asia,154,"9,527",23,73,1,914
29,Romania,"1,081,539",+72,"34,250",+2,"1,046,691",+81,598,53,"56,613","1,793","10,171,877","532,446","19,104,064",Europe,18,558,2,4,0.1,31
30,Pakistan,"983,719","+2,327","22,720",+31,"917,329",+956,"43,670","2,388","4,366",101,"15,286,475","67,839","225,333,825",Asia,229,"9,918",15,10,0.1,194
