#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"122,113,964","+20,784","1,583,479",+259,"116,864,966","+35,005","3,665,519","10,003",,,,,,North America,,,,,,
,Asia,"209,642,987","+174,310","1,517,570",+440,"194,795,935","+112,046","13,329,482","19,749",,,,,,Asia,,,,,,
,Europe,"243,697,892","+23,742","1,990,171",+255,"238,501,622","+128,633","3,206,099","7,290",,,,,,Europe,,,,,,
,South America,"67,254,465","+3,168","1,343,754",+12,"64,863,922","+13,990","1,046,789","10,324",,,,,,South America,,,,,,
,Oceania,"13,756,660","+1,426","23,799",+29,"13,473,127",+285,"259,734",144,,,,,,Australia/Oceania,,,,,,
,Africa,"12,747,997",+512,"258,382",+3,"12,044,788",+506,"444,827",837,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"669,214,686","+223,942","6,717,170",+998,"640,545,066","+290,465","21,952,450","48,347","85,854",861.8,,,,All,,,,,,
1,USA,"103,136,302","+12,685","1,121,514",+216,"100,051,493","+24,345","1,963,295","4,820","308,049","3,350","1,155,743,976","3,451,989","334,805,269",North America,3,299,0,38,0.6,"5,864"
2,India,"44,681,523",+168,"530,722",,"44,147,174",,"3,627",698,"31,765",377,"912,192,538","648,494","1,406,631,776",Asia,31,"2,650",2,0.1,,3
3,France,"39,421,144","+11,715","163,105",+115,"38,862,740","+54,468","395,299",869,"601,074","2,487","271,490,188","4,139,547","65,584,518",Europe,2,402,0,179,2,"6,027"
4,Germany,"37,540,072",,"162,975",,"36,905,700","+44,400","471,397","1,281","447,526","1,943","122,332,384","1,458,359","83,883,596",Europe,2,515,1,,,"5,620"
5,Brazil,"36,515,758",,"694,949",,"35,247,755",,"573,054","8,318","169,562","3,227","63,776,166","296,146","215,353,593",South America,6,310,3,,,"2,661"
6,Japan,"30,647,859","+75,504","60,411",+253,"21,271,832","+6,600","9,315,616",656,"244,041",481,"88,389,228","703,821","125,584,838",Asia,4,"2,079",1,601,2,"74,178"
7,S. Korea,"29,599,747","+60,041","32,669",+44,"28,501,933","+68,133","1,065,145",541,"576,657",636,"15,804,065","307,892","51,329,899",Asia,2,"1,571",3,"1,170",0.9,"20,751"
8,Italy,"25,279,682",,"185,417",,"24,688,083",,"406,182",319,"419,491","3,077","263,414,564","4,371,100","60,262,770",Europe,2,325,0,,,"6,740"
9,UK,"24,210,131",,"201,028",,"23,888,866","+7,083","120,237",146,"353,443","2,935","522,526,476","7,628,357","68,497,907",Europe,3,341,0,,,"1,755"
10,Russia,"21,832,768","+3,032","394,168",+47,"21,253,611","+5,062","184,989","2,300","149,739","2,703","273,400,000","1,875,095","145,805,947",Europe,7,370,1,21,0.3,"1,269"
11,Turkey,"17,042,722",,"101,492",,N/A,N/A,N/A,,"199,186","1,186","162,743,369","1,902,052","85,561,976",Asia,5,843,1,,,"1,819"
12,Spain,"13,693,478",,"117,413",,"13,502,806",,"73,259",231,"293,102","2,513","471,036,328","10,082,298","46,719,142",Europe,3,398,0,,,"1,568"
13,Vietnam,"11,525,911",+77,"43,186",,"10,611,547",+36,"871,178",12,"116,478",436,"85,826,548","867,342","98,953,541",Asia,9,"2,291",1,0.8,,"8,804"
14,Australia,"11,210,155","+1,262","17,349",+29,"11,052,693",,"140,113",111,"430,022",666,"78,835,048","3,024,116","26,068,792",Australia/Oceania,2,"1,503",0,48,1,"5,375"
15,Argentina,"10,004,679",,"130,249",,"9,698,987",,"175,443",402,"217,445","2,831","35,716,069","776,264","46,010,234",South America,5,353,1,,,"3,813"
16,Taiwan,"9,097,554","+25,063","15,608",+26,"8,609,082","+19,099","472,864",,"380,833",653,"29,584,266","1,238,426","23,888,595",Asia,3,"1,531",1,"1,049",1,"19,795"
17,Netherlands,"8,574,631",,"22,989",,"8,527,964",+642,"23,678",55,"498,193","1,336","25,984,435","1,509,718","17,211,447",Europe,2,749,1,,,"1,376"
18,Iran,"7,562,169",+109,"144,717",+7,"7,336,524",+35,"80,928",167,"87,909","1,682","54,420,785","632,632","86,022,837",Asia,11,594,2,1,0.08,941
19,Mexico,"7,284,502",+653,"331,333",+9,"6,519,926","+5,581","433,243","4,798","55,369","2,518","19,153,987","145,588","131,562,772",North America,18,397,7,5,0.07,"3,293"
20,Indonesia,"6,724,281",+469,"160,697",+3,"6,555,664",+612,"7,920","2,771","24,090",576,"114,158,919","408,975","279,134,505",Asia,42,"1,737",2,2,0.01,28
21,Poland,"6,371,866",+504,"118,601",+15,"5,335,940",,"917,325","1,192","168,837","3,143","38,031,207","1,007,722","37,739,785",Europe,6,318,1,13,0.4,"24,307"
22,Colombia,"6,349,971",,"142,259",,"6,170,360",,"37,352",342,"123,270","2,762","36,951,507","717,327","51,512,762",South America,8,362,1,,,725
23,Austria,"5,731,160","+3,000","21,517",,"5,680,255","+3,153","29,388",,"632,110","2,373","204,891,207","22,598,187","9,066,710",Europe,2,421,0,331,,"3,241"
24,Portugal,"5,557,941",,"25,805",,"5,525,559","+1,609","6,577",61,"548,090","2,545","45,855,210","4,521,956","10,140,570",Europe,2,393,0,,,649
25,Greece,"5,548,487",,"34,779",,"5,513,708",,0,115,"537,819","3,371","102,228,365","9,909,078","10,316,637",Europe,2,297,0,,,
26,Ukraine,"5,361,352",,"110,859",,"5,243,256",+622,"7,237",,"124,128","2,567","32,603,805","754,855","43,192,122",Europe,8,390,1,,,168
27,Chile,"5,071,034","+1,993","63,381",+8,"5,000,039","+3,985","7,614",113,"263,428","3,292","47,843,453","2,485,349","19,250,195",South America,4,304,0,104,0.4,396
28,Malaysia,"5,031,076",+380,"36,892",+9,"4,982,772",+373,"11,412",26,"151,625","1,112","67,322,424","2,028,941","33,181,072",Asia,7,899,0,11,0.3,344
29,DPRK,"4,772,813",,74,,"4,772,739",,0,,"183,636",3,,,"25,990,679",Asia,5,"351,225",,,,
30,Israel,"4,772,755","+1,074","12,101",+3,"4,750,133",,"10,521",57,"511,769","1,298","41,373,364","4,436,346","9,326,000",Asia,2,771,0,115,0.3,"1,128"
31,Thailand,"4,724,916",,"33,727",,"4,690,108",,"1,081","1,496","67,423",481,"17,270,775","246,450","70,078,203",Asia,15,"2,078",4,,,15
32,Belgium,"4,682,234",,"33,395",,"4,617,863","+1,608","30,976",97,"401,279","2,862","36,436,600","3,122,706","11,668,278",Europe,2,349,0,,,"2,655"
33,Czechia,"4,583,646",+687,"42,220",+4,"4,536,834",+525,"4,592",42,"426,911","3,932","56,821,170","5,292,196","10,736,784",Europe,2,254,0,64,0.4,428
