#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"96,701,269","+28,148","1,444,321",+157,"78,957,972","+120,673","16,298,976","7,373",,,,,,North America,,,,,,
,Asia,"141,262,795","+305,616","1,405,800",+797,"121,310,262","+216,363","18,546,733","24,752",,,,,,Asia,,,,,,
,South America,"56,224,027","+19,200","1,289,111",+194,"51,882,572","+75,855","3,052,344","11,355",,,,,,South America,,,,,,
,Europe,"180,609,054","+272,471","1,776,810","+1,048","159,310,776","+552,523","19,521,468","10,425",,,,,,Europe,,,,,,
,Oceania,"5,706,102","+58,145","9,364",+28,"5,002,716","+13,888","694,022",151,,,,,,Australia/Oceania,,,,,,
,Africa,"11,769,177","+1,057","252,941",+12,"10,999,523","+3,764","516,713","1,353",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"492,273,145","+684,637","6,178,362","+2,236","427,464,527","+983,066","58,630,256","55,409","63,154",792.6,,,,All,,,,,,
1,USA,"81,857,639","+14,828","1,008,518",+107,"65,789,693","+108,956","15,059,428","1,823","244,785","3,016","985,901,639","2,948,219","334,405,890",North America,4,332,0,44,0.3,"45,033"
2,India,"43,029,660",+616,"521,446",+58,"42,495,089",,"13,125","8,944","30,652",371,"791,079,706","563,531","1,403,791,421",Asia,33,"2,692",2,0.4,0.04,9
3,Brazil,"30,012,798","+12,982","660,381",+112,"28,834,486","+49,558","517,931","8,318","139,459","3,069","63,776,166","296,346","215,208,623",South America,7,326,3,60,0.5,"2,407"
4,France,"26,025,500","+27,648","142,655",+149,"23,507,109","+116,587","2,375,736","1,486","397,174","2,177","254,106,036","3,877,897","65,526,762",Europe,3,459,0,422,2,"36,256"
5,Germany,"21,769,026","+122,651","130,713",+150,"17,156,600","+183,900","4,481,713","2,494","258,375","1,551","104,701,826","1,242,697","84,253,677",Europe,4,645,1,"1,456",2,"53,193"
6,UK,"21,216,874",,"165,570",,"19,075,703",,"1,975,601",356,"309,684","2,417","505,708,151","7,381,386","68,511,272",Europe,3,414,0,,,"28,836"
7,Russia,"17,912,157","+15,291","369,995",+287,"16,997,877","+32,850","544,285","2,300","122,649","2,533","273,400,000","1,872,036","146,044,181",Europe,8,395,1,105,2,"3,727"
8,Turkey,"14,907,378","+12,647","98,197",+40,"14,584,479","+13,958","224,702",975,"173,483","1,143","154,732,110","1,800,674","85,930,122",Asia,6,875,1,147,0.5,"2,615"
9,Italy,"14,877,144","+30,630","159,909",+125,"13,442,930","+40,915","1,274,305",483,"246,694","2,652","203,647,359","3,376,904","60,305,943",Europe,4,377,0,508,2,"21,131"
