#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"123,590,394","+8,731","1,599,729",+64,"118,494,625","+27,404","3,496,040","8,525",,,,,,North America,,,,,,
,Asia,"212,994,080","+82,723","1,530,359",+402,"197,441,116","+68,104","14,022,605","15,860",,,,,,Asia,,,,,,
,Europe,"244,935,642","+33,506","2,007,541",+311,"240,642,190","+35,979","2,285,911","6,502",,,,,,Europe,,,,,,
,South America,"67,745,022","+2,211","1,347,763",+17,"65,873,061","+4,203","524,198","10,230",,,,,,South America,,,,,,
,Oceania,"13,905,943","+2,882","25,446",+33,"13,743,739","+3,551","136,758",78,,,,,,Australia/Oceania,,,,,,
,Africa,"12,777,750",+294,"258,520",,"12,063,109",+44,"456,121",547,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"675,949,552","+130,347","6,769,373",+827,"648,258,546","+139,285","20,921,633","41,742","86,718",868.4,,,,All,,,,,,
1,USA,"104,427,723","+8,718","1,135,713",+64,"101,496,539","+25,078","1,795,471","3,359","311,906","3,392","1,160,472,331","3,466,111","334,805,269",North America,3,295,0,26,0.2,"5,363"
2,India,"44,683,122",,"530,741",,"44,150,617",,"1,764",698,"31,766",377,"915,265,788","650,679","1,406,631,776",Asia,31,"2,650",2,,,1
3,France,"39,533,323",,"164,286",,"39,277,890",,"91,147",869,"602,784","2,505","271,490,188","4,139,547","65,584,518",Europe,2,399,0,,,"1,390"
4,Germany,"37,810,147",,"166,016",,"37,424,100","+10,900","220,031","1,281","450,745","1,979","122,332,384","1,458,359","83,883,596",Europe,2,505,1,,,"2,623"
5,Brazil,"36,857,916",,"697,248",,"35,933,396",,"227,272","8,318","171,151","3,238","63,776,166","296,146","215,353,593",South America,6,309,3,,,"1,055"
