#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"35,492,858","+90,370","812,307","+1,925","27,126,742","+85,975","7,553,809","15,183",,,,,,North America,,,
,South America,"20,602,176","+116,130","534,224","+4,056","18,355,361","+73,190","1,712,591","19,979",,,,,,South America,,,
,Asia,"27,678,815","+156,218","421,914","+1,101","25,552,044","+95,332","1,704,857","24,516",,,,,,Asia,,,
,Europe,"38,643,272","+237,473","897,392","+3,944","27,299,094","+136,168","10,446,786","30,016",,,,,,Europe,,,
,Africa,"4,199,504","+11,253","111,793",+223,"3,773,061","+35,060","314,650","2,712",,,,,,Africa,,,
,Oceania,"55,557",+580,"1,121",+1,"34,520",+32,"19,916",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"126,672,903","+612,024","2,778,766","+11,250","102,141,528","+425,757","21,752,609","92,411","16,251",356.5,,,,All,,,
1,USA,"30,848,094","+73,621","561,067","+1,213","23,271,044","+74,835","7,015,983","8,598","92,798","1,688","396,999,622","1,194,268","332,420,890",North America,11,592,1
2,Brazil,"12,407,323","+82,558","307,326","+3,600","10,824,095","+51,546","1,275,902","8,318","58,070","1,438","28,600,000","133,856","213,662,874",South America,17,695,7
3,India,"11,908,373","+62,291","161,275",+292,"11,292,849","+30,346","454,249","8,944","8,568",116,"238,604,638","171,670","1,389,901,307",Asia,117,"8,618",6
4,Russia,"4,501,859","+9,167","97,017",+405,"4,120,161","+10,880","284,681","2,300","30,839",665,"118,800,000","813,809","145,980,284",Europe,32,"1,505",1
5,France,"4,465,956","+41,869","94,275",+363,"288,062","+1,455","4,083,619","4,766","68,309","1,442","61,991,132","948,178","65,379,203",Europe,15,693,1
6,UK,"4,325,315","+6,187","126,515",+70,"3,768,434","+20,392","430,366",630,"63,471","1,857","121,517,399","1,783,175","68,146,641",Europe,16,539,1
7,Italy,"3,488,619","+23,987","107,256",+457,"2,814,652","+19,764","566,711","3,628","57,762","1,776","48,463,509","802,420","60,396,676",Europe,17,563,1
8,Spain,"3,255,324","+7,586","75,010",+590,"3,016,247","+8,624","164,067","1,830","69,606","1,604","41,884,958","895,589","46,768,039",Europe,14,623,1
9,Turkey,"3,149,094","+29,081","30,772",+153,"2,921,037","+20,208","197,285","1,810","37,048",362,"37,433,913","440,395","85,000,796",Asia,27,"2,762",2
10,Germany,"2,754,002","+21,872","76,303",+187,"2,467,600","+11,400","210,099","3,209","32,794",909,"48,979,281","583,226","83,979,904",Europe,30,"1,101",2
11,Colombia,"2,367,337","+7,395","62,645",+126,"2,255,948","+5,885","48,744","1,982","46,166","1,222","12,485,669","243,488","51,278,360",South America,22,819,4
12,Argentina,"2,291,051","+12,936","55,235",+143,"2,064,479","+8,007","171,337","3,508","50,355","1,214","8,605,895","189,147","45,498,383",South America,20,824,5
13,Mexico,"2,214,542","+5,787","200,211",+584,"1,752,125","+3,808","262,206","4,798","17,045","1,541","5,983,144","46,052","129,920,591",North America,59,649,22
14,Poland,"2,189,966","+35,143","51,305",+443,"1,747,223","+24,367","391,438","2,730","57,911","1,357","11,610,747","307,031","37,816,240",Europe,17,737,3
15,Iran,"1,838,803","+7,980","62,223",+81,"1,577,408","+7,711","199,172","3,908","21,690",734,"12,481,917","147,234","84,776,131",Asia,46,"1,362",7
16,Ukraine,"1,614,707","+18,132","31,461",+326,"1,290,158","+7,138","293,088",177,"37,085",723,"7,889,544","181,198","43,540,902",Europe,27,"1,384",6
17,South Africa,"1,543,079","+1,516","52,602",+67,"1,469,565","+2,311","20,912",546,"25,781",879,"9,752,061","162,932","59,853,481",Africa,39,"1,138",6
18,Czechia,"1,503,307","+7,853","25,639",+87,"1,299,552",+282,"178,116","1,860","140,188","2,391","11,690,302","1,090,155","10,723,521",Europe,7,418,1
19,Peru,"1,500,465",,"50,831",,"1,414,106",,"35,528","2,276","45,051","1,526","8,950,031","268,719","33,306,282",South America,22,655,4
20,Indonesia,"1,487,541","+4,982","40,166",+85,"1,322,878","+5,679","124,497",,"5,397",146,"12,422,800","45,070","275,632,747",Asia,185,"6,862",22
21,Netherlands,"1,236,209","+7,562","16,421",+24,N/A,N/A,N/A,625,"72,029",957,"9,747,836","567,969","17,162,615",Europe,14,"1,045",2
22,Chile,"962,321","+7,559","22,587",+63,"897,975","+5,002","41,759","2,466","50,027","1,174","10,887,507","565,998","19,235,962",South America,20,852,2
23,Canada,"956,655","+5,093","22,826",+36,"893,469","+3,619","40,360",638,"25,186",601,"26,977,663","710,244","37,983,652",North America,40,"1,664",1
24,Romania,"926,310","+6,516","22,835",+116,"830,270","+5,062","73,205","1,364","48,388","1,193","7,163,451","374,198","19,143,469",Europe,21,838,3
25,Belgium,"854,608","+5,518","22,816",+30,"56,170",+242,"775,622",636,"73,505","1,962","10,772,328","926,532","11,626,500",Europe,14,510,1
26,Israel,"831,383",+538,"6,165",+2,"814,505","+1,491","10,713",479,"90,391",670,"13,379,821","1,454,709","9,197,590",Asia,11,"1,492",1
