#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"114,668,297","+23,699","1,526,083",+137,"108,417,907","+109,567","4,724,307","9,190",,,,,,North America,,,,,,
,Asia,"184,446,600","+281,399","1,468,669",+638,"176,070,571","+294,899","6,907,360","12,451",,,,,,Asia,,,,,,
,Europe,"222,171,147","+102,303","1,904,604",+210,"216,033,956","+148,161","4,232,587","9,105",,,,,,Europe,,,,,,
,South America,"63,721,001","+15,875","1,326,004",+112,"61,729,720","+18,497","665,277","10,508",,,,,,South America,,,,,,
,Oceania,"12,179,433","+10,366","19,603",+50,"11,959,504","+2,270","200,326",131,,,,,,Australia/Oceania,,,,,,
,Africa,"12,615,496",+552,"257,413",+1,"11,942,606",+224,"415,477","1,025",,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"609,802,695","+434,194","6,502,391","+1,148","586,154,970","+573,618","17,145,334","42,410","78,232",834.2,,,,All,,,,,,
1,USA,"96,611,800","+18,091","1,072,855",+72,"92,386,787","+98,812","3,152,158","3,813",,,"1,102,771,500",,,North America,,,,,,
2,India,"44,454,299","+4,573","527,965",,"43,865,016",,"61,318",698,"31,541",375,"886,466,255","628,958","1,409,421,547",Asia,32,"2,670",2,3,,44
3,France,"34,579,843","+15,597","154,189",,"34,075,252","+16,292","350,402",869,"527,240","2,351","271,490,188","4,139,417","65,586,573",Europe,2,425,0,238,,"5,343"
4,Brazil,"34,515,431","+10,080","684,414",+80,"33,502,447",,"328,570","8,318","159,916","3,171","63,776,166","295,486","215,835,167",South America,6,315,3,47,0.4,"1,522"
5,Germany,"32,247,828",,"147,762",,"31,378,400","+16,000","721,666","1,406","382,243","1,751","122,332,384","1,450,043","84,364,647",Europe,3,571,1,,,"8,554"
6,UK,"23,521,792",,"188,242",,"23,217,588","+5,410","115,962",146,"342,588","2,742","522,526,476","7,610,451","68,659,069",Europe,3,365,0,,,"1,689"
7,S. Korea,"23,497,048","+79,623","27,014",+74,"21,475,224","+84,064","1,994,810",520,"457,454",526,"15,804,065","307,683","51,364,813",Asia,2,"1,901",3,"1,550",1,"38,836"
8,Italy,"21,925,073","+17,660","175,802",+48,"21,141,090","+29,816","608,181",188,"363,786","2,917","242,885,263","4,030,009","60,269,166",Europe,3,343,0,293,0.8,"10,091"
9,Russia,"19,681,381","+51,699","384,624",+92,"18,710,966","+38,380","585,791","2,300","134,739","2,633","273,400,000","1,871,704","146,070,080",Europe,7,380,1,354,0.6,"4,010"
10,Japan,"19,228,082","+135,425","40,545",+347,"17,448,597","+155,210","1,738,940",506,"153,044",323,"72,308,547","575,533","125,637,529",Asia,7,"3,099",2,"1,078",3,"13,841"
11,Turkey,"16,751,868",,"100,631",,N/A,N/A,N/A,975,"194,097","1,166","162,743,369","1,885,638","86,306,809",Asia,5,858,1,,,"3,812"
12,Spain,"13,352,019",,"112,804",,"13,128,337",,"110,878",339,"285,336","2,411","471,036,328","10,066,164","46,794,026",Europe,4,415,0,,,"2,369"
13,Vietnam,"11,417,503","+1,595","43,119",+1,"10,205,173","+9,299","1,169,211",117,"115,052",435,"85,826,548","864,860","99,237,455",Asia,9,"2,301",1,16,0.01,"11,782"
