#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl
,North America,"36,734,166","+80,270","835,052","+1,696","28,443,430","+82,116","7,455,684","16,151",,,,,,North America,,,
,South America,"22,398,651","+129,944","591,684","+3,830","19,986,376","+88,020","1,820,591","21,988",,,,,,South America,,,
,Asia,"30,918,773","+289,045","446,386","+2,119","27,588,368","+174,200","2,884,019","27,790",,,,,,Asia,,,
,Europe,"41,455,780","+143,812","948,700","+3,070","29,379,443","+127,352","11,127,637","33,004",,,,,,Europe,,,
,Africa,"4,375,874","+9,577","115,711",+221,"3,914,815","+7,864","345,348","3,559",,,,,,Africa,,,
,Oceania,"59,612",+361,"1,151",,"34,672",+9,"23,789",5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,"135,943,577","+653,009","2,938,699","+10,936","109,347,810","+479,561","23,657,068","102,497","17,440",377.0,,,,All,,,
1,USA,"31,868,219","+65,003","575,568",+715,"24,419,311","+72,545","6,873,340","9,149","95,843","1,731","418,138,724","1,257,539","332,505,583",North America,10,578,1
2,Brazil,"13,445,006","+69,592","351,469","+2,535","11,838,564","+46,679","1,254,973","8,318","62,907","1,644","28,600,000","133,814","213,728,826",South America,16,608,7
3,India,"13,355,465","+152,682","169,305",+838,"12,078,333","+90,393","1,107,827","8,944","9,605",122,"255,214,803","183,543","1,390,493,952",Asia,104,"8,213",5
4,France,"4,980,501",,"98,395",,"303,639",,"4,578,467","5,729","76,171","1,505","68,007,540","1,040,101","65,385,498",Europe,13,665,1
5,Russia,"4,632,688","+8,704","102,649",+402,"4,258,279","+9,579","271,760","2,300","31,734",703,"123,300,000","844,619","145,983,010",Europe,32,"1,422",1
6,UK,"4,368,045","+2,589","127,080",+40,"3,961,738","+4,421","279,227",406,"64,083","1,864","134,289,127","1,970,141","68,162,199",Europe,16,536,1
7,Turkey,"3,798,333","+52,676","33,702",+248,"3,301,217","+32,539","463,414","2,739","44,665",396,"41,297,580","485,623","85,040,447",Asia,22,"2,523",2
8,Italy,"3,754,077","+17,567","113,923",+344,"3,107,069","+20,483","533,085","3,588","62,161","1,886","52,801,766","874,306","60,392,805",Europe,16,530,1
9,Spain,"3,347,512",,"76,328",,"3,095,922",,"175,262","2,050","71,576","1,632","43,458,915","929,228","46,768,828",Europe,14,613,1
10,Germany,"2,992,803","+18,693","78,858",+169,"2,661,500","+13,900","252,445","4,515","35,632",939,"51,559,277","613,862","83,991,585",Europe,28,"1,065",2
11,Poland,"2,552,898","+24,856","58,176",+749,"2,143,065","+35,289","351,657","3,373","67,511","1,538","12,912,603","341,473","37,814,435",Europe,15,650,3
12,Colombia,"2,518,715","+14,509","65,608",+325,"2,375,176","+9,610","77,931","2,603","49,096","1,279","13,246,202","258,200","51,302,055",South America,20,782,4
13,Argentina,"2,517,300","+19,419","57,647",+297,"2,217,783","+13,857","241,870","3,761","55,305","1,267","9,527,467","209,319","45,516,495",South America,18,790,5
14,Mexico,"2,272,064","+5,045","207,020",+874,"1,804,913","+2,880","260,131","4,798","17,480","1,593","6,241,611","48,020","129,979,772",North America,57,628,21
15,Iran,"2,049,078","+19,666","64,232",+193,"1,702,062","+9,057","282,784","4,329","24,157",757,"13,577,057","160,063","84,823,127",Asia,41,"1,321",6
16,Ukraine,"1,841,137","+17,463","36,779",+398,"1,405,826","+10,722","398,532",177,"42,296",845,"8,568,004","196,832","43,529,477",Europe,24,"1,184",5
17,Peru,"1,639,767","+11,248","54,669",+384,"1,557,779","+9,972","27,319","2,321","49,203","1,640","9,945,732","298,434","33,326,366",South America,20,610,3
18,Czechia,"1,577,972","+4,791","27,734",+52,"1,448,843",+380,"101,395","1,287","147,139","2,586","14,230,215","1,326,902","10,724,387",Europe,7,387,1
19,Indonesia,"1,562,868","+4,723","42,443",+95,"1,409,288","+3,629","111,137",,"5,668",154,"13,344,869","48,393","275,759,111",Asia,176,"6,497",21
20,South Africa,"1,557,527","+1,285","53,256",+30,"1,482,682","+1,045","21,589",546,"26,008",889,"10,115,923","168,919","59,886,167",Africa,38,"1,124",6
21,Netherlands,"1,342,447","+7,676","16,754",+23,N/A,N/A,N/A,777,"78,212",976,"10,795,845","628,972","17,164,268",Europe,13,"1,024",2
22,Chile,"1,068,522","+8,101","24,213",+105,"998,400","+6,724","45,909","3,139","55,527","1,258","11,825,634","614,538","19,243,128",South America,18,795,2
23,Canada,"1,052,539","+7,261","23,287",+36,"958,633","+4,616","70,619",928,"27,700",613,"28,875,724","759,925","37,998,103",North America,36,"1,632",1
24,Romania,"1,002,865","+4,310","25,006",+139,"902,239","+5,666","75,620","1,492","52,402","1,307","7,666,540","400,595","19,137,890",Europe,19,765,2
25,Iraq,"918,155","+6,779","14,678",+37,"809,663","+4,891","93,814",453,"22,440",359,"8,469,899","207,004","40,916,625",Asia,45,"2,788",5
26,Belgium,"917,917","+4,860","23,390",+42,"59,165",+263,"835,362",925,"78,935","2,011","11,620,846","999,325","11,628,700",Europe,13,497,1
27,Sweden,"857,401",,"13,621",,N/A,N/A,N/A,377,"84,489","1,342","7,530,772","742,093","10,148,019",Europe,12,745,1
28,Philippines,"853,209","+12,674","14,744",+225,"648,220",+593,"190,245",762,"7,707",133,"10,704,280","96,690","110,707,106",Asia,130,"7,509",10
29,Israel,"835,811",+137,"6,292",+12,"825,515",+320,"4,004",268,"90,873",684,"13,729,129","1,492,688","9,197,590",Asia,11,"1,462",1
30,Portugal,"826,928",+601,"16,910",+6,"784,208",+685,"25,810",119,"81,282","1,662","9,363,361","920,357","10,173,616",Europe,12,602,1
31,Pakistan,"715,968","+5,139","15,329",+100,"627,561","+1,772","73,078","4,204","3,194",68,"10,688,894","47,677","224,195,210",Asia,313,"14,626",21
32,Hungary,"713,868","+8,053","23,211",+245,"423,366","+3,091","267,291","1,344","74,043","2,407","4,897,922","508,015","9,641,301",Europe,14,415,2
33,Bangladesh,"678,937","+5,343","9,661",+77,"572,378","+3,837","96,898",,"4,091",58,"4,973,489","29,968","165,957,839",Asia,244,"17,178",33
34,Jordan,"662,395","+3,145","7,708",+62,"588,353","+7,183","66,334",729,"64,426",750,"6,294,123","612,183","10,281,442",Asia,16,"1,334",2
