#,country_other,totalcases,newcases,totaldeaths,newdeaths,totalrecovered,newrecovered,activecases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,totaltests,tests_1m_pop,population,continent,1_caseevery_x_ppl,1_deathevery_x_ppl,1_testevery_x_ppl,new_cases_1m_pop,new_deaths_1m_pop,active_cases_1m_pop
,North America,"38,022,479","+57,984","856,221",+658,"29,720,869","+102,727","7,445,389","17,498",,,,,,North America,,,,,,
,Asia,"37,483,942","+441,113","499,951","+4,448","32,168,985","+377,525","4,815,006","30,833",,,,,,Asia,,,,,,
,South America,"24,340,452","+77,557","653,857","+2,515","21,989,961","+145,769","1,696,634","27,447",,,,,,South America,,,,,,
,Europe,"43,998,883","+80,775","1,000,928","+2,442","38,564,714","+163,547","4,433,241","31,363",,,,,,Europe,,,,,,
,Africa,"4,550,872","+5,707","120,680",+204,"4,069,352","+7,077","360,840","3,820",,,,,,Africa,,,,,,
,Oceania,"62,571",+213,"1,190",+3,"44,676",+206,"16,705",7,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,"148,459,920","+663,349","3,132,842","+10,270","126,559,263","+796,851","18,767,815","110,968","19,046",401.9,,,,All,,,,,,
1,USA,"32,870,756","+44,574","586,579",+422,"25,468,977","+87,106","6,815,200","9,895","98,834","1,764","441,100,444","1,326,279","332,584,983",North America,10,567,1,134,1,"20,492"
2,India,"17,625,735","+319,435","197,880","+2,764","14,545,342","+248,702","2,882,513","8,944","12,671",142,"279,321,177","200,799","1,391,049,556",Asia,79,"7,030",5,230,2,"2,072"
3,Brazil,"14,369,423","+28,636","391,936","+1,011","12,879,051","+69,882","1,098,436","8,318","67,213","1,833","43,538,104","203,648","213,790,656",South America,15,545,5,134,5,"5,138"
4,France,"5,503,996","+5,952","103,256",+398,"4,405,717","+42,474","995,023","6,001","84,170","1,579","74,886,627","1,145,206","65,391,401",Europe,12,633,1,91,6,"15,216"
5,Russia,"4,771,372","+8,803","108,588",+356,"4,394,639","+6,631","268,145","2,300","32,684",744,"128,000,000","876,799","145,985,566",Europe,31,"1,344",1,60,2,"1,837"
6,Turkey,"4,667,281","+37,312","38,711",+353,"4,121,671","+48,027","506,899","3,563","54,859",455,"46,153,151","542,483","85,077,620",Asia,18,"2,198",2,439,4,"5,958"
7,UK,"4,406,946","+2,064","127,434",+6,"4,197,672","+3,844","81,840",243,"64,640","1,869","151,605,651","2,223,714","68,176,784",Europe,15,535,0,30,0.09,"1,200"
8,Italy,"3,971,114","+8,444","119,539",+301,"3,398,763","+16,539","452,812","2,849","65,759","1,979","57,271,836","948,379","60,389,176",Europe,15,505,1,140,5,"7,498"
9,Spain,"3,488,469","+6,500","77,738",+49,"3,182,894","+5,259","227,837","2,356","74,588","1,662","46,199,597","987,813","46,769,568",Europe,13,602,1,139,1,"4,871"
10,Germany,"3,307,769","+9,568","82,344",+107,"2,910,100","+16,200","315,325","5,049","39,377",980,"54,061,332","643,568","84,002,536",Europe,25,"1,020",2,114,1,"3,754"
11,Argentina,"2,879,677","+18,793","62,087",+443,"2,542,004","+23,837","275,586","5,036","63,243","1,364","10,800,832","237,206","45,533,475",South America,16,733,4,413,10,"6,052"
12,Colombia,"2,787,303","+12,839","71,799",+448,"2,602,489","+14,285","113,015","6,006","54,308","1,399","14,467,329","281,881","51,324,269",South America,18,715,4,250,9,"2,202"
13,Poland,"2,762,323","+3,451","65,437",+22,"2,455,005","+15,593","241,881","3,101","73,053","1,731","14,057,613","371,769","37,812,743",Europe,14,578,3,91,0.6,"6,397"
14,Iran,"2,417,230","+21,026","70,070",+496,"1,892,229","+14,712","454,931","5,244","28,483",826,"15,313,657","180,443","84,867,186",Asia,35,"1,211",6,248,6,"5,361"
15,Mexico,"2,328,391","+1,653","214,947",+94,"1,850,680","+2,503","262,764","4,798","17,906","1,653","6,538,675","50,284","130,035,254",North America,56,605,20,13,0.7,"2,021"
16,Ukraine,"2,030,333","+5,062","42,518",+195,"1,579,438","+6,910","408,377",177,"46,654",977,"9,240,911","212,343","43,518,765",Europe,21,"1,024",5,116,4,"9,384"
17,Peru,"1,768,186","+6,611","60,013",+289,"1,714,995","+26,904","-6,822","2,628","53,027","1,800","10,899,191","326,859","33,345,194",South America,19,556,3,198,9,-204.59
18,Indonesia,"1,647,138","+5,944","44,770",+176,"1,501,715","+5,589","100,653",,"5,971",162,"14,337,492","51,970","275,877,577",Asia,167,"6,162",19,22,0.6,365
19,Czechia,"1,620,206",+820,"29,002",+21,"1,537,362",+38,"53,842",694,"151,065","2,704","17,124,014","1,596,615","10,725,199",Europe,7,370,1,76,2,"5,020"
20,South Africa,"1,576,320",+849,"54,186",+38,"1,501,880",+695,"20,254",546,"26,308",904,"10,545,817","176,008","59,916,811",Africa,38,"1,106",6,14,0.6,338
21,Netherlands,"1,467,337","+6,200","17,062",+13,"1,227,958","+8,787","222,317",820,"85,480",994,"12,274,847","715,075","17,165,817",Europe,12,"1,006",1,361,0.8,"12,951"
